Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty50 Shariah,28-01-2026,4845.15,4858.8,4817.5,4852.45,3.3,.07,135527345,10966.45,25.61,4.67,2.01
Nifty500 Shariah,28-01-2026,6946.1,7007.7,6930.45,6999.6,63.0,.91,724782238,34317.41,27.46,4.73,1.44
Nifty Low Volatility 50,28-01-2026,24992.65,25015.45,24833.45,24987.2,29.35,.12,231786854,28959.03,30.69,5.03,1.25
Nifty Alpha 50,28-01-2026,48092.1,48818.55,48031.8,48731.3,851.35,1.78,252465398,22224.13,31.16,4.21,.6
Nifty High Beta 50,28-01-2026,3712.35,3804.1,3710.8,3799.45,113.45,3.08,1105942986,19004.51,23.34,2.95,1.14
Nifty100 Equal Weight,28-01-2026,32830.2,33283.75,32799.8,33254.0,504.6,1.54,887393554,59177.24,22.28,3.69,1.34
Nifty100 Liquid 15,28-01-2026,7229.2,7295.95,7209.95,7290.0,90.75,1.26,277857244,16684.76,22.71,3.29,.9
Nifty CPSE,28-01-2026,6491.25,6813.45,6488.45,6803.5,329.0,5.08,252955470,8777.1,14.19,2.18,2.98
Nifty50 Value 20,28-01-2026,13218.9,13286.6,13187.75,13267.55,92.4,.7,258590446,18421.02,17.43,3.06,2.02
Nifty Midcap Liquid 15,28-01-2026,15305.75,15491.45,15282.5,15479.5,219.55,1.44,187923036,4747.63,36.56,4.39,.66
Nifty Shariah 25,28-01-2026,8271.15,8358,8256.6,8346.8,67.7,.82,129102136,10373.24,29.73,5.29,1.82
India VIX,28-01-2026,14.4525,14.51,13.44,13.53,-0.93,-6.42,-,-,-,-,-
Nifty Growth Sectors 15,28-01-2026,12084.7,12120.9,11990.3,12105.6,23.95,.2,40478640,9835.21,31.86,7.2,1.75
Nifty50 TR 1x Inverse,28-01-2026,169.8,170.25,169,169.2,-1.1,-.65,-,-,-,-,-
Nifty50 TR 2x Leverage,28-01-2026,20484.25,20666.25,20369.95,20619.9,267.65,1.32,-,-,-,-,-
Nifty50 PR 1x Inverse,28-01-2026,207.6,208.2,206.7,206.95,-1.35,-.65,-,-,-,-,-
Nifty50 PR 2x Leverage,28-01-2026,13672.9,13794.35,13596.6,13763.45,178.65,1.32,-,-,-,-,-
NIFTY100 Quality 30,28-01-2026,5777.15,5846.35,5751.6,5840.25,57.3,.99,211210210,19463.5,32.06,8.03,1.83
Nifty India Corporate Group Index - Mahindra Group,28-01-2026,-,-,-,38593.27,614.46,1.62,19459447,2291.27,29.32,4.85,1.28
Nifty India Corporate Group Index - Tata Group,28-01-2026,-,-,-,15880.36,110.36,.7,103768346,4961.31,30.95,5.91,1.91
Nifty India Corporate Group Index - Aditya Birla Group,28-01-2026,-,-,-,9343.29,123.47,1.34,674835513,2926.01,88.66,3.22,.45
Nifty Conglomerate 50,28-01-2026,-,-,-,14472.17,161.06,1.13,829021151,15660.54,28.09,3.82,1.01
Nifty India Infrastructure & Logistics,28-01-2026,10717.05,10952.8,10711,10940.6,269.55,2.53,1258213257,22963.52,29.31,3.9,.9
Nifty India FPI 150,28-01-2026,1560.8,1573.9,1559.3,1572.45,16.45,1.06,1208107173,68153.42,24.1,3.81,1.25
Nifty Waves,28-01-2026,1893.2,1924.05,1890.2,1919.9,31.25,1.65,32453386,416.56,-,2.31,.78
Nifty Smallcap 500,28-01-2026,-,-,-,17456.75,327.95,1.91,1202558038,30290.8,26.68,3.14,.77
Nifty500 Healthcare,28-01-2026,17707,17760.5,17612.15,17695.3,5.65,.03,34061253,3972.74,36.92,5.32,.57
Nifty India Corporate Group Index - Tata Group 25% Cap,28-01-2026,14954.3,14988.7,14858.8,14956.35,61.45,.41,62940817,3580.23,32.83,4.73,1.5
Nifty Private Bank,28-01-2026,28502.5,28629.15,28277.85,28440.8,158.9,.56,217167025,9016.71,20,2.24,.55
Nifty Smallcap 250,28-01-2026,15415.6,15664,15405.15,15639.55,294.05,1.92,794312296,23839,26.98,3.34,.75
Nifty Smallcap 50,28-01-2026,8090,8201.35,8077.05,8189.95,148.5,1.85,162394655,5969.69,29.56,3.63,.78
Nifty Midcap 150,28-01-2026,21200.65,21486.65,21191,21460.95,341.85,1.62,1296692655,22342.12,31.79,4.34,.84
Nifty Midcap Select,28-01-2026,13191.7,13402.1,13176.9,13381.9,244.0,1.86,233300610,7133.1,28.23,4.41,.86
NIFTY LargeMidcap 250,28-01-2026,16164,16326.65,16155.75,16310.85,204.35,1.27,2184086209,81519.36,25.7,3.85,1.08
NIFTY SME EMERGE,28-01-2026,12770.3,12893,12770.3,12876.6,125.85,.99,-,-,22.56,3.61,.25
Nifty Oil & Gas,28-01-2026,11429.9,11782.85,11413.35,11762.9,386.35,3.4,166744169,6301.91,10.49,1.62,2.89
Nifty Financial Services 25/50,28-01-2026,29701.85,29927.8,29673.4,29882.55,314.15,1.06,155767813,13910.3,17.59,3.02,.94
Nifty Healthcare Index,28-01-2026,13960.05,14015.9,13856.1,13923.95,-27.9,-.2,26258938,3167.05,35.9,5.19,.6
Nifty500 Multicap 50:25:25,28-01-2026,15694.95,15861.25,15687.9,15845.7,209.3,1.34,2978398505,105358.36,24.8,3.61,1.06
Nifty Microcap 250,28-01-2026,20626.9,21015,20626.3,20969.55,414.8,2.02,418906821,6289.04,24.87,2.68,.83
Nifty Total Market,28-01-2026,12826.75,12944.1,12818.65,12932.85,151.1,1.18,3397305326,111647.4,23.54,3.54,1.17
Nifty India Digital,28-01-2026,9017.65,9107.95,8990.9,9094.55,100.35,1.12,796388162,10679.2,67.98,8.61,1.51
Nifty Mobility,28-01-2026,21634.95,21898,21484.55,21865.35,271.1,1.26,241568139,14366.01,29.63,4.47,1.12
Nifty India Defence,28-01-2026,7675.55,8189.05,7673.7,8167.95,530.7,6.95,93266791,7788.31,54.57,10.9,.5
Nifty Financial Services Ex-Bank,28-01-2026,30708.85,31243.5,30696.9,31202.3,606.9,1.98,123379084,9187.03,23.88,4.39,.79
Nifty Housing,28-01-2026,11453.25,11516.6,11436.7,11507.8,89.65,.79,466231197,20812.32,24.47,2.96,.92
Nifty Transportation & Logistics,28-01-2026,24150.95,24444.5,23971.3,24412.35,290.0,1.2,191047895,12451.69,37.18,5.24,.87
Nifty MidSmall Financial Services,28-01-2026,20504.9,20799.8,20475.15,20773.75,374.55,1.84,229713729,7714.53,29.98,2.99,.65
Nifty MidSmall Healthcare,28-01-2026,41482.1,41542.8,41206.05,41436.5,81.85,.2,19076027,1649.59,38.73,5,.47
Nifty MidSmall IT & Telecom,28-01-2026,9805.4,9858,9762.7,9830.35,59.85,.61,687305466,2098.4,61.91,9.62,1.14
Nifty MidSmall India Consumption,28-01-2026,17307.8,17405.75,17164.1,17369.0,117.8,.68,736762473,5374.18,88.09,9.04,.83
Nifty REITs & InvITs,28-01-2026,-,-,-,1343.6,-8.72,-.64,6337509,108.03,45.04,1.93,5.73
Nifty Core Housing,28-01-2026,14633.25,14729.7,14592.55,14717.15,61.15,.42,36436677,4842.29,32.2,3.47,.55
Nifty500 Multicap Infrastructure 50:30:20,28-01-2026,13419.65,13599.55,13409.55,13581.15,217.5,1.63,1192004852,18545.19,24.68,3.29,.95
Nifty Rural,28-01-2026,15522.2,15572.9,15419.15,15557.05,65.45,.42,927137702,22857.12,25.34,4.05,1.28
Nifty Capital Markets,28-01-2026,4591.6,4698.25,4577.25,4691.35,144.15,3.17,33644879,4806.13,45.16,11.64,1.06
Nifty India New Age Consumption,28-01-2026,10875.4,10977.45,10815.45,10962.55,116.15,1.07,965790320,19621.42,52.46,6.48,.73
Nifty India Select 5 Corporate Groups (MAATR),28-01-2026,37256.1,37609.5,37196.9,37560.35,439.8,1.18,848691669,13393.54,28.82,3.41,.95
Nifty India Railways PSU,28-01-2026,-,-,-,3386.17,141.98,4.38,291556090,8410.14,25.25,3.46,1.56
Nifty Consumer Durables,28-01-2026,34018.55,34251.5,33840.55,34170.5,215.9,.64,15875881,1830.73,56.85,10.71,.43
Nifty Non-Cyclical Consumer,28-01-2026,14946.6,14954.75,14768.65,14935.6,7.85,.05,185924390,11686.79,52.26,10.31,1.07
Nifty500 Multicap India Manufacturing 50:30:20,28-01-2026,15095.25,15314.6,15075.95,15289.5,233.3,1.55,405234509,27059.85,28.06,3.97,.83
Nifty EV & New Age Automotive,28-01-2026,2924.4,2953.35,2901.95,2951.05,32.35,1.11,158667369,11035.74,34.58,4.64,.97
Nifty500 LargeMidSmall Equal-Cap Weighted,28-01-2026,17134.15,17339.15,17128.45,17320.1,252.45,1.48,2978398505,105358.36,26.1,3.67,.98
Nifty India Tourism,28-01-2026,7642.4,7709.5,7625.9,7694.2,73.65,.97,42791606,1342.35,61.36,9.1,.28
Nifty MidSmallcap 400,28-01-2026,19048.4,19321.35,19042,19296.7,326.05,1.72,2091004951,46181.11,29.99,3.94,.81
Nifty IPO,28-01-2026,1896.8,1910.55,1894.15,1908.25,17.45,.92,171567547,2552.44,56.61,10.14,.17
Nifty India Internet,28-01-2026,1269.75,1298.7,1265.4,1296.0,32.7,2.59,145506521,5193.21,262.21,6.41,.36
Nifty Chemicals,28-01-2026,27284.7,27973.1,27284.7,27891.35,624.6,2.29,8738895,1212.2,37.41,4.11,.62
Nifty100 Low Volatility 30,28-01-2026,20497.45,20528.3,20366.5,20492.25,-1.1,-.01,172697726,22713.73,28.57,5.06,1.33
NIFTY Quality Low-Volatility 30,28-01-2026,17051.7,17086.15,16893.1,17070.85,16.4,.1,153595075,17767.8,28.25,6.21,1.81
NIFTY Alpha Quality Low-Volatility 30,28-01-2026,22108.6,22231.6,21909.3,22214.3,94.85,.43,170226463,16252.07,32.77,7.66,1.59
NIFTY Alpha Quality Value Low-Volatility 30,28-01-2026,20822.9,20908.35,20680.1,20893.85,86.7,.42,266029258,23498.26,22.88,4.74,1.97
NIFTY200 Quality 30,28-01-2026,20954.6,21175.3,20856.95,21159.65,201.2,.96,194640180,16801.06,32.58,10.42,1.97
NIFTY Midcap150 Quality 50,28-01-2026,22953.15,23209.75,22926.15,23190.3,330.7,1.45,82762457,6360.64,32.3,7.63,1.4
Nifty200 Momentum 30,28-01-2026,30385.65,30647.05,30195.7,30606.6,274.0,.9,164403876,15418.42,26.39,4.51,.84
Nifty India Manufacturing,28-01-2026,14890.45,15134.05,14865.3,15112.95,261.45,1.76,401580937,28896.42,27.43,4.29,1.03
Nifty100 ESG Sector Leaders,28-01-2026,4214.7,4238,4208.6,4233.2,31.0,.74,502210015,39093.76,22.79,3.63,1.26
Nifty200 Alpha 30,28-01-2026,24257.7,24625.85,24204.9,24592.7,407.6,1.69,198494163,16905.77,28.78,4.59,.69
Nifty Midcap150 Momentum 50,28-01-2026,59716.5,60430.95,59678.55,60344.3,894.3,1.5,813079163,9496.35,32.39,4.9,.81
Nifty Smallcap250 Quality 50,28-01-2026,23824.7,24078.7,23781.45,24041.25,279.85,1.18,47175824,1703.59,23.34,4.91,1.77
Nifty Smallcap250 Momentum Quality 100,28-01-2026,41057.05,41716.9,41013.75,41639.85,785.0,1.92,239586296,15351.97,27.54,4.59,.94
Nifty MidSmallcap400 Momentum Quality 100,28-01-2026,45979.75,46675.35,45943.9,46610.55,876.9,1.92,353435359,22199.99,28.4,5.98,1
Nifty500 Momentum 50,28-01-2026,50639.35,51160.3,50461.9,51094.65,558.7,1.11,180218867,19320.22,29.13,4.75,.73
Nifty200 Value 30,28-01-2026,15008.6,15357.65,15000.2,15339.95,401.25,2.69,486365070,16201.71,9.92,1.55,2.84
Nifty Top 10 Equal Weight,28-01-2026,9574.8,9629.65,9499.6,9552.3,36.65,.39,141240351,15214.3,20.6,3.54,1.47
Nifty500 Multicap Momentum Quality 50,28-01-2026,39931.6,40614.1,39861.8,40566.95,731.65,1.84,306296540,24734.04,34.1,7.86,1.06
Nifty Top 15 Equal Weight,28-01-2026,10606.1,10645.85,10523.2,10601.65,37.6,.36,166805030,21213.2,21.6,3.75,1.35
Nifty Top 20 Equal Weight,28-01-2026,9315.65,9348.15,9258.95,9324.05,38.05,.41,266408934,25141.4,23.21,3.7,1.33
Nifty500 Quality 50,28-01-2026,18184.95,18566.3,18181.35,18549.35,446.55,2.47,273183377,14302.44,30.45,9.98,1.64
Nifty500 Low Volatility 50,28-01-2026,22362.9,22552.2,22294.4,22531.05,169.05,.76,220063239,16732.98,24.52,4.53,1.77
NIFTY100 ESG,28-01-2026,5049.55,5088.2,5035.25,5083.8,47.6,.95,742342540,49438.05,22.81,3.9,1.34
NIFTY100 Enhanced ESG,28-01-2026,5089.25,5127.25,5074.35,5122.75,46.65,.92,712913613,47182.77,22.86,3.91,1.34
NIFTY500 Value 50,28-01-2026,15744.65,16104.55,15735.55,16085.55,415.95,2.65,660511108,18382.77,10.02,1.55,2.69
NIFTY100 Alpha 30,28-01-2026,17524.1,17716.7,17408.1,17694.7,212.05,1.21,278826491,22866.85,27.43,5.12,.79
Nifty500 Multifactor MQVLv 50,28-01-2026,30887.05,31266.95,30855.6,31236.4,418.3,1.36,297981676,15866.78,15.03,2.87,2.09
NIFTY Alpha Low-Volatility 30,28-01-2026,26418.3,26438.45,26199,26388.1,-17.8,-.07,147597520,20613.85,31.65,4.67,.73
Nifty500 Flexicap Quality 30,28-01-2026,10410.2,10503.25,10355.5,10496.8,70.95,.68,156858375,14911.94,32.62,7.11,1.85
Nifty Total Market Momentum Quality 50,28-01-2026,40465.1,41239.25,40401.05,41194.65,837.1,2.07,291977024,23893.95,32.19,7.45,1.04
Nifty500 Equal Weight,28-01-2026,13325.8,13530.85,13321.2,13513.15,238.15,1.79,2978398505,105358.36,25.71,3.52,.95
NIFTY50 Equal Weight,28-01-2026,32550.2,32762.75,32470.85,32734.95,254.45,.78,574903942,42364.52,24.49,3.72,1.4
Nifty 50 Futures Index,28-01-2026,-,-,-,6415.28,17.09,.27,-,-,-,-,-
Nifty 50 Arbitrage,28-01-2026,-,-,-,2628.8,6.87,.26,-,-,-,-,-
Nifty 50 Futures TR Index,28-01-2026,-,-,-,27083.04,76.57,.28,-,-,-,-,-
Nifty 8-13 yr G-Sec,28-01-2026,2962.84,2967.63,2962.84,2965.26,2.94,.1,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,28-01-2026,3222.09,3225.17,3222.08,3223.9,2.38,.07,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,28-01-2026,3226.61,3230.69,3225.95,3228.97,2.98,.09,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,28-01-2026,3458.07,3469.42,3458.07,3469.42,12.04,.35,-,-,-,-,-
Nifty Composite G-sec Index,28-01-2026,3041.01,3045.35,3041.01,3045.35,4.9,.16,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,28-01-2026,2605.99,2610,2605.72,2608.86,3.33,.13,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),28-01-2026,884.87,886.26,884.77,885.87,1.0,.11,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,28-01-2026,1560.21,1560.21,1557.09,1557.09,-2.81,-.18,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,28-01-2026,1417.99,1417.99,1416.08,1416.08,-1.65,-.12,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,28-01-2026,1289.55,1289.55,1286.25,1286.25,-3.06,-.24,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,28-01-2026,1252.77,1252.77,1248.73,1248.73,-3.79,-.3,-,-,-,-,-
Nifty 1D Rate Index,28-01-2026,-,-,-,2521.07,0.36,.01,-,-,-,-,-
Nifty50 USD,28-01-2026,9510.3,9616.85,9505.6,9566.68,56.38,.59,-,-,-,-,-
