Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Midcap 150,20-04-2026,22092.35,22164.4,21863.15,22025.15,-20.05,-.09,1475979191,27176.52,34.61,4.71,.71
Nifty Midcap Select,20-04-2026,13874.4,13936.15,13761.4,13807.25,-31.6,-.23,645305245,9577.17,33.69,4.69,.64
NIFTY LargeMidcap 250,20-04-2026,16337.35,16394.1,16194.6,16304.9,-3.1,-.02,2208052220,76790.45,26.31,3.96,1
NIFTY SME EMERGE,20-04-2026,13712.9,13745.45,13658.95,13664.9,-13.4,-.1,-,-,21.36,3.34,.23
Nifty Oil & Gas,20-04-2026,11402.65,11503.4,11318.55,11434.4,24.45,.21,90248039,4314.9,9.54,1.56,2.32
Nifty Financial Services 25/50,20-04-2026,29067.4,29204.4,28846.8,29030.6,19.5,.07,208416336,17137,17.08,2.94,.97
Nifty Healthcare Index,20-04-2026,14524.05,14548.75,14386.4,14471.4,-23.05,-.16,17113877,2321.15,36.75,5.43,.59
Nifty500 Multicap 50:25:25,20-04-2026,15961.6,16009.1,15814,15920.0,-14.25,-.09,3284012303,104851.8,25.51,3.66,1
Nifty Microcap 250,20-04-2026,22566.75,22598.6,22284.5,22381.75,-126.45,-.56,573838569,10846.72,27.09,3.18,.77
Nifty Total Market,20-04-2026,12873.25,12917.65,12765.15,12847.1,-4.75,-.04,3857850872,115698.52,23.76,3.58,1.11
Nifty India Digital,20-04-2026,8101.95,8110,8009.55,8045.9,-37.9,-.47,547836185,9662.01,57.7,7.28,1.67
Nifty Mobility,20-04-2026,21681.05,21871.3,21467,21744.55,61.5,.28,173971241,10191.08,32.3,4.68,1.02
Nifty India Defence,20-04-2026,8833.85,8865.75,8699.4,8760.6,-54.1,-.61,82305768,5409.78,55.52,11.66,.55
Nifty Financial Services Ex-Bank,20-04-2026,31531.7,31631.4,31202.45,31473.0,-43.55,-.14,149941150,8919.38,23.05,4.25,.78
Nifty Housing,20-04-2026,11959.3,12054.9,11862.85,11987.2,45.9,.38,822495851,26147.84,24.77,3.07,.89
Nifty Transportation & Logistics,20-04-2026,24099.8,24306.85,23850.8,24174.5,82.55,.34,123521535,8308.12,40.77,5.48,.85
Nifty MidSmall Financial Services,20-04-2026,21294.55,21417.7,21094.4,21148.85,-116.3,-.55,536701143,7571.89,32.29,3.19,.53
Nifty MidSmall Healthcare,20-04-2026,44385.45,44454.8,43906.95,44208.5,-140.85,-.32,20778605,1857.54,41.85,5.45,.43
Nifty MidSmall IT & Telecom,20-04-2026,8778.6,8783.2,8600.75,8626.9,-130.7,-1.49,453571963,2742.01,59.63,8.06,1.21
Nifty MidSmall India Consumption,20-04-2026,17756.95,17863.35,17558.55,17752.4,35.45,.2,446733393,4980.07,80.29,8.34,.8
Nifty REITs & InvITs,20-04-2026,-,-,-,1348.28,-10.25,-.75,7223609,115,41.28,1.95,5.7
Nifty Core Housing,20-04-2026,14880.75,14970.75,14691.55,14906.1,58.35,.39,35333898,4684.45,33.06,3.52,.53
Nifty500 Multicap Infrastructure 50:30:20,20-04-2026,14189.5,14251.9,14058.7,14171.65,19.3,.14,1051611019,20068.96,26.54,3.54,.85
Nifty Rural,20-04-2026,15373.9,15474.65,15252.95,15408.2,64.15,.42,729829743,22961.63,26.59,4.16,1.14
Nifty Capital Markets,20-04-2026,5297.2,5331.15,5224.4,5236.45,-55.45,-1.05,158126997,6145.58,47.47,13.38,.94
Nifty India New Age Consumption,20-04-2026,11110.15,11158.6,10998.35,11109.75,13.15,.12,886163344,20332.09,59,6.86,.67
Nifty India Select 5 Corporate Groups (MAATR),20-04-2026,37595.3,37830.7,37288.5,37597.05,14.05,.04,643249333,14807.99,29.33,3.48,.91
Nifty India Railways PSU,20-04-2026,3254.6,3256.35,3195.3,3216.65,-29.8,-.92,161179289,4767.86,23.32,3.38,1.72
Nifty Consumer Durables,20-04-2026,38116.95,38243.05,37614.35,37949.35,-80.55,-.21,21321323,3063.1,61.13,12.4,.37
Nifty Non-Cyclical Consumer,20-04-2026,14867.05,14920.65,14730.9,14852.75,24.05,.16,116882685,9798.2,52.48,10.21,.9
Nifty500 Multicap India Manufacturing 50:30:20,20-04-2026,15823.7,15891.35,15664.5,15808.55,-3.05,-.02,393645627,18941.77,29.74,4.11,.78
Nifty EV & New Age Automotive,20-04-2026,2973,2992.45,2937.45,2973.55,3.7,.12,253103368,10467.19,37.77,4.87,.87
Nifty500 LargeMidSmall Equal-Cap Weighted,20-04-2026,17640.7,17686.85,17465,17584.95,-24.05,-.14,3284012303,104851.8,27.37,3.76,.91
Nifty India Tourism,20-04-2026,7479.15,7545.65,7381.6,7496.5,18.8,.25,31713142,1173.3,56.22,9.6,.3
Nifty MidSmallcap 400,20-04-2026,20014.85,20061.25,19794.3,19938.1,-36.25,-.18,2551939274,55237.87,32.81,4.19,.72
Nifty IPO,20-04-2026,2084.9,2097.9,2062.75,2087.8,9.2,.44,231384140,6052.08,67.38,10.76,.06
Nifty India Internet,20-04-2026,1239.9,1247.8,1225.3,1237.85,0.4,.03,200657199,5179.65,218.75,6.44,.39
Nifty Chemicals,20-04-2026,27908.85,27933.7,27574.9,27662.8,-194.3,-.7,15786432,1386.61,38.98,4.08,.62
Nifty Conglomerate 50,20-04-2026,14587.9,14664.8,14461.85,14604.25,34.2,.23,605236001,15338.7,29.3,4.44,1.03
Nifty India Infrastructure & Logistics,20-04-2026,11820.75,11910.7,11705.75,11831.55,39.25,.33,1250328405,28608.11,34.48,4.45,.74
Nifty India FPI 150,20-04-2026,1549.3,1554.65,1537.1,1546.85,-0.1,-.01,1823879341,61715.57,23.78,3.73,1.2
Nifty Waves,20-04-2026,1941.1,1944.55,1919,1935.9,-2.55,-.13,102601491,841.31,-,2.44,.64
Nifty Smallcap 500,20-04-2026,-,-,-,18467.68,-76.3,-.41,1646032235,38832.58,28.8,3.35,.74
Nifty Cement,20-04-2026,-,-,-,15347.3,101.95,.67,27356970,1251.76,29.81,2.4,.44
Nifty REITs & Realty,20-04-2026,-,-,-,1789.88,-13.05,-.72,14202892,1004.14,49.06,2.45,3.07
Nifty500 Healthcare,20-04-2026,18594.8,18622.4,18416.6,18518.6,-43.8,-.24,30844937,3517.08,38.42,5.66,.54
Nifty MidSmallcap400 50:50,20-04-2026,-,-,-,19266.01,-44.16,-.23,2551939274,55237.87,31.94,3.96,.72
Nifty Total Market Momentum Quality 50,20-04-2026,43339.45,43540.7,42966.65,43253.25,-28.8,-.07,91162535,11119.27,32.09,7.83,1.02
Nifty100 Low Volatility 30,20-04-2026,19889.75,19909.35,19743.3,19833.05,-8.15,-.04,210965815,23677.54,27.28,4.83,1.34
NIFTY Quality Low-Volatility 30,20-04-2026,16321.3,16354.2,16185.25,16289.0,-2.6,-.02,137956702,14839.53,26.84,5.92,1.79
NIFTY Alpha Quality Low-Volatility 30,20-04-2026,22141.8,22204.85,21934.15,22133.45,42.8,.19,80889231,10577.84,32.32,7.63,1.51
NIFTY Alpha Quality Value Low-Volatility 30,20-04-2026,20072.95,20138.75,19929.6,20044.5,-3.4,-.02,211393557,18162.47,21.84,4.54,1.93
NIFTY200 Quality 30,20-04-2026,20400.55,20430.35,20181.55,20337.85,-30.0,-.15,67810122,9683.92,31.13,10.01,1.96
NIFTY Midcap150 Quality 50,20-04-2026,23545.45,23588.35,23256.45,23473.35,-12.8,-.05,113024033,7213.75,32.26,7.69,1.37
Nifty200 Momentum 30,20-04-2026,30820.9,31001,30563.05,30868.4,80.35,.26,143410490,13418.32,26.46,4.56,.85
Nifty India Manufacturing,20-04-2026,15582.9,15647.4,15423,15569.55,-2.4,-.02,407421058,21947.19,28.5,4.49,1.02
Nifty100 ESG Sector Leaders,20-04-2026,4089.5,4107.05,4061.45,4086.5,5.0,.12,504888722,34271.21,21.87,3.51,1.28
Nifty200 Alpha 30,20-04-2026,25472.05,25627.1,25208.7,25447.35,1.7,.01,163524562,12482.47,23.79,4.2,.99
Nifty Midcap150 Momentum 50,20-04-2026,61907.9,62234.45,61346.15,61770.8,-31.15,-.05,525692549,9678.4,32.27,5.04,.83
Nifty Smallcap250 Quality 50,20-04-2026,25080.95,25087.25,24763.8,24905.4,-155.7,-.62,167259520,6826.3,23.94,5.08,1.54
Nifty Smallcap250 Momentum Quality 100,20-04-2026,43994.95,44056.2,43468.85,43760.35,-166.4,-.38,278756048,13968.19,28.3,4.83,.85
Nifty MidSmallcap400 Momentum Quality 100,20-04-2026,49555.65,49770.65,49094.85,49363.65,-106.8,-.22,497573180,21987.78,29.37,6.34,.93
Nifty500 Momentum 50,20-04-2026,52234.55,52500.3,51798.45,52280.4,120.8,.23,143561269,14619.54,29.51,4.87,.73
Nifty200 Value 30,20-04-2026,15660.85,15812.2,15505.85,15718.4,43.25,.28,335429905,12620.33,10.22,1.58,2.63
Nifty Top 10 Equal Weight,20-04-2026,8958.65,8967.9,8885.15,8902.75,-33.85,-.38,139129645,15140.4,19.47,3.4,1.5
Nifty500 Multicap Momentum Quality 50,20-04-2026,41870.45,41999.2,41500.95,41714.35,-114.2,-.27,128183839,12291.22,33.33,8.08,1.04
Nifty Top 15 Equal Weight,20-04-2026,10003.35,10032.1,9948.1,9984.5,0.05,0,181504325,20987.94,20.64,3.64,1.38
Nifty Top 20 Equal Weight,20-04-2026,8884.95,8912.35,8832.35,8873.1,1.6,.02,236517450,23765.25,22.93,3.92,1.39
Nifty500 Quality 50,20-04-2026,19554.05,19562.45,19329.05,19450.25,-78.0,-.4,384037139,16342.56,31.05,10.35,1.44
Nifty500 Low Volatility 50,20-04-2026,22207.65,22308.2,22019.95,22220.1,41.2,.19,160373111,11660.65,23.74,4.47,1.75
NIFTY100 ESG,20-04-2026,4967.85,4993.15,4930.2,4967.35,7.5,.15,650307262,42976.96,22.93,4.06,1.4
NIFTY100 Enhanced ESG,20-04-2026,5002.55,5028.1,4964.8,5002.15,7.75,.16,637900535,41920.05,22.95,4.07,1.39
NIFTY500 Value 50,20-04-2026,16551.75,16676,16384.55,16582.25,10.6,.06,572964084,14830.06,10.25,1.59,2.49
NIFTY100 Alpha 30,20-04-2026,18050.75,18185.3,17873.2,18077.1,20.6,.11,297930194,15714.15,18.17,3.57,1.58
Nifty500 Multifactor MQVLv 50,20-04-2026,31242,31361.25,30903.3,31216.7,-10.05,-.03,228506540,10950.49,14.57,2.86,1.97
NIFTY Alpha Low-Volatility 30,20-04-2026,25926.95,26002.4,25728.35,25938.65,61.3,.24,180245439,21076.95,30.82,4.6,.73
Nifty500 Flexicap Quality 30,20-04-2026,9929.7,9932.4,9842.55,9880.1,-37.25,-.38,119248006,9147.42,29.61,6.43,1.93
NIFTY50 Equal Weight,20-04-2026,32495.4,32638.6,32261.75,32498.7,30.1,.09,415942883,35042.31,25.19,3.8,1.34
Nifty500 Equal Weight,20-04-2026,14112.8,14141.7,13948.1,14050.85,-34.8,-.25,3284012303,104851.8,29.29,3.78,.85
Nifty 50 Futures Index,20-04-2026,-,-,-,6064.4,-9.02,-.15,-,-,-,-,-
Nifty 50 Arbitrage,20-04-2026,-,-,-,2669.74,3.76,.14,-,-,-,-,-
Nifty 50 Futures TR Index,20-04-2026,-,-,-,25966.71,-26.22,-.1,-,-,-,-,-
Nifty 8-13 yr G-Sec,20-04-2026,2978.53,2981.01,2974.13,2979.83,1.85,.06,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,20-04-2026,3255.59,3260.02,3254.32,3258.97,3.95,.12,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,20-04-2026,3254.26,3257.61,3251.25,3257.61,3.97,.12,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,20-04-2026,3465.45,3473.36,3463.48,3469.78,5.04,.15,-,-,-,-,-
Nifty Composite G-sec Index,20-04-2026,3061.73,3065.2,3058.36,3063.62,2.46,.08,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,20-04-2026,2613.95,2616.6,2609.75,2615.03,1.55,.06,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),20-04-2026,873.81,874.7,872.4,874.17,0.36,.04,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,20-04-2026,1575.37,1575.38,1575,1575.0,-0.06,0,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,20-04-2026,1428.63,1428.91,1428.63,1428.72,0.36,.03,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,20-04-2026,1297.21,1297.22,1297.21,1297.22,0.25,.02,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,20-04-2026,1258.12,1258.13,1258.12,1258.13,0.25,.02,-,-,-,-,-
Nifty 1D Rate Index,20-04-2026,-,-,-,2549.2,1.04,.04,-,-,-,-,-
Nifty50 USD,20-04-2026,9081.35,9201.75,9051.2,9066.9,-14.44,-.16,-,-,-,-,-
