Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Alpha 50,06-04-2026,45684.6,46428.3,45176.25,46389.55,848.85,1.86,403567538,20134.27,24.93,3.89,.86
Nifty High Beta 50,06-04-2026,3463.55,3544.45,3420.1,3539.0,80.05,2.31,1121998539,19509.4,27.49,3.24,1.03
Nifty100 Equal Weight,06-04-2026,30515.5,30928.3,30263.35,30891.75,454.0,1.49,855356365,52203.36,20.57,3.4,1.41
Nifty100 Liquid 15,06-04-2026,6786.5,6817.2,6683.1,6810.1,53.9,.8,172462645,16365.4,21.8,3.23,.97
Nifty CPSE,06-04-2026,6960.2,7017.45,6899.25,7007.5,68.05,.98,102849313,3105.9,14.45,2.26,2.64
Nifty50 Value 20,06-04-2026,11829.7,11969.8,11769.95,11955.35,140.85,1.19,191169786,12530.01,15.91,2.75,2.05
Nifty Midcap Liquid 15,06-04-2026,14183.9,14480,14007.45,14456.05,286.95,2.03,247667732,6565.32,43.32,4.75,.59
Nifty Shariah 25,06-04-2026,7385.9,7454.55,7339.1,7442.45,65.4,.89,98360214,7360.06,26.2,4.67,1.88
India VIX,06-04-2026,25.52,26.56,25.0825,25.47,-0.05,-.21,-,-,-,-,-
Nifty Growth Sectors 15,06-04-2026,10611.1,10694.55,10550.95,10684.25,91.05,.86,30962586,7270.94,28.95,6.84,1.86
Nifty50 TR 1x Inverse,06-04-2026,188.45,190.4,186.65,186.9,-2.0,-1.06,-,-,-,-,-
Nifty50 TR 2x Leverage,06-04-2026,16395.5,16707.55,16055.25,16665.35,358.45,2.2,-,-,-,-,-
Nifty50 PR 1x Inverse,06-04-2026,230.55,232.95,228.35,228.65,-2.45,-1.06,-,-,-,-,-
Nifty50 PR 2x Leverage,06-04-2026,10931.3,11139.4,10704.5,11111.25,239.0,2.2,-,-,-,-,-
NIFTY100 Quality 30,06-04-2026,5162.15,5213.7,5138.95,5208.15,53.5,1.04,109060186,9951.38,28.23,7.13,1.98
Nifty200 Momentum 30,06-04-2026,27723.3,28271.15,27430.95,28231.85,611.2,2.21,184909212,14744.53,24.2,4.17,.9
Nifty India Manufacturing,06-04-2026,14200.55,14278.45,14042.05,14265.85,82.95,.58,355476121,22432.36,26.11,4.12,1.11
Nifty100 ESG Sector Leaders,06-04-2026,3787.9,3821.7,3752.1,3817.1,43.85,1.16,544944121,35390.88,20.45,3.28,1.37
Nifty200 Alpha 30,06-04-2026,22653.8,23112.65,22402.6,23087.3,508.7,2.25,210233915,13373.07,21.68,3.81,1.07
Nifty Midcap150 Momentum 50,06-04-2026,55640.05,56624.45,55008.65,56552.4,1045.4,1.88,736373704,10184.63,29.54,4.62,.87
Nifty Smallcap250 Quality 50,06-04-2026,22517.1,22701.15,22232.35,22674.35,169.25,.75,77354575,2201.92,21.79,4.62,1.69
Nifty Smallcap250 Momentum Quality 100,06-04-2026,39051.9,39582.3,38537,39555.35,556.2,1.43,192516653,9101.79,25.66,4.36,.94
Nifty MidSmallcap400 Momentum Quality 100,06-04-2026,44057.6,44761.7,43596.7,44718.2,763.65,1.74,338884619,16671.84,26.74,5.74,.99
Nifty500 Momentum 50,06-04-2026,47142.05,47927.35,46607.8,47873.55,907.15,1.93,198958658,16595.52,27.11,4.46,.78
Nifty200 Value 30,06-04-2026,14299.55,14490,14172.85,14472.15,187.9,1.32,409092185,12134.76,9.41,1.46,2.86
Nifty Top 10 Equal Weight,06-04-2026,8408.85,8475.35,8310.15,8464.4,90.9,1.09,150842324,15114.02,18.57,3.23,1.58
Nifty500 Multicap Momentum Quality 50,06-04-2026,37603.45,38185,37297.55,38147.45,579.15,1.54,152358251,13350.89,30.69,7.39,1.1
Nifty Top 15 Equal Weight,06-04-2026,9362.6,9451.7,9253.5,9439.8,104.85,1.12,191522397,20153.66,19.56,3.45,1.46
Nifty Top 20 Equal Weight,06-04-2026,8325.95,8414.55,8253.5,8404.05,94.5,1.14,241993377,22903.78,21.76,3.71,1.47
Nifty500 Quality 50,06-04-2026,17460.85,17683.7,17314.25,17668.55,229.45,1.32,231615512,10762.49,28.28,9.49,1.59
Nifty500 Low Volatility 50,06-04-2026,20778.4,20927.75,20611.6,20911.15,205.65,.99,189968378,11844.74,22.37,4.21,1.86
NIFTY100 ESG,06-04-2026,4556.9,4613.3,4525.45,4608.25,65.65,1.45,743735245,44377.66,21.29,3.78,1.5
NIFTY100 Enhanced ESG,06-04-2026,4589.8,4646.75,4557.9,4641.65,66.4,1.45,726005673,42943.38,21.31,3.78,1.5
NIFTY500 Value 50,06-04-2026,15190.9,15379.95,15055.65,15361.35,184.8,1.22,648173701,14482.42,9.5,1.47,2.68
NIFTY100 Alpha 30,06-04-2026,16210.9,16413.85,16076.85,16399.6,236.0,1.46,398019404,15832.78,16.49,3.24,1.72
Nifty500 Multifactor MQVLv 50,06-04-2026,28929.1,29232.3,28648.05,29207.25,347.5,1.2,272674782,11840.49,13.64,2.68,2.08
NIFTY Alpha Low-Volatility 30,06-04-2026,24112.3,24420.15,23901.6,24391.8,318.15,1.32,184310481,20419.16,28.99,4.32,.78
Nifty500 Flexicap Quality 30,06-04-2026,9187.1,9263,9143.25,9253.1,73.9,.81,89085822,8411.26,27.81,6.02,2.06
NIFTY50 Equal Weight,06-04-2026,30057.3,30473.6,29858.3,30434.5,429.05,1.43,426416812,35893.16,23.61,3.56,1.43
Nifty500 Equal Weight,06-04-2026,12619.15,12764,12468.5,12751.7,149.35,1.19,3224175561,93992.58,26.54,3.43,.94
Nifty 50 Futures Index,06-04-2026,-,-,-,5746.67,72.38,1.28,-,-,-,-,-
Nifty 50 Arbitrage,06-04-2026,-,-,-,2658.93,-2.06,-.08,-,-,-,-,-
Nifty 50 Futures TR Index,06-04-2026,-,-,-,24551.32,325.34,1.34,-,-,-,-,-
Nifty India Corporate Group Index - Mahindra Group,06-04-2026,-,-,-,33097.57,114.16,.35,10768926,1198.51,23.7,4.16,1.49
Nifty India Corporate Group Index - Aditya Birla Group,06-04-2026,-,-,-,8397.23,200.53,2.45,563795248,1836.72,78.86,2.89,.5
Nifty India Corporate Group Index - Tata Group,06-04-2026,-,-,-,14056.7,226.8,1.64,81039709,5655.36,30.62,5.44,2.02
Nifty India Corporate Group Index - Tata Group 25% Cap,06-04-2026,13654.85,13892.6,13569.45,13873.75,269.4,1.98,66771103,5123.78,33.88,4.93,1.66
Nifty Private Bank,06-04-2026,24739.8,25246.8,24458.45,25197.8,532.05,2.16,281371792,7933.44,17.59,2,.64
Nifty Smallcap 250,06-04-2026,14734.95,14897.9,14542.75,14881.85,157.4,1.07,1131348434,19323.73,26.93,3.11,.79
Nifty Smallcap 50,06-04-2026,7645.85,7741.5,7534,7735.15,109.3,1.43,240882174,6219.33,25.14,2.92,.79
Nifty Midcap 150,06-04-2026,19829.4,20111.75,19586.15,20090.6,285.1,1.44,1237470762,22465.49,31.65,4.3,.79
Nifty Midcap Select,06-04-2026,12418.55,12599.75,12252.95,12583.3,188.75,1.52,273117367,7621.66,30.7,4.28,.7
NIFTY LargeMidcap 250,06-04-2026,14883.65,15062.8,14730.1,15046.15,194.6,1.31,2092827127,74668.85,24.31,3.65,1.09
NIFTY SME EMERGE,06-04-2026,11972.3,12264.55,11972.3,12239.5,289.3,2.42,-,-,19.13,3.22,.26
Nifty Oil & Gas,06-04-2026,10863.25,10863.25,10580.95,10694.35,-148.0,-1.37,123785928,6306.29,8.93,1.45,2.48
Nifty Financial Services 25/50,06-04-2026,26264.2,26856.25,26021.25,26807.55,596.05,2.27,172790293,14574.76,15.77,2.71,1.04
Nifty Healthcare Index,06-04-2026,13943.45,13981.5,13720.65,13962.95,28.6,.21,26711369,3276.12,35.46,5.24,.61
Nifty500 Multicap 50:25:25,06-04-2026,14528.4,14690.3,14377.3,14675.4,176.45,1.22,3224175561,93992.58,23.53,3.38,1.09
Nifty Microcap 250,06-04-2026,19939.1,20128.7,19639.6,20109.45,211.3,1.06,475117181,9230.76,24.32,2.86,.85
Nifty Total Market,06-04-2026,11780.2,11907.05,11665.1,11893.75,142.8,1.22,3699292742,103223.34,22.01,3.32,1.2
Nifty India Digital,06-04-2026,7561.55,7619.55,7511.05,7611.05,63.9,.85,734121586,10069.76,54.72,6.91,1.77
Nifty Mobility,06-04-2026,19746.55,19882.55,19468.9,19861.85,170.6,.87,240694230,12591.11,29.51,4.27,1.12
Nifty India Defence,06-04-2026,7613,7731.5,7520.45,7719.9,119.25,1.57,33881569,3657.01,48.92,10.27,.63
Nifty Financial Services Ex-Bank,06-04-2026,27635.35,28411.7,27352.2,28363.6,750.25,2.72,126335235,9190.33,20.84,3.83,.85
Nifty Housing,06-04-2026,10661.1,10882.55,10571.4,10866.65,208.7,1.96,637535041,23187.52,22.45,2.78,.99
Nifty Transportation & Logistics,06-04-2026,21946.2,22147.35,21653,22121.55,227.35,1.04,163120296,8493.25,37.31,5.02,.93
Nifty MidSmall Financial Services,06-04-2026,18589.65,19071.5,18352.1,19041.5,491.6,2.65,285505145,7505.3,29.29,2.87,.59
Nifty MidSmall Healthcare,06-04-2026,41727.1,42101.2,41166.25,42051.55,313.55,.75,20747302,2000.71,39.81,5.19,.45
Nifty MidSmall IT & Telecom,06-04-2026,8169.35,8257.8,8140.6,8245.2,68.85,.84,584336795,2106.36,56.99,7.75,1.29
Nifty MidSmall India Consumption,06-04-2026,16149.1,16378.55,15941.4,16358.85,241.8,1.5,641827025,5462.04,73.99,7.68,.86
Nifty REITs & InvITs,06-04-2026,-,-,-,1324.34,5.66,.43,4368391,79.25,40.55,1.92,5.8
Nifty Core Housing,06-04-2026,13086.75,13391.5,12971.6,13366.95,273.5,2.09,48438515,5093.27,29.64,3.16,.6
Nifty500 Multicap Infrastructure 50:30:20,06-04-2026,12909.05,13000.6,12755.3,12987.05,110.25,.86,1127771337,18947.37,24.32,3.24,.93
Nifty Rural,06-04-2026,14116.35,14295.15,13996.95,14278.6,199.95,1.42,969486167,23323.89,24.64,3.85,1.22
Nifty Capital Markets,06-04-2026,4434.2,4571.95,4380.2,4557.65,123.2,2.78,56513322,4604.87,42.45,11.64,1.08
Nifty India New Age Consumption,06-04-2026,9993.4,10164.4,9879.25,10153.35,193.5,1.94,1174033723,20979.06,53.89,6.27,.73
Nifty India Select 5 Corporate Groups (MAATR),06-04-2026,34212.75,34549.45,33949.5,34507.0,356.35,1.04,852584137,17422.32,26.98,3.19,1
Nifty India Railways PSU,06-04-2026,2858.4,2887.9,2803.5,2881.0,27.8,.97,148316573,3666.94,20.89,3.03,1.92
Nifty Consumer Durables,06-04-2026,33406.05,34268.35,33062.55,34210.5,865.5,2.6,28660725,3125.43,55.11,11.18,.41
Nifty Non-Cyclical Consumer,06-04-2026,13711.8,13886.75,13601,13868.8,207.8,1.52,154772300,11681.97,49,9.54,.96
Nifty500 Multicap India Manufacturing 50:30:20,06-04-2026,14517.1,14567.2,14331.8,14554.65,48.1,.33,299892017,17959.13,27.38,3.78,.85
Nifty EV & New Age Automotive,06-04-2026,2708.2,2722.8,2675.1,2719.85,18.35,.68,494708913,11531.92,34.55,4.47,.95
Nifty500 LargeMidSmall Equal-Cap Weighted,06-04-2026,15972.8,16157.35,15796,16142.1,195.95,1.23,3224175561,93992.58,25.14,3.45,.99
Nifty India Tourism,06-04-2026,6805.9,6975.8,6696,6957.35,147.3,2.16,76080896,2598.28,52.17,8.91,.32
Nifty MidSmallcap 400,06-04-2026,17945.7,18179.9,17723.5,18163.05,236.0,1.32,2368819196,41789.22,29.91,3.82,.79
Nifty IPO,06-04-2026,1814.8,1850.5,1801.4,1846.6,32.75,1.81,119295577,2447.64,59.58,10.01,.06
Nifty India Internet,06-04-2026,1112.7,1126.8,1095.2,1125.3,13.75,1.24,136072400,3119.86,198.86,5.88,.43
Nifty Chemicals,06-04-2026,25658.55,25746.55,25249.25,25697.6,119.1,.47,13896130,1344.27,36.21,3.79,.67
Nifty Conglomerate 50,06-04-2026,13139.5,13389.45,13047.9,13373.45,255.35,1.95,829359299,17396.08,26.92,4.06,1.12
Nifty India Infrastructure & Logistics,06-04-2026,10455.65,10610.8,10353.75,10596.95,161.5,1.55,1262263102,20364.82,30.84,3.99,.83
Nifty India FPI 150,06-04-2026,1430.3,1443.45,1417.5,1441.85,15.5,1.09,1737958072,62317.79,22.18,3.48,1.29
Nifty Waves,06-04-2026,1708.3,1721.75,1679.15,1716.75,18.25,1.07,49573697,490.06,-,2.17,.72
Nifty Smallcap 500,06-04-2026,-,-,-,16728.02,175.95,1.06,1603018118,28529.07,26.05,3.04,.81
Nifty Cement,06-04-2026,-,-,-,14341.62,364.34,2.61,6446081,933.49,27.82,2.25,.47
Nifty REITs & Realty,06-04-2026,-,-,-,1678.39,19.48,1.17,23277439,1723.74,46,2.3,3.28
Nifty500 Healthcare,06-04-2026,17653.85,17736.7,17397.95,17716.8,75.4,.43,37471346,4538.81,36.76,5.41,.57
Nifty MidSmallcap400 50:50,06-04-2026,-,-,-,17538.79,216.95,1.25,2368819196,41789.22,29.08,3.6,.79
Nifty Total Market Momentum Quality 50,06-04-2026,38937.8,39542.65,38648.4,39506.4,619.05,1.59,135782044,12957.75,29.49,7.15,1.08
Nifty100 Low Volatility 30,06-04-2026,18529,18772.4,18402.4,18749.25,253.1,1.37,212002734,22654.88,25.82,4.57,1.42
NIFTY Quality Low-Volatility 30,06-04-2026,15302.25,15458.3,15205.2,15440.7,163.45,1.07,141228321,13440.29,25.48,5.61,1.89
NIFTY Alpha Quality Low-Volatility 30,06-04-2026,20566.95,20752.25,20412.35,20729.15,207.2,1.01,92671428,9997.16,30.3,7.14,1.61
NIFTY Alpha Quality Value Low-Volatility 30,06-04-2026,18830.2,18994.65,18696.3,18976.1,168.75,.9,222812925,18478.33,20.7,4.3,2.04
NIFTY200 Quality 30,06-04-2026,18752.5,18964.65,18656.75,18943.25,220.9,1.18,83205022,9460.69,29.06,9.32,2.11
NIFTY Midcap150 Quality 50,06-04-2026,21263,21453.8,21019.9,21430.25,219.4,1.03,105973383,5959.41,29.44,7.03,1.49
Nifty 8-13 yr G-Sec,06-04-2026,2926.22,2941.24,2924.09,2941.19,15.51,.53,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,06-04-2026,3201.47,3212.56,3201.47,3211.83,10.93,.34,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,06-04-2026,3171.6,3197.59,3169.46,3197.59,26.61,.84,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,06-04-2026,3339.72,3371.47,3339.72,3368.87,29.85,.89,-,-,-,-,-
Nifty Composite G-sec Index,06-04-2026,2996.06,3014.66,2994.69,3013.93,18.44,.62,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,06-04-2026,2567.2,2581.65,2564.47,2581.0,14.28,.56,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),06-04-2026,860.4,865.25,859.49,865.03,4.62,.54,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,06-04-2026,1560.17,1560.17,1557.33,1557.33,-2.53,-.16,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,06-04-2026,1416.3,1416.32,1412.9,1412.9,-3.14,-.22,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,06-04-2026,1285.74,1285.74,1283.23,1283.63,-1.86,-.14,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,06-04-2026,1246.99,1246.99,1244.25,1245.0,-1.74,-.14,-,-,-,-,-
Nifty 1D Rate Index,06-04-2026,-,-,-,2544.46,1.36,.05,-,-,-,-,-
Nifty50 USD,06-04-2026,8452.7,8565.85,8398.8,8552.12,99.44,1.18,-,-,-,-,-
