Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty50 Shariah,20-03-2026,4146.1,4174.15,4127.5,4158.15,53.15,1.29,103345165,10793.04,23.13,4,2.26
Nifty500 Shariah,20-03-2026,6354.4,6406.4,6333.85,6360.6,60.95,.97,855547410,35101.11,25.51,4.3,1.49
Nifty Low Volatility 50,20-03-2026,23219.2,23432.05,23182.8,23222.35,165.6,.72,392836692,38053.13,28.09,4.67,1.29
Nifty Alpha 50,20-03-2026,47008.65,47455.8,46618.05,46708.75,57.95,.12,295551742,22371.3,29.02,4.04,.63
Nifty High Beta 50,20-03-2026,3542.8,3598,3513.35,3521.45,10.3,.29,1192194034,20728.1,21.22,2.73,1.17
Nifty100 Equal Weight,20-03-2026,31204.45,31555.75,31130.15,31179.15,190.7,.62,1010989296,63885.52,20.8,3.46,1.37
Nifty100 Liquid 15,20-03-2026,6899.15,6989.3,6892,6905.7,53.55,.78,276126079,17633.99,22.13,3.12,.94
Nifty CPSE,20-03-2026,7025.85,7143.4,7006.25,7026.75,36.35,.52,162407413,4798.29,14.41,2.25,2.65
Nifty50 Value 20,20-03-2026,11900.4,12051.7,11864.4,11899.5,89.55,.76,303994236,19746.76,15.83,2.74,2.05
Nifty Midcap Liquid 15,20-03-2026,14340.45,14509.4,14275.55,14316.4,97.3,.68,232513434,6029.36,34.02,4.06,.71
Nifty Shariah 25,20-03-2026,7358.2,7409.15,7325.95,7357.55,73.7,1.01,80361228,8688.07,26.17,4.64,1.86
India VIX,20-03-2026,22.8025,23.1375,21.685,22.81,0.01,.04,-,-,-,-,-
Nifty Growth Sectors 15,20-03-2026,10555.2,10657.75,10536,10608.4,140.9,1.35,74057912,10826.76,27.29,6.3,2
Nifty50 TR 1x Inverse,20-03-2026,185.75,186.1,183.85,185.7,-0.9,-.48,-,-,-,-,-
Nifty50 TR 2x Leverage,20-03-2026,16958.2,17301.1,16896.45,16964.55,161.75,.96,-,-,-,-,-
Nifty50 PR 1x Inverse,20-03-2026,227.25,227.65,224.9,227.2,-1.1,-.48,-,-,-,-,-
Nifty50 PR 2x Leverage,20-03-2026,11306.45,11535.1,11265.3,11310.7,107.85,.96,-,-,-,-,-
NIFTY100 Quality 30,20-03-2026,5211.5,5255.4,5195.35,5212.3,46.25,.9,198918297,15985.63,28.25,7.13,1.99
Nifty India Corporate Group Index - Mahindra Group,20-03-2026,-,-,-,33285.43,359.63,1.09,9772422,1939.9,23.83,4.18,1.48
Nifty India Corporate Group Index - Aditya Birla Group,20-03-2026,-,-,-,8342.63,31.47,.38,664485111,2673.11,78.34,2.87,.51
Nifty India Corporate Group Index - Tata Group,20-03-2026,-,-,-,13956.44,202.26,1.47,117510540,5351.15,29.06,5.06,2.17
Nifty India Corporate Group Index - Tata Group 25% Cap,20-03-2026,13751.25,13988.15,13749.8,13857.75,228.45,1.68,97352872,4881.6,33.89,4.39,1.62
Nifty Private Bank,20-03-2026,25403,25712.45,25207.75,25267.65,-132.0,-.52,315685674,13416.68,17.69,1.99,.62
Nifty Smallcap 250,20-03-2026,14870.9,14971.15,14775.1,14791.95,38.7,.26,1165661668,22632.23,24.36,3.16,.77
Nifty Smallcap 50,20-03-2026,7763.15,7808.45,7669.25,7683.4,-12.85,-.17,199677837,5430.27,27.67,3.41,.76
Nifty Midcap 150,20-03-2026,20257.35,20484.7,20196.1,20226.9,117.95,.59,1523855956,28877.47,30.13,4.09,.89
Nifty Midcap Select,20-03-2026,12625.4,12769.85,12581.45,12625.9,108.9,.87,312123015,9845.58,26.55,4.16,.88
NIFTY LargeMidcap 250,20-03-2026,15170.4,15327.7,15132.5,15156.6,80.7,.54,2534845252,92762.99,23.94,3.58,1.13
NIFTY SME EMERGE,20-03-2026,11908.9,12034.85,11908.45,11965.2,69.35,.58,-,-,18.38,3.15,.27
Nifty Oil & Gas,20-03-2026,11057.4,11200.6,11013.7,11034.95,60.3,.55,177546526,7402.34,9.32,1.51,2.39
Nifty Financial Services 25/50,20-03-2026,27408.05,27630.7,27067.4,27131.85,-213.4,-.78,264859787,22545.79,15.77,2.74,1.02
Nifty Healthcare Index,20-03-2026,14210.1,14462.05,14201.75,14383.45,266.6,1.89,38818281,4307.77,36.53,5.4,.59
Nifty500 Multicap 50:25:25,20-03-2026,14763,14899.5,14715.1,14735.65,66.65,.45,3700506920,115395.22,22.84,3.36,1.1
Nifty Microcap 250,20-03-2026,19922.2,20158.25,19891.35,19927.5,172.15,.87,499396722,7407.74,23.38,2.54,.87
Nifty Total Market,20-03-2026,11973.8,12091.25,11943.5,11962.0,58.95,.5,4199903642,122802.96,21.7,3.28,1.21
Nifty India Digital,20-03-2026,7446.5,7531.95,7437.75,7472.95,102.15,1.39,805559425,13527.2,55.28,7.07,1.84
Nifty Mobility,20-03-2026,20221.85,20497.5,20213.6,20254.05,161.2,.8,354806056,16375.55,29.24,4.15,1.16
Nifty India Defence,20-03-2026,7837.2,7950.35,7721.85,7735.5,-56.65,-.73,26992203,2642.57,49.75,10.33,.61
Nifty Financial Services Ex-Bank,20-03-2026,28963.4,29084.75,28519.4,28588.05,-196.3,-.68,154173631,12076.58,21.43,4.03,.85
Nifty Housing,20-03-2026,10919.2,11075.7,10881.95,10902.6,52.9,.49,643433706,27832.69,22.83,2.81,.97
Nifty Transportation & Logistics,20-03-2026,22400.4,22707.15,22382.75,22444.65,169.1,.76,218346077,10737.35,36.49,4.83,.96
Nifty MidSmall Financial Services,20-03-2026,19293.6,19473.35,19074.45,19123.3,-45.0,-.23,271018337,8997.14,26.62,2.75,.69
Nifty MidSmall Healthcare,20-03-2026,41705.55,42196.95,41620.65,42000.15,603.55,1.46,33210148,2802.51,39.33,5.13,.45
Nifty MidSmall IT & Telecom,20-03-2026,7948.35,8046.75,7940.75,7964.3,116.15,1.48,643176037,2786.46,56.62,7.79,1.36
Nifty MidSmall India Consumption,20-03-2026,16550.1,16717.7,16464.9,16494.6,68.85,.42,691736952,5209.53,77.68,8.59,.87
Nifty REITs & InvITs,20-03-2026,-,-,-,1315.33,-0.97,-.07,39277605,609.89,44.52,1.91,5.8
Nifty Core Housing,20-03-2026,13581.8,13682.4,13460.6,13482.35,8.0,.06,34673616,4087.4,29.89,3.18,.59
Nifty500 Multicap Infrastructure 50:30:20,20-03-2026,13138.15,13314.1,13135,13151.6,105.85,.81,1465485176,21674.33,24.29,3.19,.9
Nifty Rural,20-03-2026,14581.8,14722.1,14540.15,14562.15,84.05,.58,1055555551,26700.76,24.32,3.79,1.24
Nifty Capital Markets,20-03-2026,4542.2,4566.2,4426.25,4436.85,-78.45,-1.74,28211532,3872.21,41.19,11,1.11
Nifty India New Age Consumption,20-03-2026,10165.7,10299.3,10151.25,10163.9,56.45,.56,1024924097,18463.68,51.69,6.01,.79
Nifty India Select 5 Corporate Groups (MAATR),20-03-2026,34613,35142.65,34612.1,34698.85,341.05,.99,923685824,16638.16,26.86,3.16,1.03
Nifty India Railways PSU,20-03-2026,2913.5,2951.1,2899,2904.55,10.85,.37,201953144,5278.89,21.35,2.96,2
Nifty Consumer Durables,20-03-2026,34694.05,35238.2,34675.45,34740.35,249.0,.72,13081940,1814.26,55.28,10.88,.42
Nifty Non-Cyclical Consumer,20-03-2026,13825.2,13968.9,13777.55,13798.55,76.4,.56,201819632,10848.44,49.31,9.44,.97
Nifty500 Multicap India Manufacturing 50:30:20,20-03-2026,14761.5,14978,14761.35,14849.0,190.75,1.3,380702460,21254.38,27.77,3.85,.85
Nifty EV & New Age Automotive,20-03-2026,2753.4,2785.25,2753.35,2760.75,26.95,.99,214941398,12908.87,34.32,4.34,1.05
Nifty500 LargeMidSmall Equal-Cap Weighted,20-03-2026,16226.45,16375.1,16167,16188.1,71.75,.45,3700506920,115395.22,24.08,3.43,1.01
Nifty India Tourism,20-03-2026,6970.05,7059.9,6909.5,6919.05,-8.6,-.12,57982003,1705.23,52.08,8.18,.33
Nifty MidSmallcap 400,20-03-2026,18259.45,18436.35,18185.7,18208.55,86.5,.48,2689517624,51509.7,27.9,3.72,.85
Nifty IPO,20-03-2026,1858.8,1883,1855.5,1875.4,33.0,1.79,136991092,3083.39,54.49,9.11,.16
Nifty India Internet,20-03-2026,1123.25,1141.95,1122.7,1124.5,9.8,.88,235073846,5560.81,193.35,5.57,.43
Nifty Chemicals,20-03-2026,26138.45,26322.9,25883.3,25953.4,42.4,.16,15373405,1583.82,36.62,3.83,.66
Nifty Conglomerate 50,20-03-2026,13230,13389.35,13205.05,13251.1,120.8,.92,853038737,19273.25,26.17,3.5,1.1
Nifty India Infrastructure & Logistics,20-03-2026,10703.7,10842.1,10647.2,10664.8,45.75,.43,1538631843,21410.72,29.72,3.81,.89
Nifty India FPI 150,20-03-2026,1450.25,1466.85,1448.9,1451.95,11.1,.77,1411995262,77807.23,22.22,3.52,1.3
Nifty Waves,20-03-2026,1723,1737,1707.8,1711.95,3.45,.2,57932610,723.78,-,2.06,.78
Nifty Smallcap 500,20-03-2026,-,-,-,16625.33,70.76,.43,1655414950,30197.96,24.09,2.98,.79
Nifty Cement,20-03-2026,-,-,-,14114.72,58.15,.41,8637305,1235.49,27.04,2.19,.48
Nifty REITs & Realty,20-03-2026,-,-,-,1690.47,-6.46,-.38,48070544,1567.57,53.28,2.3,3.36
Nifty500 Healthcare,20-03-2026,17953,18198.05,17944.55,18092.65,256.55,1.44,48637341,5377.45,37.35,5.47,.56
Nifty MidSmallcap400 50:50,20-03-2026,-,-,-,17544.81,74.1,.42,2689517624,51509.7,26.96,3.57,.83
Nifty Total Market Momentum Quality 50,20-03-2026,39318.9,39644.5,38928.4,39111.75,24.0,.06,163443305,14751.76,29.2,7.08,1.1
Nifty100 Low Volatility 30,20-03-2026,18829.45,18997.8,18816.35,18854.25,152.4,.81,331504485,32446.93,26.09,4.65,1.37
NIFTY Quality Low-Volatility 30,20-03-2026,15590.3,15721.5,15565.8,15608.6,129.6,.84,281439180,24778.85,25.76,5.67,1.88
NIFTY Alpha Quality Low-Volatility 30,20-03-2026,20935.55,21130.75,20922.1,20973.15,186.75,.9,160706892,14122.81,30.66,7.23,1.6
NIFTY Alpha Quality Value Low-Volatility 30,20-03-2026,19121.8,19309.35,19090.1,19140.0,162.2,.85,374379719,29622.47,20.87,4.33,2.02
NIFTY200 Quality 30,20-03-2026,18829.25,19021.2,18765.5,18839.25,188.05,1.01,168412453,15408.32,28.89,9.27,2.12
NIFTY Midcap150 Quality 50,20-03-2026,21521.5,21710.95,21448.45,21481.8,102.75,.48,112773231,7001.94,29.51,7.06,1.54
Nifty200 Momentum 30,20-03-2026,28474,28762.25,28356.6,28410.95,100.25,.35,249953319,18982.97,24.28,4.19,.9
Nifty India Manufacturing,20-03-2026,14530,14728.5,14529.75,14572.4,137.1,.95,410051232,23945.44,26.46,4.14,1.06
Nifty100 ESG Sector Leaders,20-03-2026,3840.85,3880,3833.4,3840.55,19.9,.52,684471541,46222.68,20.55,3.3,1.36
Nifty 50 Futures Index,20-03-2026,-,-,-,5796.4,21.47,.37,-,-,-,-,-
Nifty 50 Arbitrage,20-03-2026,-,-,-,2653.77,2.16,.08,-,-,-,-,-
Nifty 50 Futures TR Index,20-03-2026,-,-,-,24683.58,96.11,.39,-,-,-,-,-
Nifty200 Alpha 30,20-03-2026,23270.95,23505.4,23171.7,23214.65,107.3,.46,218648661,17741.41,26.21,4.34,.73
Nifty Midcap150 Momentum 50,20-03-2026,56960.15,57587.45,56755.8,56856.85,321.8,.57,881298487,14442.7,29.69,4.64,.86
Nifty Smallcap250 Quality 50,20-03-2026,22647.25,22758.7,22480.85,22510.2,62.5,.28,58024935,2032.23,21.67,4.59,1.71
Nifty Smallcap250 Momentum Quality 100,20-03-2026,39273,39509.05,38925,39018.5,99.4,.26,188790663,10313.75,25.32,4.3,.95
Nifty MidSmallcap400 Momentum Quality 100,20-03-2026,44371.5,44792.8,44046.2,44158.55,121.6,.28,368823647,19848.43,26.4,5.67,1.04
Nifty500 Momentum 50,20-03-2026,47951.85,48363.8,47651.4,47759.05,93.0,.2,255791755,22738.22,26.96,4.44,.78
Nifty200 Value 30,20-03-2026,14576.3,14882.8,14576.05,14614.3,139.45,.96,546759427,19247.55,9.5,1.47,2.76
Nifty Top 10 Equal Weight,20-03-2026,8450,8529.25,8424.7,8441.05,37.75,.45,269761947,24213.63,18.39,3.13,1.47
Nifty500 Multicap Momentum Quality 50,20-03-2026,38009.4,38247.45,37569.75,37723.2,-49.4,-.13,210402648,16604.03,30.35,7.31,1.11
Nifty Top 15 Equal Weight,20-03-2026,9446.6,9525.45,9402.9,9431.1,39.35,.42,310019600,30139.71,19.21,3.33,1.39
Nifty Top 20 Equal Weight,20-03-2026,8397.2,8486.05,8381.85,8408.0,62.3,.75,389362266,33607.7,22.72,3.33,1.38
Nifty500 Quality 50,20-03-2026,17489.4,17641.4,17346.4,17402.95,43.15,.25,249057060,11980.66,27.86,9.35,1.67
Nifty500 Low Volatility 50,20-03-2026,21147.05,21350.6,21111.75,21162.25,154.25,.73,247135898,15654.53,22.59,4.25,1.84
NIFTY100 ESG,20-03-2026,4618.05,4663.4,4603.65,4614.45,24.3,.53,859730073,54752.05,20.79,3.6,1.43
NIFTY100 Enhanced ESG,20-03-2026,4651.5,4696.75,4636.5,4647.35,24.0,.52,831738066,52762.58,20.81,3.6,1.42
NIFTY500 Value 50,20-03-2026,15376.1,15684.25,15358.15,15395.65,113.75,.74,755550638,19868.36,9.52,1.48,2.62
NIFTY100 Alpha 30,20-03-2026,16412.1,16583.55,16356.3,16386.95,40.4,.25,372908898,26124.07,25.33,4.75,.82
Nifty500 Multifactor MQVLv 50,20-03-2026,29468.2,29828.05,29371.5,29465.3,194.6,.66,325588358,15910.81,13.77,2.7,2.04
NIFTY Alpha Low-Volatility 30,20-03-2026,24861.35,25054.6,24833.1,24871.2,125.2,.51,245176019,25907.99,29.48,4.4,.76
Nifty500 Flexicap Quality 30,20-03-2026,9139.5,9202.75,9096.2,9118.8,68.9,.76,150384988,13343.9,28.29,6.17,2
NIFTY50 Equal Weight,20-03-2026,30441,30777.55,30403.35,30478.6,233.95,.77,663289390,50308.33,23.1,3.46,1.42
Nifty500 Equal Weight,20-03-2026,12794.9,12917.05,12761.1,12774.5,75.65,.6,3700506920,115395.22,23.66,3.33,.99
Nifty 8-13 yr G-Sec,20-03-2026,2993.26,2993.27,2984.3,2987.35,-5.38,-.18,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,20-03-2026,3257.17,3257.17,3249.41,3251.55,-5.03,-.15,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,20-03-2026,3266.89,3267.44,3255.87,3259.96,-6.31,-.19,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,20-03-2026,3457.74,3458.16,3446.43,3448.47,-8.57,-.25,-,-,-,-,-
Nifty Composite G-sec Index,20-03-2026,3067.58,3067.59,3058.89,3061.75,-5.27,-.17,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,20-03-2026,2627.55,2627.57,2619.51,2623.13,-3.96,-.15,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),20-03-2026,883.92,883.92,881.13,882.39,-1.53,-.17,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,20-03-2026,1571.77,1571.78,1569.92,1569.92,-1.54,-.1,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,20-03-2026,1428.66,1428.7,1428.43,1428.43,0.04,0,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,20-03-2026,1297.5,1298.1,1297.5,1298.1,0.85,.07,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,20-03-2026,1259.9,1260.25,1259.9,1260.25,0.59,.05,-,-,-,-,-
Nifty 1D Rate Index,20-03-2026,-,-,-,2538.16,0.73,.03,-,-,-,-,-
Nifty50 USD,20-03-2026,8603.7,8789.95,8540.9,8545.75,-57.94,-.67,-,-,-,-,-
