Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Metal,24-10-2022,5791.8,5803.05,5777.15,5789.05,40.7,.71,15351698,355.89,6.63,1.88,4.62
Nifty MNC,24-10-2022,19686.15,19707.25,19629.2,19655.3,80.5,.41,26983145,597.71,57.76,9.07,2.63
Nifty Pharma,24-10-2022,13080.75,13087.95,13050.7,13061.1,81.7,.63,2685977,177.48,36.8,4.47,1
Nifty PSU Bank,24-10-2022,3315.25,3326.35,3303.9,3311.0,38.3,1.17,44704722,524.64,9.21,.85,2
Nifty Realty,24-10-2022,430.45,430.8,426.9,428.0,1.2,.28,2225815,74.52,40.03,3.12,.34
Nifty India Consumption,24-10-2022,7833.55,7842.05,7792.55,7804.4,24.75,.32,12950039,1043.12,39.03,8.57,.99
Nifty Commodities,24-10-2022,5666.3,5676.75,5646.15,5654.15,37.1,.66,28050328,1095.49,9.98,2.2,3.09
Nifty Dividend Opportunities 50,24-10-2022,3700.55,3704.55,3688.45,3692.35,20.4,.56,38838915,1353.37,13.21,3.13,3.6
Nifty Infrastructure,24-10-2022,5054.8,5083.4,5047.8,5054.45,35.5,.71,20891134,1087.82,18.24,2.85,1.81
Nifty PSE,24-10-2022,4159.95,4166.4,4147.85,4152.7,35.85,.87,35095951,425.08,6.98,1.38,5.74
Nifty Services Sector,24-10-2022,24463.2,24501.85,24396.05,24429.45,260.8,1.08,25797934,2324.39,22.12,4.35,1.16
Nifty50 Shariah,24-10-2022,-,-,-,3881.11,20.69,.54,16784923,1091.68,19.2,5.23,2.02
Nifty500 Shariah,24-10-2022,-,-,-,5148.65,27.03,.53,63475166,2682.25,22.62,5.46,1.55
Nifty Low Volatility 50,24-10-2022,-,-,-,15836.05,84.61,.54,20499673,1940.17,28.24,4.5,1.88
Nifty Alpha 50,24-10-2022,30417.1,30457.2,30229.15,30270.65,201.25,.67,164295919,1664.12,42.46,8.16,.89
Nifty High Beta 50,24-10-2022,-,-,-,2149.31,11.78,.55,163171029,2707.32,17.85,1.75,1.79
Nifty100 Equal Weight,24-10-2022,20599.1,20604.05,20484.45,20512.2,116.25,.57,79957768,4766.25,20.67,4.07,1.8
Nifty100 Liquid 15,24-10-2022,4658,4671.45,4638.45,4647.55,33.65,.73,23137309,1613.09,16.62,3.17,1.23
Nifty CPSE,24-10-2022,2732.55,2743.75,2726.25,2731.25,27.9,1.03,21591780,180.16,6.75,1.58,5.61
Nifty50 Value 20,24-10-2022,8885.75,8895.75,8854.9,8864.35,45.6,.52,14909256,964.68,17.52,4.34,2.64
Nifty Midcap Liquid 15,24-10-2022,7606.35,7606.35,7531.25,7546.3,40.65,.54,11480157,329.87,23.6,3.11,.75
Nifty Shariah 25,24-10-2022,-,-,-,6254.8,30.4,.49,9224786,1061.93,23.6,5.82,1.79
India VIX,24-10-2022,17.28,17.6725,17.07,17.42,0.14,.82,-,-,-,-,-
Nifty Growth Sectors 15,24-10-2022,8931.4,8947.2,8900.3,8920.5,30.45,.34,6396332,655.66,34.99,6.79,1.35
Nifty50 TR 1x Inverse,24-10-2022,213.9,214.2,213.4,213.95,-1.8,-.83,-,-,-,-,-
Nifty50 TR 2x Leverage,24-10-2022,12051.15,12105.3,12013.55,12043.65,202.1,1.71,-,-,-,-,-
Nifty50 PR 1x Inverse,24-10-2022,252.25,252.65,251.65,252.3,-2.15,-.84,-,-,-,-,-
Nifty50 PR 2x Leverage,24-10-2022,8652.6,8691.5,8625.6,8647.25,145.15,1.71,-,-,-,-,-
NIFTY100 Quality 30,24-10-2022,3901.7,3902.6,3884.15,3888.8,21.25,.55,11357062,1452.12,27.98,7.77,1.89
Nifty 50 Futures Index,24-10-2022,-,-,-,5586.07,53.21,.96,-,-,-,-,-
NIFTY50 Equal Weight,24-10-2022,20228.95,20251.3,20168.7,20193.1,159.85,.8,45029477,3772.49,18.02,3.75,1.75
Nifty 50 Futures TR Index,24-10-2022,-,-,-,18894.83,189.67,1.01,-,-,-,-,-
Nifty Mahindra Group,24-10-2022,-,-,-,17264.43,163.78,.96,1666584,93.69,16.23,3.64,2.06
Nifty Aditya Birla Group,24-10-2022,-,-,-,5047.02,43.9,.88,23984131,129.76,67.6,5.04,.61
Nifty Tata Group,24-10-2022,-,-,-,12371.59,98.65,.8,20669037,659.71,25.81,7.41,1.27
Nifty Tata Group 25% Cap,24-10-2022,-,-,-,9992.73,72.73,.73,14425836,501.25,18.93,4.55,1.3
Nifty Private Bank,24-10-2022,21376.05,21409.75,21260.45,21308.6,230.95,1.1,57271246,1444.7,19.62,2.7,.57
Nifty Smallcap 250,24-10-2022,9384.25,9403.3,9361.95,9374.3,86.95,.94,135590413,1776.04,19.13,2.99,1.11
Nifty Smallcap 50,24-10-2022,4383.15,4384.7,4363.8,4369.9,38.45,.89,34201538,555.07,19.51,3.57,1.32
Nifty MidSmallcap 400,24-10-2022,10911.55,10913.15,10859.3,10871.15,74.05,.69,312200677,3648.71,22.48,3.18,1.18
Nifty Midcap 150,24-10-2022,11761.9,11762,11691.25,11703.0,65.4,.56,176610264,1872.68,24.62,3.27,1.21
Nifty Midcap Select,24-10-2022,7340.25,7340.5,7268.75,7279.95,28.55,.39,40640382,626.72,37.83,3.81,.74
NIFTY LargeMidcap 250,24-10-2022,10010.75,10016.75,9967.9,9979.55,67.6,.68,256568032,6638.92,23.14,3.73,1.28
NIFTY SME EMERGE,24-10-2022,-,-,-,6056.49,48.5,.81,-,-,97.83,4.36,.1
Nifty Oil & Gas,24-10-2022,7752.65,7798.15,7743.55,7758.3,36.45,.47,10577320,525.06,10.75,1.91,3.27
Nifty Financial Services 25/50,24-10-2022,17723.45,17741.7,17637.9,17667.4,183.75,1.05,19131760,1673.37,16.98,3.37,1.01
Nifty Healthcare Index,24-10-2022,8296.25,8301.9,8266.55,8280.4,45.5,.55,2768696,199.29,39.8,4.81,.71
Nifty500 Multicap 50:25:25,24-10-2022,9927.75,9939.7,9894.6,9906.8,76.5,.78,396649174,8510.37,21.73,3.63,1.25
Nifty Microcap 250,24-10-2022,10880.1,10923.9,10877.75,10907.35,136.15,1.26,143714036,840.9,38.99,1.94,.88
Nifty Total Market,24-10-2022,8476.85,8489.6,8452.15,8462.9,66.5,.79,540363210,9351.26,22.3,3.9,1.29
Nifty India Digital,24-10-2022,5391.9,5399.45,5360.75,5368.3,36.3,.68,35992758,822.24,62.16,9.26,1.4
Nifty Mobility,24-10-2022,-,-,-,11038.97,74.26,.68,29106448,1098.69,49.53,4.78,1.15
Nifty India Defence,24-10-2022,-,-,-,2179.3,29.24,1.36,6228937,224.57,27.48,5.83,1.1
Nifty Financial Services Ex-Bank,24-10-2022,-,-,-,16622.78,139.44,.85,15391489,714.95,19.69,4.15,.99
Nifty Housing,24-10-2022,-,-,-,7900.11,76.94,.98,145379372,2734.83,16.79,3.18,1.27
Nifty Transportation & Logistics,24-10-2022,-,-,-,12250.71,92.52,.76,22731103,676.93,57.94,5.15,.89
Nifty MidSmall Financial Services,24-10-2022,-,-,-,7941.2,51.65,.65,125410175,976.01,10.38,1.41,1.62
Nifty MidSmall Healthcare,24-10-2022,-,-,-,20454.45,10.93,.05,2524009,134.69,37.18,3.57,1.11
Nifty MidSmall IT & Telecom,24-10-2022,-,-,-,5921.98,43.98,.75,35041330,368.76,-,28.2,1.26
Nifty MidSmall India Consumption,24-10-2022,-,-,-,11173.63,33.04,.3,24376862,231.84,197.63,8.27,.56
Nifty Consumer Durables,24-10-2022,26774.45,26775.2,26609.25,26640.75,138.8,.52,900813,126.75,57.57,11.55,.57
Nifty Non-Cyclical Consumer,24-10-2022,-,-,-,10765.3,37.25,.35,10466135,936.71,44.62,10.75,.97
Nifty India Manufacturing,24-10-2022,8234.55,8242.75,8206.65,8213.95,54.6,.67,36775550,1562.72,19.11,3.91,1.75
NIFTY100 Alpha 30,24-10-2022,-,-,-,12616.25,72.78,.58,24514311,1051.83,28.85,5.55,1.36
NIFTY500 Value 50,24-10-2022,-,-,-,6291.81,41.87,.67,94764146,1099.2,6.15,1.12,5.83
Nifty100 Low Volatility 30,24-10-2022,13084.9,13100.05,13048.45,13059.8,81.45,.63,18067180,1783.95,24.03,4.57,2.19
NIFTY Alpha Low-Volatility 30,24-10-2022,17243.6,17266.3,17199.65,17213.3,124.9,.73,17781652,1970.75,32.2,6.29,1.4
NIFTY Quality Low-Volatility 30,24-10-2022,-,-,-,12305.07,57.28,.47,10682392,1175.36,29.11,6.95,1.9
NIFTY Alpha Quality Low-Volatility 30,24-10-2022,-,-,-,13995.58,59.05,.42,10828527,1478.38,34.3,7.34,1.7
NIFTY Alpha Quality Value Low-Volatility 30,24-10-2022,-,-,-,11277.84,59.9,.53,16997420,1135.95,18.5,4.58,2.77
NIFTY200 Quality 30,24-10-2022,14544.75,14549.8,14481.4,14495.7,75.1,.52,9963113,985.17,26.83,8.74,2.16
NIFTY Midcap150 Quality 50,24-10-2022,16495.65,16496.1,16406.65,16426.8,89.85,.55,10025050,474.07,27.87,6.45,1.57
Nifty200 Momentum 30,24-10-2022,19613.45,19644.65,19511.95,19541.85,115.55,.59,26832619,1348.75,20.46,4.07,1.77
Nifty100 ESG Sector Leaders,24-10-2022,2920.6,2928.2,2914.7,2918.55,21.85,.75,37390441,3018.1,21.65,4.35,1.25
Nifty200 Alpha 30,24-10-2022,-,-,-,13486.17,79.81,.6,56204062,1132.32,44.57,4.3,1.46
Nifty Midcap150 Momentum 50,24-10-2022,-,-,-,33410.93,220.85,.67,26419670,736.3,29.56,5.78,.81
NIFTY100 ESG,24-10-2022,3452.5,3453.55,3434.15,3438.7,21.05,.62,48812610,3971.81,24.05,5.28,1.44
NIFTY100 Enhanced ESG,24-10-2022,-,-,-,3467.51,21.16,.61,48575630,3953.16,24.17,5.31,1.44
Nifty 50 Arbitrage,24-10-2022,-,-,-,2064.89,-0.72,-.03,-,-,-,-,-
Nifty 8-13 yr G-Sec,24-10-2022,2275.26,2275.26,2274.82,2274.82,0.46,.02,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,24-10-2022,2490.78,2490.78,2490.31,2490.31,0.51,.02,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,24-10-2022,2478.58,2478.58,2478.09,2478.09,0.51,.02,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,24-10-2022,2682.54,2682.54,2682,2682.0,0.56,.02,-,-,-,-,-
Nifty Composite G-sec Index,24-10-2022,2351.76,2351.76,2351.31,2351.31,0.48,.02,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,24-10-2022,2013.25,2013.25,2012.85,2012.85,0.42,.02,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),24-10-2022,853.13,853.14,853.13,853.14,0.01,0,-,-,-,-,-
Nifty 1D Rate Index,24-10-2022,-,-,-,2059.32,1.03,.05,-,-,-,-,-
Nifty50 USD,24-10-2022,-,-,-,7430.59,64.74,.88,-,-,-,-,-
