Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Realty,01-01-2026,879.85,886.55,874.1,885.3,7.35,.84,4362623,456.64,40.8,4.28,.34
Nifty India Consumption,01-01-2026,12317.4,12322.95,12205.75,12236.9,-52.55,-.43,381056300,17250.79,40.61,8.27,1.06
Nifty Commodities,01-01-2026,9528.45,9592.8,9523.85,9584.4,69.25,.73,186236172,6475.83,16.87,2.28,1.78
Nifty Dividend Opportunities 50,01-01-2026,6392.4,6393.45,6346.45,6361.45,-23.8,-.37,525229055,18947.01,14.96,2.96,3.03
Nifty Infrastructure,01-01-2026,9639.45,9690.15,9636.35,9679.2,62.85,.65,152507021,6758.95,21.83,3.17,1.07
Nifty PSE,01-01-2026,9871.35,9910,9829.85,9903.65,50.0,.51,132647513,3578.35,11.29,1.99,3.19
Nifty Services Sector,01-01-2026,33715.75,33814.6,33696.65,33773.35,116.95,.35,89916221,8119.07,21.61,3.56,1.31
Nifty50 Shariah,01-01-2026,4817.1,4837.1,4802.6,4829.2,17.75,.37,28166232,2979.01,25.14,4.65,2.11
Nifty500 Shariah,01-01-2026,7172.35,7193.1,7148.6,7187.7,26.95,.38,378072526,17171.06,28.32,4.85,1.44
Nifty Low Volatility 50,01-01-2026,25742.35,25746.85,25608.85,25669.2,-34.25,-.13,340288334,19720.68,31.51,5.17,1.23
Nifty Alpha 50,01-01-2026,50341.6,50441.2,50049.65,50394.5,85.35,.17,182258916,10661.96,33.11,4.36,.58
Nifty High Beta 50,01-01-2026,3970.5,3982.2,3950.95,3979.0,24.05,.61,3330973671,12318.76,25.17,3.09,1.07
Nifty100 Equal Weight,01-01-2026,34022.3,34105.15,33917.35,34083.7,128.05,.38,641746708,30765.95,22.94,3.79,1.32
Nifty100 Liquid 15,01-01-2026,7578.4,7600.6,7572.9,7594.7,32.5,.43,80458718,5763.29,23.43,3.43,.86
Nifty CPSE,01-01-2026,6367.5,6398.85,6353.7,6394.35,29.1,.46,51009572,1315.34,13.33,2.05,3.16
Nifty50 Value 20,01-01-2026,13287.7,13287.9,13203.55,13220.2,-55.35,-.42,339095298,15349.73,17.26,3.05,2.08
Nifty Midcap Liquid 15,01-01-2026,16041.15,16077.85,15942.85,16065.55,61.2,.38,97786611,3627.27,36.78,4.56,.61
Nifty Shariah 25,01-01-2026,8414,8419.45,8374.55,8412.1,10.2,.12,22142552,3418.78,29.56,5.33,1.88
India VIX,01-01-2026,9.475,9.475,8.72,9.19,-0.29,-3.06,-,-,-,-,-
Nifty Growth Sectors 15,01-01-2026,12508.5,12573.65,12488.9,12562.45,78.9,.63,14514671,3243.34,32.54,7.47,1.76
Nifty50 TR 1x Inverse,01-01-2026,163.4,163.75,163.25,163.55,-0.1,-.06,-,-,-,-,-
Nifty50 TR 2x Leverage,01-01-2026,22067.35,22107.35,21967.95,22022.35,25.25,.11,-,-,-,-,-
Nifty50 PR 1x Inverse,01-01-2026,199.7,200.15,199.55,199.9,-0.1,-.05,-,-,-,-,-
Nifty50 PR 2x Leverage,01-01-2026,14747.4,14774.1,14680.95,14717.3,16.85,.11,-,-,-,-,-
NIFTY100 Quality 30,01-01-2026,5867.5,5871.5,5826.1,5842.2,-17.85,-.3,315849399,14855.55,32.04,8.04,1.87
Nifty India Corporate Group Index - Mahindra Group,01-01-2026,-,-,-,40299.31,487.77,1.23,5020107,875.63,30.82,5.06,1.22
Nifty India Corporate Group Index - Tata Group,01-01-2026,-,-,-,16275.87,52.47,.32,41113247,1910.34,31.07,6.05,2.11
Nifty India Corporate Group Index - Aditya Birla Group,01-01-2026,-,-,-,9205.16,157.07,1.74,3048578228,4148.33,88.49,3.17,.46
Nifty Conglomerate 50,01-01-2026,-,-,-,15152.61,109.42,.73,3189726076,12010.09,29.52,4,1.02
Nifty India Infrastructure & Logistics,01-01-2026,11336.4,11419.8,11333.2,11414.3,102.35,.9,3489363781,15344.99,30.3,4.08,.87
Nifty India FPI 150,01-01-2026,1623.65,1626.45,1619.8,1625.45,4.8,.3,780334600,37077.16,24.98,3.94,1.22
Nifty Waves,01-01-2026,2079.7,2090.95,2074.65,2081.55,3.9,.19,26416863,320.12,-,2.5,.7
Nifty500 Healthcare,01-01-2026,18755.65,18759.75,18617.6,18708.85,-33.9,-.18,16053970,1891.75,38.16,5.63,.54
Nifty India Corporate Group Index - Tata Group 25% Cap,01-01-2026,15328.05,15357.2,15265.25,15342.95,50.3,.33,34980343,1725.38,33.22,4.86,1.61
Nifty Private Bank,01-01-2026,28770.05,28803.35,28671.4,28787.95,66.8,.23,71241251,2558.18,20.19,2.27,.54
Nifty Smallcap 250,01-01-2026,16708.9,16717.35,16593.9,16667.9,-16.85,-.1,498055365,12447.58,29.35,3.56,.72
Nifty Smallcap 50,01-01-2026,8617.35,8621.25,8554.75,8602.45,-3.65,-.04,78423563,3041.17,31.89,3.81,.77
Nifty Midcap 150,01-01-2026,22324.15,22379.1,22211.05,22369.15,92.25,.41,3409264141,17876.7,33.7,4.52,.79
Nifty Midcap Select,01-01-2026,13809.85,13852.4,13729.2,13843.6,66.35,.48,132353554,4883.2,29.38,4.57,.8
NIFTY LargeMidcap 250,01-01-2026,16887.7,16908.55,16825.35,16900.55,45.6,.27,4051010849,48642.65,26.86,3.99,1.04
NIFTY SME EMERGE,01-01-2026,14393.9,14429.9,14382.5,14403.5,38.5,.27,-,-,27.87,4.1,.22
Nifty Oil & Gas,01-01-2026,12261.5,12334.45,12196.8,12232.7,1.5,.01,52154066,2654.08,11.33,1.68,2.78
Nifty Financial Services 25/50,01-01-2026,30230.7,30272.2,30144,30249.45,71.5,.24,60288297,5133.16,17.83,3.05,.93
Nifty Healthcare Index,01-01-2026,14652.7,14656.5,14539,14611.7,-28.2,-.19,10428117,1130.44,36.65,5.45,.57
Nifty500 Multicap 50:25:25,01-01-2026,16514.4,16520.15,16446,16508.5,23.4,.14,4549066214,61090.24,26.08,3.76,1.03
Nifty Microcap 250,01-01-2026,22573.7,22619,22481.8,22593.3,47.45,.21,217344588,4029.84,27.6,2.89,.78
Nifty Total Market,01-01-2026,13417.75,13424.5,13373.05,13415.4,21.55,.16,4766410802,65120.08,24.59,3.68,1.13
Nifty India Digital,01-01-2026,9453.75,9517,9440.85,9484.9,62.35,.66,3077201265,6744.93,70.22,8.99,1.5
Nifty Mobility,01-01-2026,23161.45,23350.75,23149.25,23327.35,221.45,.96,122737123,6512.78,31.43,4.77,1.05
Nifty India Defence,01-01-2026,7767,7770.05,7672.5,7727.1,-20.3,-.26,10904595,1239.83,51.64,10.31,.53
Nifty Financial Services Ex-Bank,01-01-2026,32026.6,32038.1,31829.5,32004.15,42.85,.13,76669746,4683.81,24.4,4.51,.77
Nifty Housing,01-01-2026,11786.75,11875.25,11784.75,11868.8,98.95,.84,283003713,10529.78,25.55,3.06,.89
Nifty Transportation & Logistics,01-01-2026,25875.5,26095.55,25873.55,26069.8,255.1,.99,84392049,4517.36,38.87,5.59,.81
Nifty MidSmall Financial Services,01-01-2026,20768.4,20785.3,20612,20744.1,13.6,.07,99862447,3462.04,29.85,2.98,.64
Nifty MidSmall Healthcare,01-01-2026,43877.45,43908.3,43521.55,43843.55,-22.45,-.05,11741120,1194.91,41.26,5.29,.44
Nifty MidSmall IT & Telecom,01-01-2026,10173.9,10259.1,10149.8,10215.05,89.45,.88,3110024668,5165.11,64.65,9.99,1.05
Nifty MidSmall India Consumption,01-01-2026,18901.05,18992.4,18785.7,18976.55,129.1,.68,3058761490,5836.09,96.63,9.88,.76
Nifty REITs & InvITs,01-01-2026,-,-,-,1347.18,6.53,.49,3336299,49.66,32.52,1.94,6.12
Nifty Core Housing,01-01-2026,15532.9,15610.15,15472.5,15591.4,87.05,.56,23797494,2682.56,34.55,3.67,.52
Nifty500 Multicap Infrastructure 50:30:20,01-01-2026,14509.7,14577.6,14494.7,14568.6,97.35,.67,3378016215,12932.08,26.76,3.53,.9
Nifty Rural,01-01-2026,16202.85,16209.45,16117.05,16157.8,-11.8,-.07,3537170294,25358.52,26.32,4.21,1.24
Nifty Capital Markets,01-01-2026,4667.2,4670.65,4607.25,4629.9,-26.4,-.57,8863004,1378.28,45.11,11.48,1.06
Nifty India New Age Consumption,01-01-2026,11885.15,11915.6,11840.95,11909.45,60.4,.51,3206709064,10980.88,56.18,7.04,.67
Nifty India Select 5 Corporate Groups (MAATR),01-01-2026,39073.45,39377.6,39065.05,39341.25,373.3,.96,3187401180,10531.32,30.12,3.57,.95
Nifty India Railways PSU,01-01-2026,-,-,-,3516.15,17.07,.49,100202870,2359.94,26.6,3.59,1.51
Nifty Consumer Durables,01-01-2026,36846.05,36920.95,36614.15,36809.6,53.6,.15,9615709,1484.83,61.34,11.53,.4
Nifty Non-Cyclical Consumer,01-01-2026,16033.9,16042.65,15844.75,15877.1,-119.35,-.75,322337880,14932.22,54.31,10.96,1
Nifty500 Multicap India Manufacturing 50:30:20,01-01-2026,16002.45,16041.45,15937.45,16034.45,59.4,.37,175816564,10805.71,29.76,4.16,.79
Nifty EV & New Age Automotive,01-01-2026,3157.2,3164.8,3146.05,3162.35,12.25,.39,157883685,5067.29,36.88,4.97,.9
Nifty500 LargeMidSmall Equal-Cap Weighted,01-01-2026,18119.3,18126.6,18033.3,18113.65,26.55,.15,4549066214,61090.24,27.64,3.83,.94
Nifty India Tourism,01-01-2026,8621.9,8640.85,8577.6,8622.85,18.8,.22,19894133,847.79,65.32,10.2,.25
Nifty MidSmallcap 400,01-01-2026,20255.7,20277.6,20140.6,20265.5,48.0,.24,3907319506,30324.29,32.07,4.14,.76
Nifty IPO,01-01-2026,2051.5,2053.55,2033.2,2037.15,-11.7,-.57,72938765,2472.68,70.12,11.18,.13
Nifty India Internet,01-01-2026,1406.1,1413.9,1403.2,1407.35,4.95,.35,39482263,1350.31,292.81,6.96,.32
Nifty Chemicals,01-01-2026,29130.7,29134.15,28849.65,28935.7,-114.2,-.39,7062703,714.86,39.35,4.27,.61
Nifty100 Low Volatility 30,01-01-2026,21162.7,21174.7,21055.1,21095.95,-34.2,-.16,324371777,17631.03,29.15,5.21,1.32
NIFTY Quality Low-Volatility 30,01-01-2026,17684.6,17691.55,17533.3,17579.95,-75.9,-.43,312917117,15614.18,28.8,6.39,1.78
NIFTY Alpha Quality Low-Volatility 30,01-01-2026,22875.9,22883.9,22674.45,22735.8,-101.5,-.44,313730832,15091.54,33.46,7.84,1.56
NIFTY Alpha Quality Value Low-Volatility 30,01-01-2026,21488,21495.95,21346.7,21402.05,-51.1,-.24,336942831,17096.95,23.72,4.86,1.96
NIFTY200 Quality 30,01-01-2026,21442.7,21453.4,21264.4,21360.75,-50.1,-.23,310511685,15408.03,32.94,10.52,1.99
NIFTY Midcap150 Quality 50,01-01-2026,24111.8,24118.75,23906.1,24078.95,21.1,.09,72455728,5782.55,33.81,7.92,1.31
Nifty200 Momentum 30,01-01-2026,31187.85,31343.25,31102.65,31318.45,170.9,.55,99628045,6302.41,26.73,4.62,.82
Nifty India Manufacturing,01-01-2026,15440.1,15470.9,15371.2,15464.9,52.4,.34,170756301,10548.58,28.46,4.4,1
Nifty100 ESG Sector Leaders,01-01-2026,4361.55,4377,4361.15,4372.35,19.1,.44,248592951,14329.69,23.61,3.75,1.24
Nifty200 Alpha 30,01-01-2026,25012.05,25128.05,24917.6,25109.75,124.1,.5,96268376,6253.53,29.36,4.69,.68
Nifty Midcap150 Momentum 50,01-01-2026,62000.15,62326.8,61708.75,62286.6,371.2,.6,3155474703,9138.48,34.27,5.06,.77
Nifty Smallcap250 Quality 50,01-01-2026,25571.55,25587.45,25390.85,25559.7,23.7,.09,26239372,1160,25.12,5.22,1.65
Nifty Smallcap250 Momentum Quality 100,01-01-2026,44027.65,44041.95,43732.05,43929.85,-55.65,-.13,109430798,5764.74,30.05,4.85,.88
Nifty MidSmallcap400 Momentum Quality 100,01-01-2026,47632.75,47659.45,47294.15,47600.8,34.9,.07,195315742,11538.06,29.44,6.11,.96
Nifty500 Momentum 50,01-01-2026,52770.2,52982.85,52586.75,52947.15,239.5,.45,92508314,7715.53,30.16,4.92,.71
Nifty200 Value 30,01-01-2026,14739.1,14811.75,14699.95,14802.65,93.75,.64,212773213,6421.22,9.69,1.49,2.94
Nifty Top 10 Equal Weight,01-01-2026,10062.3,10065.1,9978.3,9990.4,-54.15,-.54,312087982,15431.43,21.56,3.7,1.46
Nifty500 Multicap Momentum Quality 50,01-01-2026,41218.85,41246.75,40899,41119.5,-37.75,-.09,107223535,9631.66,34.68,7.96,1.04
Nifty Top 15 Equal Weight,01-01-2026,11071.3,11074.6,11004.95,11016.8,-34.5,-.31,325963401,17576.81,22.45,3.9,1.34
Nifty Top 20 Equal Weight,01-01-2026,9702.7,9706.45,9667.3,9675.95,-9.2,-.09,348701534,18680.19,24.06,3.84,1.32
Nifty500 Quality 50,01-01-2026,18893.75,18903.45,18743.3,18848.85,-7.6,-.04,85242896,5074.41,30.96,10.14,1.63
Nifty500 Low Volatility 50,01-01-2026,23094.1,23106.95,23010.25,23090.55,32.75,.14,62563369,5230.08,25.1,4.64,1.75
NIFTY100 ESG,01-01-2026,5191.55,5212,5185.35,5209.0,27.65,.53,335756707,17626.17,23.42,4,1.33
NIFTY100 Enhanced ESG,01-01-2026,5238,5258.65,5231.8,5255.6,28.0,.54,330144500,17225.67,23.51,4.01,1.33
NIFTY500 Value 50,01-01-2026,15562.8,15615.65,15512.25,15608.85,74.65,.48,325117732,7478.23,9.84,1.5,2.78
NIFTY100 Alpha 30,01-01-2026,18135.8,18201.6,18109.1,18178.5,83.9,.46,151835014,7884.98,28.14,5.26,.77
Nifty500 Multifactor MQVLv 50,01-01-2026,31774.85,31789.8,31588.7,31716.9,-13.9,-.04,117393080,5893.11,15.63,2.91,2.07
NIFTY Alpha Low-Volatility 30,01-01-2026,27124.55,27134.4,27028,27100.15,23.2,.09,44218784,6295.37,32.63,4.79,.71
Nifty500 Flexicap Quality 30,01-01-2026,10629.95,10633.35,10555.65,10585.1,-29.25,-.28,312622012,15252.2,32.98,7.17,1.89
Nifty Total Market Momentum Quality 50,01-01-2026,41630.55,41665.95,41336.55,41554.2,-24.45,-.06,100890331,8645.48,32.62,7.52,1.02
Nifty500 Equal Weight,01-01-2026,14290.8,14299.35,14212.25,14277.05,12.65,.09,4549066214,61090.24,27.62,3.72,.9
NIFTY50 Equal Weight,01-01-2026,33382.4,33440.75,33298.6,33420.85,89.85,.27,425631910,23454.66,24.8,3.8,1.38
Nifty Smallcap 500,01-01-2026,-,-,-,18750.55,-4.55,-.02,708500283,16450.28,28.94,3.37,.73
Nifty 50 Futures Index,01-01-2026,-,-,-,6667.0,-1.5,-.02,-,-,-,-,-
Nifty 50 Arbitrage,01-01-2026,-,-,-,2608.26,1.61,.06,-,-,-,-,-
Nifty 50 Futures TR Index,01-01-2026,-,-,-,28021.94,-1.68,-.01,-,-,-,-,-
Nifty 8-13 yr G-Sec,01-01-2026,2969.84,2972.56,2966.81,2972.11,2.8,.09,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,01-01-2026,3222.91,3224.81,3220.31,3224.16,1.82,.06,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,01-01-2026,3244.35,3245.02,3242.16,3244.63,0.88,.03,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,01-01-2026,3488.1,3489.29,3487.36,3489.29,1.88,.05,-,-,-,-,-
Nifty Composite G-sec Index,01-01-2026,3053.47,3055.58,3051.3,3055.33,2.42,.08,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,01-01-2026,2614.02,2618.03,2610.89,2616.64,3.08,.12,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),01-01-2026,892.02,893.41,890.94,892.93,0.9,.1,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,01-01-2026,1564.22,1566.22,1564.2,1566.22,2.3,.15,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,01-01-2026,1423.19,1424.77,1423.19,1424.77,1.84,.13,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,01-01-2026,1296.11,1296.88,1296.1,1296.88,1.02,.08,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,01-01-2026,1258.86,1258.86,1258.85,1258.86,0.24,.02,-,-,-,-,-
Nifty 1D Rate Index,01-01-2026,-,-,-,2511.42,0.36,.01,-,-,-,-,-
Nifty50 USD,01-01-2026,10073.4,10100.35,10055.65,10079.92,6.52,.06,-,-,-,-,-
