Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Microcap 250,20-01-2026,21389.8,21394,20763.4,20823.25,-571.05,-2.67,408514971,6301.12,24.88,2.66,.85
Nifty Total Market,20-01-2026,13095.25,13096.6,12823.8,12856.4,-243.3,-1.86,3449526574,93492.42,23.48,3.52,1.17
Nifty India Digital,20-01-2026,9323.9,9325.45,9107.15,9132.45,-211.25,-2.26,883578053,11072.69,68.91,8.65,1.49
Nifty Mobility,20-01-2026,22481.85,22507.25,21831.55,21902.95,-568.35,-2.53,201924054,9605.63,29.5,4.48,1.11
Nifty India Defence,20-01-2026,7764.4,7791.05,7518.4,7555.0,-215.65,-2.78,44602263,3723.79,50.49,10.08,.54
Nifty Financial Services Ex-Bank,20-01-2026,31869.8,31871.05,30950.35,31050.0,-800.85,-2.51,152034375,8949.63,23.61,4.37,.79
Nifty Housing,20-01-2026,11647.7,11677.3,11392.6,11418.85,-242.5,-2.08,531882867,19691.59,24.48,2.94,.92
Nifty Transportation & Logistics,20-01-2026,25274.5,25327.4,24500.5,24586.25,-680.85,-2.69,163846323,7555.29,36.65,5.28,.86
Nifty MidSmall Financial Services,20-01-2026,21117.5,21135.65,20554.9,20618.55,-506.05,-2.4,324844822,7756.72,29.13,2.97,.65
Nifty MidSmall Healthcare,20-01-2026,42930.95,42951.85,42031.35,42157.05,-833.2,-1.94,28270057,2243.57,39.61,5.09,.46
Nifty MidSmall IT & Telecom,20-01-2026,10155.95,10158.3,9904.65,9926.6,-238.15,-2.34,767815015,2700.21,64.01,9.71,1.08
Nifty MidSmall India Consumption,20-01-2026,18187.9,18202.15,17603.9,17670.65,-534.85,-2.94,793523301,5158.57,89.98,9.2,.81
Nifty REITs & InvITs,20-01-2026,-,-,-,1364.08,0.12,.01,6096743,107.88,45.72,1.96,6.05
Nifty Core Housing,20-01-2026,15310.6,15328.45,14833.15,14886.4,-466.9,-3.04,48402206,6173.67,32.85,3.51,.54
Nifty500 Multicap Infrastructure 50:30:20,20-01-2026,13743.55,13746.55,13399.25,13441.0,-309.6,-2.25,1150154112,14138.48,24.67,3.25,.96
Nifty Rural,20-01-2026,15938.65,15955.9,15575.05,15626.15,-300.35,-1.89,1004435847,17257.86,25.44,4.07,1.28
Nifty Capital Markets,20-01-2026,4737.85,4738.15,4584.15,4599.1,-129.3,-2.73,38569492,3806.83,44.28,11.41,1.06
Nifty India New Age Consumption,20-01-2026,11488.8,11488.8,11129.85,11168.65,-321.9,-2.8,1196444611,16530.59,52.55,6.6,.71
Nifty India Select 5 Corporate Groups (MAATR),20-01-2026,38045.9,38151.3,37119.95,37216.0,-861.45,-2.26,979162946,11259.47,28.57,3.37,.96
Nifty India Railways PSU,20-01-2026,-,-,-,3255.26,-101.09,-3.01,154884597,3969.61,24.6,3.33,1.63
Nifty Consumer Durables,20-01-2026,36306.35,36317,35227.8,35328.15,-1016.0,-2.8,20583999,2242.39,58.87,11.07,.42
Nifty Non-Cyclical Consumer,20-01-2026,15522.95,15522.95,15129.95,15178.55,-332.35,-2.14,155666224,9628.76,51.89,10.48,1.04
Nifty500 Multicap India Manufacturing 50:30:20,20-01-2026,15506.35,15516.45,15094.9,15136.0,-367.45,-2.37,292739374,17048.79,28.05,3.93,.84
Nifty EV & New Age Automotive,20-01-2026,3037.3,3039.05,2949.25,2959.7,-79.8,-2.63,228801235,7526.43,34.77,4.66,.96
Nifty500 LargeMidSmall Equal-Cap Weighted,20-01-2026,17618.65,17619.45,17188.05,17233.1,-392.75,-2.23,3041011603,87191.3,26.17,3.65,.98
Nifty India Tourism,20-01-2026,8055.75,8056.05,7753.7,7784.75,-253.45,-3.15,38602438,1255.01,58.67,9.21,.27
Nifty MidSmallcap 400,20-01-2026,19696,19696.7,19147.2,19202.9,-502.5,-2.55,2308698299,41015.14,30.17,3.92,.81
Nifty IPO,20-01-2026,1970.1,1971.4,1916.65,1922.15,-48.05,-2.44,136745916,3237.69,57.54,10.36,.14
Nifty India Internet,20-01-2026,1353.15,1355.1,1316.1,1321.4,-34.5,-2.54,129431016,3852.52,276.56,6.53,.34
Nifty Chemicals,20-01-2026,28495,28514.1,27538.9,27645.3,-812.2,-2.85,15341474,1663.26,37.5,4.08,.61
Nifty100 Low Volatility 30,20-01-2026,20846.6,20847.95,20472.7,20511.25,-336.25,-1.61,166714800,19665.03,28.39,5.07,1.33
NIFTY Quality Low-Volatility 30,20-01-2026,17421.3,17421.45,17044.55,17081.85,-358.1,-2.05,134868615,15987.84,28.02,6.21,1.8
NIFTY Alpha Quality Low-Volatility 30,20-01-2026,22617.75,22617.75,22090.35,22153.35,-451.75,-2,107844953,11626.25,32.63,7.64,1.58
NIFTY Alpha Quality Value Low-Volatility 30,20-01-2026,21157.55,21160.6,20746.7,20786.05,-371.45,-1.76,210999980,18647.12,22.99,4.72,1.98
NIFTY200 Quality 30,20-01-2026,21436,21438.1,20897.2,20953.85,-487.8,-2.28,137342647,14537.25,32.44,10.32,1.98
NIFTY Midcap150 Quality 50,20-01-2026,23625.55,23627.55,23023.35,23089.65,-548.1,-2.32,68819113,5696.47,32.25,7.59,1.39
Nifty200 Momentum 30,20-01-2026,31257.8,31265.65,30429.85,30531.85,-697.15,-2.23,154922504,10812.71,25.98,4.5,.84
Nifty India Manufacturing,20-01-2026,15163.85,15177.3,14784.75,14823.35,-337.1,-2.22,343040691,21784.87,27.26,4.22,1.05
Nifty100 ESG Sector Leaders,20-01-2026,4287.3,4288.2,4211.55,4223.2,-67.3,-1.57,436696558,32697.11,22.78,3.63,1.26
Nifty200 Alpha 30,20-01-2026,25045.4,25062,24333.5,24420.55,-601.45,-2.4,170617760,11317.7,28.49,4.56,.7
Nifty Midcap150 Momentum 50,20-01-2026,61437.5,61501.65,59715.6,59941.1,-1454.0,-2.37,903370232,10304.79,32.75,4.87,.8
Nifty Smallcap250 Quality 50,20-01-2026,24645.4,24665,24033.7,24091.35,-578.15,-2.34,56794361,2383.26,23.63,4.92,1.75
Nifty Smallcap250 Momentum Quality 100,20-01-2026,42605.45,42614.9,41351.9,41448.3,-1143.55,-2.68,248915284,11153.56,28.3,4.57,.94
Nifty MidSmallcap400 Momentum Quality 100,20-01-2026,47033.7,47038.9,45787.45,45910.25,-1093.25,-2.33,286203646,16431.3,28.2,5.89,1
Nifty500 Momentum 50,20-01-2026,52292.95,52294.7,50833.35,51005.3,-1245.35,-2.38,177457015,14028.38,28.89,4.74,.74
Nifty200 Value 30,20-01-2026,15014.85,15072.15,14681.45,14711.5,-303.35,-2.02,346761153,10723.13,9.62,1.49,2.96
Nifty Top 10 Equal Weight,20-01-2026,9653.8,9658.2,9535.75,9560.6,-102.25,-1.06,126711272,13834.19,20.64,3.55,1.47
Nifty500 Multicap Momentum Quality 50,20-01-2026,41092.05,41093.4,40019.5,40144.35,-912.75,-2.22,176678321,14003.32,33.77,7.77,1.06
Nifty Top 15 Equal Weight,20-01-2026,10800.05,10805.9,10621.8,10652.2,-147.25,-1.36,148122051,17056.45,21.72,3.77,1.34
Nifty Top 20 Equal Weight,20-01-2026,9524.2,9525.2,9337.4,9360.2,-159.45,-1.67,250689812,21086.93,23.32,3.71,1.32
Nifty500 Quality 50,20-01-2026,18627,18630.45,18101.7,18149.75,-487.0,-2.61,196219492,11360.63,29.88,9.76,1.66
Nifty500 Low Volatility 50,20-01-2026,22869.1,22870.45,22350.9,22405.75,-460.95,-2.02,132282690,11575.95,24.37,4.5,1.78
NIFTY100 ESG,20-01-2026,5158.25,5158.7,5051.7,5065.1,-95.6,-1.85,644725261,39871.35,22.78,3.89,1.35
NIFTY100 Enhanced ESG,20-01-2026,5201.6,5202.05,5093.65,5107.2,-96.9,-1.86,625030910,38479.03,22.85,3.9,1.34
NIFTY500 Value 50,20-01-2026,15757.3,15809.65,15389.2,15419.0,-333.6,-2.12,492477094,12229.11,9.7,1.48,2.81
NIFTY100 Alpha 30,20-01-2026,17984.85,17985.1,17544.75,17602.15,-351.0,-1.96,212142785,14673.29,27.22,5.09,.8
Nifty500 Multifactor MQVLv 50,20-01-2026,31538.3,31548.45,30764.8,30836.95,-695.05,-2.2,206456839,10798.65,15.16,2.83,2.11
NIFTY Alpha Low-Volatility 30,20-01-2026,26914.9,26918,26422.9,26484.8,-429.7,-1.6,143737984,16493.66,31.74,4.68,.73
Nifty500 Flexicap Quality 30,20-01-2026,10639.15,10642.6,10413.3,10436.85,-204.1,-1.92,105669390,9733.57,32.63,7.07,1.85
Nifty Total Market Momentum Quality 50,20-01-2026,41537.55,41538.6,40430.45,40560.7,-934.8,-2.25,155359250,12800.82,31.75,7.34,1.04
Nifty500 Equal Weight,20-01-2026,13778.8,13779.6,13413.55,13446.05,-344.15,-2.5,3041011603,87191.3,25.87,3.5,.95
NIFTY50 Equal Weight,20-01-2026,33041.2,33048.2,32341,32410.6,-621.9,-1.88,409772324,31020.36,24.07,3.68,1.41
Nifty 50 Futures Index,20-01-2026,-,-,-,6405.49,-85.41,-1.32,-,-,-,-,-
Nifty 50 Arbitrage,20-01-2026,-,-,-,2619.23,-0.97,-.04,-,-,-,-,-
Nifty 50 Futures TR Index,20-01-2026,-,-,-,27006.39,-355.57,-1.3,-,-,-,-,-
Nifty 8-13 yr G-Sec,20-01-2026,2963.53,2969.81,2962.87,2964.87,1.86,.06,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,20-01-2026,3216.26,3220.42,3215.78,3216.91,1.22,.04,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,20-01-2026,3223.19,3229.52,3222.79,3224.58,2.0,.06,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,20-01-2026,3457.13,3467.23,3452.39,3454.83,-1.6,-.05,-,-,-,-,-
Nifty Composite G-sec Index,20-01-2026,3040.13,3046.7,3039.45,3041.35,1.78,.06,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,20-01-2026,2607.63,2614.18,2606.79,2609.36,2.19,.08,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),20-01-2026,886.73,889,886.44,887.33,0.59,.07,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,20-01-2026,1556.74,1556.74,1556,1556.0,-0.43,-.03,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,20-01-2026,1415.88,1416.63,1414.04,1414.04,-1.58,-.11,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,20-01-2026,1288.59,1288.59,1284.83,1284.83,-3.52,-.27,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,20-01-2026,1251.81,1251.81,1249.18,1249.18,-2.39,-.19,-,-,-,-,-
Nifty 1D Rate Index,20-01-2026,-,-,-,2518.22,0.35,.01,-,-,-,-,-
Nifty50 USD,20-01-2026,9750.2,9788.95,9588.15,9610.13,-140.08,-1.44,-,-,-,-,-
