Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,09-01-2026,25840.4,25940.6,25623,25683.3,-193.55,-.75,348757262,27486.64,22.36,3.49,1.31
Nifty Next 50,09-01-2026,69059.2,69530.7,68258.75,68492.2,-703.9,-1.02,203461781,11026.54,19.92,3.56,1.43
Nifty 100,09-01-2026,26422.8,26536.45,26187,26252.95,-209.65,-.79,552219043,38513.18,21.92,3.5,1.33
Nifty 200,09-01-2026,14402.1,14468.75,14266.9,14306.95,-114.1,-.79,3625026713,62229.35,23.4,3.63,1.23
Nifty 500,09-01-2026,23646.75,23741.75,23407.7,23467.35,-212.75,-.9,4459908928,83657.03,24.04,3.65,1.17
Nifty Midcap 50,09-01-2026,17209.6,17311,17031.8,17096.5,-118.95,-.69,487401325,12826.3,33.41,4.56,.8
NIFTY Midcap 100,09-01-2026,60194.05,60562.35,59500.55,59748.15,-474.4,-.79,3072807670,23716.16,33.43,4.34,.8
NIFTY Smallcap 100,09-01-2026,17572.5,17637.9,17252.95,17282.65,-318.4,-1.81,561502627,13549.41,31.4,3.74,.76
Nifty50 Dividend Points,09-01-2026,-,-,-,249.14,0.0,-,-,-,-,-,-
Nifty Auto,09-01-2026,28380,28516,28034.85,28087.65,-327.3,-1.15,52658838,3571.14,30.5,4.81,1.12
Nifty Bank,09-01-2026,59558.15,59739.65,59154.2,59251.55,-434.95,-.73,272495773,9269.24,16.31,2.17,.99
Nifty Energy,09-01-2026,34736.4,34951.75,34284.2,34409.3,-320.35,-.92,388202567,10596.21,14.74,2.24,2.37
Nifty Financial Services,09-01-2026,27614.8,27689.05,27302.5,27382.1,-290.5,-1.05,119736663,11824.63,17.73,2.88,.85
Nifty FMCG,09-01-2026,52918.25,53083.5,52332.65,52438.15,-572.0,-1.08,49138749,2648.08,38.51,9.46,2.11
Nifty IT,09-01-2026,37861.25,38244.55,37861.15,38027.2,106.9,.28,20834082,3408.03,26.76,7.07,2.95
Nifty Media,09-01-2026,1436.4,1438.85,1415.75,1425.3,-12.1,-.84,19457849,309.51,58.35,1.5,1.31
Nifty Metal,09-01-2026,11110.65,11208.1,11036.55,11094.8,-37.2,-.33,194687437,6488.9,19.78,2.89,1.65
Nifty MNC,09-01-2026,30471.5,30621.4,30243.9,30322.4,-194.75,-.64,49339065,5410.03,36.82,8.8,1.51
Nifty Pharma,09-01-2026,22961.1,22989.85,22696.45,22761.0,-201.55,-.88,16394250,2293.13,33.63,4.93,.68
Nifty PSU Bank,09-01-2026,8578.95,8729.55,8557.4,8601.05,15.7,.18,110297754,2298.29,8.82,1.41,2.17
Nifty Realty,09-01-2026,891.75,893.15,868.95,874.0,-20.25,-2.26,14131034,1562.08,40.28,4.23,.34
Nifty India Consumption,09-01-2026,12145.6,12191.55,12003.3,12027.8,-128.8,-1.06,141115929,10841.33,39.91,8.13,1.08
Nifty Commodities,09-01-2026,9422.05,9477.05,9332.7,9367.1,-70.15,-.74,216360965,7341.9,16.48,2.23,1.82
Nifty Dividend Opportunities 50,09-01-2026,6284.8,6335.9,6251.5,6274.3,-18.75,-.3,665260109,19187.77,14.75,2.92,3.07
