Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Midcap Liquid 15,26-02-2026,15183.85,15316.2,15157.7,15263.7,121.3,.8,435862311,6919.71,36.27,4.33,.67
Nifty Shariah 25,26-02-2026,8002.6,8027.1,7955.25,7989.4,14.45,.18,57426240,6918.46,28.42,5.04,1.72
India VIX,26-02-2026,13.4875,13.605,11.8125,13.06,-0.43,-3.15,-,-,-,-,-
Nifty Growth Sectors 15,26-02-2026,11602.35,11647,11540.3,11596.2,51.7,.45,41109604,6731.68,29.83,6.89,1.83
Nifty50 TR 1x Inverse,26-02-2026,168.05,169.05,167.95,168.45,-0.05,-.03,-,-,-,-,-
Nifty50 TR 2x Leverage,26-02-2026,20871,20896.9,20619,20773.65,20.05,.1,-,-,-,-,-
Nifty50 PR 1x Inverse,26-02-2026,205.55,206.8,205.45,206.05,-0.1,-.05,-,-,-,-,-
Nifty50 PR 2x Leverage,26-02-2026,13917.35,13934.6,13749.3,13852.4,13.35,.1,-,-,-,-,-
NIFTY100 Quality 30,26-02-2026,5633,5646.6,5604.85,5630.65,15.8,.28,85491096,8827.66,30.52,7.74,1.83
Nifty 50 Futures Index,26-02-2026,-,-,-,6421.44,1.75,.03,-,-,-,-,-
Nifty 50 Arbitrage,26-02-2026,-,-,-,2643.12,0.61,.02,-,-,-,-,-
Nifty 50 Futures TR Index,26-02-2026,-,-,-,27238.06,11.91,.04,-,-,-,-,-
Nifty India Corporate Group Index - Mahindra Group,26-02-2026,-,-,-,36898.73,31.31,.08,5450973,1036.02,26.42,4.63,1.34
Nifty India Corporate Group Index - Aditya Birla Group,26-02-2026,-,-,-,9422.79,-6.58,-.07,440606788,1511.11,88.48,3.24,.45
Nifty India Corporate Group Index - Tata Group,26-02-2026,-,-,-,15251.54,66.81,.44,133216917,6264.97,31.75,5.53,1.99
Nifty India Corporate Group Index - Tata Group 25% Cap,26-02-2026,15138.65,15186.6,15072.5,15139.05,47.45,.31,52358805,3391.67,37.02,4.79,1.48
Nifty Private Bank,26-02-2026,29059.6,29065.45,28870,28999.8,18.85,.07,492452443,12571.68,20.31,2.29,.54
Nifty Smallcap 250,26-02-2026,16059.5,16121.9,15983.1,16047.45,11.75,.07,636881188,19961.25,26.39,3.43,.74
Nifty Smallcap 50,26-02-2026,8428.75,8455.8,8361.6,8409.85,-7.5,-.09,136540319,5030.56,30.29,3.73,.77
Nifty Midcap 150,26-02-2026,22005.25,22112.55,21948,22087.15,128.1,.58,1278742253,23440.83,32.89,4.47,.82
Nifty Midcap Select,26-02-2026,13591.95,13690.3,13559.3,13652.95,94.4,.7,351693312,9209.42,28.63,4.5,.82
NIFTY LargeMidcap 250,26-02-2026,16620.5,16666.7,16549.95,16637.25,56.8,.34,1916775864,67509.77,26.27,3.93,1.03
NIFTY SME EMERGE,26-02-2026,12761.2,12794.6,12677.6,12702.1,-45.55,-.36,-,-,21.29,3.36,.26
Nifty Oil & Gas,26-02-2026,12198.2,12308.55,12167.95,12294.55,105.65,.87,79993816,3984.85,10.39,1.68,2.1
Nifty Financial Services 25/50,26-02-2026,30823.15,30840.6,30590.3,30734.35,-14.7,-.05,154538696,16575.14,17.86,3.1,.92
Nifty Healthcare Index,26-02-2026,14930.25,15148.75,14909.9,15083.2,184.85,1.24,34850926,4334.17,38.31,5.66,.56
Nifty500 Multicap 50:25:25,26-02-2026,16151.55,16190.6,16075.85,16149.8,34.75,.22,2553657052,87471.02,25.03,3.68,1.01
Nifty Microcap 250,26-02-2026,21522.65,21679.7,21457.55,21528.5,55.35,.26,324566588,5595.1,25.29,2.74,.81
Nifty Total Market,26-02-2026,13150.25,13175.4,13083.8,13143.05,25.4,.19,2878223640,93066.13,23.83,3.6,1.1
Nifty India Digital,26-02-2026,7973.2,8032.25,7906.9,7937.5,1.0,.01,580582071,11059.14,58.72,7.51,1.73
Nifty Mobility,26-02-2026,23170,23239.5,23083.5,23224.25,119.5,.52,195574693,10208.13,33.52,4.76,1
Nifty India Defence,26-02-2026,8106.55,8223.3,8102.3,8213.65,119.65,1.48,23992152,3123.04,52.82,10.96,.55
Nifty Financial Services Ex-Bank,26-02-2026,32124.9,32217.85,31852.2,32051.8,-25.45,-.08,107454481,8184.69,24.05,4.51,.78
Nifty Housing,26-02-2026,12181.6,12183.15,12091.65,12148.45,-5.85,-.05,722897539,22949.87,25.44,3.13,.87
Nifty Transportation & Logistics,26-02-2026,25619.25,25672.65,25504.75,25634.15,97.3,.38,142623878,7491.17,41.7,5.52,.84
Nifty MidSmall Financial Services,26-02-2026,20906.2,20997.55,20784,20958.2,75.9,.36,511662692,9325.72,29.19,3.02,.63
Nifty MidSmall Healthcare,26-02-2026,43988.35,44588.3,43883.55,44356.7,449.25,1.02,28066616,2835.17,41.54,5.41,.43
Nifty MidSmall IT & Telecom,26-02-2026,8565.35,8675.85,8535.4,8561.15,36.9,.43,459475194,3044.38,60.87,8.38,1.27
Nifty MidSmall India Consumption,26-02-2026,18205.05,18348.95,18163.2,18299.15,137.2,.76,504482746,4691.6,86.18,9.52,.78
Nifty REITs & InvITs,26-02-2026,-,-,-,1366.28,3.84,.28,19626391,245.31,46.24,1.98,5.71
Nifty Core Housing,26-02-2026,15314.3,15341.25,15186,15268.7,-24.45,-.16,19678095,3324.69,33.85,3.6,.52
Nifty500 Multicap Infrastructure 50:30:20,26-02-2026,14304.05,14358.1,14264.5,14340.8,53.2,.37,731428452,13930.46,26.45,3.47,.85
Nifty Rural,26-02-2026,16269.45,16295.05,16177.35,16284.45,40.75,.25,678564406,18327.72,27.21,4.23,1.11
Nifty Capital Markets,26-02-2026,4727.95,4731,4671.75,4707.1,-7.25,-.15,29416296,3202.39,43.7,11.67,1.06
Nifty India New Age Consumption,26-02-2026,11320.3,11345.4,11257.75,11308.95,15.1,.13,707608211,13476.65,57.52,6.68,.71
Nifty India Select 5 Corporate Groups (MAATR),26-02-2026,37679.25,37758.7,37475.25,37654.35,87.0,.23,618522584,12015.06,29.15,3.43,.95
Nifty India Railways PSU,26-02-2026,3255.15,3266.55,3220.25,3237.2,-14.5,-.45,109182146,2910.89,23.76,3.3,1.61
Nifty Consumer Durables,26-02-2026,37554.15,37726.75,37355.7,37520.35,3.45,.01,8290617,1483.36,59.7,11.76,.39
Nifty Non-Cyclical Consumer,26-02-2026,15141.2,15150.95,15026.65,15085.05,-30.5,-.2,131251215,8301.28,53.91,10.38,.88
Nifty500 Multicap India Manufacturing 50:30:20,26-02-2026,15997.95,16088.2,15969.45,16078.15,121.0,.76,209528572,15323.46,30.04,4.17,.81
Nifty EV & New Age Automotive,26-02-2026,3106.3,3119.65,3096.35,3118.05,21.1,.68,132137108,7981.88,38.83,4.91,.93
Nifty500 LargeMidSmall Equal-Cap Weighted,26-02-2026,17693.4,17747.6,17618.4,17701.0,44.9,.25,2553657052,87471.02,26.31,3.75,.93
Nifty India Tourism,26-02-2026,7960.75,7979.4,7903.85,7930.7,-22.1,-.28,21998351,822.3,59.7,9.38,.29
Nifty MidSmallcap 400,26-02-2026,19795.75,19885.45,19730.4,19839.65,81.35,.41,1915623441,43402.08,30.38,4.05,.79
Nifty IPO,26-02-2026,1951.75,1958.3,1936.1,1946.5,-1.1,-.06,125513407,2288.52,56.59,9.53,.16
Nifty India Internet,26-02-2026,1211.1,1216.85,1198.75,1203.8,-3.85,-.32,185084055,3821.88,206.98,5.96,.42
Nifty Chemicals,26-02-2026,27897.7,28169.4,27813.15,28126.8,240.1,.86,11537761,1158.89,39.68,4.15,.61
Nifty Conglomerate 50,26-02-2026,14852.9,14884.25,14774.4,14828.85,14.75,.1,565281379,13384.37,29.28,3.92,.99
Nifty India Infrastructure & Logistics,26-02-2026,11564.2,11603.85,11519.95,11571.35,28.7,.25,831535302,16358.04,32.21,4.13,.81
Nifty India FPI 150,26-02-2026,1584.55,1588.15,1576.9,1584.9,4.65,.29,1067885144,57148.2,24.25,3.84,1.18
Nifty Waves,26-02-2026,1922.05,1929.9,1901,1907.05,-8.5,-.44,31577139,219.41,-,2.29,.71
Nifty Smallcap 500,26-02-2026,-,-,-,17999.79,24.35,.14,959921569,25586.07,26.27,3.22,.75
Nifty Cement,26-02-2026,-,-,-,16322.57,-33.21,-.2,14253709,791.23,31.27,2.53,.42
Nifty500 Healthcare,26-02-2026,18929.75,19158.6,18887.1,19072.75,185.1,.98,46154391,5615.58,39.37,5.77,.53
Nifty MidSmallcap400 50:50,26-02-2026,-,-,-,19097.86,63.11,.33,1915623441,43402.08,29.33,3.89,.78
Nifty200 Value 30,26-02-2026,16200.3,16288.3,16104.05,16272.95,102.4,.63,377618597,12737.66,10.58,1.64,2.49
Nifty Total Market Momentum Quality 50,26-02-2026,42664.4,42795.3,42507.3,42747.2,180.55,.42,102342220,9713.22,31.91,7.73,1
Nifty500 Flexicap Quality 30,26-02-2026,9934.5,9956.65,9868.95,9905.0,13.3,.13,80185707,8857.25,30.73,6.7,1.85
Nifty100 Low Volatility 30,26-02-2026,20805.6,20837.5,20687.05,20777.75,28.25,.14,182964388,22415.87,28.75,5.12,1.24
NIFTY Quality Low-Volatility 30,26-02-2026,17133.5,17150.3,17022.3,17109.85,21.25,.12,135979938,15280.07,28.23,6.21,1.71
NIFTY Alpha Quality Low-Volatility 30,26-02-2026,23086.2,23126.45,22981,23109.6,72.6,.32,83664193,10551.6,33.78,7.96,1.44
NIFTY Alpha Quality Value Low-Volatility 30,26-02-2026,20957.25,20997.15,20845.85,20962.9,74.45,.36,195814687,18932.77,22.86,4.74,1.84
NIFTY200 Quality 30,26-02-2026,20392.95,20435.8,20265.65,20345.3,19.85,.1,72253082,9422.42,31.2,10.01,1.96
NIFTY Midcap150 Quality 50,26-02-2026,23579.25,23654.55,23466.6,23574.0,55.75,.24,107093586,6892.3,32.41,7.75,1.41
Nifty200 Momentum 30,26-02-2026,31857.6,31955.2,31666.35,31922.85,144.1,.45,149622473,13602.57,27.29,4.71,.8
Nifty India Manufacturing,26-02-2026,15898.1,15992.35,15856.55,15984.65,124.3,.78,238501351,17722.21,29.03,4.54,.96
Nifty100 ESG Sector Leaders,26-02-2026,4216.4,4218.65,4188.95,4205.3,1.3,.03,394772989,31480.51,22.5,3.61,1.24
Nifty200 Alpha 30,26-02-2026,25849.7,25955.3,25715.8,25923.75,128.8,.5,137514527,12466.87,29.28,4.84,.65
Nifty Midcap150 Momentum 50,26-02-2026,62483.1,62800.95,62253.85,62654.05,302.85,.49,679486012,10596.76,32.72,5.11,.78
Nifty Smallcap250 Quality 50,26-02-2026,24488.3,24543.1,24295.4,24368.05,-52.95,-.22,53579282,2254.03,23.46,4.97,1.75
Nifty Smallcap250 Momentum Quality 100,26-02-2026,42371.3,42501.4,42096.7,42331.55,-9.35,-.02,173611182,8578.98,27.46,4.67,.93
Nifty MidSmallcap400 Momentum Quality 100,26-02-2026,47520.4,47665.6,47246.65,47524.95,98.8,.21,279568171,16237.02,28.41,6.1,.98
Nifty500 Momentum 50,26-02-2026,53233.3,53407.95,52937.4,53352.3,240.4,.45,166357162,14931.43,30.11,4.96,.7
Nifty Top 10 Equal Weight,26-02-2026,9393,9406.3,9334.4,9361.5,-1.4,-.01,146928838,17566.8,20.4,3.47,1.33
Nifty500 Multicap Momentum Quality 50,26-02-2026,41146.25,41205.05,40898.6,41136.45,78.7,.19,129713136,10469.08,33.1,7.97,1.04
Nifty Top 15 Equal Weight,26-02-2026,10671.45,10679.35,10607.25,10649.7,7.8,.07,171238053,21465.02,21.69,3.76,1.23
Nifty Top 20 Equal Weight,26-02-2026,9387.8,9411.2,9345.2,9380.55,18.65,.2,267666658,24871.38,25.35,3.71,1.24
Nifty500 Quality 50,26-02-2026,18492.4,18560.75,18400.4,18466.9,18.8,.1,161301271,9153.2,29.56,9.93,1.65
Nifty500 Low Volatility 50,26-02-2026,23195.4,23254.1,23053,23179.05,29.65,.13,129981870,10410.97,24.75,4.65,1.66
NIFTY100 ESG,26-02-2026,5107.5,5113.3,5073.5,5096.3,3.55,.07,551584304,38576.37,22.96,3.97,1.29
NIFTY100 Enhanced ESG,26-02-2026,5144.15,5150.15,5109.7,5132.8,3.4,.07,536818423,37444.4,22.98,3.98,1.29
NIFTY500 Value 50,26-02-2026,16923.6,16997.2,16823.55,16982.35,86.45,.51,523201237,14422.44,10.5,1.63,2.37
NIFTY100 Alpha 30,26-02-2026,18414,18489.2,18352.9,18478.7,112.4,.61,191231369,15415.83,28.57,5.36,.72
Nifty500 Multifactor MQVLv 50,26-02-2026,32642.25,32698.85,32415.8,32663.95,72.1,.22,218497195,9976.85,15.26,3,1.92
NIFTY Alpha Low-Volatility 30,26-02-2026,27683.95,27728.2,27525.4,27664.8,32.9,.12,157632209,19234.72,32.79,4.89,.68
NIFTY50 Equal Weight,26-02-2026,33554.1,33601.5,33364.3,33521.15,53.7,.16,405219244,33155.5,25.41,3.81,1.29
Nifty500 Equal Weight,26-02-2026,13886.2,13940.9,13835.95,13896.3,36.8,.27,2553657052,87471.02,25.74,3.62,.92
Nifty 8-13 yr G-Sec,26-02-2026,2989.71,2991.98,2986.66,2986.66,-2.52,-.08,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,26-02-2026,3261.49,3262.53,3260.66,3260.86,-0.05,0,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,26-02-2026,3273.06,3275.24,3269.2,3269.37,-3.07,-.09,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,26-02-2026,3492.07,3497.45,3492.07,3493.03,1.66,.05,-,-,-,-,-
Nifty Composite G-sec Index,26-02-2026,3071.48,3073.91,3069.43,3069.43,-1.49,-.05,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,26-02-2026,2625.73,2628.67,2623.08,2623.08,-2.19,-.08,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),26-02-2026,887.17,888.19,886.26,886.26,-0.92,-.1,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,26-02-2026,1573.77,1575.3,1573.75,1575.3,1.84,.12,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,26-02-2026,1430.74,1432.26,1430.74,1432.26,1.79,.13,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,26-02-2026,1300.6,1301.6,1300.6,1301.6,1.24,.1,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,26-02-2026,1262.49,1263.16,1262.48,1263.16,0.92,.07,-,-,-,-,-
Nifty 1D Rate Index,26-02-2026,-,-,-,2530.6,0.34,.01,-,-,-,-,-
Nifty50 USD,26-02-2026,9707.75,9789.1,9682.5,9717.44,9.68,.1,-,-,-,-,-
