Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty50 PR 2x Leverage,27-02-2026,13810.65,13821.85,13465.65,13505.1,-347.3,-2.51,-,-,-,-,-
NIFTY100 Quality 30,27-02-2026,5643.2,5649.3,5552.75,5561.5,-69.15,-1.23,130770270,15290.23,30.15,7.64,1.85
Nifty100 ESG Sector Leaders,27-02-2026,4203.25,4205.35,4148,4154.05,-51.25,-1.22,426500070,36194.69,22.23,3.56,1.26
Nifty200 Alpha 30,27-02-2026,25873.6,25877.65,25417.75,25477.1,-446.65,-1.72,363047560,23208.83,28.77,4.76,.66
Nifty Midcap150 Momentum 50,27-02-2026,62588.8,62597.45,61549.65,61701.4,-952.65,-1.52,809028036,20553.09,32.22,5.03,.79
Nifty Smallcap250 Quality 50,27-02-2026,24368.6,24381.55,24106.6,24132.05,-236.0,-.97,69534413,3044.86,23.24,4.92,1.77
Nifty Smallcap250 Momentum Quality 100,27-02-2026,42290.9,42300.15,41688.15,41753.2,-578.35,-1.37,262896033,10805.06,27.1,4.61,.95
Nifty MidSmallcap400 Momentum Quality 100,27-02-2026,47485.2,47513.15,46880.8,46952.05,-572.9,-1.21,486240128,25320.45,28.07,6.02,1
Nifty500 Momentum 50,27-02-2026,53204.35,53217.9,52270.9,52358.4,-993.9,-1.86,380162956,25640.59,29.55,4.87,.71
Nifty Top 10 Equal Weight,27-02-2026,9354.3,9368.6,9243.7,9257.4,-104.1,-1.11,143626686,16806.67,20.17,3.43,1.34
Nifty500 Multicap Momentum Quality 50,27-02-2026,41072.7,41086.75,40412.15,40472.9,-663.55,-1.61,138377206,14310.73,32.56,7.84,1.06
Nifty Top 15 Equal Weight,27-02-2026,10625.6,10641.6,10490.55,10507.3,-142.4,-1.34,169769704,21624.64,21.4,3.71,1.25
Nifty Top 20 Equal Weight,27-02-2026,9371.9,9380.1,9247.5,9263.6,-116.95,-1.25,255832851,25893.36,25.03,3.67,1.25
Nifty500 Quality 50,27-02-2026,18455.05,18466.6,18212.6,18236.6,-230.3,-1.25,233006337,13446.92,29.2,9.8,1.67
Nifty500 Low Volatility 50,27-02-2026,23175.95,23189.05,22827.55,22861.45,-317.6,-1.37,206809476,17742.25,24.41,4.59,1.68
NIFTY100 ESG,27-02-2026,5096.25,5099.25,5026.95,5033.7,-62.6,-1.23,585035262,43839.21,22.68,3.92,1.31
NIFTY100 Enhanced ESG,27-02-2026,5133,5136,5063.3,5070.1,-62.7,-1.22,570873267,42727.46,22.7,3.93,1.3
NIFTY500 Value 50,27-02-2026,16965.8,16984.9,16822.8,16854.05,-128.3,-.76,616175185,16762.63,10.42,1.62,2.38
NIFTY100 Alpha 30,27-02-2026,18414.35,18425.95,18119.3,18155.3,-323.4,-1.75,204434529,18160.55,28.07,5.26,.74
Nifty500 Multifactor MQVLv 50,27-02-2026,32636.5,32641.05,32248.2,32313.2,-350.75,-1.07,440640373,20713.68,15.1,2.96,1.94
NIFTY Alpha Low-Volatility 30,27-02-2026,27588.75,27605.5,27160.05,27197.2,-467.6,-1.69,153937407,20318.46,32.24,4.81,.69
NIFTY50 Equal Weight,27-02-2026,33471.45,33511.85,33034.9,33083.1,-438.05,-1.31,438924282,38634.68,25.07,3.76,1.3
Nifty500 Equal Weight,27-02-2026,13892.1,13893.05,13751.3,13766.8,-129.5,-.93,3688575577,123584.22,25.5,3.58,.93
Nifty 50 Futures TR Index,27-02-2026,-,-,-,26926.75,-311.31,-1.14,-,-,-,-,-
Nifty 50 Futures Index,27-02-2026,-,-,-,6347.0,-74.44,-1.16,-,-,-,-,-
Nifty 50 Arbitrage,27-02-2026,-,-,-,2641.72,-1.39,-.05,-,-,-,-,-
Nifty India Corporate Group Index - Mahindra Group,27-02-2026,-,-,-,36135.04,-763.69,-2.07,8141521,1746.4,25.87,4.54,1.36
Nifty India Corporate Group Index - Aditya Birla Group,27-02-2026,-,-,-,9220.94,-201.85,-2.14,496629844,5248.75,86.59,3.17,.46
Nifty India Corporate Group Index - Tata Group,27-02-2026,-,-,-,15160.91,-90.63,-.59,195038607,10180.39,31.56,5.5,2
Nifty India Corporate Group Index - Tata Group 25% Cap,27-02-2026,15183.95,15189.9,14989.2,15023.3,-115.75,-.76,60953583,4483.49,36.74,4.75,1.5
Nifty Private Bank,27-02-2026,28881.1,28913.7,28578.15,28617.55,-382.25,-1.32,284924590,8615.6,20.04,2.26,.54
Nifty Smallcap 250,27-02-2026,16045.9,16047.15,15861.75,15881.05,-166.4,-1.04,874223730,26133.43,26.13,3.39,.75
Nifty Smallcap 50,27-02-2026,8404.35,8410.55,8289.05,8302.3,-107.55,-1.28,245722957,7529.98,29.9,3.68,.78
Nifty Midcap 150,27-02-2026,22065.1,22076.05,21809.75,21847.35,-239.8,-1.09,2132729498,46568.79,32.56,4.42,.82
Nifty Midcap Select,27-02-2026,13645.35,13674.2,13467.05,13491.45,-161.5,-1.18,274717050,10465.69,28.37,4.45,.82
NIFTY LargeMidcap 250,27-02-2026,16619.05,16623.75,16421.75,16442.55,-194.7,-1.17,2814351847,97450.79,25.98,3.88,1.04
NIFTY SME EMERGE,27-02-2026,12709.85,12735.3,12674.8,12701.65,-0.45,0,-,-,21.38,3.36,.26
Nifty Oil & Gas,27-02-2026,12262.1,12368.6,12215.5,12264.9,-29.65,-.24,106771455,4333.93,10.36,1.67,2.11
Nifty Financial Services 25/50,27-02-2026,30634.55,30651.45,30182.9,30229.85,-504.5,-1.64,148951660,13964.54,17.57,3.05,.94
Nifty Healthcare Index,27-02-2026,15053.8,15084.95,14846.05,14871.1,-212.1,-1.41,35262249,4730.22,37.77,5.58,.57
Nifty500 Multicap 50:25:25,27-02-2026,16135.7,16140.25,15942.5,15962.65,-187.15,-1.16,3688575577,123584.22,24.74,3.64,1.02
Nifty Microcap 250,27-02-2026,21525.15,21528.35,21264.95,21297.3,-231.2,-1.07,354614958,6227.89,25.07,2.71,.82
Nifty Total Market,27-02-2026,13129.7,13134.95,12968.85,12985.75,-157.3,-1.2,4043190535,129812.11,23.56,3.56,1.11
Nifty India Digital,27-02-2026,7997.95,8005.8,7843.6,7858.65,-78.85,-.99,580361681,16479.35,58.14,7.44,1.75
Nifty Mobility,27-02-2026,23179.15,23201.55,22829,22872.3,-351.95,-1.52,268010770,14150.11,33.02,4.69,1.01
Nifty India Defence,27-02-2026,8216.45,8216.45,8103.2,8126.8,-86.85,-1.06,31828273,3272.73,52.26,10.85,.56
Nifty Financial Services Ex-Bank,27-02-2026,31940.85,31988.9,31336.9,31390.65,-661.15,-2.06,317748972,15305.4,23.56,4.42,.8
Nifty Housing,27-02-2026,12124.95,12133.1,12007.7,12025.55,-122.9,-1.01,495851662,20778.29,25.18,3.1,.88
Nifty Transportation & Logistics,27-02-2026,25565.05,25595.05,25144.9,25197.5,-436.65,-1.7,196065033,11303.62,40.99,5.43,.86
Nifty MidSmall Financial Services,27-02-2026,20910.95,20912.8,20541.1,20585.05,-373.15,-1.78,524489167,16594.69,28.67,2.96,.64
Nifty MidSmall Healthcare,27-02-2026,44394.85,44418.3,43887.8,43954.3,-402.4,-.91,24551772,2383.6,41.16,5.36,.43
Nifty MidSmall IT & Telecom,27-02-2026,8610.65,8657.65,8476.5,8499.4,-61.75,-.72,414876936,3157.7,60.43,8.32,1.28
Nifty MidSmall India Consumption,27-02-2026,18249.6,18294.85,18007.9,18043.9,-255.25,-1.39,1260183579,17148.86,84.98,9.39,.8
Nifty REITs & InvITs,27-02-2026,-,-,-,1367.09,0.81,.06,13167658,256.15,46.27,1.98,5.71
Nifty Core Housing,27-02-2026,15247.9,15273.35,15059.75,15084.2,-184.5,-1.21,36192938,6442.4,33.44,3.55,.53
Nifty500 Multicap Infrastructure 50:30:20,27-02-2026,14309.15,14313.45,14157.95,14178.5,-162.3,-1.13,948646704,19768.97,26.19,3.43,.86
Nifty Rural,27-02-2026,16227.1,16239.45,15996,16018.75,-265.7,-1.63,687926007,25236.83,26.77,4.17,1.12
Nifty Capital Markets,27-02-2026,4679.95,4684.1,4594.45,4603.35,-103.75,-2.2,30028350,3367.56,42.73,11.42,1.09
Nifty India New Age Consumption,27-02-2026,11279.55,11288.95,11114.5,11133.75,-175.2,-1.55,1464024060,29780.55,56.63,6.58,.72
Nifty India Select 5 Corporate Groups (MAATR),27-02-2026,37603.25,37663.5,37014.8,37089.85,-564.5,-1.5,741264933,20058.06,28.71,3.37,.96
Nifty India Railways PSU,27-02-2026,3231.85,3242.4,3187.35,3203.55,-33.65,-1.04,162285653,5418.31,23.55,3.27,1.62
Nifty Consumer Durables,27-02-2026,37543.55,37854.4,37331.25,37585.9,65.55,.17,17543528,3205.16,59.81,11.78,.39
Nifty Non-Cyclical Consumer,27-02-2026,15038.8,15058.25,14877.75,14897.05,-188.0,-1.25,186871443,14898.03,53.24,10.25,.9
Nifty500 Multicap India Manufacturing 50:30:20,27-02-2026,16049.5,16057.4,15864.5,15892.3,-185.85,-1.16,283830758,20676.99,29.73,4.12,.81
Nifty EV & New Age Automotive,27-02-2026,3114,3117.15,3081.95,3086.8,-31.25,-1,150305350,9216.12,38.44,4.86,.94
Nifty500 LargeMidSmall Equal-Cap Weighted,27-02-2026,17687.4,17690.9,17480,17501.6,-199.4,-1.13,3688575577,123584.22,26.03,3.7,.94
Nifty India Tourism,27-02-2026,7919.75,7931.75,7772.55,7795.0,-135.7,-1.71,78153126,3652.78,58.68,9.22,.29
Nifty MidSmallcap 400,27-02-2026,19825.85,19827.35,19600.2,19627.5,-212.15,-1.07,3006953228,72702.23,30.08,4.01,.8
Nifty IPO,27-02-2026,1944.4,1951.35,1935.25,1947.85,1.35,.07,115373313,2490.94,56.63,9.53,.16
Nifty India Internet,27-02-2026,1203.65,1204.5,1178.45,1182.45,-21.35,-1.77,181652439,5567.37,203.31,5.86,.43
Nifty Chemicals,27-02-2026,28131.8,28131.9,27686.45,27764.85,-361.95,-1.29,13597733,1615.13,39.17,4.09,.62
Nifty Conglomerate 50,27-02-2026,14813.35,14832.05,14615.55,14638.9,-189.95,-1.28,633816712,17937.32,28.91,3.87,1
Nifty India Infrastructure & Logistics,27-02-2026,11553.3,11554.95,11414.7,11431.15,-140.2,-1.21,1049257763,23107.2,31.85,4.08,.82
Nifty India FPI 150,27-02-2026,1583.5,1584.25,1563.1,1565.25,-19.65,-1.24,1851121492,77220.41,23.96,3.79,1.2
Nifty Waves,27-02-2026,1904.95,1914.6,1899.65,1902.65,-4.4,-.23,32105223,401.16,-,2.29,.71
Nifty Smallcap 500,27-02-2026,-,-,-,17807.81,-191.98,-1.07,1225948645,32343.26,26.01,3.19,.76
Nifty Cement,27-02-2026,-,-,-,15992.6,-329.97,-2.02,16807100,1337.99,30.63,2.48,.43
Nifty500 Healthcare,27-02-2026,19048.95,19067.2,18838.9,18859.45,-213.3,-1.12,47399795,6029.11,38.93,5.7,.54
Nifty MidSmallcap400 50:50,27-02-2026,-,-,-,18894.93,-202.93,-1.06,3006953228,72702.23,29.03,3.84,.79
Nifty200 Value 30,27-02-2026,16259.55,16259.55,16084.05,16116.65,-156.3,-.96,364082305,12427.18,10.48,1.62,2.51
Nifty Total Market Momentum Quality 50,27-02-2026,42695.75,42713.9,42073,42139.1,-608.1,-1.42,119971089,13410.05,31.46,7.62,1.01
Nifty500 Flexicap Quality 30,27-02-2026,9931.1,9955.05,9794.55,9807.4,-97.6,-.99,121432005,14956.76,30.43,6.63,1.86
Nifty100 Low Volatility 30,27-02-2026,20752.7,20769.75,20472,20495.0,-282.75,-1.36,194779493,25365.04,28.36,5.05,1.26
NIFTY Quality Low-Volatility 30,27-02-2026,17103.85,17117.25,16832.2,16860.9,-248.95,-1.46,188386649,20883.35,27.82,6.12,1.74
NIFTY Alpha Quality Low-Volatility 30,27-02-2026,23074.7,23093.7,22706.15,22744.2,-365.4,-1.58,106624375,13773.98,33.24,7.84,1.46
NIFTY Alpha Quality Value Low-Volatility 30,27-02-2026,20954.7,20978.9,20655.85,20686.7,-276.2,-1.32,217148338,21988.91,22.56,4.68,1.86
NIFTY200 Quality 30,27-02-2026,20383.65,20415.4,20113.2,20146.8,-198.5,-.98,144796732,18097.92,30.9,9.91,1.98
NIFTY Midcap150 Quality 50,27-02-2026,23595.8,23618.6,23380.65,23421.2,-152.8,-.65,122817572,11643.9,32.2,7.7,1.42
Nifty200 Momentum 30,27-02-2026,31848.4,31854.65,31303.9,31360.95,-561.9,-1.76,370368828,23241.11,26.81,4.63,.81
Nifty India Manufacturing,27-02-2026,15959.7,15964,15743.65,15771.55,-213.1,-1.33,324795875,23508.9,28.64,4.48,.97
Nifty 8-13 yr G-Sec,27-02-2026,2987.19,2991.98,2984.04,2991.98,5.32,.18,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,27-02-2026,3261.44,3262.92,3259.27,3262.92,2.06,.06,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,27-02-2026,3269.99,3272.3,3265.99,3272.3,2.93,.09,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,27-02-2026,3493.73,3504.87,3492.61,3504.87,11.84,.34,-,-,-,-,-
Nifty Composite G-sec Index,27-02-2026,3069.99,3074.46,3067.49,3074.46,5.03,.16,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,27-02-2026,2623.54,2628.8,2620.83,2628.8,5.72,.22,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),27-02-2026,886.25,888.08,885.31,888.08,1.82,.21,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,27-02-2026,1575.6,1575.6,1574.95,1574.95,-0.35,-.02,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,27-02-2026,1432.52,1432.52,1430.36,1430.36,-1.9,-.13,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,27-02-2026,1301.84,1301.84,1300.75,1300.75,-0.85,-.07,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,27-02-2026,1263.41,1263.41,1263.3,1263.3,0.14,.01,-,-,-,-,-
Nifty 1D Rate Index,27-02-2026,-,-,-,2530.94,0.34,.01,-,-,-,-,-
Nifty50 USD,27-02-2026,9717.45,9785.75,9576,9589.76,-127.68,-1.31,-,-,-,-,-
