Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
NIFTY100 Quality 30,05-01-2026,5878.45,5919.3,5861.65,5902.7,21.85,.37,136139673,11261.26,32.37,8.12,1.85
Nifty 50 Futures Index,05-01-2026,-,-,-,6677.37,-31.47,-.47,-,-,-,-,-
Nifty 50 Arbitrage,05-01-2026,-,-,-,2612.85,3.31,.13,-,-,-,-,-
Nifty 50 Futures TR Index,05-01-2026,-,-,-,28083.8,-118.57,-.42,-,-,-,-,-
Nifty India Corporate Group Index - Mahindra Group,05-01-2026,-,-,-,40282.47,-321.01,-.79,7301794,955.93,30.81,5.06,1.22
Nifty India Corporate Group Index - Tata Group,05-01-2026,-,-,-,16426.71,-24.33,-.15,61569738,3289.19,31.36,6.11,2.09
Nifty India Corporate Group Index - Aditya Birla Group,05-01-2026,-,-,-,9318.5,35.93,.39,1021527835,2494.36,89.58,3.21,.45
Nifty Conglomerate 50,05-01-2026,-,-,-,15254.22,-30.06,-.2,1144292381,11954.25,29.72,4.03,1.01
Nifty India Infrastructure & Logistics,05-01-2026,11563.45,11626.3,11532.85,11574.7,21.05,.18,1497175212,16004.18,30.73,4.13,.86
Nifty India FPI 150,05-01-2026,1639.85,1641.4,1631.75,1635.55,-3.4,-.21,876552437,45730.01,25.14,3.96,1.22
Nifty Waves,05-01-2026,2106.15,2114.3,2101.9,2105.25,-0.4,-.02,32589310,571.64,-,2.53,.69
Nifty500 Healthcare,05-01-2026,18870.75,18935.25,18793.8,18819.55,-30.9,-.16,28543846,3292.75,38.38,5.66,.54
Nifty India Corporate Group Index - Tata Group 25% Cap,05-01-2026,15473.45,15579.4,15424.25,15536.4,44.3,.29,52638481,2935.63,33.64,4.92,1.59
Nifty Private Bank,05-01-2026,28976,28990,28794.7,28886.3,-16.6,-.06,241499482,6281.97,20.25,2.28,.54
Nifty Smallcap 250,05-01-2026,16832.4,16889.05,16770.6,16843.35,47.6,.28,837239662,21049.76,29.66,3.6,.71
Nifty Smallcap 50,05-01-2026,8679.4,8728.55,8655.25,8696.3,39.55,.46,120764223,5522.76,32.23,3.85,.77
Nifty Midcap 150,05-01-2026,22635.8,22648.45,22460.35,22555.45,-23.6,-.1,1752301827,21891.12,33.98,4.56,.78
Nifty Midcap Select,05-01-2026,14015.1,14037.5,13884.8,13968.0,-16.0,-.11,284666758,7634.58,29.64,4.61,.8
NIFTY LargeMidcap 250,05-01-2026,17068.8,17077.75,16961.7,17013.65,-30.1,-.18,2302190976,57073.87,27.04,4.01,1.04
NIFTY SME EMERGE,05-01-2026,14446.2,14452.15,14280.9,14286.75,-146.35,-1.01,-,-,27.65,4.06,.23
Nifty Oil & Gas,05-01-2026,12374.3,12445.7,12175.85,12214.55,-125.5,-1.02,70984576,3222.88,11.32,1.68,2.78
Nifty Financial Services 25/50,05-01-2026,30607.45,30654.6,30438.3,30536.85,-39.05,-.13,104923293,10460.66,18,3.08,.92
Nifty Healthcare Index,05-01-2026,14736.05,14789.9,14656,14679.0,-46.65,-.32,17961942,1982.9,36.82,5.47,.57
Nifty500 Multicap 50:25:25,05-01-2026,16664.4,16681.75,16582.15,16628.0,-13.3,-.08,3139430638,78123.63,26.27,3.79,1.02
Nifty Microcap 250,05-01-2026,22871.45,22925.4,22724,22860.3,60.45,.27,481031968,6076.3,27.93,2.92,.77
Nifty Total Market,05-01-2026,13536.9,13548,13467.5,13501.7,-20.6,-.15,3620462606,84199.93,24.75,3.7,1.13
Nifty India Digital,05-01-2026,9506.6,9525.25,9397.3,9429.45,-91.55,-.96,1077661671,7268.19,69.81,8.93,1.51
Nifty Mobility,05-01-2026,23495.1,23611.2,23418.45,23480.3,-10.6,-.05,135060396,7877.79,31.63,4.8,1.04
Nifty India Defence,05-01-2026,7799.15,7989.8,7793.25,7945.95,159.2,2.04,40393683,4070.74,53.1,10.61,.51
Nifty Financial Services Ex-Bank,05-01-2026,32368.55,32472.3,32184.3,32332.45,-49.05,-.15,90844967,6862.85,24.65,4.55,.76
Nifty Housing,05-01-2026,12021.25,12076.65,12001.7,12044.3,37.3,.31,473639767,16511.43,25.93,3.1,.88
Nifty MidSmall Healthcare,05-01-2026,44332.3,44446.65,44018.05,44127.2,-111.95,-.25,18944376,1723.43,41.52,5.33,.44
Nifty MidSmall IT & Telecom,05-01-2026,10255.3,10273.55,10146.45,10176.7,-73.3,-.72,1041806109,2816.08,64.4,9.96,1.05
Nifty MidSmall India Consumption,05-01-2026,19228.3,19288.85,19141.65,19234.75,66.1,.34,1061797557,5381.73,97.95,10.01,.75
Nifty REITs & InvITs,05-01-2026,-,-,-,1360.48,6.05,.45,6528595,139.66,32.84,1.96,6.06
Nifty Core Housing,05-01-2026,15774.95,15972.45,15749.55,15929.7,198.9,1.26,47000138,5512.03,35.3,3.75,.51
Nifty500 Multicap Infrastructure 50:30:20,05-01-2026,14748.45,14783.8,14631.75,14674.35,-56.05,-.38,1371217826,13241.37,26.95,3.55,.89
Nifty Rural,05-01-2026,16258.05,16378.35,16251.15,16304.85,52.65,.32,1298644798,18658.99,26.56,4.25,1.22
Nifty Capital Markets,05-01-2026,4688.55,4720.2,4657.9,4688.7,6.05,.13,17743055,2571.86,45.68,11.63,1.04
Nifty India New Age Consumption,05-01-2026,12015.95,12086.05,11991.1,12036.7,31.75,.26,1491885676,14770.92,56.78,7.11,.66
Nifty India Select 5 Corporate Groups (MAATR),05-01-2026,39717.7,39819.2,39561.95,39614.0,-82.6,-.21,1126354971,9030.05,30.32,3.59,.94
Nifty India Railways PSU,05-01-2026,-,-,-,3538.95,-34.62,-.97,142521077,4166.52,26.78,3.62,1.5
Nifty Consumer Durables,05-01-2026,37263.95,37839.3,37199.05,37654.75,415.35,1.12,22068471,2327.73,62.74,11.8,.39
Nifty Non-Cyclical Consumer,05-01-2026,15854.45,15951.45,15830.85,15914.55,40.05,.25,123801354,8268.57,54.44,10.99,.99
Nifty500 Multicap India Manufacturing 50:30:20,05-01-2026,16224.4,16323.15,16188.15,16224.4,32.0,.2,272473125,17855.04,30.12,4.21,.78
Nifty EV & New Age Automotive,05-01-2026,3210,3221.55,3197.65,3203.6,-0.55,-.02,423162745,8027.98,37.36,5.04,.89
Nifty500 LargeMidSmall Equal-Cap Weighted,05-01-2026,18293.5,18315.75,18202.4,18257.95,-4.35,-.02,3139430638,78123.63,27.86,3.86,.93
Nifty India Tourism,05-01-2026,8663.85,8691.4,8550.5,8568.1,-92.1,-1.06,37301420,1224.96,64.91,10.13,.25
Nifty MidSmallcap 400,05-01-2026,20492.9,20518.45,20371.65,20449.55,5.7,.03,2589541489,42940.88,32.37,4.18,.76
Nifty IPO,05-01-2026,2062.35,2063.45,2036.95,2039.25,-23.4,-1.13,110749808,2970.3,70.25,11.22,.13
Nifty India Internet,05-01-2026,1416.7,1421.25,1403.6,1407.55,-9.45,-.67,92852653,3065.78,292.85,6.96,.32
Nifty Chemicals,05-01-2026,29081.45,29286,29001.8,29221.5,167.0,.57,8945919,1078.86,39.74,4.31,.6
Nifty100 Low Volatility 30,05-01-2026,21208.15,21316.4,21175.55,21249.5,31.6,.15,140586300,15943.53,29.37,5.25,1.31
NIFTY Quality Low-Volatility 30,05-01-2026,17723.25,17816.9,17673.95,17761.65,46.25,.26,136085991,13596.92,29.1,6.46,1.76
NIFTY Alpha Quality Low-Volatility 30,05-01-2026,22938.3,23127.2,22915.45,23046.95,112.85,.49,131866320,11125.24,33.92,7.95,1.54
NIFTY Alpha Quality Value Low-Volatility 30,05-01-2026,21552.45,21649.15,21490.5,21581.75,31.4,.15,184229945,16132.95,23.92,4.9,1.94
NIFTY200 Quality 30,05-01-2026,21498.85,21576.15,21422.5,21508.2,26.0,.12,129117848,12075.94,33.17,10.59,1.97
NIFTY Midcap150 Quality 50,05-01-2026,24277.55,24283.65,24137.8,24190.9,-31.2,-.13,79363494,6334.44,33.97,7.96,1.31
Nifty200 Momentum 30,05-01-2026,31695.45,31854.05,31589.7,31719.1,99.2,.31,123674792,9944.19,27.08,4.68,.81
Nifty India Manufacturing,05-01-2026,15648.3,15737.2,15623.9,15669.8,46.45,.3,235907667,15881.05,28.84,4.46,.99
Nifty100 ESG Sector Leaders,05-01-2026,4412.25,4416.45,4390.85,4399.45,-13.65,-.31,292594562,22409.57,23.76,3.78,1.24
Nifty200 Alpha 30,05-01-2026,25439.65,25595.5,25376.95,25499.85,140.35,.55,126256891,9719.27,29.82,4.76,.67
Nifty Midcap150 Momentum 50,05-01-2026,62951.85,63011.75,62449.1,62737.05,1.3,0,1146288101,9926.67,34.52,5.1,.77
Nifty Smallcap250 Quality 50,05-01-2026,25780.9,25879.3,25633.85,25838.2,97.45,.38,59138599,2010.23,25.4,5.27,1.64
Nifty Smallcap250 Momentum Quality 100,05-01-2026,44345.45,44494.6,44197.3,44388.25,174.55,.39,191078593,9941.79,30.36,4.9,.87
Nifty MidSmallcap400 Momentum Quality 100,05-01-2026,48109.9,48124.05,47766.35,47965.25,8.35,.02,275399290,15843.56,29.66,6.16,.95
Nifty500 Momentum 50,05-01-2026,53446.35,53648.45,53212.65,53421.6,84.55,.16,133124643,11689.83,30.43,4.97,.7
Nifty200 Value 30,05-01-2026,15116.1,15171.15,14956.95,15042.1,-13.45,-.09,350950402,10677.21,9.85,1.52,2.9
Nifty Top 10 Equal Weight,05-01-2026,9994.65,10000.2,9930.1,9947.1,-43.95,-.44,112060618,10765.32,21.46,3.69,1.47
Nifty500 Multicap Momentum Quality 50,05-01-2026,41442.2,41770.1,41411.65,41600.15,228.4,.55,192521081,14413.89,35.09,8.06,1.02
Nifty Top 15 Equal Weight,05-01-2026,11065.3,11110.6,11028,11050.05,-18.15,-.16,137107714,14381.98,22.52,3.91,1.33
Nifty Top 20 Equal Weight,05-01-2026,9705.45,9739.95,9683.4,9700.5,-17.5,-.18,171319544,16305.67,24.12,3.85,1.32
Nifty500 Quality 50,05-01-2026,19068.5,19106.6,18969.7,19050.9,18.05,.09,185398356,9621.64,31.29,10.25,1.61
Nifty500 Low Volatility 50,05-01-2026,23357.4,23412,23291.8,23342.0,3.35,.01,153624053,10208.63,25.37,4.69,1.73
NIFTY100 ESG,05-01-2026,5253.35,5258.55,5230.9,5242.55,-11.05,-.21,436735379,28341.01,23.57,4.02,1.33
NIFTY100 Enhanced ESG,05-01-2026,5299.75,5305,5277.45,5289.0,-11.25,-.21,427498726,27730.71,23.66,4.03,1.32
NIFTY500 Value 50,05-01-2026,15935,15988.95,15795.75,15874.8,-6.3,-.04,486771512,12369.6,10.01,1.53,2.74
NIFTY100 Alpha 30,05-01-2026,18304.35,18433.75,18295.05,18362.4,56.55,.31,164523032,12247.7,28.42,5.31,.77
Nifty Transportation & Logistics,05-01-2026,26277.25,26448.8,26236.35,26295.3,20.75,.08,101816411,6222.88,39.2,5.64,.81
Nifty MidSmall Financial Services,05-01-2026,21026.05,21091.8,20877.6,21005.7,49.7,.24,278154187,5976.41,30.23,3.02,.63
Nifty500 Multifactor MQVLv 50,05-01-2026,32135.3,32224.55,31939.55,32054.0,7.75,.02,235098048,11185.2,15.8,2.94,2.05
NIFTY Alpha Low-Volatility 30,05-01-2026,27241.3,27444.5,27223.05,27360.4,129.2,.47,95488664,13030.66,32.95,4.84,.71
Nifty500 Flexicap Quality 30,05-01-2026,10604.45,10685,10578.65,10650.9,32.7,.31,114180229,9923.93,33.19,7.21,1.87
Nifty Total Market Momentum Quality 50,05-01-2026,42002.95,42280.45,41960.75,42119.2,179.1,.43,180151432,13858.49,33.06,7.62,1.01
Nifty500 Equal Weight,05-01-2026,14443.1,14473.55,14379.5,14421.7,5.8,.04,3139430638,78123.63,27.9,3.75,.89
NIFTY50 Equal Weight,05-01-2026,33682.15,33815.65,33608.7,33705.55,29.3,.09,338777649,25742.83,25.02,3.83,1.37
Nifty 8-13 yr G-Sec,05-01-2026,2969,2969,2961.12,2966.21,-2.26,-.08,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,05-01-2026,3223.5,3223.5,3218.42,3218.96,-3.97,-.12,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,05-01-2026,3242.5,3242.5,3227.88,3227.88,-14.02,-.43,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,05-01-2026,3493.06,3493.06,3473.67,3473.67,-18.7,-.54,-,-,-,-,-
Nifty Composite G-sec Index,05-01-2026,3054.34,3054.35,3046.22,3046.84,-6.95,-.23,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,05-01-2026,2613.68,2613.69,2605.49,2609.31,-3.91,-.15,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),05-01-2026,891.26,891.26,888.42,889.75,-1.51,-.17,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,05-01-2026,1566.89,1566.89,1564.73,1564.73,-1.86,-.12,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,05-01-2026,1425.8,1425.94,1423.62,1423.62,-1.92,-.13,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,05-01-2026,1297.85,1298.81,1296.31,1296.31,-1.3,-.1,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,05-01-2026,1259.73,1260.06,1258.41,1258.41,-1.08,-.09,-,-,-,-,-
Nifty 1D Rate Index,05-01-2026,-,-,-,2512.85,1.07,.04,-,-,-,-,-
Nifty50 USD,05-01-2026,10114.15,10127.3,9815.25,10074.33,-39.82,-.39,-,-,-,-,-
