Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty500 Multicap Momentum Quality 50,07-04-2026,37954.2,38158.1,37631.4,38124.2,-23.25,-.06,115732439,11584.46,30.67,7.38,1.1
Nifty Top 15 Equal Weight,07-04-2026,9383.75,9532.1,9335.2,9519.5,79.7,.84,230132443,23977.79,19.73,3.47,1.45
Nifty Top 20 Equal Weight,07-04-2026,8355.8,8486.1,8313.2,8475.55,71.5,.85,290305374,26829.91,21.94,3.74,1.46
Nifty500 Quality 50,07-04-2026,17602.3,17771.2,17475.25,17756.2,87.65,.5,143369209,9710.92,28.42,9.54,1.58
Nifty500 Low Volatility 50,07-04-2026,20810.2,21064.35,20658.1,21033.4,122.25,.58,174111085,12707.61,22.5,4.23,1.85
NIFTY100 ESG,07-04-2026,4584.65,4653.95,4556.2,4649.1,40.85,.89,639628373,43817.25,21.48,3.81,1.49
NIFTY100 Enhanced ESG,07-04-2026,4617.6,4687.1,4588.8,4682.25,40.6,.87,616948171,42129.57,21.5,3.82,1.48
NIFTY500 Value 50,07-04-2026,15304.2,15457.6,15222.65,15441.0,79.65,.52,503249743,13238.91,9.54,1.48,2.67
NIFTY100 Alpha 30,07-04-2026,16329.1,16460.65,16208.35,16445.3,45.7,.28,264418348,13120.41,16.53,3.24,1.72
Nifty500 Multifactor MQVLv 50,07-04-2026,29073.8,29215.25,28822.2,29191.45,-15.8,-.05,218149027,11213.21,13.63,2.68,2.08
NIFTY Alpha Low-Volatility 30,07-04-2026,24250,24500.5,24050.8,24459.0,67.2,.28,199982549,21938.13,29.07,4.33,.78
Nifty500 Flexicap Quality 30,07-04-2026,9205.7,9348.6,9152.55,9338.4,85.3,.92,99226974,9888.6,28.07,6.08,2.04
NIFTY50 Equal Weight,07-04-2026,30261.6,30659.8,30102.9,30620.65,186.15,.61,476981883,38940.47,23.75,3.58,1.42
Nifty500 Equal Weight,07-04-2026,12699.2,12801.4,12627.7,12782.7,31.0,.24,2588809937,91514.7,26.61,3.44,.94
Nifty 50 Futures Index,07-04-2026,-,-,-,5770.13,23.45,.41,-,-,-,-,-
Nifty 50 Arbitrage,07-04-2026,-,-,-,2663.67,4.75,.18,-,-,-,-,-
Nifty 50 Futures TR Index,07-04-2026,-,-,-,24655.56,104.25,.42,-,-,-,-,-
Nifty India Corporate Group Index - Mahindra Group,07-04-2026,-,-,-,33102.18,4.61,.01,9456896,1110.74,23.7,4.16,1.49
Nifty India Corporate Group Index - Aditya Birla Group,07-04-2026,-,-,-,8428.16,30.93,.37,504645113,2184.27,79.15,2.9,.5
Nifty India Corporate Group Index - Tata Group,07-04-2026,-,-,-,14217.4,160.7,1.14,77290716,4729.81,30.97,5.5,2
Nifty India Corporate Group Index - Tata Group 25% Cap,07-04-2026,13808.05,14015.25,13707.05,14002.4,128.65,.93,66331664,4249.53,34.2,4.98,1.65
Nifty Private Bank,07-04-2026,25044.45,25357,24879.6,25321.15,123.35,.49,212519816,9950.34,17.68,2.01,.64
Nifty Smallcap 250,07-04-2026,14828.55,14953.7,14745,14900.95,19.1,.13,826567955,19872.25,26.97,3.11,.79
Nifty Smallcap 50,07-04-2026,7699.6,7757.2,7645.45,7722.15,-13.0,-.17,152058244,4652.34,25.1,2.92,.79
Nifty Midcap 150,07-04-2026,19988.1,20135.35,19801.7,20110.9,20.3,.1,1009550642,20857.28,31.68,4.3,.79
Nifty Midcap Select,07-04-2026,12506.05,12638.35,12363.5,12620.85,37.55,.3,179294044,6143.55,30.79,4.29,.7
NIFTY LargeMidcap 250,07-04-2026,14967.5,15114.7,14860.25,15101.8,55.65,.37,1762241982,71642.45,24.4,3.67,1.08
NIFTY SME EMERGE,07-04-2026,12258,12468.2,12247.45,12452.9,213.4,1.74,-,-,19.47,3.23,.25
Nifty Oil & Gas,07-04-2026,10622.1,10766.95,10583,10747.3,52.95,.5,128949668,6280.95,8.97,1.46,2.46
Nifty Financial Services 25/50,07-04-2026,26656.25,26922.05,26488.75,26899.0,91.45,.34,185618232,15592.92,15.82,2.72,1.03
Nifty Healthcare Index,07-04-2026,13916.05,14029.5,13777.5,13992.95,30.0,.21,38918679,3559.56,35.54,5.25,.61
Nifty500 Multicap 50:25:25,07-04-2026,14604.35,14745.55,14516.65,14730.55,55.15,.38,2588809937,91514.7,23.62,3.39,1.08
Nifty Microcap 250,07-04-2026,20068.8,20248.45,19968.85,20175.8,66.35,.33,407241782,6434.72,24.4,2.87,.85
Nifty Total Market,07-04-2026,11834.1,11960.3,11764.6,11950.55,56.8,.48,2996051719,97949.42,22.11,3.33,1.19
Nifty India Digital,07-04-2026,7566.6,7710.45,7526.05,7702.8,91.75,1.21,748608673,13592.5,55.38,6.97,1.75
Nifty Mobility,07-04-2026,19727,19916.25,19480.45,19881.7,19.85,.1,218996375,11865.5,29.53,4.28,1.12
Nifty India Defence,07-04-2026,7697.8,7811.85,7621.35,7799.65,79.75,1.03,27231844,3241.38,49.43,10.38,.62
Nifty Financial Services Ex-Bank,07-04-2026,28196.9,28420.9,27983.45,28385.9,22.3,.08,102879215,7402.81,20.86,3.83,.85
Nifty Housing,07-04-2026,10802.35,10927.05,10728.6,10916.95,50.3,.46,443276555,21081.14,22.56,2.79,.98
Nifty Transportation & Logistics,07-04-2026,21979.4,22164,21684.55,22128.55,7.0,.03,133960770,7533.02,37.32,5.02,.93
Nifty MidSmall Financial Services,07-04-2026,18905.75,19033.3,18694,19000.15,-41.35,-.22,179633635,5333.54,29.23,2.86,.59
Nifty MidSmall Healthcare,07-04-2026,41944.6,42354.1,41582.7,42112.3,60.75,.14,33052451,2376.43,39.87,5.2,.45
Nifty MidSmall IT & Telecom,07-04-2026,8201.8,8354.55,8152.75,8314.4,69.2,.84,524181531,2352.41,57.47,7.81,1.28
Nifty MidSmall India Consumption,07-04-2026,16263.15,16374.35,16048.7,16357.5,-1.35,-.01,583442367,5819.42,73.98,7.68,.86
Nifty REITs & InvITs,07-04-2026,-,-,-,1328.71,4.37,.33,5663711,115.97,40.68,1.93,5.78
Nifty Core Housing,07-04-2026,13282.6,13421.9,13146.75,13407.6,40.65,.3,39942866,4435.51,29.73,3.17,.59
Nifty500 Multicap Infrastructure 50:30:20,07-04-2026,12906.25,13063,12822.55,13047.55,60.5,.47,942102617,18588.33,24.43,3.26,.92
Nifty Rural,07-04-2026,14203,14356.45,14092.6,14343.2,64.6,.45,783991180,19422.27,24.75,3.87,1.22
Nifty Capital Markets,07-04-2026,4533.1,4549.65,4483.1,4533.4,-24.25,-.53,34726908,3334.36,42.22,11.58,1.08
Nifty India New Age Consumption,07-04-2026,10086.05,10156.2,9978.1,10146.4,-6.95,-.07,928925893,19024.67,53.85,6.26,.73
Nifty India Select 5 Corporate Groups (MAATR),07-04-2026,34335.45,34636.8,34173.7,34605.1,98.1,.28,680056042,13841.6,27.05,3.2,.99
Nifty India Railways PSU,07-04-2026,2870.9,2898.6,2847,2891.65,10.65,.37,145890178,3722.92,20.97,3.04,1.91
Nifty Consumer Durables,07-04-2026,34101.6,34197.35,33749.1,34145.1,-65.4,-.19,26212505,2679.68,55,11.16,.41
Nifty Non-Cyclical Consumer,07-04-2026,13773.65,13932.3,13667.6,13914.25,45.45,.33,161731499,10988.56,49.16,9.57,.96
Nifty500 Multicap India Manufacturing 50:30:20,07-04-2026,14500.85,14630.95,14390.3,14616.1,61.45,.42,263289157,17854.28,27.49,3.8,.84
Nifty EV & New Age Automotive,07-04-2026,2708.55,2730.25,2672.75,2726.75,6.9,.25,268420855,11030.75,34.64,4.48,.95
Nifty500 LargeMidSmall Equal-Cap Weighted,07-04-2026,16066.65,16207.85,15966.6,16188.65,46.55,.29,2588809937,91514.7,25.21,3.46,.98
Nifty India Tourism,07-04-2026,6875.6,6886.5,6772.95,6872.4,-84.95,-1.22,68778131,2459.26,51.54,8.8,.33
Nifty MidSmallcap 400,07-04-2026,18079.55,18209.35,17937.7,18183.05,20.0,.11,1836118597,40729.53,29.95,3.82,.79
Nifty IPO,07-04-2026,1841.35,1854.55,1831.95,1849.25,2.65,.14,84342572,1942.92,60.06,9.79,.06
Nifty India Internet,07-04-2026,1117.9,1126.95,1103.75,1124.25,-1.05,-.09,187241771,4741.18,198.68,5.85,.43
Nifty Chemicals,07-04-2026,25605.05,25817.95,25418.9,25789.45,91.85,.36,11877581,1271.33,36.34,3.8,.67
Nifty Conglomerate 50,07-04-2026,13304.85,13464.15,13230.65,13453.7,80.25,.6,684574716,15061.36,27.08,4.09,1.11
Nifty India Infrastructure & Logistics,07-04-2026,10532.05,10638.05,10459.65,10625.2,28.25,.27,993340171,17937.67,30.92,4,.83
Nifty India FPI 150,07-04-2026,1434.25,1452.25,1425.85,1450.75,8.9,.62,1464168061,60554.82,22.32,3.5,1.28
Nifty Waves,07-04-2026,1710.6,1734.2,1705,1730.3,13.55,.79,37561661,323.63,-,2.18,.72
Nifty Smallcap 500,07-04-2026,-,-,-,16756.34,28.32,.17,1232387820,26319.63,26.09,3.04,.81
Nifty Cement,07-04-2026,-,-,-,14212.94,-128.68,-.9,6647477,870.41,27.57,2.23,.48
Nifty REITs & Realty,07-04-2026,-,-,-,1695.06,16.68,.99,18708660,1324.2,46.46,2.32,3.24
Nifty500 Healthcare,07-04-2026,17655.5,17803.25,17486.55,17750.3,33.5,.19,51987794,5072.5,36.83,5.42,.57
Nifty MidSmallcap400 50:50,07-04-2026,-,-,-,17558.93,20.13,.11,1836118597,40729.53,29.11,3.61,.79
Nifty Total Market Momentum Quality 50,07-04-2026,39334.85,39545.1,38967.15,39505.45,-0.95,0,99904759,11050.65,29.49,7.15,1.08
Nifty100 Low Volatility 30,07-04-2026,18638.9,18893.85,18516.1,18866.7,117.45,.63,252648369,26408.08,25.98,4.6,1.41
NIFTY Quality Low-Volatility 30,07-04-2026,15356,15581.4,15233.8,15553.1,112.4,.73,185767094,18160.04,25.67,5.65,1.87
NIFTY Alpha Quality Low-Volatility 30,07-04-2026,20621.2,20838,20421.95,20805.1,75.95,.37,114380579,12640.13,30.41,7.17,1.6
NIFTY Alpha Quality Value Low-Volatility 30,07-04-2026,18861.05,19134.8,18734.95,19099.5,123.4,.65,269876525,23087.24,20.83,4.32,2.02
NIFTY200 Quality 30,07-04-2026,18845.7,19153.7,18697.4,19136.25,193.0,1.02,99118827,11174.03,29.35,9.42,2.09
NIFTY Midcap150 Quality 50,07-04-2026,21363.45,21523.9,21150.6,21506.7,76.45,.36,56637633,5504.75,29.55,7.06,1.49
Nifty 8-13 yr G-Sec,07-04-2026,2941.74,2947.56,2937.73,2941.49,0.3,.01,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,07-04-2026,3212.41,3219.9,3210.33,3218.68,6.85,.21,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,07-04-2026,3198.21,3207.35,3192.84,3202.75,5.16,.16,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,07-04-2026,3369.57,3388.63,3368.33,3380.54,11.67,.35,-,-,-,-,-
Nifty Composite G-sec Index,07-04-2026,3014.5,3023.14,3010.59,3017.48,3.55,.12,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,07-04-2026,2581.48,2587.7,2575.42,2581.61,0.61,.02,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),07-04-2026,865.03,867.11,863,865.08,0.05,.01,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,07-04-2026,1557.64,1559.69,1557.64,1559.69,2.36,.15,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,07-04-2026,1413.16,1414.23,1413.16,1414.23,1.33,.09,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,07-04-2026,1283.88,1283.88,1283.11,1283.11,-0.52,-.04,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,07-04-2026,1245.25,1245.25,1244,1244.0,-1.0,-.08,-,-,-,-,-
Nifty 1D Rate Index,07-04-2026,-,-,-,2544.8,0.34,.01,-,-,-,-,-
Nifty50 USD,07-04-2026,8552.1,8630.6,8462.8,8615.89,63.77,.75,-,-,-,-,-
