Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Growth Sectors 15,17-04-2026,11080.5,11190.95,11036.25,11166.45,68.55,.62,36321942,8571.13,30.09,7.15,1.78
Nifty50 TR 1x Inverse,17-04-2026,177.55,177.95,176.05,176.15,-1.15,-.65,-,-,-,-,-
Nifty50 TR 2x Leverage,17-04-2026,18386.35,18697.75,18300.35,18672.25,236.5,1.28,-,-,-,-,-
Nifty50 PR 1x Inverse,17-04-2026,217.15,217.65,215.35,215.5,-1.35,-.62,-,-,-,-,-
Nifty50 PR 2x Leverage,17-04-2026,12258.7,12466.3,12201.35,12449.3,157.65,1.28,-,-,-,-,-
NIFTY100 Quality 30,17-04-2026,5505.55,5582.6,5489.8,5578.75,67.15,1.22,200251668,14229.83,30.18,7.57,1.85
Nifty 50 Futures Index,17-04-2026,-,-,-,6073.43,42.92,.71,-,-,-,-,-
Nifty 50 Arbitrage,17-04-2026,-,-,-,2665.98,-0.97,-.04,-,-,-,-,-
Nifty 50 Futures TR Index,17-04-2026,-,-,-,25992.93,187.76,.73,-,-,-,-,-
Nifty India Corporate Group Index - Mahindra Group,17-04-2026,-,-,-,34958.55,-29.84,-.09,7269251,1133.47,25.02,4.39,1.41
Nifty India Corporate Group Index - Aditya Birla Group,17-04-2026,-,-,-,9156.84,36.37,.4,398069660,1320.16,85.99,3.15,.46
Nifty India Corporate Group Index - Tata Group,17-04-2026,-,-,-,15135.48,77.25,.51,86651820,4802.8,32.44,5.86,1.87
Nifty India Corporate Group Index - Tata Group 25% Cap,17-04-2026,14880.15,15012.65,14843.4,14998.2,96.4,.65,57665014,4109.25,36.13,5.33,1.54
Nifty Private Bank,17-04-2026,26872.65,27137.45,26758.75,27087.45,210.05,.78,236231929,7383.86,18.91,2.15,.6
Nifty Smallcap 250,17-04-2026,16246.6,16453.4,16228.85,16439.25,240.0,1.48,1680441013,35765.5,29.8,3.43,.72
Nifty Smallcap 50,17-04-2026,8443.65,8562.05,8424.85,8552.95,138.05,1.64,327109793,9439.91,27.78,3.23,.71
Nifty Midcap 150,17-04-2026,21829.3,22067.15,21753.75,22045.2,264.7,1.22,1515372562,34427.34,34.71,4.72,.71
Nifty Midcap Select,17-04-2026,13706.25,13859.15,13646.95,13838.85,155.15,1.13,567463864,10775.74,33.76,4.7,.64
NIFTY LargeMidcap 250,17-04-2026,16158.1,16318.55,16115.15,16308.0,161.95,1,2358014013,85944.73,26.34,3.96,1
NIFTY SME EMERGE,17-04-2026,13535.05,13690,13524.7,13678.3,178.15,1.32,-,-,21.38,3.34,.23
Nifty Oil & Gas,17-04-2026,11272.05,11436.65,11244.65,11409.95,155.0,1.38,140654553,6079.95,9.52,1.55,2.32
Nifty Financial Services 25/50,17-04-2026,28797.15,29045.6,28688.45,29011.1,175.1,.61,195202884,15051.07,17.07,2.93,.97
Nifty Healthcare Index,17-04-2026,14440.2,14512.2,14383.75,14494.45,59.5,.41,22013859,2979.71,36.81,5.44,.59
Nifty500 Multicap 50:25:25,17-04-2026,15779.85,15942.75,15746.35,15934.25,169.05,1.07,4038455026,121710.23,25.55,3.66,1
Nifty Microcap 250,17-04-2026,22335.2,22565.7,22312.1,22508.2,263.15,1.18,528835704,12472.05,27.22,3.2,.76
Nifty Total Market,17-04-2026,12735.2,12858.8,12704.75,12851.85,120.95,.95,4567290730,134182.29,23.77,3.58,1.11
Nifty India Digital,17-04-2026,8037.25,8092.65,8001.55,8083.8,35.55,.44,638201028,12697.39,57.94,7.31,1.66
Nifty Mobility,17-04-2026,21567.85,21737.6,21483,21683.05,95.95,.44,190138311,10567.98,32.21,4.66,1.02
Nifty India Defence,17-04-2026,8712,8823.55,8693.5,8814.7,128.45,1.48,91537556,6305.97,55.86,11.73,.55
Nifty Financial Services Ex-Bank,17-04-2026,31169.5,31551,31013.35,31516.55,348.8,1.12,252668449,13770.73,23.16,4.25,.78
Nifty Housing,17-04-2026,11861.4,11953.45,11813.65,11941.3,104.3,.88,593165282,22427.89,24.68,3.05,.9
Nifty Transportation & Logistics,17-04-2026,23997.45,24196.3,23893.8,24091.95,70.95,.3,143257652,8785.77,40.63,5.46,.85
Nifty MidSmall Financial Services,17-04-2026,21033.4,21290.2,20910.95,21265.15,310.95,1.48,312910865,10256.78,32.71,3.2,.53
Nifty MidSmall Healthcare,17-04-2026,43951.15,44388.75,43839.05,44349.35,424.7,.97,30106610,2347.71,41.98,5.47,.43
Nifty MidSmall IT & Telecom,17-04-2026,8730.6,8818.05,8664.8,8757.6,17.45,.2,474890821,3165.86,60.54,8.19,1.19
Nifty MidSmall India Consumption,17-04-2026,17495.9,17741.9,17444.4,17716.95,237.85,1.36,477920278,6147.65,80.13,8.32,.8
Nifty REITs & InvITs,17-04-2026,-,-,-,1358.54,-0.81,-.06,5626444,79.89,41.6,1.97,5.65
Nifty Core Housing,17-04-2026,14712.1,14866.3,14640.35,14847.75,153.2,1.04,39689251,4834.58,32.93,3.51,.54
Nifty500 Multicap Infrastructure 50:30:20,17-04-2026,14035.3,14165.9,14001.85,14152.35,145.8,1.04,1486530786,21723.02,26.5,3.53,.85
Nifty Rural,17-04-2026,15208.35,15354.5,15164.75,15344.05,128.95,.85,783098683,23173.31,26.48,4.14,1.14
Nifty Capital Markets,17-04-2026,5182.05,5304.9,5173.6,5291.9,132.15,2.56,181996751,9661.48,49.26,13.52,.93
Nifty India New Age Consumption,17-04-2026,10984.05,11106.15,10959.8,11096.6,121.5,1.11,1114460768,22880.92,58.91,6.85,.67
Nifty India Select 5 Corporate Groups (MAATR),17-04-2026,37338.4,37611.25,37203.25,37583.0,275.4,.74,679954695,15591.62,29.32,3.47,.92
Nifty India Railways PSU,17-04-2026,3207.1,3286.95,3199.85,3246.45,59.05,1.85,251305243,6479.95,23.54,3.41,1.7
Nifty Consumer Durables,17-04-2026,37627.85,38068.7,37209.15,38029.9,451.3,1.2,31975086,3692.91,61.26,12.43,.37
Nifty Non-Cyclical Consumer,17-04-2026,14591.15,14839.5,14571.15,14828.7,237.5,1.63,173067482,12349.79,52.39,10.2,.9
Nifty500 Multicap India Manufacturing 50:30:20,17-04-2026,15673.55,15823.55,15639.75,15811.6,141.2,.9,595814992,19679.34,29.74,4.11,.78
Nifty EV & New Age Automotive,17-04-2026,2949.4,2978,2936.4,2969.85,20.6,.7,467865771,10291.66,37.72,4.87,.87
Nifty500 LargeMidSmall Equal-Cap Weighted,17-04-2026,17431.95,17618.8,17395.25,17609.0,202.95,1.17,4038455026,121710.23,27.43,3.76,.9
Nifty India Tourism,17-04-2026,7422,7498.7,7397.1,7477.7,44.2,.59,33562644,1118.18,56.07,9.58,.3
Nifty MidSmallcap 400,17-04-2026,19765.95,19988.65,19714.95,19974.35,257.0,1.3,3195813575,70192.84,32.91,4.19,.71
Nifty IPO,17-04-2026,2069.4,2084.1,2065.4,2078.6,15.5,.75,210845239,5144.37,67.08,10.73,.06
Nifty India Internet,17-04-2026,1223.3,1239.8,1220.35,1237.45,19.85,1.63,259387323,7194.99,218.68,6.44,.39
Nifty Chemicals,17-04-2026,27688.1,27912,27616.55,27857.1,239.25,.87,13090271,1440.42,39.25,4.11,.62
Nifty Conglomerate 50,17-04-2026,14498.9,14581.2,14431.7,14570.05,73.9,.51,606323984,14332.21,29.23,4.42,1.03
Nifty India Infrastructure & Logistics,17-04-2026,11694.2,11802.05,11661.75,11792.3,140.1,1.2,1763880134,31811.14,34.37,4.43,.74
Nifty India FPI 150,17-04-2026,1532.9,1547.9,1528.95,1546.95,13.45,.88,1924152490,66833.92,23.78,3.73,1.2
Nifty Waves,17-04-2026,1931.95,1950.6,1926.95,1938.45,28.4,1.49,58783534,485.46,-,2.45,.64
Nifty Smallcap 500,17-04-2026,-,-,-,18543.98,258.01,1.41,2209129803,48315.31,28.91,3.37,.73
Nifty Cement,17-04-2026,-,-,-,15245.35,62.0,.41,6631792,710.61,29.61,2.39,.45
Nifty REITs & Realty,17-04-2026,-,-,-,1802.94,5.85,.33,12417010,1001.32,49.41,2.47,3.05
Nifty500 Healthcare,17-04-2026,18440.4,18577.2,18387.15,18562.4,130.25,.71,43646374,4481.41,38.51,5.67,.54
Nifty MidSmallcap400 50:50,17-04-2026,-,-,-,19310.17,257.14,1.35,3195813575,70192.84,32.04,3.97,.71
Nifty Total Market Momentum Quality 50,17-04-2026,42757.35,43319.7,42613.2,43282.05,562.95,1.32,106665835,14369.32,32.3,7.83,1.02
Nifty100 Low Volatility 30,17-04-2026,19644.95,19856.05,19592.75,19841.2,164.45,.84,264725187,23643.99,27.28,4.83,1.34
NIFTY Quality Low-Volatility 30,17-04-2026,16042.6,16304.35,16004.35,16291.6,239.85,1.49,166699620,17146.25,26.84,5.92,1.79
NIFTY Alpha Quality Low-Volatility 30,17-04-2026,21719.75,22109.35,21673.45,22090.65,367.8,1.69,121363301,13329.89,32.25,7.61,1.51
NIFTY Alpha Quality Value Low-Volatility 30,17-04-2026,19759.8,20065,19719.45,20047.9,259.85,1.31,286798481,21298.64,21.84,4.54,1.93
NIFTY200 Quality 30,17-04-2026,20026,20380.35,19967.7,20367.85,343.95,1.72,110010575,13263.25,31.18,10.02,1.96
NIFTY Midcap150 Quality 50,17-04-2026,23072.6,23508.15,22999.45,23486.15,453.2,1.97,116477985,10206.66,32.27,7.7,1.37
Nifty200 Momentum 30,17-04-2026,30523.8,30812.5,30348.7,30788.05,255.0,.84,125884723,11953.9,26.39,4.55,.86
Nifty India Manufacturing,17-04-2026,15439.5,15586.25,15374.2,15571.95,133.95,.87,582708597,23656.57,28.5,4.49,1.02
Nifty100 ESG Sector Leaders,17-04-2026,4046.1,4084.75,4034.8,4081.5,31.6,.78,581951493,36156.67,21.84,3.51,1.28
Nifty200 Alpha 30,17-04-2026,25261.45,25467.35,25062.4,25445.65,243.15,.96,148217898,12035.9,23.89,4.2,.99
Nifty Midcap150 Momentum 50,17-04-2026,61170.95,61859.6,60877.85,61801.95,701.85,1.15,532229456,10746.52,32.28,5.05,.83
Nifty Smallcap250 Quality 50,17-04-2026,24729.85,25085.25,24678.1,25061.1,440.3,1.79,195130621,6517.05,24.09,5.11,1.53
Nifty Smallcap250 Momentum Quality 100,17-04-2026,43339.3,43994.1,43286.7,43926.75,743.15,1.72,375569750,18045.66,28.51,4.85,.85
Nifty MidSmallcap400 Momentum Quality 100,17-04-2026,48724.15,49517.4,48579.7,49470.45,854.3,1.76,704302963,28193.24,29.56,6.35,.92
Nifty500 Momentum 50,17-04-2026,51745.5,52207.15,51505.35,52159.6,420.2,.81,146965930,16103.44,29.53,4.86,.74
Nifty200 Value 30,17-04-2026,15534.95,15709,15473.85,15675.15,145.25,.94,328091127,10878.7,10.19,1.58,2.64
Nifty Top 10 Equal Weight,17-04-2026,8885.05,8948.3,8861.45,8936.6,44.0,.49,145026919,14161.94,19.54,3.41,1.49
Nifty500 Multicap Momentum Quality 50,17-04-2026,41286.2,41869.7,41163.6,41828.55,583.4,1.41,225611849,19345.21,33.63,8.1,1.03
Nifty Top 15 Equal Weight,17-04-2026,9898.25,9994.75,9868.4,9984.45,74.3,.75,175498448,19044.1,20.64,3.64,1.38
Nifty Top 20 Equal Weight,17-04-2026,8812.45,8877.75,8785.05,8871.5,52.9,.6,235302220,22501.97,22.93,3.92,1.39
Nifty500 Quality 50,17-04-2026,19152.45,19545.4,19105.05,19528.25,419.75,2.2,566603882,17692.34,31.17,10.39,1.44
Nifty500 Low Volatility 50,17-04-2026,21966.5,22201.85,21886.7,22178.9,185.55,.84,229535883,13777.31,23.69,4.46,1.75
NIFTY100 ESG,17-04-2026,4916.8,4962.15,4898.25,4959.85,39.45,.8,732950216,43151.26,22.89,4.06,1.4
NIFTY100 Enhanced ESG,17-04-2026,4951.25,4996.75,4932.55,4994.4,39.5,.8,720155548,42012.66,22.91,4.06,1.39
NIFTY500 Value 50,17-04-2026,16425.9,16606.35,16368.15,16571.65,156.8,.96,501197569,12516.75,10.24,1.59,2.49
NIFTY100 Alpha 30,17-04-2026,17888.1,18075.6,17776.15,18056.5,190.5,1.07,278471965,14520.22,18.15,3.56,1.58
Nifty500 Multifactor MQVLv 50,17-04-2026,30809.15,31274.15,30716.5,31226.75,436.95,1.42,196768036,11728.43,14.58,2.86,1.97
NIFTY Alpha Low-Volatility 30,17-04-2026,25617.25,25894.45,25514.05,25877.35,230.5,.9,150670291,17831.62,30.75,4.59,.73
Nifty500 Flexicap Quality 30,17-04-2026,9760.9,9925.65,9736.7,9917.35,156.9,1.61,217416122,15075.07,29.72,6.46,1.92
NIFTY50 Equal Weight,17-04-2026,32215.5,32487.25,32112.4,32468.6,217.8,.68,498625189,35373.29,25.17,3.8,1.34
Nifty500 Equal Weight,17-04-2026,13932.9,14097.05,13907.35,14085.65,184.5,1.33,4038455026,121710.23,29.37,3.79,.85
Nifty 8-13 yr G-Sec,17-04-2026,2979.87,2979.88,2971.77,2976.86,-2.47,-.08,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,17-04-2026,3252.69,3253.84,3249.68,3253.84,1.73,.05,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,17-04-2026,3255.57,3255.57,3249.13,3252.36,-2.59,-.08,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,17-04-2026,3464.73,3471.25,3456.46,3463.31,-0.71,-.02,-,-,-,-,-
Nifty Composite G-sec Index,17-04-2026,3062.05,3062.06,3054.2,3059.99,-1.49,-.05,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,17-04-2026,2614.87,2614.88,2606.83,2612.49,-1.91,-.07,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),17-04-2026,874.6,874.61,871.91,873.81,-0.8,-.09,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,17-04-2026,1575.02,1575.02,1574.44,1574.44,-0.27,-.02,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,17-04-2026,1429.55,1429.56,1427.8,1427.8,-1.49,-.1,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,17-04-2026,1297.48,1297.48,1296.45,1296.45,-0.78,-.06,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,17-04-2026,1258.62,1258.62,1257.38,1257.38,-0.99,-.08,-,-,-,-,-
Nifty 1D Rate Index,17-04-2026,-,-,-,2548.16,0.34,.01,-,-,-,-,-
Nifty50 USD,17-04-2026,8995.75,9137.05,8995.75,9081.34,85.57,.95,-,-,-,-,-
