Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty High Beta 50,15-04-2026,3893.75,3933.75,3889.35,3920.75,105.6,2.77,1114939471,20917.86,30.46,3.59,.93
Nifty100 Equal Weight,15-04-2026,33057.65,33265.55,33029.95,33231.15,678.15,2.08,811699507,55899.38,22.12,3.66,1.32
Nifty100 Liquid 15,15-04-2026,7189.75,7232.6,7184.1,7202.8,119.4,1.69,183357403,14916.01,23.05,3.41,.92
Nifty CPSE,15-04-2026,7193.1,7259.05,7156.05,7252.65,110.0,1.54,116417579,3249.44,14.96,2.34,2.55
Nifty50 Value 20,15-04-2026,12533.4,12595.85,12508.4,12559.4,171.6,1.39,222648680,17166.7,16.69,2.89,1.95
Nifty Midcap Liquid 15,15-04-2026,15638.25,15794.15,15585.35,15728.3,369.65,2.41,348892866,7863.22,47.13,5.17,.54
Nifty Shariah 25,15-04-2026,7740.7,7806.25,7733.95,7799.45,150.5,1.97,91796263,8742.82,27.33,4.89,1.79
India VIX,15-04-2026,20.5,20.5,17.3375,18.67,-1.83,-8.94,-,-,-,-,-
Nifty Growth Sectors 15,15-04-2026,11017.2,11111,11005.35,11099.7,218.1,2,33804785,8295.45,29.91,7.11,1.79
Nifty50 TR 1x Inverse,15-04-2026,177.5,177.65,176.7,177.0,-2.9,-1.61,-,-,-,-,-
Nifty50 TR 2x Leverage,15-04-2026,18389.55,18553.85,18363.9,18490.95,579.15,3.23,-,-,-,-,-
Nifty50 PR 1x Inverse,15-04-2026,217.15,217.3,216.15,216.5,-3.55,-1.61,-,-,-,-,-
Nifty50 PR 2x Leverage,15-04-2026,12260.8,12370.35,12243.7,12328.4,386.1,3.23,-,-,-,-,-
NIFTY100 Quality 30,15-04-2026,5452,5485.55,5441.95,5480.9,95.05,1.76,126679478,13465.66,29.65,7.5,1.88
Nifty 50 Futures Index,15-04-2026,-,-,-,6040.95,94.46,1.59,-,-,-,-,-
Nifty 50 Arbitrage,15-04-2026,-,-,-,2666.29,0.96,.04,-,-,-,-,-
Nifty 50 Futures TR Index,15-04-2026,-,-,-,25845.73,412.11,1.62,-,-,-,-,-
Nifty India Corporate Group Index - Mahindra Group,15-04-2026,-,-,-,35206.48,606.43,1.75,8517851,1442.5,25.21,4.42,1.4
Nifty India Corporate Group Index - Aditya Birla Group,15-04-2026,-,-,-,9068.88,214.58,2.42,435835203,2342.26,85.16,3.12,.47
Nifty India Corporate Group Index - Tata Group,15-04-2026,-,-,-,14971.34,361.09,2.47,101941178,5664.79,32.04,5.79,1.9
Nifty India Corporate Group Index - Tata Group 25% Cap,15-04-2026,14685.45,14830.8,14671.85,14810.2,321.75,2.22,85581162,4945.35,35.68,5.26,1.56
Nifty Private Bank,15-04-2026,26994,27220.65,26913,27029.65,327.2,1.23,201991691,9169.87,18.87,2.15,.6
Nifty Smallcap 250,15-04-2026,15955.3,16071.95,15928.6,16051.4,363.45,2.32,1571011473,29690.2,29.04,3.35,.73
Nifty Smallcap 50,15-04-2026,8312.1,8372.7,8284.4,8361.7,194.2,2.38,437071206,8353.8,27.16,3.16,.73
Nifty Midcap 150,15-04-2026,21530.35,21668.9,21497.95,21644.45,466.85,2.2,1323261577,31260.53,34.1,4.63,.73
Nifty Midcap Select,15-04-2026,13488.2,13594.3,13465.05,13552.65,283.2,2.13,384136581,9523.53,33.06,4.61,.65
NIFTY LargeMidcap 250,15-04-2026,16020.4,16106.25,16014.5,16089.05,310.15,1.97,2134961084,87159.91,25.99,3.9,1.02
NIFTY SME EMERGE,15-04-2026,13175,13422.25,13175,13415.85,339.8,2.6,-,-,20.97,3.47,.24
Nifty Oil & Gas,15-04-2026,11186.95,11288.4,11155.25,11274.65,238.75,2.16,123883804,5346.51,9.41,1.53,2.35
Nifty Financial Services 25/50,15-04-2026,28822.55,29011.25,28813.8,28894.0,455.2,1.6,178428261,15876,17,2.92,.96
Nifty Healthcare Index,15-04-2026,14292.5,14436,14187.85,14423.65,268.7,1.9,30246000,3874.47,36.63,5.41,.59
Nifty500 Multicap 50:25:25,15-04-2026,15627.75,15714.2,15622.7,15697.7,307.1,2,3705972557,116850.11,25.16,3.61,1.02
Nifty Microcap 250,15-04-2026,21797.85,22007.55,21789.8,21986.5,544.95,2.54,616544573,12538.74,26.59,3.13,.78
Nifty Total Market,15-04-2026,12640.35,12706.85,12636.4,12692.35,237.05,1.9,4322517130,129388.85,23.48,3.54,1.12
Nifty India Digital,15-04-2026,7867.9,7965.45,7864.65,7956.4,203.7,2.63,698142407,15873.92,56.81,7.2,1.69
Nifty Mobility,15-04-2026,21420.35,21604.4,21375.6,21517.65,494.05,2.35,268101452,13792.95,31.96,4.63,1.03
Nifty India Defence,15-04-2026,8482.6,8554.85,8458,8546.45,211.95,2.54,34526924,4878.25,54.16,11.37,.57
Nifty Financial Services Ex-Bank,15-04-2026,30847.1,31109.7,30809.2,30999.35,765.75,2.53,154468724,11323.47,22.78,4.18,.78
Nifty Housing,15-04-2026,11740.75,11819.6,11719.65,11776.6,220.55,1.91,493480275,23542.07,24.33,3.01,.91
Nifty Transportation & Logistics,15-04-2026,23852.1,24081.05,23792.45,23948.4,505.5,2.16,193946323,10965.73,40.39,5.43,.86
Nifty MidSmall Financial Services,15-04-2026,20693.8,20855.7,20679.45,20773.2,474.0,2.34,212328590,8583.79,31.95,3.13,.54
Nifty MidSmall Healthcare,15-04-2026,43769.1,44038.95,43432.95,44000.45,806.6,1.87,26165424,2405.41,41.65,5.43,.43
Nifty MidSmall IT & Telecom,15-04-2026,8589.7,8682.9,8573.7,8651.75,165.6,1.95,484375167,2917.59,59.8,8.13,1.21
Nifty MidSmall India Consumption,15-04-2026,17235,17419.45,17204.65,17398.2,413.5,2.43,476341646,5439.58,78.69,8.17,.81
Nifty REITs & InvITs,15-04-2026,-,-,-,1364.67,1.73,.13,8022090,108.76,41.79,1.98,5.63
Nifty Core Housing,15-04-2026,14480.9,14612,14445.1,14591.95,374.2,2.63,56129885,6026.69,32.36,3.45,.55
Nifty500 Multicap Infrastructure 50:30:20,15-04-2026,13867.85,13967.3,13857.65,13953.8,291.7,2.14,1586968910,23307.42,26.13,3.48,.86
Nifty Rural,15-04-2026,15220.4,15311.05,15183.3,15220.3,211.9,1.41,759752493,23801.35,26.27,4.1,1.15
Nifty Capital Markets,15-04-2026,5055.75,5144.25,5035.95,5120.65,171.4,3.46,184286564,9022.56,47.61,13.08,.96
Nifty India New Age Consumption,15-04-2026,10852,10943.9,10837.55,10928.95,249.45,2.34,1086452233,24890.52,58.01,6.75,.68
Nifty India Select 5 Corporate Groups (MAATR),15-04-2026,36971.7,37154.05,36881.3,37037.15,745.75,2.05,647972146,14575.54,28.88,3.42,.93
Nifty India Railways PSU,15-04-2026,3095.15,3156.75,3090.85,3145.55,103.1,3.39,230669474,6605.69,22.81,3.3,1.76
Nifty Consumer Durables,15-04-2026,36877.05,37416.9,36795.35,37361.25,1057.4,2.91,29345114,3558.91,60.18,12.21,.38
Nifty Non-Cyclical Consumer,15-04-2026,14439.4,14565.85,14431.25,14547.05,287.25,2.01,151230298,10815.38,51.4,10,.92
Nifty500 Multicap India Manufacturing 50:30:20,15-04-2026,15524.6,15607.5,15477.55,15590.7,316.8,2.07,496388353,22207.83,29.33,4.05,.79
Nifty EV & New Age Automotive,15-04-2026,2932.75,2952.7,2924.2,2940.5,55.3,1.92,424429958,12673.83,37.35,4.82,.88
Nifty500 LargeMidSmall Equal-Cap Weighted,15-04-2026,17227.45,17329.75,17219.3,17311.45,353.5,2.08,3705972557,116850.11,26.95,3.7,.92
Nifty India Tourism,15-04-2026,7361.55,7466.5,7347.35,7447.15,245.95,3.42,48782006,1749.15,55.85,9.54,.3
Nifty MidSmallcap 400,15-04-2026,19467.45,19598.05,19439.35,19575.3,429.15,2.24,2894273050,60950.73,32.24,4.11,.73
Nifty IPO,15-04-2026,2045.5,2058.25,2039.55,2041.75,32.4,1.61,279099762,7603.44,66.78,10.62,.06
Nifty India Internet,15-04-2026,1181.45,1201.2,1181,1199.1,37.8,3.25,282212808,6764.59,211.9,6.24,.41
Nifty Chemicals,15-04-2026,27388.35,27594.8,27252.9,27548.2,552.8,2.05,26118169,2507.26,38.82,4.06,.62
Nifty Conglomerate 50,15-04-2026,14367.05,14443.3,14347.1,14402.7,298.85,2.12,607984943,15158.58,28.89,4.37,1.04
Nifty India Infrastructure & Logistics,15-04-2026,11491.65,11572.55,11471.9,11551.5,257.0,2.28,1719125459,27727.15,33.62,4.35,.76
Nifty India FPI 150,15-04-2026,1524.7,1532.2,1523.65,1530.45,27.65,1.84,1666334782,68288.42,23.53,3.69,1.21
Nifty Waves,15-04-2026,1876.05,1899.35,1875.1,1895.6,48.75,2.64,51531150,464.5,-,2.39,.65
Nifty Smallcap 500,15-04-2026,-,-,-,18105.92,419.82,2.37,2113545397,40620.52,28.19,3.29,.75
Nifty Cement,15-04-2026,-,-,-,15119.75,265.16,1.79,9902043,1139.2,29.33,2.37,.45
Nifty REITs & Realty,15-04-2026,-,-,-,1796.3,18.21,1.02,21451180,1653.12,49.23,2.46,3.06
Nifty500 Healthcare,15-04-2026,18309.6,18441.9,18187.6,18430.2,295.7,1.63,43821546,5235.25,38.24,5.63,.54
Nifty MidSmallcap400 50:50,15-04-2026,-,-,-,18906.3,418.04,2.26,2894273050,60950.73,31.34,3.88,.73
Nifty Total Market Momentum Quality 50,15-04-2026,42719.45,42838.45,42576.95,42614.35,686.1,1.64,117163396,14921.19,31.8,7.71,1.01
Nifty100 Low Volatility 30,15-04-2026,19614.05,19715.1,19571.3,19695.35,314.3,1.62,219138295,25907.42,27.08,4.8,1.35
NIFTY Quality Low-Volatility 30,15-04-2026,15999.6,16081,15939.25,16064.05,230.7,1.46,163559425,18572.9,26.47,5.83,1.81
NIFTY Alpha Quality Low-Volatility 30,15-04-2026,21692.55,21751.45,21572.85,21715.75,284.2,1.33,104140368,14295.9,31.7,7.48,1.54
NIFTY Alpha Quality Value Low-Volatility 30,15-04-2026,19739.75,19835.75,19676.8,19820.25,317.4,1.63,243959678,22122.56,21.59,4.49,1.95
NIFTY200 Quality 30,15-04-2026,19802.75,19940.8,19783.45,19918.5,393.1,2.01,90754560,12448.69,30.49,9.8,2.01
NIFTY Midcap150 Quality 50,15-04-2026,22803.45,22984.7,22761.1,22960.95,519.1,2.31,77620398,7877.38,31.55,7.53,1.38
Nifty200 Momentum 30,15-04-2026,30648.5,30754.8,30507.45,30536.15,528.55,1.76,167957466,15088.57,26.18,4.51,.83
Nifty India Manufacturing,15-04-2026,15287.55,15361.55,15230.7,15347.85,305.7,2.03,519775238,27039.63,28.09,4.43,1.04
Nifty100 ESG Sector Leaders,15-04-2026,4037,4055.65,4033,4048.3,67.6,1.7,535091238,38032.54,21.66,3.48,1.29
Nifty200 Alpha 30,15-04-2026,25180.15,25329.55,25109.6,25134.85,414.2,1.68,183118231,14228,23.6,4.15,.98
Nifty Midcap150 Momentum 50,15-04-2026,61208.7,61569.6,61068.4,61122.85,1003.55,1.67,582330879,11372.79,31.93,4.99,.8
Nifty Smallcap250 Quality 50,15-04-2026,24181.25,24425.9,24145.15,24402.45,606.2,2.55,150838040,5682.25,23.45,4.97,1.57
Nifty Smallcap250 Momentum Quality 100,15-04-2026,42380.75,42786.95,42311.35,42731.55,1115.9,2.68,277032456,13885.07,27.7,4.71,.87
Nifty MidSmallcap400 Momentum Quality 100,15-04-2026,48260.4,48553.2,48143.9,48393.55,996.85,2.1,444054976,20506.5,28.92,6.21,.92
Nifty500 Momentum 50,15-04-2026,51922.7,52050.6,51683,51731.9,890.3,1.75,171153810,18152.16,29.29,4.82,.72
Nifty200 Value 30,15-04-2026,15412.95,15496.9,15384.15,15463.4,289.55,1.91,390474598,14335.04,10.05,1.56,2.67
Nifty Top 10 Equal Weight,15-04-2026,8869.85,8928.1,8869.75,8898.2,136.9,1.56,156473966,17540.61,19.46,3.4,1.5
Nifty500 Multicap Momentum Quality 50,15-04-2026,41028.85,41219.7,40918.6,41105.7,836.5,2.08,153112371,15727.89,33.05,7.96,1.02
Nifty Top 15 Equal Weight,15-04-2026,9914.65,9978.8,9909.95,9932.6,144.5,1.48,183488579,21941.76,20.54,3.63,1.39
Nifty Top 20 Equal Weight,15-04-2026,8797.65,8849.35,8789.7,8832.7,148.05,1.7,255956592,25243.64,22.83,3.9,1.4
Nifty500 Quality 50,15-04-2026,18819.9,18992.65,18791.9,18965.95,434.45,2.34,351263374,14068.63,30.27,10.19,1.48
Nifty500 Low Volatility 50,15-04-2026,21926.65,22045.05,21858.2,22029.3,363.35,1.68,207571530,16369.61,23.53,4.43,1.76
NIFTY100 ESG,15-04-2026,4886.55,4913.35,4884.45,4906.25,87.1,1.81,713246891,46950.31,22.65,4.02,1.41
NIFTY100 Enhanced ESG,15-04-2026,4921.1,4948.2,4918.85,4940.9,87.95,1.81,688940954,45045.09,22.66,4.03,1.41
NIFTY500 Value 50,15-04-2026,16290.85,16379.75,16253.75,16356.65,311.7,1.94,742375782,16404.13,10.11,1.57,2.52
NIFTY100 Alpha 30,15-04-2026,17743.15,17821.2,17705.7,17765.0,326.65,1.87,309927223,17022.69,17.86,3.5,1.59
Nifty500 Multifactor MQVLv 50,15-04-2026,30744.1,30898.4,30703.95,30793.3,500.45,1.65,242455481,14480.87,14.38,2.82,1.97
NIFTY Alpha Low-Volatility 30,15-04-2026,25715.4,25845.2,25631.8,25745.15,356.95,1.41,169946799,20722.41,30.59,4.56,.74
Nifty500 Flexicap Quality 30,15-04-2026,9622.55,9713.4,9619.45,9705.3,218.95,2.31,106805853,11562.17,29.08,6.32,1.97
NIFTY50 Equal Weight,15-04-2026,32046.45,32246.45,32021.2,32205.9,606.9,1.92,460334041,38376.84,24.96,3.77,1.35
Nifty500 Equal Weight,15-04-2026,13682.45,13793.8,13672.35,13777.35,318.9,2.37,3705972557,116850.11,28.67,3.71,.87
Nifty 8-13 yr G-Sec,15-04-2026,2972.16,2983.53,2972.16,2981.68,10.06,.34,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,15-04-2026,3246.84,3256.46,3246.83,3255.26,9.0,.28,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,15-04-2026,3242.96,3259.4,3242.96,3258.24,15.89,.49,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,15-04-2026,3445.89,3468.26,3445.89,3462.09,16.91,.49,-,-,-,-,-
Nifty Composite G-sec Index,15-04-2026,3052.1,3066.18,3052.09,3063.02,11.49,.38,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,15-04-2026,2604.92,2617,2604.92,2615.89,11.45,.44,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),15-04-2026,871.59,875.64,871.59,875.27,3.68,.42,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,15-04-2026,1573.66,1574.07,1573.65,1574.07,0.72,.05,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,15-04-2026,1427.88,1428.01,1427.88,1428.01,0.4,.03,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,15-04-2026,1293.51,1294.46,1293.51,1294.46,1.2,.09,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,15-04-2026,1253.49,1255.19,1253.49,1255.19,1.94,.15,-,-,-,-,-
Nifty 1D Rate Index,15-04-2026,-,-,-,2547.48,0.67,.03,-,-,-,-,-
Nifty50 USD,15-04-2026,8846.65,9025.3,8846.65,8991.01,144.33,1.63,-,-,-,-,-
