Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Pharma,16-04-2026,22577.55,22593,22304.35,22465.0,29.35,.13,22642615,2952,33.63,4.9,.7
Nifty PSU Bank,16-04-2026,8858.9,8898.35,8750.9,8797.6,-14.8,-.17,130439621,3750.61,8.67,1.43,2.2
Nifty Realty,16-04-2026,784,791.9,770.95,779.55,3.0,.39,15233634,1355.61,36.88,3.73,.38
Nifty India Consumption,16-04-2026,11330,11343.95,11209.2,11282.55,13.25,.12,205768523,16262.48,37.63,7.61,.99
Nifty Commodities,16-04-2026,9969.65,9999.65,9899.25,9970.2,60.8,.61,323291835,14592.2,16.76,2.37,1.66
Nifty Dividend Opportunities 50,16-04-2026,6166.45,6180.15,6116.15,6143.3,16.8,.27,581135378,23360.59,14.69,2.92,2.78
Nifty Infrastructure,16-04-2026,9297.7,9297.7,9169.4,9233.6,7.45,.08,393152581,18844.35,21.21,3.08,.99
Nifty PSE,16-04-2026,10458.4,10486.55,10388.8,10454.85,74.95,.72,293191117,8795.92,11.32,2.09,2.71
Nifty Services Sector,16-04-2026,31404.85,31472.55,30993.3,31092.8,-92.15,-.3,380826620,30342.64,20.23,3.3,1.34
Nifty50 Shariah,16-04-2026,4408.2,4414.35,4380.2,4402.15,22.0,.5,80154693,9785,24.38,4.23,2.14
Nifty500 Shariah,16-04-2026,6802.75,6814.1,6746.9,6793.4,39.35,.58,963823556,44415.29,28.22,4.66,1.4
Nifty Low Volatility 50,16-04-2026,24307.25,24327.95,24053.4,24158.85,-28.75,-.12,320692965,35796.72,29.54,4.89,1.25
Nifty Alpha 50,16-04-2026,50769.65,50843.2,50109.9,50495.9,158.5,.31,292393392,19633.17,27.14,4.24,.79
Nifty High Beta 50,16-04-2026,3960.5,3986.2,3931.9,3980.1,59.35,1.51,1096908956,22846.88,30.92,3.64,.91
Nifty100 Equal Weight,16-04-2026,33451.85,33537.35,33212.4,33426.0,194.85,.59,864529746,61780.59,22.24,3.68,1.31
Nifty100 Liquid 15,16-04-2026,7248.1,7266.95,7182.75,7217.6,14.8,.21,186312318,17863.55,23.1,3.42,.92
Nifty CPSE,16-04-2026,7297,7302.4,7219.9,7260.25,7.6,.1,155303685,4524.15,14.97,2.34,2.55
Nifty50 Value 20,16-04-2026,12630.75,12661.15,12528.5,12567.05,7.65,.06,223293932,17297.83,16.7,2.89,1.95
Nifty Midcap Liquid 15,16-04-2026,15893.5,15951.55,15726.55,15850.9,122.6,.78,380250101,8125.33,47.5,5.21,.54
Nifty Shariah 25,16-04-2026,7840.65,7851.25,7773.65,7812.7,13.25,.17,79975768,8780.18,27.38,4.9,1.79
India VIX,16-04-2026,18.6675,18.6675,16.8325,18.09,-0.58,-3.12,-,-,-,-,-
Nifty Growth Sectors 15,16-04-2026,11173.3,11178,11037.5,11097.9,-1.8,-.02,40677755,8936.76,29.91,7.11,1.79
Nifty50 TR 1x Inverse,16-04-2026,175.9,177.95,175.8,177.3,0.3,.17,-,-,-,-,-
Nifty50 TR 2x Leverage,16-04-2026,18723.4,18746.1,18292.9,18435.75,-55.2,-.3,-,-,-,-,-
Nifty50 PR 1x Inverse,16-04-2026,215.15,217.7,215.05,216.85,0.35,.16,-,-,-,-,-
Nifty50 PR 2x Leverage,16-04-2026,12483.4,12498.55,12196.35,12291.65,-36.75,-.3,-,-,-,-,-
NIFTY100 Quality 30,16-04-2026,5507.1,5523.6,5475.8,5511.6,30.7,.56,141115338,13904.89,29.82,7.54,1.87
Nifty 50 Futures Index,16-04-2026,-,-,-,6030.51,-10.44,-.17,-,-,-,-,-
Nifty 50 Arbitrage,16-04-2026,-,-,-,2666.95,0.65,.02,-,-,-,-,-
Nifty 50 Futures TR Index,16-04-2026,-,-,-,25805.17,-40.57,-.16,-,-,-,-,-
Nifty India Corporate Group Index - Mahindra Group,16-04-2026,-,-,-,34988.39,-218.08,-.62,9273823,1336.39,25.04,4.39,1.41
Nifty India Corporate Group Index - Aditya Birla Group,16-04-2026,-,-,-,9120.48,51.6,.57,481714322,2438.3,85.65,3.14,.46
Nifty India Corporate Group Index - Tata Group,16-04-2026,-,-,-,15058.23,86.89,.58,87625618,5273.47,32.23,5.83,1.88
Nifty India Corporate Group Index - Tata Group 25% Cap,16-04-2026,14920.65,14949.05,14771.65,14901.8,91.6,.62,67958057,4436.12,35.9,5.3,1.55
Nifty Private Bank,16-04-2026,27175.25,27262.1,26808.8,26877.4,-152.25,-.56,327740649,10904.21,18.76,2.14,.6
Nifty Smallcap 250,16-04-2026,16202.45,16253.25,16074,16199.25,147.85,.92,1570012841,35545.07,29.31,3.38,.73
Nifty Smallcap 50,16-04-2026,8432.8,8458.85,8346.8,8414.9,53.2,.64,298065729,7246.33,27.34,3.18,.73
Nifty Midcap 150,16-04-2026,21822.35,21886.9,21602.8,21780.5,136.05,.63,1393504383,30565.49,34.31,4.66,.72
Nifty Midcap Select,16-04-2026,13671.45,13705.95,13531.7,13683.7,131.05,.97,425265073,10166.16,33.38,4.65,.65
NIFTY LargeMidcap 250,16-04-2026,16207.8,16237,16042.55,16146.05,57.0,.35,2258034129,92346.07,26.08,3.92,1.01
NIFTY SME EMERGE,16-04-2026,13478.1,13552.3,13443.15,13500.15,84.3,.63,-,-,21.1,3.31,.23
Nifty Oil & Gas,16-04-2026,11349.75,11349.75,11202.3,11254.95,-19.7,-.17,106392993,6292.31,9.39,1.53,2.35
Nifty Financial Services 25/50,16-04-2026,29075.4,29214.05,28781.2,28836.0,-58.0,-.2,230378480,19154.4,16.96,2.92,.96
Nifty Healthcare Index,16-04-2026,14513.75,14519.2,14350.9,14434.95,11.3,.08,28439722,3618.45,36.66,5.41,.59
Nifty500 Multicap 50:25:25,16-04-2026,15818.35,15848.5,15667.6,15765.2,67.5,.43,3828046970,127891.15,25.27,3.63,1.01
Nifty Microcap 250,16-04-2026,22198.3,22262.25,21965.55,22245.05,258.55,1.18,472458019,10093.38,26.9,3.16,.77
Nifty Total Market,16-04-2026,12784.3,12804.05,12657.9,12730.9,38.55,.3,4300504989,137984.53,23.55,3.55,1.12
Nifty India Digital,16-04-2026,8022.6,8093.1,7967.3,8048.25,91.85,1.15,731164690,17325.73,57.46,7.28,1.67
Nifty Mobility,16-04-2026,21683.8,21736.05,21457.7,21587.1,69.45,.32,217204763,13973.84,32.07,4.64,1.03
Nifty India Defence,16-04-2026,8617.9,8708.2,8564.65,8686.25,139.8,1.64,44794415,4979.09,55.04,11.56,.55
Nifty Financial Services Ex-Bank,16-04-2026,31238.2,31445.2,30988.25,31167.75,168.4,.54,176165094,12266.91,22.9,4.2,.77
Nifty Housing,16-04-2026,11858.95,11890.65,11746.9,11837.0,60.4,.51,645676126,26567.28,24.46,3.03,.9
Nifty Transportation & Logistics,16-04-2026,24132.05,24208.55,23871.35,24021.0,72.6,.3,151564661,9799.31,40.51,5.45,.86
Nifty MidSmall Financial Services,16-04-2026,20961.45,21022.15,20769.9,20954.2,181.0,.87,309245464,8312.6,32.23,3.16,.53
Nifty MidSmall Healthcare,16-04-2026,44305.3,44327.3,43624.85,43924.65,-75.8,-.17,22304905,2122.22,41.58,5.42,.44
Nifty MidSmall IT & Telecom,16-04-2026,8729.6,8840.5,8688.15,8740.15,88.4,1.02,578054668,4013.65,60.42,8.17,1.19
Nifty MidSmall India Consumption,16-04-2026,17521.8,17659.3,17333.85,17479.1,80.9,.46,519066247,5625.28,79.05,8.21,.81
Nifty REITs & InvITs,16-04-2026,-,-,-,1359.35,-5.32,-.39,6401242,78.09,41.62,1.97,5.65
Nifty Core Housing,16-04-2026,14694.2,14746.1,14561.65,14694.55,102.6,.7,51106082,5843.39,32.59,3.47,.54
Nifty500 Multicap Infrastructure 50:30:20,16-04-2026,14069.85,14069.85,13892.05,14006.55,52.75,.38,1480826009,25621.22,26.23,3.49,.86
Nifty Rural,16-04-2026,15304.3,15327.45,15121.5,15215.1,-5.2,-.03,806510365,24653.16,26.26,4.1,1.15
Nifty Capital Markets,16-04-2026,5176.6,5194.85,5107.7,5159.75,39.1,.76,99718077,6422.57,48.03,13.18,.95
Nifty India New Age Consumption,16-04-2026,11019.25,11060.5,10883.5,10975.1,46.15,.42,964118992,21855.16,58.27,6.78,.67
Nifty India Select 5 Corporate Groups (MAATR),16-04-2026,37263.85,37347.55,36972.45,37307.6,270.45,.73,723882120,17589.92,29.09,3.45,.92
Nifty India Railways PSU,16-04-2026,3181.35,3207.75,3150.75,3187.4,41.85,1.33,196689541,5476.57,23.11,3.35,1.73
Nifty Consumer Durables,16-04-2026,37719.75,37876.55,37166.7,37578.6,217.35,.58,28310419,3629.84,60.53,12.28,.38
Nifty Non-Cyclical Consumer,16-04-2026,14624.3,14658.65,14502.55,14591.2,44.15,.3,137730880,11460.88,51.55,10.03,.92
Nifty500 Multicap India Manufacturing 50:30:20,16-04-2026,15703.85,15725.3,15551.85,15670.4,79.7,.51,422875305,22787.44,29.48,4.07,.79
Nifty EV & New Age Automotive,16-04-2026,2965.05,2973.55,2928.1,2949.25,8.75,.3,339316588,12642.75,37.46,4.83,.88
Nifty500 LargeMidSmall Equal-Cap Weighted,16-04-2026,17451.15,17490,17288.8,17406.05,94.6,.55,3828046970,127891.15,27.1,3.72,.91
Nifty India Tourism,16-04-2026,7505.15,7548.65,7399.95,7433.5,-13.65,-.18,35353787,1478.89,55.74,9.52,.3
Nifty MidSmallcap 400,16-04-2026,19743.95,19798.8,19560.95,19717.35,142.05,.73,2963517224,66110.56,32.47,4.14,.72
Nifty IPO,16-04-2026,2077.55,2080.9,2048.75,2063.1,21.35,1.05,251747983,5491.15,67.61,10.71,.06
Nifty India Internet,16-04-2026,1209.85,1219.95,1199.8,1217.6,18.5,1.54,183281406,4974.5,215.17,6.34,.4
Nifty Chemicals,16-04-2026,27775.95,27806.4,27402.8,27617.85,69.65,.25,31208106,2100.54,38.92,4.07,.62
Nifty Conglomerate 50,16-04-2026,14503.25,14567.95,14405.55,14496.15,93.45,.65,742860083,18664.8,29.08,4.4,1.03
Nifty India Infrastructure & Logistics,16-04-2026,11648.3,11669.1,11539.95,11652.2,100.7,.87,1656003120,29237.5,33.91,4.39,.75
Nifty India FPI 150,16-04-2026,1540.7,1542.25,1524.8,1533.5,3.05,.2,1809453547,74731.54,23.57,3.7,1.21
Nifty Waves,16-04-2026,1917.7,1930,1895,1910.05,14.45,.76,73796986,519.3,-,2.41,.65
Nifty Smallcap 500,16-04-2026,-,-,-,18285.97,180.05,.99,2023304056,45224.76,28.47,3.32,.74
Nifty Cement,16-04-2026,-,-,-,15183.35,63.6,.42,7327384,955.43,29.46,2.38,.45
Nifty REITs & Realty,16-04-2026,-,-,-,1797.09,0.79,.04,16194278,1346.74,49.25,2.46,3.06
Nifty500 Healthcare,16-04-2026,18540.45,18542.75,18334.5,18432.15,1.95,.01,38274059,4709.84,38.24,5.63,.54
Nifty MidSmallcap400 50:50,16-04-2026,-,-,-,19053.03,146.74,.78,2963517224,66110.56,31.59,3.91,.72
Nifty Total Market Momentum Quality 50,16-04-2026,42902.05,43024.8,42417.95,42719.1,104.75,.25,121471871,13927.82,31.88,7.73,1
Nifty100 Low Volatility 30,16-04-2026,19798.45,19800.85,19583.7,19676.75,-18.6,-.09,270767602,31108.03,27.05,4.79,1.35
NIFTY Quality Low-Volatility 30,16-04-2026,16137.05,16161.3,15974.7,16051.75,-12.3,-.08,183236264,19946.12,26.45,5.83,1.82
NIFTY Alpha Quality Low-Volatility 30,16-04-2026,21804.65,21865.25,21604.05,21722.85,7.1,.03,109171842,13758.01,31.71,7.49,1.53
NIFTY Alpha Quality Value Low-Volatility 30,16-04-2026,19920.15,19930.4,19689.45,19788.05,-32.2,-.16,282026851,25955.49,21.56,4.48,1.95
NIFTY200 Quality 30,16-04-2026,20036.9,20107.5,19889.15,20023.9,105.4,.53,101852522,14098.51,30.65,9.85,2
NIFTY Midcap150 Quality 50,16-04-2026,23154.05,23223.15,22864.9,23032.95,72.0,.31,99683865,8393.08,31.65,7.55,1.38
Nifty200 Momentum 30,16-04-2026,30754.9,30826.4,30364.4,30533.05,-3.1,-.01,167523985,16305.29,26.18,4.51,.83
Nifty India Manufacturing,16-04-2026,15455.45,15493.25,15334.4,15438.0,90.15,.59,450099864,27138.21,28.26,4.46,1.03
Nifty100 ESG Sector Leaders,16-04-2026,4074.7,4078.9,4028.75,4049.9,1.6,.04,610514622,44467.16,21.67,3.48,1.29
Nifty200 Alpha 30,16-04-2026,25330.3,25400,25016.5,25202.5,67.65,.27,176988104,13129.75,23.66,4.16,.98
Nifty Midcap150 Momentum 50,16-04-2026,61626.2,61772.75,60658.3,61100.1,-22.75,-.04,625774231,11033.54,31.91,4.99,.8
Nifty Smallcap250 Quality 50,16-04-2026,24628.65,24761.15,24421.85,24620.8,218.35,.89,128875317,4670.59,23.66,5.02,1.56
Nifty Smallcap250 Momentum Quality 100,16-04-2026,43130.65,43292.1,42846.1,43183.6,452.05,1.06,356630618,16709.25,27.99,4.76,.86
Nifty MidSmallcap400 Momentum Quality 100,16-04-2026,48838.15,48952.6,48238.65,48616.15,222.6,.46,450604317,23302.42,29.05,6.24,.91
Nifty500 Momentum 50,16-04-2026,52108.65,52208.9,51429.15,51739.4,7.5,.01,217999052,22274.74,29.29,4.82,.72
Nifty200 Value 30,16-04-2026,15559,15610.85,15471.55,15529.9,66.5,.43,399998851,14195.53,10.09,1.56,2.66
Nifty Top 10 Equal Weight,16-04-2026,8956.4,8969.3,8856.3,8892.6,-5.6,-.06,194290903,22468.34,19.45,3.4,1.5
Nifty500 Multicap Momentum Quality 50,16-04-2026,41396.3,41536.95,40968.6,41245.15,139.45,.34,191977382,18475.73,33.16,7.99,1.02
Nifty Top 15 Equal Weight,16-04-2026,9992.25,10012.05,9877,9910.15,-22.45,-.23,231460972,27688.46,20.49,3.62,1.39
Nifty Top 20 Equal Weight,16-04-2026,8892.15,8902.25,8783.7,8818.6,-14.1,-.16,300663799,31378.86,22.79,3.89,1.4
Nifty500 Quality 50,16-04-2026,19118.75,19195.3,18963.6,19108.5,142.55,.75,335409405,14400.21,30.5,10.27,1.47
Nifty500 Low Volatility 50,16-04-2026,22152.25,22177.95,21889.35,21993.35,-35.95,-.16,208514368,15581.03,23.49,4.42,1.77
NIFTY100 ESG,16-04-2026,4937.55,4948.55,4893.4,4920.4,14.15,.29,767534755,52490.9,22.71,4.03,1.41
NIFTY100 Enhanced ESG,16-04-2026,4972.4,4983.3,4927.55,4954.9,14.0,.28,751001985,51135.28,22.73,4.04,1.4
NIFTY500 Value 50,16-04-2026,16461.95,16497.25,16351.15,16414.85,58.2,.36,664648884,16286.42,10.15,1.58,2.51
NIFTY100 Alpha 30,16-04-2026,17875.85,17931.8,17755.75,17866.0,101.0,.57,303779040,16295.2,17.96,3.52,1.58
Nifty500 Multifactor MQVLv 50,16-04-2026,30985.95,31046.75,30644.7,30789.8,-3.5,-.01,230080308,13343.23,14.37,2.82,1.98
NIFTY Alpha Low-Volatility 30,16-04-2026,25875.3,25884.95,25533.4,25646.85,-98.3,-.38,214069064,25352.89,30.48,4.54,.74
Nifty500 Flexicap Quality 30,16-04-2026,9761.85,9798.3,9693.95,9760.45,55.15,.57,106912115,12438.44,29.25,6.35,1.95
NIFTY50 Equal Weight,16-04-2026,32398.1,32412.75,32111.15,32250.8,44.9,.14,508017772,44634.35,25,3.77,1.35
Nifty500 Equal Weight,16-04-2026,13895.35,13941.8,13797.25,13901.15,123.8,.9,3828046970,127891.15,28.93,3.74,.86
Nifty 8-13 yr G-Sec,16-04-2026,2982.23,2982.7,2978,2979.33,-2.35,-.08,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,16-04-2026,3255.84,3255.85,3251.56,3252.11,-3.15,-.1,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,16-04-2026,3258.86,3260.22,3254.95,3254.95,-3.29,-.1,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,16-04-2026,3462.8,3465.44,3457.6,3464.02,1.93,.06,-,-,-,-,-
Nifty Composite G-sec Index,16-04-2026,3063.59,3063.87,3059.07,3061.48,-1.54,-.05,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,16-04-2026,2616.37,2617.08,2612.05,2614.4,-1.49,-.06,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),16-04-2026,875.27,875.51,873.82,874.61,-0.66,-.08,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,16-04-2026,1574.38,1574.71,1574.35,1574.71,0.64,.04,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,16-04-2026,1428.27,1429.29,1428.27,1429.29,1.28,.09,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,16-04-2026,1294.71,1297.23,1294.71,1297.23,2.77,.21,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,16-04-2026,1255.43,1258.37,1255.43,1258.37,3.18,.25,-,-,-,-,-
Nifty 1D Rate Index,16-04-2026,-,-,-,2547.82,0.34,.01,-,-,-,-,-
Nifty50 USD,16-04-2026,8991,9244.65,8953.7,8995.77,4.76,.05,-,-,-,-,-
