Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty PSU Bank,02-02-2026,8515,8610.35,8313.7,8591.7,74.5,.87,159260149,3614.16,8.59,1.4,2.23
Nifty Realty,02-02-2026,764.15,780.7,760.55,778.0,12.35,1.61,36214416,2441.4,35.02,3.76,.38
Nifty India Consumption,02-02-2026,11266.4,11406.75,11146.7,11397.85,126.15,1.12,123162308,11563.75,37.94,7.7,1.15
Nifty Commodities,02-02-2026,9339.1,9525.3,9274.6,9505.35,174.7,1.87,237562161,11772.53,16.47,2.26,1.63
Nifty Dividend Opportunities 50,02-02-2026,6269.75,6324.15,6170,6315.7,51.5,.82,590757929,22826.04,14.79,2.94,2.88
Nifty Infrastructure,02-02-2026,8920.65,9133.15,8915.1,9125.25,201.9,2.26,255917417,12445.13,20.61,2.99,1.07
Nifty PSE,02-02-2026,9875.65,10080.95,9740.4,10049.0,201.0,2.04,293962110,9381.64,11.25,2.02,2.87
Nifty Services Sector,02-02-2026,32565.6,32851.75,32417.65,32826.85,174.65,.53,281832911,21558.38,21.12,3.46,1.29
Nifty50 Shariah,02-02-2026,4768,4769.5,4700.95,4763.45,13.6,.29,74283571,7228.76,25.05,4.59,2.04
Nifty500 Shariah,02-02-2026,6910.75,6951.7,6817.2,6939.6,43.2,.63,557588315,29032.69,27.31,4.69,1.43
Nifty Low Volatility 50,02-02-2026,24589.4,24782.15,24327.55,24747.55,201.45,.82,236634982,24285.54,30.19,4.98,1.26
Nifty Alpha 50,02-02-2026,46848.1,47694.6,46258.95,47507.45,546.2,1.16,253299834,20875.03,30.08,4.11,.62
Nifty High Beta 50,02-02-2026,3630.25,3682.05,3569.8,3667.8,35.15,.97,1162676924,21460.8,22.71,2.85,1.17
Nifty100 Equal Weight,02-02-2026,32497.15,32893.75,32145.7,32834.3,372.1,1.15,763667691,48943.87,22.16,3.65,1.32
Nifty100 Liquid 15,02-02-2026,7075.15,7206.1,7040.05,7197.25,105.45,1.49,240769533,14744.22,22.36,3.25,.9
Nifty CPSE,02-02-2026,6547.75,6713.15,6462.55,6692.0,147.75,2.26,154501522,4862.32,13.83,2.15,2.7
Nifty50 Value 20,02-02-2026,12990.4,13061.15,12848.75,13048.5,67.4,.52,220905570,14186.79,17.07,3.01,2
Nifty Midcap Liquid 15,02-02-2026,15161,15380.2,14988.5,15355.5,219.35,1.45,186008426,5794.75,36,4.36,.64
Nifty Shariah 25,02-02-2026,8197.85,8235.25,8095.3,8226.85,54.05,.66,59971625,6250.4,29.61,5.21,1.85
India VIX,02-02-2026,15.095,15.5525,13.58,13.87,-1.23,-8.15,-,-,-,-,-
Nifty Growth Sectors 15,02-02-2026,12002.75,12010,11793.25,11994.15,33.0,.28,35931843,6846.25,31.39,7.13,1.77
Nifty50 TR 1x Inverse,02-02-2026,173,173.8,170.8,170.95,-1.8,-1.04,-,-,-,-,-
Nifty50 TR 2x Leverage,02-02-2026,19719.05,20214.45,19532.9,20183.9,416.35,2.11,-,-,-,-,-
Nifty50 PR 1x Inverse,02-02-2026,211.55,212.55,208.9,209.05,-2.2,-1.04,-,-,-,-,-
Nifty50 PR 2x Leverage,02-02-2026,13162.15,13492.8,13037.9,13472.4,277.9,2.11,-,-,-,-,-
NIFTY100 Quality 30,02-02-2026,5693.7,5734.05,5618.4,5725.1,43.1,.76,172419916,13879.33,31.21,7.87,1.82
Nifty India Corporate Group Index - Mahindra Group,02-02-2026,-,-,-,38383.65,740.21,1.97,7667593,1333.92,29.3,4.82,1.28
Nifty India Corporate Group Index - Tata Group,02-02-2026,-,-,-,15761.53,18.42,.12,67747724,3886.79,30.68,5.86,1.92
Nifty India Corporate Group Index - Aditya Birla Group,02-02-2026,-,-,-,9149.67,139.91,1.55,719256373,2693.82,78.67,3.15,.46
Nifty Conglomerate 50,02-02-2026,-,-,-,14373.66,207.66,1.47,869147221,15272.38,28.02,3.8,1.02
Nifty India Infrastructure & Logistics,02-02-2026,10777.95,10970.5,10661.95,10950.1,198.75,1.85,1202448207,20349.83,29.63,3.91,.86
Nifty India FPI 150,02-02-2026,1537.2,1555.35,1525.55,1553.6,16.35,1.06,1000941155,58229.82,23.85,3.77,1.23
Nifty Waves,02-02-2026,1876.1,1891.95,1839,1885.1,5.1,.27,32616333,392.24,-,2.27,.79
Nifty Smallcap 500,02-02-2026,-,-,-,17439.49,75.92,.44,900372641,27383.34,26.26,3.13,.77
Nifty500 Healthcare,02-02-2026,17650.25,17659.2,17275.15,17579.5,-42.6,-.24,31831475,3725.76,36.66,5.31,.55
Nifty India Corporate Group Index - Tata Group 25% Cap,02-02-2026,14775.05,14894.15,14566.6,14861.95,118.55,.8,58231132,3547.6,32.58,4.7,1.51
Nifty Private Bank,02-02-2026,28143.7,28297.95,27980.75,28205.65,0.7,0,197563171,7274.24,19.75,2.23,.55
Nifty Smallcap 250,02-02-2026,15396.8,15559.9,15164.2,15507.15,86.1,.56,604403827,22402.64,26.72,3.31,.76
Nifty Smallcap 50,02-02-2026,7951.05,8057.7,7825.4,8024.75,56.15,.7,161243450,7380.61,29.17,3.56,.81
Nifty Midcap 150,02-02-2026,21040.25,21313.45,20768.1,21249.35,207.55,.99,1333566972,23124.52,31.33,4.3,.84
Nifty Midcap Select,02-02-2026,13050.1,13288.05,12925.2,13257.05,236.8,1.82,203553277,7820.78,27.9,4.37,.85
NIFTY LargeMidcap 250,02-02-2026,15969.5,16170.05,15817.8,16139.75,163.65,1.02,2097234663,72068.39,25.4,3.81,1.08
NIFTY SME EMERGE,02-02-2026,12762.4,12781.35,12614.95,12667.5,-84.05,-.66,-,-,22.2,3.44,.26
Nifty Oil & Gas,02-02-2026,11440.15,11705.55,11401.45,11687.5,233.2,2.04,102114089,4560.51,10.55,1.6,2.76
Nifty Financial Services 25/50,02-02-2026,28980.25,29306.3,28820,29257.05,187.75,.65,176065437,15397.83,17.2,2.95,.94
Nifty Healthcare Index,02-02-2026,13851.65,13856.05,13551.35,13791.8,-10.5,-.08,24822584,2961.1,35.49,5.17,.57
Nifty500 Multicap 50:25:25,02-02-2026,15529.7,15714.85,15374.35,15684.75,142.9,.92,2701638490,94471.03,24.53,3.58,1.06
Nifty Microcap 250,02-02-2026,20932.4,21060.35,20541.35,21001.55,28.35,.14,302965313,4990.59,24.21,2.68,.84
Nifty Total Market,02-02-2026,12669,12820,12559.45,12801.05,122.65,.97,3004603803,99461.62,23.27,3.51,1.16
Nifty India Digital,02-02-2026,9018,9031.25,8879.6,8978.75,-36.75,-.41,787116230,8044.68,65.04,8.5,1.52
Nifty Mobility,02-02-2026,21443.9,21934.4,21376.2,21900.05,441.1,2.06,208086198,11035.13,29.85,4.49,1.09
Nifty India Defence,02-02-2026,7819.95,7895.25,7611.45,7851.75,84.0,1.08,63493968,6098.67,51.87,10.48,.52
Nifty Financial Services Ex-Bank,02-02-2026,29837.3,30253.6,29545.55,30151.85,198.25,.66,182778355,13188.14,22.94,4.25,.8
Nifty Housing,02-02-2026,11270.65,11446.85,11199.6,11429.85,168.9,1.5,443205288,18314.92,24.43,2.94,.88
Nifty Transportation & Logistics,02-02-2026,23960.75,24493.6,23866.1,24454.1,462.75,1.93,144979556,8159.8,37.15,5.27,.87
Nifty MidSmall Financial Services,02-02-2026,19807.8,20107.85,19569.35,20050.2,185.7,.93,263339683,10229.3,28.62,2.88,.66
Nifty MidSmall Healthcare,02-02-2026,41139.6,41359.05,40352.9,41185.4,-2.95,-.01,20424361,1882.84,38.82,5.03,.46
Nifty MidSmall IT & Telecom,02-02-2026,9798,9807.15,9607.2,9783.95,6.65,.07,723820639,2310.88,59.13,9.57,1.11
Nifty MidSmall India Consumption,02-02-2026,17252.85,17353.55,16972,17302.2,54.7,.32,742355875,4426.8,84.5,9.01,.83
Nifty REITs & InvITs,02-02-2026,-,-,-,1368.98,-0.05,0,4637624,77.58,46.64,2,5.1
Nifty Core Housing,02-02-2026,14352.7,14580.65,14235.5,14553.8,229.8,1.6,39673602,4666.91,32.65,3.43,.56
Nifty500 Multicap Infrastructure 50:30:20,02-02-2026,13389.95,13642.95,13314.6,13624.7,219.0,1.63,1115611492,16305.59,24.62,3.3,.91
Nifty Rural,02-02-2026,15153.05,15376.85,14988.3,15353.7,187.9,1.24,985626194,20784.6,24.93,4,1.27
Nifty Capital Markets,02-02-2026,4362.6,4532.55,4314.9,4507.5,126.5,2.89,44366834,5855.1,43.16,11.18,1.1
Nifty India New Age Consumption,02-02-2026,10838.1,10963.65,10714.65,10945.15,99.55,.92,919447070,16111.63,51.24,6.47,.73
Nifty India Select 5 Corporate Groups (MAATR),02-02-2026,36457.4,37205.35,36276.45,37148.2,704.85,1.93,854010516,11793.58,28.84,3.38,.96
Nifty India Railways PSU,02-02-2026,-,-,-,3297.26,25.65,.78,212256034,5661.68,24.55,3.37,1.53
Nifty Consumer Durables,02-02-2026,34304.85,34516.75,33653.1,34397.95,165.85,.48,17523725,2386.35,57.14,10.78,.43
Nifty Non-Cyclical Consumer,02-02-2026,14714.65,14846.75,14546.35,14828.3,113.5,.77,125481302,8881.71,51.64,10.24,1.08
Nifty500 Multicap India Manufacturing 50:30:20,02-02-2026,14947.5,15184.1,14789.45,15154.5,225.4,1.51,327360620,22297.44,27.74,3.93,.84
Nifty EV & New Age Automotive,02-02-2026,2904.4,2961.35,2883.15,2954.5,48.95,1.68,133839758,8181.78,34.42,4.65,.99
Nifty500 LargeMidSmall Equal-Cap Weighted,02-02-2026,16988.2,17189.35,16795.8,17149.85,148.15,.87,2701638490,94471.03,25.81,3.63,.97
Nifty India Tourism,02-02-2026,7599.95,7732.75,7526.65,7714.25,124.4,1.64,43540433,1344.92,61.52,9.12,.28
Nifty MidSmallcap 400,02-02-2026,18944.9,19174.05,18686.15,19115.5,159.6,.84,1937970799,45527.16,29.61,3.91,.81
Nifty IPO,02-02-2026,1909.5,1915.2,1882,1911.05,-6.05,-.32,144481010,2493.73,56.69,10.17,.17
Nifty India Internet,02-02-2026,1271.4,1279.5,1249.35,1268.65,-5.15,-.4,98347235,3228.91,233.53,6.28,.37
Nifty Chemicals,02-02-2026,27085.5,27432.8,26751.5,27329.05,238.05,.88,16096297,1503.92,36.93,4.03,.64
Nifty100 Low Volatility 30,02-02-2026,20184.1,20335.1,19979.35,20314.55,165.35,.82,170803864,19426.69,28.19,5.01,1.32
NIFTY Quality Low-Volatility 30,02-02-2026,16784.4,16891.25,16600.7,16868.2,105.15,.63,134744822,13383.74,27.74,6.13,1.77
NIFTY Alpha Quality Low-Volatility 30,02-02-2026,21777.9,21998.15,21541.7,21955.5,213.0,.98,138764481,12270.95,32.07,7.57,1.54
NIFTY Alpha Quality Value Low-Volatility 30,02-02-2026,20532.8,20744.45,20352.45,20720.8,231.7,1.13,221272138,18090.22,22.55,4.69,1.88
NIFTY200 Quality 30,02-02-2026,20631.75,20824.05,20367.15,20789.45,219.85,1.07,158193175,13648.33,31.76,10.24,1.94
NIFTY Midcap150 Quality 50,02-02-2026,22829.05,23061.2,22498.8,22975.3,180.4,.79,73783326,6018.4,31.88,7.56,1.41
Nifty200 Momentum 30,02-02-2026,29357.75,29818.95,29073.95,29742.25,327.1,1.11,191892035,14922.08,25.35,4.39,.85
Nifty India Manufacturing,02-02-2026,14729.25,14954.55,14568.2,14922.8,223.05,1.52,345121819,23636.14,27.09,4.24,1.01
Nifty100 ESG Sector Leaders,02-02-2026,4144.4,4194.45,4126.15,4191.35,40.55,.98,439193141,31909.74,22.61,3.6,1.24
Nifty200 Alpha 30,02-02-2026,23558.9,23966.3,23317.15,23890.65,287.4,1.22,200407144,15580.24,27.45,4.46,.71
Nifty Midcap150 Momentum 50,02-02-2026,58872.15,59886.05,58220.6,59678.25,785.35,1.33,917317469,11837.9,31.57,4.87,.81
Nifty Smallcap250 Quality 50,02-02-2026,23740.2,24014,23396.3,23929.05,160.75,.68,54735855,2501.17,23.15,4.88,1.76
Nifty Smallcap250 Momentum Quality 100,02-02-2026,40819,41460.3,40294.7,41299.0,405.6,.99,241950642,14791.89,27.18,4.56,.96
Nifty MidSmallcap400 Momentum Quality 100,02-02-2026,45317.8,46071.25,44769.6,45897.75,541.55,1.19,347623617,22340.1,27.85,5.89,1
Nifty500 Momentum 50,02-02-2026,49075.5,49966.85,48707.85,49817.8,598.15,1.22,209157682,18225.45,28.11,4.63,.74
Nifty200 Value 30,02-02-2026,14717.4,15000.75,14552.5,14961.4,241.0,1.64,466598835,16373.51,9.7,1.51,2.74
Nifty Top 10 Equal Weight,02-02-2026,9443.35,9510.45,9403.2,9503.4,53.35,.56,133622417,13492.96,20.46,3.52,1.47
Nifty500 Multicap Momentum Quality 50,02-02-2026,38954.5,39845.35,38705.85,39700.25,719.05,1.84,256038646,20342.13,32.84,7.69,1.08
Nifty Top 15 Equal Weight,02-02-2026,10399.65,10497.65,10331.95,10490.75,78.4,.75,164879199,18234.7,21.34,3.71,1.36
Nifty Top 20 Equal Weight,02-02-2026,9188.6,9285.8,9136.15,9279.05,85.65,.93,224653136,21127.24,23.03,3.68,1.33
Nifty500 Quality 50,02-02-2026,18189.45,18454.5,17972.1,18399.4,220.6,1.21,211050691,12402.41,29.89,9.9,1.6
Nifty500 Low Volatility 50,02-02-2026,22041.65,22298.45,21843.4,22259.9,199.5,.9,162178647,11338.35,24.28,4.47,1.73
NIFTY100 ESG,02-02-2026,4982.2,5030.6,4941.6,5024.6,39.15,.79,624244926,40316.03,22.91,3.92,1.32
NIFTY100 Enhanced ESG,02-02-2026,5022.55,5071.05,4981.65,5065.05,39.35,.78,587036837,37822.45,22.95,3.93,1.32
NIFTY500 Value 50,02-02-2026,15440.25,15774.35,15301.8,15733.35,279.25,1.81,613831934,17699.81,9.81,1.51,2.6
NIFTY100 Alpha 30,02-02-2026,17124.35,17403.35,16999.3,17371.05,245.3,1.43,234824198,17482.17,26.72,5.04,.76
Nifty500 Multifactor MQVLv 50,02-02-2026,30330.45,30749.45,30003.2,30657.3,301.6,.99,269262923,13041.69,14.73,2.81,2.03
NIFTY Alpha Low-Volatility 30,02-02-2026,25797.05,26083.2,25621.55,26045.55,254.0,.98,135568429,16541.38,31.02,4.61,.72
Nifty500 Flexicap Quality 30,02-02-2026,10261.25,10329.3,10131.2,10314.9,93.95,.92,132005180,10799.66,31.81,6.99,1.87
Nifty Total Market Momentum Quality 50,02-02-2026,39673.95,40605.9,39427.3,40453.0,732.6,1.84,238815490,18853.59,31.13,7.32,1.03
Nifty500 Equal Weight,02-02-2026,13321.85,13453.85,13121.85,13414.9,89.95,.68,2701638490,94471.03,25.54,3.49,.95
NIFTY50 Equal Weight,02-02-2026,31997.55,32364.45,31706.75,32326.55,351.95,1.1,449215604,34038.26,24.09,3.68,1.36
Nifty 50 Futures Index,02-02-2026,-,-,-,6337.5,72.67,1.16,-,-,-,-,-
Nifty 50 Arbitrage,02-02-2026,-,-,-,2633.05,-1.58,-.06,-,-,-,-,-
Nifty 50 Futures TR Index,02-02-2026,-,-,-,26776.73,311.34,1.18,-,-,-,-,-
Nifty 8-13 yr G-Sec,02-02-2026,2968.62,2968.63,2954.56,2957.05,-11.04,-.37,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,02-02-2026,3231.25,3231.25,3222.02,3223.72,-6.96,-.22,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,02-02-2026,3236.96,3236.96,3213.7,3213.7,-22.64,-.7,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,02-02-2026,3482.01,3482.01,3445.69,3445.69,-35.62,-1.02,-,-,-,-,-
Nifty Composite G-sec Index,02-02-2026,3050.81,3050.82,3034.24,3034.24,-16.02,-.53,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,02-02-2026,2611.3,2611.31,2596.49,2598.78,-12.06,-.46,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),02-02-2026,886.06,886.06,880.93,881.72,-4.34,-.49,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,02-02-2026,1560.54,1560.54,1559.93,1560.29,0.05,0,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,02-02-2026,1418.18,1418.2,1418.18,1418.2,0.28,.02,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,02-02-2026,1288.21,1288.21,1288.2,1288.21,0.25,.02,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,02-02-2026,1251.09,1251.09,1251.09,1251.09,0.24,.02,-,-,-,-,-
Nifty 1D Rate Index,02-02-2026,-,-,-,2522.81,1.02,.04,-,-,-,-,-
Nifty50 USD,02-02-2026,9351.3,9619.35,9323.35,9498.87,147.59,1.58,-,-,-,-,-
