Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Midcap150 Momentum 50,01-04-2026,55989.15,56536.2,55548.3,55787.2,1326.3,2.44,922429244,12455.22,29.14,4.55,.88
Nifty Smallcap250 Quality 50,01-04-2026,22214.8,22514.7,22141.9,22445.1,769.3,3.55,67528127,2415.22,21.57,4.58,1.71
Nifty Smallcap250 Momentum Quality 100,01-04-2026,38621.55,39259.45,38472.3,39001.35,1396.2,3.71,198216555,10922.44,25.31,4.3,.95
Nifty MidSmallcap400 Momentum Quality 100,01-04-2026,43983.1,44480.3,43858.95,44065.45,1342.2,3.14,309278814,20796.86,26.35,5.66,1.01
Nifty500 Momentum 50,01-04-2026,47406.55,47762.75,47062.8,47238.1,1251.05,2.72,186263680,18387.15,26.75,4.4,.79
Nifty200 Value 30,01-04-2026,14479.65,14480.95,14264.85,14316.65,275.35,1.96,444031484,13879.19,9.31,1.44,2.89
Nifty Top 10 Equal Weight,01-04-2026,8396,8426.8,8306.75,8325.45,129.75,1.58,192249789,18512.54,18.27,3.18,1.6
Nifty500 Multicap Momentum Quality 50,01-04-2026,37487.15,37950.7,37413.35,37625.1,1218.0,3.35,193367208,17152.49,30.27,7.29,1.12
Nifty Top 15 Equal Weight,01-04-2026,9393.75,9398,9263.15,9289.6,160.4,1.76,230821521,23653.77,19.25,3.39,1.48
Nifty Top 20 Equal Weight,01-04-2026,8380.65,8391.8,8256.45,8283.6,122.9,1.51,287298644,26263.9,21.45,3.66,1.49
Nifty500 Quality 50,01-04-2026,17210.6,17479.8,17139.85,17350.05,640.9,3.84,227787796,15400.58,27.77,9.32,1.62
Nifty500 Low Volatility 50,01-04-2026,21086.3,21121.25,20657.8,20744.8,164.9,.8,204719459,14882.48,22.2,4.17,1.88
NIFTY100 ESG,01-04-2026,4563.75,4576.8,4509.5,4525.25,80.45,1.81,741121429,46401.1,20.91,3.71,1.53
NIFTY100 Enhanced ESG,01-04-2026,4597.2,4609.8,4542,4557.9,80.8,1.8,722820570,45084.01,20.93,3.71,1.52
NIFTY500 Value 50,01-04-2026,15371.75,15373.2,15170.95,15219.95,282.25,1.89,653306147,15611.77,9.41,1.46,2.7
NIFTY100 Alpha 30,01-04-2026,16242.65,16383.9,16144.35,16194.3,428.45,2.72,337373880,15614.04,16.28,3.19,1.74
Nifty500 Multifactor MQVLv 50,01-04-2026,29216.95,29370.1,28909.35,29018.1,559.05,1.96,271271393,13459.01,13.55,2.66,2.07
NIFTY Alpha Low-Volatility 30,01-04-2026,24463.75,24547.05,24074.35,24162.25,200.95,.84,226182795,23384.15,28.71,4.28,.79
Nifty500 Flexicap Quality 30,01-04-2026,9183,9239.65,9067.5,9113.15,189.0,2.12,99370953,9582.14,27.39,5.93,2.09
NIFTY50 Equal Weight,01-04-2026,30334,30400.4,29882.9,30005.45,448.5,1.52,517954448,41192.2,23.27,3.51,1.45
Nifty500 Equal Weight,01-04-2026,12562.05,12688.95,12493.9,12601.45,375.35,3.07,3301292272,106324.74,26.23,3.39,.95
Nifty 50 Futures Index,01-04-2026,-,-,-,5682.65,93.19,1.67,-,-,-,-,-
Nifty 50 Arbitrage,01-04-2026,-,-,-,2655.73,-1.53,-.06,-,-,-,-,-
Nifty 50 Futures TR Index,01-04-2026,-,-,-,24256.76,407.17,1.71,-,-,-,-,-
Nifty India Corporate Group Index - Mahindra Group,01-04-2026,-,-,-,32929.42,764.05,2.38,7666745,1394.7,23.58,4.13,1.5
Nifty India Corporate Group Index - Aditya Birla Group,01-04-2026,-,-,-,8228.26,113.19,1.39,685187626,2155.74,77.27,2.83,.51
Nifty India Corporate Group Index - Tata Group,01-04-2026,-,-,-,13708.35,291.84,2.18,142972251,5447.39,29.86,5.3,2.07
Nifty India Corporate Group Index - Tata Group 25% Cap,01-04-2026,13682.2,13744.85,13478.4,13528.45,272.9,2.06,84093583,4602.17,33.04,4.81,1.7
Nifty Private Bank,01-04-2026,24623.85,24843.15,24491.55,24569.8,424.95,1.76,288038026,11749.8,17.15,1.95,.66
Nifty Smallcap 250,01-04-2026,14665.25,14844.15,14585.55,14749.1,460.65,3.22,998260995,19486.65,26.69,3.08,.79
Nifty Smallcap 50,01-04-2026,7661.8,7745.05,7629.6,7666.95,201.9,2.7,218519119,6068.75,24.92,2.9,.78
Nifty Midcap 150,01-04-2026,19952.2,20099.95,19783.2,19869.1,438.2,2.26,1416715549,28041.63,31.3,4.25,.79
Nifty Midcap Select,01-04-2026,12510.9,12629.25,12411.2,12460.05,301.3,2.48,326389477,9117.93,30.4,4.23,.71
NIFTY LargeMidcap 250,01-04-2026,14960.1,15032.45,14812.5,14865.4,290.9,2,2303031277,86838.09,24.02,3.61,1.1
NIFTY SME EMERGE,01-04-2026,11196,11680.4,11196,11665.15,639.35,5.8,-,-,18.23,3.08,.27
Nifty Oil & Gas,01-04-2026,11095.6,11095.85,10904.2,10929.05,141.0,1.31,136059136,5182.89,9.12,1.49,2.42
Nifty Financial Services 25/50,01-04-2026,26383.15,26499.55,26137.5,26187.5,481.9,1.87,244476583,19530.63,15.41,2.65,1.06
Nifty Healthcare Index,01-04-2026,14384.75,14526.9,13992.9,14055.75,-145.3,-1.02,29471995,4272.73,35.7,5.27,.6
Nifty500 Multicap 50:25:25,01-04-2026,14562.9,14643.75,14456.8,14506.95,317.85,2.24,3301292272,106324.74,23.26,3.34,1.1
Nifty Microcap 250,01-04-2026,19487.1,19891.15,19369.95,19766.25,873.3,4.62,482996651,6362.94,23.9,2.81,.87
Nifty Total Market,01-04-2026,11811.45,11863,11708.05,11746.3,239.25,2.08,3784288923,112687.68,21.74,3.28,1.21
Nifty India Digital,01-04-2026,7471.9,7538.35,7408.55,7431.35,162.75,2.24,888196016,10631.44,53.43,6.74,1.81
Nifty Mobility,01-04-2026,19996.1,20115.95,19789.5,19841.05,452.2,2.33,330222177,14895.84,29.47,4.27,1.12
Nifty India Defence,01-04-2026,7445.15,7712.75,7394.8,7597.9,383.6,5.32,73745109,8754.62,48.15,10.11,.64
Nifty Financial Services Ex-Bank,01-04-2026,27933.15,28123.6,27594.85,27697.2,686.0,2.54,152655619,10580.9,20.35,3.74,.87
Nifty Housing,01-04-2026,10780.1,10798.05,10635.7,10674.75,173.15,1.65,592166946,24983.24,22.06,2.73,1
Nifty Transportation & Logistics,01-04-2026,22204.4,22365.2,21996.9,22061.45,541.45,2.52,253347426,13423.74,37.2,5,.93
Nifty MidSmall Financial Services,01-04-2026,18606.9,18884.3,18590.85,18665.0,591.2,3.27,232267010,6627.15,28.71,2.81,.6
Nifty MidSmall Healthcare,01-04-2026,42359.4,42916.6,41825.95,42025.45,319.7,.77,23869729,2645.09,39.78,5.18,.44
Nifty MidSmall IT & Telecom,01-04-2026,8017.75,8118,7969.7,8009.1,230.0,2.96,721722605,2509.6,55.36,7.52,1.33
Nifty MidSmall India Consumption,01-04-2026,16231.5,16295,16004.1,16089.7,241.2,1.52,747276898,5454.63,72.77,7.56,.88
Nifty REITs & InvITs,01-04-2026,-,-,-,1309.71,0.84,.06,5505702,103.68,40.1,1.9,5.86
Nifty Core Housing,01-04-2026,13293.5,13350.6,13127.35,13203.6,217.5,1.67,49726631,5257.35,29.28,3.12,.6
Nifty500 Multicap Infrastructure 50:30:20,01-04-2026,13040.75,13074.3,12879.5,12927.9,231.8,1.83,1269238871,20334.96,24.21,3.23,.93
Nifty Rural,01-04-2026,14291,14321.05,14069.5,14122.75,204.4,1.47,1074363095,24036.66,24.37,3.81,1.24
Nifty Capital Markets,01-04-2026,4393.05,4484.5,4386.95,4448.4,196.6,4.62,56452479,4660.59,41.43,11.36,1.1
Nifty India New Age Consumption,01-04-2026,9986.55,10068,9916.05,9966.45,262.9,2.71,1164557700,20749.37,52.9,6.16,.74
Nifty India Select 5 Corporate Groups (MAATR),01-04-2026,34366.75,34473.55,34048.25,34188.9,810.0,2.43,935394635,13823.96,26.73,3.16,1.01
Nifty India Railways PSU,01-04-2026,2846.75,2896.65,2817.65,2866.5,117.55,4.28,200438287,5243.64,20.79,3.01,1.94
Nifty Consumer Durables,01-04-2026,33793.5,34180.45,33427.95,33658.45,635.15,1.92,19402379,2563.53,54.22,11,.42
Nifty Non-Cyclical Consumer,01-04-2026,13650.3,13751.65,13570.4,13639.55,299.9,2.25,158011216,12409.97,48.19,9.38,.99
Nifty500 Multicap India Manufacturing 50:30:20,01-04-2026,14745,14835.65,14546.45,14605.35,246.25,1.71,380644595,20531.32,27.47,3.79,.85
Nifty EV & New Age Automotive,01-04-2026,2709.45,2734.6,2692.65,2705.9,74.45,2.83,458489177,12353.54,34.37,4.44,.96
Nifty500 LargeMidSmall Equal-Cap Weighted,01-04-2026,16001.65,16107.8,15906.45,15965.0,375.35,2.41,3301292272,106324.74,24.86,3.41,1
Nifty India Tourism,01-04-2026,6728,6865.9,6702.95,6796.6,278.95,4.28,55364821,2976.83,50.97,8.7,.33
Nifty MidSmallcap 400,01-04-2026,17991.9,18141.7,17900.15,17975.45,451.1,2.57,2414976544,47528.28,29.61,3.78,.79
Nifty IPO,01-04-2026,1832.15,1836.25,1817.3,1823.6,40.95,2.3,107725449,2510.89,58.84,9.88,.06
Nifty India Internet,01-04-2026,1106.75,1119.65,1101.9,1108.65,32.8,3.05,138530372,3349.5,195.92,5.8,.44
Nifty Chemicals,01-04-2026,25495.95,26001.15,25419.8,25786.45,850.45,3.41,16396246,1492.31,36.34,3.8,.67
Nifty Conglomerate 50,01-04-2026,13184.65,13253.6,13048.15,13089.65,302.0,2.36,878131309,15295.53,26.35,3.98,1.14
Nifty India Infrastructure & Logistics,01-04-2026,10484.55,10563.3,10401.65,10447.15,255.3,2.5,1408922242,27765.18,30.41,3.93,.84
Nifty India FPI 150,01-04-2026,1438,1442.5,1420.45,1425.45,24.3,1.73,1846055332,68819.96,21.93,3.44,1.3
Nifty Waves,01-04-2026,1627.35,1685.95,1619.05,1681.25,98.6,6.23,39640435,364.96,-,2.12,.74
Nifty Smallcap 500,01-04-2026,-,-,-,16541.74,569.84,3.57,1454421331,25461.59,25.76,3.01,.82
Nifty Cement,01-04-2026,-,-,-,14052.41,285.07,2.07,7670888,1023.02,27.26,2.2,.48
Nifty REITs & Realty,01-04-2026,-,-,-,1645.95,13.38,.82,24639523,1628.57,45.11,2.26,3.34
Nifty500 Healthcare,01-04-2026,18144.5,18315,17717.45,17790.3,-91.9,-.51,40032640,5600.74,36.91,5.43,.56
Nifty MidSmallcap400 50:50,01-04-2026,-,-,-,17364.03,463.36,2.74,2414976544,47528.28,28.79,3.57,.79
Nifty Total Market Momentum Quality 50,01-04-2026,38967.8,39356.95,38794.45,38979.75,1191.8,3.15,173033625,16899.07,29.1,7.05,1.1
Nifty100 Low Volatility 30,01-04-2026,18725.95,18757.7,18408.05,18476.85,168.45,.92,237405021,25510.15,25.44,4.5,1.44
NIFTY Quality Low-Volatility 30,01-04-2026,15437.9,15475.8,15184.65,15251.6,162.95,1.08,201245698,18876.44,25.17,5.54,1.92
NIFTY Alpha Quality Low-Volatility 30,01-04-2026,20750.2,20854.95,20437.65,20534.25,250.5,1.23,131575755,14067.48,30.02,7.08,1.63
NIFTY Alpha Quality Value Low-Volatility 30,01-04-2026,19000.7,19054.65,18697.25,18775.75,231.85,1.25,273831597,22631.02,20.48,4.25,2.06
NIFTY200 Quality 30,01-04-2026,18707.4,18836.15,18543.45,18639.25,432.25,2.37,110242077,12589.06,28.59,9.17,2.15
NIFTY Midcap150 Quality 50,01-04-2026,21257.7,21472.75,21135.8,21248.55,520.3,2.51,87953209,7017.12,29.19,6.97,1.49
Nifty 8-13 yr G-Sec,01-04-2026,2942.29,2942.32,2941.76,2941.76,0.56,.02,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,01-04-2026,3209.44,3209.46,3208.86,3208.86,0.6,.02,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,01-04-2026,3192.68,3192.68,3192.06,3192.06,0.64,.02,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,01-04-2026,3358.41,3358.41,3357.72,3357.72,0.72,.02,-,-,-,-,-
Nifty Composite G-sec Index,01-04-2026,3010.79,3010.81,3010.23,3010.23,0.59,.02,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,01-04-2026,2582.92,2582.95,2582.46,2582.46,0.5,.02,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),01-04-2026,866.51,866.51,866.51,866.51,0.01,0,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,01-04-2026,1565.1,1565.1,1564.79,1564.79,0.31,.02,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,01-04-2026,1420.26,1420.28,1420,1420.0,0.28,.02,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,01-04-2026,1289.08,1289.09,1288.83,1288.83,0.25,.02,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,01-04-2026,1250.03,1250.03,1249.79,1249.79,0.25,.02,-,-,-,-,-
Nifty 1D Rate Index,01-04-2026,-,-,-,2542.76,0.86,.03,-,-,-,-,-
Nifty50 USD,01-04-2026,8158.1,8557.05,8158.05,8285.21,127.13,1.56,-,-,-,-,-
