Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Commodities,05-03-2026,9613.65,9796.95,9608.8,9763.15,196.15,2.05,323550240,15424.34,16.4,2.32,1.62
Nifty Dividend Opportunities 50,05-03-2026,6165.15,6199.95,6128.4,6180.5,50.5,.82,546336908,21836.5,14.2,2.86,2.78
Nifty Infrastructure,05-03-2026,9170.9,9352.9,9167.2,9319.7,201.9,2.21,367252255,18812.33,21.06,3.06,.98
Nifty PSE,05-03-2026,10130.3,10363.15,10124.3,10315.0,224.3,2.22,325824567,10480.6,11.19,2.06,2.74
Nifty Services Sector,05-03-2026,31794.2,31909.45,31485.45,31806.65,201.75,.64,293248681,24315.59,20.58,3.35,1.32
Nifty50 Shariah,05-03-2026,4382.75,4398.7,4345.95,4382.0,20.55,.47,99216353,8420.45,24.37,4.21,2.15
Nifty500 Shariah,05-03-2026,6665.55,6714.1,6623.75,6698.4,66.4,1,710757950,31606.03,26.86,4.53,1.43
Nifty Low Volatility 50,05-03-2026,24524.85,24732.7,24406,24662.35,221.25,.91,240503216,28808.22,29.83,4.96,1.21
Nifty Alpha 50,05-03-2026,49040.65,49660.65,48868.3,49534.3,903.2,1.86,207772779,20713.1,30.78,4.28,.59
Nifty High Beta 50,05-03-2026,3636.85,3695.2,3631.1,3686.75,77.5,2.15,1042645942,19925.23,22.22,2.86,1.13
Nifty100 Equal Weight,05-03-2026,32767.3,33136.8,32702.9,33048.1,441.4,1.35,782700133,54292.57,22.06,3.67,1.27
Nifty100 Liquid 15,05-03-2026,7323.9,7401.1,7287.25,7372.8,97.9,1.35,244101507,16973.64,23.63,3.33,.88
Nifty CPSE,05-03-2026,7003,7220.6,6995.7,7134.7,161.15,2.31,194073962,6699.82,14.63,2.28,2.59
Nifty50 Value 20,05-03-2026,12722.8,12758.65,12624.95,12715.35,50.25,.4,246953742,16724.66,16.91,2.93,1.92
Nifty Midcap Liquid 15,05-03-2026,14728.9,14857.95,14624.5,14806.25,230.45,1.58,216527899,6058.03,35.18,4.2,.69
Nifty Shariah 25,05-03-2026,7728.6,7747.25,7648.4,7723.35,32.65,.42,85690115,7330.97,27.47,4.88,1.78
India VIX,05-03-2026,21.14,21.14,17.3025,17.86,-3.28,-15.53,-,-,-,-,-
Nifty Growth Sectors 15,05-03-2026,11255.7,11339.25,11157.2,11297.95,105.0,.94,40988462,6858.78,29.06,6.71,1.88
Nifty50 TR 1x Inverse,05-03-2026,174.5,175.15,172.8,173.45,-2.0,-1.14,-,-,-,-,-
Nifty50 TR 2x Leverage,05-03-2026,19333.05,19704.85,19198.1,19567.4,443.35,2.32,-,-,-,-,-
Nifty50 PR 1x Inverse,05-03-2026,213.5,214.25,211.4,212.2,-2.45,-1.14,-,-,-,-,-
Nifty50 PR 2x Leverage,05-03-2026,12891.8,13139.7,12801.8,13048.05,295.65,2.32,-,-,-,-,-
NIFTY100 Quality 30,05-03-2026,5468.15,5516.2,5436.55,5493.85,55.2,1.01,152834096,14101.28,29.78,7.55,1.88
Nifty 50 Futures Index,05-03-2026,-,-,-,6225.69,67.53,1.1,-,-,-,-,-
Nifty 50 Arbitrage,05-03-2026,-,-,-,2647.26,1.31,.05,-,-,-,-,-
Nifty 50 Futures TR Index,05-03-2026,-,-,-,26438.42,291.04,1.11,-,-,-,-,-
Nifty India Corporate Group Index - Mahindra Group,05-03-2026,-,-,-,35511.32,518.81,1.48,4865466,1014.08,25.43,4.46,1.39
Nifty India Corporate Group Index - Aditya Birla Group,05-03-2026,-,-,-,9049.57,183.76,2.07,626446252,3161.98,84.98,3.11,.47
Nifty India Corporate Group Index - Tata Group,05-03-2026,-,-,-,14719.19,107.4,.74,127219856,6315.58,30.64,5.34,2.06
Nifty India Corporate Group Index - Tata Group 25% Cap,05-03-2026,14453.4,14595.55,14338.7,14534.9,159.95,1.11,68603107,3366.34,35.54,4.6,1.55
Nifty Private Bank,05-03-2026,28019.1,28169,27841.45,28054.05,124.95,.45,200324723,7709.08,19.64,2.21,.56
Nifty Smallcap 250,05-03-2026,15344.05,15490.65,15265.4,15465.75,215.15,1.41,664759107,22431.42,25.44,3.3,.77
Nifty Smallcap 50,05-03-2026,8047.6,8151.9,8012.2,8139.0,147.55,1.85,148727159,5241.54,29.31,3.61,.79
Nifty Midcap 150,05-03-2026,21142,21371.4,21041.2,21326.0,321.05,1.53,1259307623,23803.72,31.79,4.31,.84
Nifty Midcap Select,05-03-2026,13161.15,13314,13067.8,13260.5,226.15,1.74,246340392,8889.91,27.88,4.37,.84
NIFTY LargeMidcap 250,05-03-2026,15972.15,16138.15,15918.15,16094.5,216.8,1.37,2042007756,78096.3,25.43,3.8,1.06
NIFTY SME EMERGE,05-03-2026,12276.6,12443.2,12276.6,12429.8,171.6,1.4,-,-,20.9,3.29,.26
Nifty Oil & Gas,05-03-2026,11672.2,11901.15,11668.25,11812.25,181.35,1.56,172339283,7552.46,9.98,1.61,2.19
Nifty Financial Services 25/50,05-03-2026,29469.15,29645.2,29184,29543.4,256.1,.87,162027195,15428.8,17.17,2.98,.94
Nifty Healthcare Index,05-03-2026,14676.1,14900.3,14673.95,14853.35,203.4,1.39,20472322,3078.9,37.72,5.57,.57
Nifty500 Multicap 50:25:25,05-03-2026,15500.4,15651.85,15447.7,15616.1,205.8,1.34,2706766863,100527.72,24.21,3.56,1.04
Nifty Microcap 250,05-03-2026,20387.9,20519.85,20254.1,20484.25,211.65,1.04,325435743,5166.27,24.03,2.61,.85
Nifty Total Market,05-03-2026,12625.35,12748.85,12585.4,12714.5,160.25,1.28,3032202606,105693.99,23.06,3.48,1.13
Nifty India Digital,05-03-2026,7770.55,7772.4,7618.5,7706.85,-6.5,-.08,704255505,9104.78,57.01,7.29,1.78
Nifty Mobility,05-03-2026,21882.3,22243.7,21746.9,22176.6,437.7,2.01,258293892,13907.7,32.01,4.55,1.05
Nifty India Defence,05-03-2026,8173.55,8352.25,8147.1,8293.95,205.9,2.55,75646666,9536.61,53.34,11.07,.55
Nifty Financial Services Ex-Bank,05-03-2026,30286.35,30621.35,30051.95,30518.9,512.4,1.71,121088327,9176.06,22.9,4.3,.79
Nifty Housing,05-03-2026,11523.75,11703.85,11512.3,11666.0,198.35,1.73,442477325,20978.91,24.43,3,.91
Nifty Transportation & Logistics,05-03-2026,24197.75,24577.5,24024.55,24510.4,477.9,1.99,160306181,10736.36,39.87,5.28,.88
Nifty MidSmall Financial Services,05-03-2026,20031.7,20203.5,19910.45,20144.75,302.15,1.52,214960859,7405.42,28.05,2.9,.66
Nifty MidSmall Healthcare,05-03-2026,43020.15,43473,42935.9,43416.05,558.85,1.3,17812530,1974.82,40.66,5.3,.44
Nifty MidSmall IT & Telecom,05-03-2026,8347.55,8353.95,8186.1,8267.85,-6.9,-.08,631252785,2329.2,58.78,8.09,1.31
Nifty MidSmall India Consumption,05-03-2026,17481.2,17708.25,17375.3,17658.25,256.75,1.48,654825174,4247.2,83.16,9.19,.81
Nifty REITs & InvITs,05-03-2026,-,-,-,1335.11,7.87,.59,8888218,200.18,45.18,1.94,5.71
Nifty Core Housing,05-03-2026,14497.9,14674.95,14388.15,14645.25,205.15,1.42,33427900,4600.63,32.46,3.45,.54
Nifty500 Multicap Infrastructure 50:30:20,05-03-2026,13644.4,13891,13642.55,13847.95,281.2,2.07,1123997958,22294.93,25.58,3.35,.88
Nifty Rural,05-03-2026,15550.75,15686.65,15450.75,15639.85,168.95,1.09,845176465,19975.69,26.13,4.07,1.15
Nifty Capital Markets,05-03-2026,4510.5,4587.9,4501.35,4573.25,120.3,2.7,31862048,4171.39,42.45,11.34,1.1
Nifty India New Age Consumption,05-03-2026,10743.55,10866.25,10659.1,10835.0,155.0,1.45,846353040,15049.98,55.11,6.4,.74
Nifty India Select 5 Corporate Groups (MAATR),05-03-2026,35872.75,36483.8,35838.5,36370.15,691.25,1.94,820909122,15794.52,28.15,3.31,.98
Nifty India Railways PSU,05-03-2026,3031.5,3077.55,3020.3,3068.0,51.95,1.72,190756221,5672.97,22.55,3.13,1.7
Nifty Consumer Durables,05-03-2026,36252.4,36890.25,35942.75,36752.4,757.55,2.1,10282670,1728.35,58.48,11.52,.4
Nifty Non-Cyclical Consumer,05-03-2026,14514.8,14590.45,14331.25,14543.6,103.3,.72,120235617,9469.69,51.98,10.01,.92
Nifty500 Multicap India Manufacturing 50:30:20,05-03-2026,15410.85,15726.2,15404.3,15669.4,342.0,2.23,337284664,21335.48,29.31,4.07,.83
Nifty EV & New Age Automotive,05-03-2026,2958.25,2988.55,2939.2,2977.45,38.35,1.3,155741635,10213.41,37.08,4.68,.97
Nifty500 LargeMidSmall Equal-Cap Weighted,05-03-2026,16971,17135.95,16905.15,17102.55,232.85,1.38,2706766863,100527.72,25.43,3.62,.96
Nifty India Tourism,05-03-2026,7372.6,7466.65,7302.05,7441.85,94.45,1.29,53826124,2376.38,56.02,8.8,.3
Nifty MidSmallcap 400,05-03-2026,18983.7,19173.25,18892.65,19144.05,280.9,1.49,1924066730,46235.15,29.34,3.91,.82
Nifty IPO,05-03-2026,1885.2,1891,1868.4,1885.65,12.2,.65,106250876,2051.3,54.82,9.21,.17
Nifty India Internet,05-03-2026,1159.35,1162.25,1138.25,1158.15,6.9,.6,108173861,2517.4,199.13,5.73,.44
Nifty Chemicals,05-03-2026,27218.4,27471.9,27037.6,27406.25,328.65,1.21,12891965,1692.79,38.67,4.04,.63
Nifty Conglomerate 50,05-03-2026,14059.65,14292.1,14030.65,14239.95,267.05,1.91,772952069,17045,28.12,3.76,1.03
Nifty India Infrastructure & Logistics,05-03-2026,10973.8,11191.95,10972.25,11166.1,242.0,2.22,1193104280,27065.32,31.12,3.99,.84
Nifty India FPI 150,05-03-2026,1524.95,1542.45,1521.95,1537.2,21.1,1.39,1099011973,64040.55,23.53,3.72,1.22
Nifty Waves,05-03-2026,1819.4,1849.3,1818.6,1843.65,29.85,1.65,42125545,419.3,-,2.22,.74
Nifty Smallcap 500,05-03-2026,-,-,-,17294.65,222.79,1.31,985661658,27699.38,25.24,3.1,.78
Nifty Cement,05-03-2026,-,-,-,15443.98,112.63,.73,7713694,1000.25,29.58,2.39,.44
Nifty REITs & Realty,05-03-2026,-,-,-,1765.42,18.39,1.05,23342367,1563.91,55.65,2.4,3.22
Nifty500 Healthcare,05-03-2026,18564.55,18791.5,18561.1,18750.8,234.45,1.27,31617377,4220.77,38.71,5.67,.54
Nifty MidSmallcap400 50:50,05-03-2026,-,-,-,18422.76,266.76,1.47,1924066730,46235.15,28.3,3.75,.81
Nifty200 Value 30,05-03-2026,15451.35,15696.25,15446.1,15633.05,267.95,1.74,461114066,17019.19,10.16,1.57,2.54
Nifty Total Market Momentum Quality 50,05-03-2026,41167.05,41721.6,41073.55,41545.15,733.15,1.8,166504282,15508.34,31.02,7.52,1.03
Nifty500 Flexicap Quality 30,05-03-2026,9618.85,9648.7,9509.7,9616.05,56.85,.59,107987986,9717.85,29.83,6.5,1.9
Nifty100 Low Volatility 30,05-03-2026,20013.1,20148.35,19888.25,20087.6,154.15,.77,193187135,24090.14,27.8,4.95,1.28
NIFTY Quality Low-Volatility 30,05-03-2026,16488.8,16620.6,16397.8,16559.35,137.9,.84,147492999,14397.8,27.33,6.01,1.77
NIFTY Alpha Quality Low-Volatility 30,05-03-2026,22166.8,22382.85,22089.35,22302.3,230.6,1.04,133372740,12499.05,32.6,7.68,1.49
NIFTY Alpha Quality Value Low-Volatility 30,05-03-2026,20239.15,20441.6,20169.9,20351.4,202.3,1,239881379,20352.49,22.19,4.61,1.89
NIFTY200 Quality 30,05-03-2026,19758.75,19929.7,19640.05,19855.35,205.45,1.05,136109879,13871.99,30.45,9.77,2.01
NIFTY Midcap150 Quality 50,05-03-2026,22642.95,22777,22487.85,22738.65,204.0,.91,91427998,6491.92,31.26,7.47,1.46
Nifty200 Momentum 30,05-03-2026,30352.25,30744.9,30224.3,30625.3,512.35,1.7,173062173,16544.58,26.18,4.52,.83
Nifty India Manufacturing,05-03-2026,15292.7,15564.15,15283.45,15506.4,291.6,1.92,403383636,26832.32,28.16,4.4,.99
Nifty100 ESG Sector Leaders,05-03-2026,4059.25,4093.85,4040.1,4080.85,44.25,1.1,448188360,32620.94,21.84,3.5,1.27
Nifty200 Alpha 30,05-03-2026,24666.35,24942.85,24511.95,24873.35,428.5,1.75,157869315,14751.54,28.09,4.65,.67
Nifty Midcap150 Momentum 50,05-03-2026,59818.75,60591.45,59547.45,60435.2,1076.25,1.81,796481571,12187.26,31.56,4.93,.81
Nifty Smallcap250 Quality 50,05-03-2026,23293.2,23465.8,23185.35,23419.3,263.15,1.14,93116071,3836.85,22.55,4.78,1.82
Nifty Smallcap250 Momentum Quality 100,05-03-2026,40356.2,40767.7,40259.25,40688.75,641.95,1.6,188260549,11677.47,26.41,4.49,.97
Nifty MidSmallcap400 Momentum Quality 100,05-03-2026,45663.1,46237.55,45571.35,46110.3,829.35,1.83,359610869,20932,27.56,5.92,1.01
Nifty500 Momentum 50,05-03-2026,50721.65,51513.55,50684.25,51314.7,1002.25,1.99,163849743,17514.46,28.96,4.77,.72
Nifty Top 10 Equal Weight,05-03-2026,9087.1,9154.85,9038.35,9115.7,73.85,.82,145549190,17037.81,19.86,3.37,1.36
Nifty500 Multicap Momentum Quality 50,05-03-2026,39540.3,40027.4,39410.2,39859.9,657.2,1.68,182342919,15829.29,32.07,7.72,1.08
Nifty Top 15 Equal Weight,05-03-2026,10270.2,10339.1,10192.2,10298.6,89.35,.88,178335807,22002.85,20.98,3.64,1.28
Nifty Top 20 Equal Weight,05-03-2026,9054.45,9110.05,8979.65,9075.6,78.3,.87,239744682,24663.08,24.52,3.59,1.28
Nifty500 Quality 50,05-03-2026,17877.45,18108.4,17862.75,18043.05,308.65,1.74,289537369,16623.86,28.89,9.7,1.69
Nifty500 Low Volatility 50,05-03-2026,22300.7,22516.35,22246.65,22443.0,245.1,1.1,203858838,13410.49,23.96,4.51,1.71
NIFTY100 ESG,05-03-2026,4900.45,4933.85,4866.5,4919.8,46.9,.96,641071602,42008.8,22.16,3.84,1.33
NIFTY100 Enhanced ESG,05-03-2026,4936.25,4969.75,4901.35,4955.6,47.15,.96,618190040,40320.93,22.19,3.84,1.33
NIFTY500 Value 50,05-03-2026,16214.8,16468.4,16210.15,16407.55,282.25,1.75,650309771,20305.26,10.14,1.57,2.42
NIFTY100 Alpha 30,05-03-2026,17629.25,17917.15,17582.25,17841.1,331.6,1.89,247590404,20749.43,27.58,5.17,.75
Nifty500 Multifactor MQVLv 50,05-03-2026,31323.9,31649.6,31266.7,31554.95,428.95,1.38,299981725,14613.72,14.74,2.89,1.97
NIFTY Alpha Low-Volatility 30,05-03-2026,26509.9,26718.15,26345.7,26641.85,248.4,.94,161598736,20557.84,31.58,4.71,.71
NIFTY50 Equal Weight,05-03-2026,32173.8,32541.95,32084.65,32429.75,421.0,1.32,504339053,40011.88,24.58,3.68,1.33
Nifty500 Equal Weight,05-03-2026,13275.9,13387.6,13213.15,13373.25,169.85,1.29,2706766863,100527.72,24.77,3.48,.95
Nifty 8-13 yr G-Sec,05-03-2026,2992.59,3000.16,2992.59,3000.16,8.09,.27,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,05-03-2026,3264.22,3266.35,3263.4,3266.35,2.71,.08,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,05-03-2026,3266.2,3274.97,3266.2,3274.97,9.38,.29,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,05-03-2026,3482.97,3482.97,3481.91,3481.91,-0.37,-.01,-,-,-,-,-
Nifty Composite G-sec Index,05-03-2026,3072.64,3077.67,3072.45,3077.67,5.59,.18,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,05-03-2026,2629.57,2636.51,2629.57,2635.89,6.78,.26,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),05-03-2026,887.05,889.45,887.05,889.24,2.19,.25,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,05-03-2026,1573.41,1573.88,1573.4,1573.88,0.78,.05,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,05-03-2026,1429.61,1429.71,1429.61,1429.71,0.36,.03,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,05-03-2026,1300.73,1300.93,1300,1300.0,-0.48,-.04,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,05-03-2026,1263.16,1263.16,1261.94,1261.94,-0.98,-.08,-,-,-,-,-
Nifty 1D Rate Index,05-03-2026,-,-,-,2532.97,0.33,.01,-,-,-,-,-
Nifty50 USD,05-03-2026,9205.35,9420.05,9139.4,9369.22,163.88,1.78,-,-,-,-,-
