Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,21-01-2026,25141,25300.95,24919.8,25157.5,-75.0,-.3,395624981,30984.61,21.85,3.42,1.31
Nifty Next 50,21-01-2026,66864.35,67310.15,65997.6,66864.45,-246.45,-.37,272728944,13340,19.39,3.48,1.47
Nifty 100,21-01-2026,25687.3,25848.65,25443.85,25701.4,-79.55,-.31,668353925,44324.62,21.4,3.43,1.34
Nifty 200,21-01-2026,13974.15,14052.8,13812.55,13959.55,-64.4,-.46,2512503458,70271.95,22.74,3.54,1.25
Nifty 500,21-01-2026,22864.5,22981.8,22586.8,22835.15,-111.5,-.49,3504392687,95123.55,23.3,3.55,1.19
Nifty Midcap 50,21-01-2026,16579.9,16679.75,16228.75,16453.55,-182.25,-1.1,424962873,15412.97,31.86,4.38,.83
NIFTY Midcap 100,21-01-2026,57900.75,58239.3,56681.1,57423.65,-661.7,-1.14,1844149533,25947.34,31.75,4.17,.83
NIFTY Smallcap 100,21-01-2026,16648.85,16736.9,16362.9,16551.2,-149.85,-.9,633580814,16451.85,30.04,3.58,.77
Nifty50 Dividend Points,21-01-2026,-,-,-,264.68,0.0,-,-,-,-,-,-
Nifty Auto,21-01-2026,26777.6,27107.1,26602.95,26871.25,-76.85,-.29,57826682,3769.07,29.18,4.61,1.17
Nifty Bank,21-01-2026,59142,59447.35,58278.6,58800.3,-603.9,-1.02,331731071,10751.29,16.02,2.16,1
Nifty Energy,21-01-2026,33290.2,33623.9,32983.4,33370.05,10.05,.03,393226388,8259.52,14.27,2.17,2.44
Nifty Financial Services,21-01-2026,27067.15,27206.1,26773.5,26963.5,-237.1,-.87,152695333,13278.68,17.39,2.84,.86
Nifty FMCG,21-01-2026,51563.35,51962,51217.2,51402.5,-310.5,-.6,40376442,2942.28,37.75,9.28,2.15
Nifty IT,21-01-2026,38001.95,38128.3,37451.35,37992.3,-108.75,-.29,34576162,5499.72,27.12,7.06,2.78
Nifty Media,21-01-2026,1362.25,1364.15,1339.8,1354.0,-6.4,-.47,31922384,461.93,29.14,1.43,1.38
Nifty Metal,21-01-2026,11376.65,11474.05,11246.95,11438.95,64.5,.57,183622597,8062.49,20.33,2.98,1.6
Nifty MNC,21-01-2026,29909.4,30080,29616.95,29925.0,-99.45,-.33,53794725,4828.17,36.33,8.68,1.53
Nifty Pharma,21-01-2026,21743.95,21970.4,21477.95,21584.4,-129.9,-.6,22934385,2841.55,31.87,4.67,.71
Nifty PSU Bank,21-01-2026,8836.2,8927.85,8705.45,8779.4,-89.45,-1.01,144290697,2525.09,8.89,1.44,2.18
Nifty Realty,21-01-2026,791.85,797.65,778.4,788.3,-5.6,-.71,17790593,1777.37,36.34,3.81,.38
Nifty India Consumption,21-01-2026,11618.2,11742.15,11535.7,11662.0,-4.3,-.04,159316150,13299.03,38.68,7.88,1.11
Nifty Commodities,21-01-2026,9329.1,9401.55,9228.6,9347.5,5.75,.06,208258017,9783.96,16.45,2.23,1.82
Nifty Dividend Opportunities 50,21-01-2026,6284.45,6317.35,6230.45,6282.25,-16.45,-.26,414272099,16160.91,14.8,2.92,2.99
Nifty Infrastructure,21-01-2026,8971.55,9072.35,8887.75,9015.5,12.25,.14,260275814,12614.08,20.32,2.95,1.15
Nifty PSE,21-01-2026,9629.8,9709.15,9531.15,9620.35,-42.15,-.44,206495779,5428.61,10.96,1.93,3.28
Nifty Services Sector,21-01-2026,32892.1,33114.65,32584.9,32910.65,-137.5,-.42,283801770,21059.52,20.99,3.47,1.3
Nifty50 Shariah,21-01-2026,4776.7,4804.55,4744.2,4778.6,-1.15,-.02,54046566,6394.01,25.06,4.6,2.04
Nifty500 Shariah,21-01-2026,6920.65,6953.65,6834.6,6907.1,-30.35,-.44,595595670,29840.08,27.29,4.67,1.46
Nifty Low Volatility 50,21-01-2026,24928.25,25076.85,24745.7,24887.3,-117.9,-.47,204907365,24565.09,30.56,5.01,1.25
Nifty Alpha 50,21-01-2026,48382,48819.8,47377.45,47996.45,-525.75,-1.08,229916077,17420.09,30.98,4.15,.61
Nifty High Beta 50,21-01-2026,3757.5,3782.8,3682.95,3724.6,-42.45,-1.13,1639391077,17888.52,22.94,2.89,1.16
Nifty100 Equal Weight,21-01-2026,32771.25,32997.2,32439.3,32800.65,-60.4,-.18,668353925,44324.62,22.03,3.65,1.36
Nifty100 Liquid 15,21-01-2026,7228.65,7326.65,7177.3,7282.7,14.7,.2,216443287,12981.46,22.45,3.29,.9
Nifty CPSE,21-01-2026,6355.35,6417.35,6316.75,6367.15,-11.55,-.18,104337558,2560.48,13.28,2.04,3.19
Nifty50 Value 20,21-01-2026,13075.15,13137.35,12969.4,13058.95,-62.1,-.47,148621799,11367.58,17.12,3.01,2.05
Nifty Midcap Liquid 15,21-01-2026,15424.55,15494.3,15053.3,15300.6,-146.65,-.95,271085715,6984.98,34.67,4.34,.64
Nifty Shariah 25,21-01-2026,8262,8302.2,8165.1,8230.0,-44.1,-.53,60314269,8590.42,29.1,5.21,1.83
India VIX,21-01-2026,12.73,14.43,12.4325,13.78,1.05,8.25,-,-,-,-,-
Nifty Growth Sectors 15,21-01-2026,12176.5,12251.5,12090.35,12170.1,-29.35,-.24,37243213,7087.64,31.79,7.24,1.73
Nifty50 TR 1x Inverse,21-01-2026,170.45,171.9,169.35,170.3,0.5,.29,-,-,-,-,-
Nifty50 TR 2x Leverage,21-01-2026,20316.9,20575.9,19958.7,20343.7,-124.55,-.61,-,-,-,-,-
Nifty50 PR 1x Inverse,21-01-2026,208.4,210.25,207.1,208.3,0.65,.31,-,-,-,-,-
Nifty50 PR 2x Leverage,21-01-2026,13561.2,13734.05,13322.1,13579.05,-83.15,-.61,-,-,-,-,-
NIFTY100 Quality 30,21-01-2026,5728.35,5767.15,5678.15,5718.4,-31.75,-.55,119179303,11498.21,31.37,7.87,1.86
Nifty India Corporate Group Index - Mahindra Group,21-01-2026,-,-,-,38698.53,-31.04,-.08,5662063,967.3,29.4,4.86,1.27
Nifty India Corporate Group Index - Tata Group,21-01-2026,-,-,-,15712.42,-8.41,-.05,77991579,3998.82,30.72,5.84,1.93
Nifty India Corporate Group Index - Aditya Birla Group,21-01-2026,-,-,-,9056.77,48.97,.54,1195360170,2711.5,87.12,3.12,.47
Nifty Conglomerate 50,21-01-2026,-,-,-,14351.67,0.59,0,1344774586,14606.51,28.03,3.79,1.02
Nifty India Infrastructure & Logistics,21-01-2026,10691.9,10780.6,10561,10693.45,-28.5,-.27,1699584253,17746.53,28.41,3.82,.93
Nifty India FPI 150,21-01-2026,1556.65,1565.85,1539.45,1556.45,-5.5,-.35,1064438361,58902.04,23.89,3.77,1.26
Nifty Waves,21-01-2026,1941.5,1949.45,1906.3,1922.85,-28.05,-1.44,43214687,480.25,-,2.31,.76
Nifty500 Healthcare,21-01-2026,17819.65,17973.4,17590.8,17739.25,-105.75,-.59,38806207,4671.86,36.16,5.34,.57
Nifty India Corporate Group Index - Tata Group 25% Cap,21-01-2026,14754.25,14841.35,14621.1,14755.9,-17.55,-.12,61150650,3334.45,32.39,4.67,1.52
Nifty Private Bank,21-01-2026,28277.55,28408.35,27909.4,28162.65,-242.5,-.85,276459518,8805.69,19.49,2.22,.55
Nifty Smallcap 250,21-01-2026,15538.75,15608.75,15276.55,15478.8,-116.4,-.75,897381199,22409.42,27.1,3.3,.76
Nifty Smallcap 50,21-01-2026,8166.85,8208.45,7995.45,8085.55,-106.9,-1.3,183729144,6215.18,29.77,3.58,.79
Nifty Midcap 150,21-01-2026,21262.95,21367.55,20842.45,21118.45,-216.15,-1.01,1938657563,28389.51,31.47,4.27,.84
Nifty Midcap Select,21-01-2026,13271,13346.05,12985.5,13155.05,-152.85,-1.15,304804890,9898.67,27.59,4.34,.85
NIFTY LargeMidcap 250,21-01-2026,16154.95,16238.15,15919.45,16104.7,-106.95,-.66,2607011488,72714.13,25.44,3.8,1.09
NIFTY SME EMERGE,21-01-2026,13035.3,13035.3,12749.8,12860.2,-183.95,-1.41,-,-,24.31,3.61,.25
Nifty Oil & Gas,21-01-2026,11348.4,11480.4,11220.75,11402.7,30.45,.27,80817163,3986.65,10.56,1.57,2.98
Nifty Financial Services 25/50,21-01-2026,29588.7,29733.75,29257.95,29439.95,-293.95,-.99,152695333,13278.68,17.29,2.97,.95
Nifty Healthcare Index,21-01-2026,13997.65,14137.2,13831.6,13910.3,-83.35,-.6,28395508,3587.72,34.89,5.19,.6
Nifty500 Multicap 50:25:25,21-01-2026,15704.95,15779.55,15487.65,15667.75,-93.3,-.59,3504392687,95123.55,24.63,3.57,1.07
Nifty Microcap 250,21-01-2026,20735.8,20857.5,20385.25,20653.1,-170.15,-.82,482325358,6458.85,24.67,2.64,.85
Nifty Total Market,21-01-2026,12810.1,12874.2,12652.45,12792.45,-63.95,-.5,3986718045,101582.4,23.34,3.51,1.18
Nifty India Digital,21-01-2026,9106.5,9166.95,8956.45,9140.05,7.6,.08,1319100852,13360.17,69.07,8.66,1.49
Nifty Mobility,21-01-2026,21815.35,22131.35,21603.95,21980.9,77.95,.36,226199794,11447.43,29.61,4.49,1.11
Nifty India Defence,21-01-2026,7513.4,7563.6,7381.15,7461.05,-93.95,-1.24,31221097,3029.76,49.86,9.96,.55
Nifty Financial Services Ex-Bank,21-01-2026,30931.3,31178.85,30522.6,30770.45,-279.55,-.9,152090359,9710.47,23.39,4.33,.8
Nifty Housing,21-01-2026,11394.2,11441.75,11245.95,11358.95,-59.9,-.52,484308046,19060.06,24.34,2.92,.93
Nifty Transportation & Logistics,21-01-2026,24478.5,24856.8,24269.45,24680.9,94.65,.38,173717708,8640.72,36.8,5.3,.86
Nifty MidSmall Financial Services,21-01-2026,20578.05,20761.2,20147.15,20372.8,-245.75,-1.19,320785596,8998.73,28.64,2.93,.66
Nifty MidSmall Healthcare,21-01-2026,42012.8,42360.15,41339.15,41714.35,-442.7,-1.05,23032144,2102.36,39.2,5.04,.46
Nifty MidSmall IT & Telecom,21-01-2026,9887.95,9907.85,9584.85,9812.9,-113.7,-1.15,1200572619,5041.15,63.27,9.6,1.09
