Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty High Beta 50,04-11-2023,-,-,-,2132.9,14.33,0.68,390638162,10406.1,15.62,1.73,2.03
Nifty100 Equal Weight,04-11-2023,19668.55,19732,19605.5,19672.05,95.4,0.49,473151367,30987.25,23.14,4.17,1.71
Nifty100 Liquid 15,04-11-2023,4403.35,4411.15,4390.35,4404.4,21.2,0.48,138137755,8626.85,19.43,3.4,1.04
Nifty CPSE,04-11-2023,2994.7,3013.6,2986.3,3011.6,22.55,0.75,68277483,805.63,7.26,1.7,6.15
Nifty50 Value 20,04-11-2023,9315.8,9351.7,9260.05,9320.85,19.25,0.21,128266100,5496.49,17.55,3.98,3.19
Nifty Midcap Liquid 15,04-11-2023,7422.4,7446.65,7389.65,7427.15,26,0.35,42737270,1603.33,22.09,2.93,0.76
Nifty Shariah 25,04-11-2023,-,-,-,5990.01,-10.5,-0.17,63032366,5056.33,20.81,5.49,2.42
India VIX,04-11-2023,12.2725,12.2725,11.665,11.98,-0.3,-2.42,-,-,-,-,-
Nifty Growth Sectors 15,04-11-2023,8722.15,8769.45,8702.25,8726.1,16.3,0.19,44581730,3739.83,33.01,8.07,2.05
Nifty50 TR 1x Inverse,04-11-2023,218.9,219.5,218.35,218.7,-1.15,-0.52,-,-,-,-,-
Nifty50 TR 2x Leverage,04-11-2023,11647.8,11705.15,11582.95,11670.7,126.75,1.1,-,-,-,-,-
Nifty50 PR 1x Inverse,04-11-2023,258.65,259.35,258,258.4,-1.4,-0.54,-,-,-,-,-
Nifty50 PR 2x Leverage,04-11-2023,8327.8,8368.8,8281.4,8344.15,90.6,1.1,-,-,-,-,-
NIFTY100 Quality 30,04-11-2023,3869.7,3881.85,3852.3,3866.2,3.95,0.1,74991462,9874.63,25.25,7.74,2.14
Nifty 50 Futures Index,04-11-2023,-,-,-,5432.06,32.58,0.6,-,-,-,-,-
NIFTY50 Equal Weight,04-11-2023,20068.15,20121.3,20025.95,20108.4,128.8,0.64,304263454,25841.64,19.69,3.88,1.73
Nifty 50 Futures TR Index,04-11-2023,-,-,-,18959.68,117.37,0.62,-,-,-,-,-
Nifty Mahindra Group,04-11-2023,-,-,-,17394.13,48.22,0.28,7312668,541.54,16.34,3.67,2.13
Nifty Aditya Birla Group,04-11-2023,-,-,-,5364.02,20.42,0.38,49162366,716.92,91.05,5.49,0.56
Nifty Tata Group,04-11-2023,-,-,-,12553.8,-84.22,-0.67,85628739,2923.42,32.12,7.45,2.46
Nifty Tata Group 25% Cap,04-11-2023,-,-,-,10011.19,-7.32,-0.07,78522190,2734.9,30.53,4.63,1.77
Nifty Private Bank,04-11-2023,20909.15,20987.15,20778.75,20962.35,238.45,1.15,135396885,11361.74,16.05,2.61,0.58
Nifty Smallcap 250,04-11-2023,9033.95,9059.4,9019.45,9040.05,41.35,0.46,357779126,5759.37,17.44,2.95,1.34
Nifty Smallcap 50,04-11-2023,4222.9,4237.35,4210.35,4231.55,26.55,0.63,176644286,2018.84,16.76,3.34,2.23
Nifty MidSmallcap 400,04-11-2023,10654.85,10691.15,10635.8,10669.65,46.95,0.44,769548202,14128.87,21.28,3.06,1.28
Nifty Midcap 150,04-11-2023,11562.55,11608.05,11540.4,11582.8,49.95,0.43,411769076,8369.5,23.95,3.12,1.24
Nifty Midcap Select,04-11-2023,6884.7,6909.85,6847.6,6885.8,22.95,0.33,103183190,2441.82,31.91,2.86,0.85
NIFTY LargeMidcap 250,04-11-2023,9803.75,9833.45,9779.85,9815.8,47.6,0.49,884920443,39356.75,22.73,3.59,1.35
NIFTY SME EMERGE,04-11-2023,-,-,-,6476.23,-7.35,-0.11,-,-,45.71,4.36,0.11
Nifty Oil & Gas,04-11-2023,7244.5,7294.2,7238.65,7288.35,67.15,0.93,42445132,1957.22,14.51,1.77,3.07
Nifty Financial Services 25/50,04-11-2023,17810.1,17875.45,17751.45,17862.1,144.4,0.82,165434728,15410.95,15.87,3.54,0.95
Nifty Healthcare Index,04-11-2023,7771.7,7844,7734.65,7779.9,20.85,0.27,17732223,1422.71,36,4.68,0.75
Nifty500 Multicap 50:25:25,04-11-2023,9671.65,9698.85,9649.15,9680.9,47.55,0.49,1244492478,45157.23,20.89,3.53,1.37
Nifty Microcap 250,04-11-2023,10757.5,10826.15,10755.6,10803.1,87.3,0.81,442886758,2894.21,27.82,1.98,1.09
Nifty Total Market,04-11-2023,8273.25,8295.5,8251.75,8280.95,43.3,0.53,1687379236,48051.44,21.71,3.79,1.4
Nifty India Digital,04-11-2023,5205.05,5221.65,5170.15,5183.95,-6.15,-0.12,126263740,4716.3,163.3,7.3,1.43
Nifty Mobility,04-11-2023,-,-,-,10560.85,83.82,0.8,116210735,5155.08,39.2,4.62,1.11
Nifty India Defence,04-11-2023,-,-,-,2209.56,30.72,1.41,14154545,666.93,25.76,5.92,1.12
Nifty Financial Services Ex-Bank,04-11-2023,-,-,-,16237.38,64.65,0.4,64011742,4099.76,17.61,3.92,1.16
Nifty Housing,04-11-2023,-,-,-,7677.57,58.58,0.77,401818005,19398.74,19.75,3.07,1.27
Nifty Transportation & Logistics,04-11-2023,-,-,-,11959.91,93.13,0.78,99107866,3908.81,37.79,5.06,0.91
Nifty MidSmall Financial Services,04-11-2023,-,-,-,8228.99,18.8,0.23,182865091,2241.76,11.19,1.61,1.77
Nifty MidSmall Healthcare,04-11-2023,-,-,-,20188,51.41,0.26,19646741,934.02,33.76,3.46,0.95
Nifty MidSmall IT & Telecom,04-11-2023,-,-,-,6052.17,36.31,0.6,54480501,1338.06,437.82,29.12,1.29
Nifty MidSmall India Consumption,04-11-2023,-,-,-,10510.95,4.04,0.04,26959891,1861.08,49.01,5.8,0.62
Nifty REITs & InvITs,04-11-2023,-,-,-,1007.33,-1.86,-0.18,1131305,19.7,49.02,1.19,8.17
Nifty Consumer Durables,04-11-2023,24373.25,24482.2,24203.8,24246.95,-93.7,-0.38,5319565,691.68,57.43,10.3,0.62
Nifty Non-Cyclical Consumer,04-11-2023,-,-,-,10298.02,24.76,0.24,99484298,3900.49,55.35,10.12,0.92
Nifty India Manufacturing,04-11-2023,8092.8,8127.9,8077.4,8122,56.85,0.7,193073942,8469.22,24.56,3.81,1.89
NIFTY100 Alpha 30,04-11-2023,-,-,-,10429.59,74.23,0.72,210688270,15547.29,17.34,3.79,1.69
NIFTY500 Value 50,04-11-2023,-,-,-,7093.3,60.65,0.86,320622869,4350.79,7.53,1.18,5.57
Nifty100 Low Volatility 30,04-11-2023,13217.95,13255.7,13150.25,13192.45,26.05,0.2,106597822,12691.84,26.61,4.92,1.79
NIFTY Alpha Low-Volatility 30,04-11-2023,17019.15,17075.35,16981.5,17030,64.45,0.38,140167855,11243.56,21.65,4.75,1.68
NIFTY Quality Low-Volatility 30,04-11-2023,-,-,-,12135.43,4.54,0.04,75810058,8840.05,26.16,6.62,2.15
NIFTY Alpha Quality Low-Volatility 30,04-11-2023,-,-,-,13929.95,39.09,0.28,73127506,6797.2,19.84,5.67,2.2
NIFTY Alpha Quality Value Low-Volatility 30,04-11-2023,-,-,-,11600.82,30.02,0.26,84700963,5846.04,14.52,4,2.91
NIFTY200 Quality 30,04-11-2023,14266.15,14300.3,14178.65,14239.15,-4.85,-0.03,62983584,5446.1,24.69,8.84,2.49
NIFTY Midcap150 Quality 50,04-11-2023,15644.6,15735.3,15623.9,15720,103.45,0.66,28696840,2134.85,28.6,7.27,1.91
Nifty200 Momentum 30,04-11-2023,18540.9,18608.7,18498.8,18570,136.3,0.74,266534350,11826.57,16.4,2.91,1.47
Nifty100 ESG Sector Leaders,04-11-2023,2859.15,2864.6,2847.15,2858.6,14.6,0.51,215096866,18859.85,24.04,4.56,1.22
Nifty200 Alpha 30,04-11-2023,-,-,-,12924.15,69.29,0.54,244901928,9774.51,14.23,2.31,1.52
Nifty Midcap150 Momentum 50,04-11-2023,-,-,-,31555.32,194.37,0.62,196959983,3281.23,21.65,2.68,0.76
Nifty Smallcap250 Quality 50,04-11-2023,-,-,-,15227.29,106.58,0.7,22338548,1298.12,18.76,4.18,1.63
NIFTY100 ESG,04-11-2023,3273.95,3282.4,3260.65,3271,11.4,0.35,380158978,27782.31,25.88,5.11,1.45
NIFTY100 Enhanced ESG,04-11-2023,-,-,-,3298.9,11.47,0.35,370570676,27495.78,26.44,5.13,1.43
Nifty 50 Arbitrage,04-11-2023,-,-,-,2130.91,-0.51,-0.02,-,-,-,-,-
Nifty 8-13 yr G-Sec,04-11-2023,2397.08,2397.92,2394.56,2397.24,0.62,0.03,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,04-11-2023,2615.97,2616.33,2613.43,2614.72,-0.75,-0.03,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,04-11-2023,2617.21,2617.21,2609.97,2612.22,-4.47,-0.17,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,04-11-2023,2869.98,2871.28,2860.89,2864.52,-4.89,-0.17,-,-,-,-,-
Nifty Composite G-sec Index,04-11-2023,2477,2477.27,2473.6,2475.69,-0.84,-0.03,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,04-11-2023,2122.11,2123.61,2119.91,2123.22,1.52,0.07,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),04-11-2023,870.2,870.82,869.28,870.66,0.46,0.05,-,-,-,-,-
Nifty 1D Rate Index,04-11-2023,-,-,-,2119.37,0.37,0.02,-,-,-,-,-
Nifty50 USD,04-11-2023,-,-,-,7477.13,28.43,0.38,-,-,-,-,-
