Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
NIFTY LargeMidcap 250,24-02-2026,16553.1,16553.15,16382.75,16500.0,-100.15,-.6,1999250557,73672.25,26.06,3.89,1.04
NIFTY SME EMERGE,24-02-2026,12986.3,12986.3,12741.4,12794.45,-202.75,-1.56,-,-,21.16,3.39,.25
Nifty Oil & Gas,24-02-2026,12129.8,12247.9,12107.1,12211.45,60.3,.5,96138142,4543.42,10.32,1.67,2.12
Nifty Financial Services 25/50,24-02-2026,30845.25,30845.25,30541.8,30652.8,-168.55,-.55,138056423,13216.27,17.81,3.09,.93
Nifty Healthcare Index,24-02-2026,14610.1,14698.05,14573.95,14665.35,32.75,.22,21183327,2931.8,37.25,5.5,.58
Nifty500 Multicap 50:25:25,24-02-2026,16100.6,16100.6,15932.65,16036.7,-109.95,-.68,2535000225,88111.46,24.85,3.65,1.02
Nifty Microcap 250,24-02-2026,21647.1,21648.5,21313.15,21433.75,-275.95,-1.27,286631363,5102.23,25.18,2.73,.81
Nifty Total Market,24-02-2026,13129.2,13129.2,12986.75,13063.2,-103.5,-.79,2821631588,93213.69,23.69,3.58,1.11
Nifty India Digital,24-02-2026,8120.85,8127.55,7846.25,7887.45,-324.25,-3.95,601834429,18940.25,58.35,7.47,1.74
Nifty Mobility,24-02-2026,22915.8,22938.85,22730.55,22879.15,-180.95,-.78,201763694,9933.35,33.03,4.69,1.01
Nifty India Defence,24-02-2026,8034.5,8042.2,7946.85,8019.55,-48.8,-.6,20657868,2528.02,51.58,10.7,.57
Nifty Financial Services Ex-Bank,24-02-2026,31890.15,31917.15,31606.7,31843.2,-137.5,-.43,98949681,6954.89,23.9,4.48,.79
Nifty Housing,24-02-2026,12127.5,12147.2,11996.7,12094.55,-53.2,-.44,742150715,22350.61,25.33,3.11,.88
Nifty Transportation & Logistics,24-02-2026,25309.65,25339.05,25091.4,25249.25,-246.5,-.97,147627858,7535.8,41.07,5.44,.85
Nifty MidSmall Financial Services,24-02-2026,20677.3,20801.3,20513.15,20745.95,22.7,.11,540166894,9011.8,28.89,2.98,.64
Nifty MidSmall Healthcare,24-02-2026,42939.4,43259.7,42734.05,43151.7,149.05,.35,25228362,2447.03,40.41,5.27,.44
Nifty MidSmall IT & Telecom,24-02-2026,8750.9,8767.9,8444.5,8500.8,-337.4,-3.82,429092579,4933.84,60.44,8.32,1.28
Nifty MidSmall India Consumption,24-02-2026,18144.35,18178.2,17976.3,18085.3,-101.45,-.56,445870358,4132.38,85.17,9.41,.79
Nifty REITs & InvITs,24-02-2026,-,-,-,1357.93,-14.06,-1.02,64331755,2533.32,45.96,1.97,5.75
Nifty Core Housing,24-02-2026,15271.05,15320.7,15148.25,15237.1,-90.8,-.59,23819941,3979.26,33.78,3.59,.52
Nifty500 Multicap Infrastructure 50:30:20,24-02-2026,14350.95,14358.5,14191.4,14308.85,-75.75,-.53,735269662,15879.98,26.39,3.47,.85
Nifty Rural,24-02-2026,16245.2,16248.15,16126.7,16220.8,-72.7,-.45,640562432,18037.34,27.1,4.22,1.11
Nifty Capital Markets,24-02-2026,4675.8,4684.95,4622.7,4664.85,-22.7,-.48,18236598,2340.77,43.3,11.57,1.07
Nifty India New Age Consumption,24-02-2026,11326.8,11335.95,11169.95,11229.1,-160.45,-1.41,653582662,13760.37,57.11,6.64,.72
Nifty India Select 5 Corporate Groups (MAATR),24-02-2026,37525.95,37550.7,37166.9,37471.85,-235.2,-.62,516601369,11087.57,29.01,3.41,.95
Nifty India Railways PSU,24-02-2026,3316.25,3316.25,3271.15,3294.85,-31.4,-.94,149268388,3890.75,24.18,3.36,1.58
Nifty Consumer Durables,24-02-2026,37315.95,37544.25,37129.75,37460.3,-31.9,-.09,9713899,1460.5,59.61,11.74,.39
Nifty Non-Cyclical Consumer,24-02-2026,15189.6,15243.1,15067,15137.5,-150.95,-.99,146175227,8997.59,54.1,10.42,.88
Nifty500 Multicap India Manufacturing 50:30:20,24-02-2026,15771.4,15824.95,15692,15797.55,-26.2,-.17,222267003,15592.52,29.52,4.1,.82
Nifty EV & New Age Automotive,24-02-2026,3061.4,3063.4,3029.7,3050.25,-26.4,-.86,140051646,7522.71,37.99,4.8,.95
Nifty500 LargeMidSmall Equal-Cap Weighted,24-02-2026,17616.95,17616.95,17436.95,17561.5,-105.95,-.6,2535000225,88111.46,26.1,3.72,.94
Nifty India Tourism,24-02-2026,7950.6,7971.35,7883.3,7928.75,-68.95,-.86,29793567,1105.65,59.68,9.38,.29
Nifty MidSmallcap 400,24-02-2026,19653,19672.35,19461.75,19632.85,-76.35,-.39,1882819592,41086.46,30.06,4.01,.8
Nifty IPO,24-02-2026,1949.6,1952.65,1924.55,1935.5,-19.65,-1.01,157875922,2523.88,56.27,9.47,.16
Nifty India Internet,24-02-2026,1236.75,1240.4,1201.75,1208.2,-41.15,-3.29,159380030,4375.89,207.73,5.98,.42
Nifty Chemicals,24-02-2026,27923.85,27979.45,27531.25,27748.2,-300.75,-1.07,17357795,1480.34,39.15,4.09,.62
Nifty Conglomerate 50,24-02-2026,14813.7,14820.3,14624.45,14725.5,-154.35,-1.04,525675051,15077.9,29.08,3.89,.99
Nifty India Infrastructure & Logistics,24-02-2026,11528.55,11546.3,11415.15,11523.3,-42.0,-.36,749595964,16161.23,32.08,4.12,.81
Nifty India FPI 150,24-02-2026,1580.05,1580.05,1563.75,1573.2,-12.65,-.8,951551741,60549.93,24.07,3.81,1.19
Nifty Waves,24-02-2026,1948.05,1953.3,1922.2,1928.25,-20.4,-1.05,24297839,280.29,-,2.32,.7
Nifty Smallcap 500,24-02-2026,-,-,-,17881.15,-139.8,-.78,826235245,19545.78,26.09,3.2,.76
Nifty Cement,24-02-2026,-,-,-,16313.85,-70.9,-.43,6686024,936.98,31.25,2.53,.42
Nifty500 Healthcare,24-02-2026,18565.7,18659.6,18511.95,18624.55,22.7,.12,37819430,4618.14,38.44,5.63,.54
Nifty MidSmallcap400 50:50,24-02-2026,-,-,-,18913.66,-82.78,-.44,1882819592,41086.46,29.05,3.85,.79
Nifty200 Value 30,24-02-2026,15868.35,16048.5,15829.9,16015.05,120.1,.76,391800162,12407.48,10.41,1.61,2.53
Nifty Total Market Momentum Quality 50,24-02-2026,42082.25,42164.55,41804.2,42098.75,-142.25,-.34,97624965,10994.47,31.42,7.62,1.02
Nifty500 Flexicap Quality 30,24-02-2026,9902.5,9921.15,9770.15,9812.4,-163.85,-1.64,119903495,15534.26,30.44,6.63,1.86
Nifty100 Low Volatility 30,24-02-2026,20732.65,20741.75,20588.8,20641.9,-161.35,-.78,205644794,25502.45,28.56,5.09,1.25
NIFTY Quality Low-Volatility 30,24-02-2026,16998.15,17003.6,16892,16949.65,-109.6,-.64,154568372,18187.65,27.97,6.15,1.73
NIFTY Alpha Quality Low-Volatility 30,24-02-2026,22772.05,22861.2,22718.15,22823.75,-27.55,-.12,85578077,11088.76,33.36,7.86,1.46
NIFTY Alpha Quality Value Low-Volatility 30,24-02-2026,20751.4,20755.65,20602.4,20678.9,-161.75,-.78,221236192,21682.62,22.55,4.68,1.86
NIFTY200 Quality 30,24-02-2026,20214.9,20246.2,19992.95,20104.55,-230.5,-1.13,108911699,15348.38,30.83,9.89,1.98
Nifty 8-13 yr G-Sec,24-02-2026,2984.92,2991.6,2984.56,2989.05,4.65,.16,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,24-02-2026,3255.86,3261.46,3255.49,3258.71,3.43,.11,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,24-02-2026,3263.11,3271.02,3262.49,3270.64,8.15,.25,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,24-02-2026,3468.17,3477.51,3465.07,3476.35,8.88,.26,-,-,-,-,-
Nifty Composite G-sec Index,24-02-2026,3062.82,3070.18,3061.98,3068.03,5.77,.19,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,24-02-2026,2620.61,2629.04,2619.95,2626.0,5.85,.22,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),24-02-2026,885.72,888.64,885.49,887.59,1.86,.21,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,24-02-2026,1574.08,1574.08,1573.59,1573.59,-0.18,-.01,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,24-02-2026,1431.23,1431.24,1431.12,1431.12,0.15,.01,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,24-02-2026,1301.73,1302.08,1301.73,1302.08,0.59,.05,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,24-02-2026,1262.93,1263.26,1262.92,1263.26,0.58,.05,-,-,-,-,-
Nifty 1D Rate Index,24-02-2026,-,-,-,2529.92,0.34,.01,-,-,-,-,-
Nifty50 USD,24-02-2026,9802.95,9802.95,9578.05,9685.84,-117.14,-1.19,-,-,-,-,-
