Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
NIFTY100 Quality 30,04-02-2026,5761.65,5767.25,5701.2,5730.7,-73.4,-1.26,154064978,19198.58,31.22,7.87,1.82
Nifty India Corporate Group Index - Mahindra Group,04-02-2026,-,-,-,38867.01,-2.81,-.01,8654833,1731.96,29.5,4.88,1.27
Nifty India Corporate Group Index - Tata Group,04-02-2026,-,-,-,15775.56,-348.16,-2.16,53395759,5991.53,30.72,5.87,1.92
Nifty India Corporate Group Index - Aditya Birla Group,04-02-2026,-,-,-,9445.55,101.41,1.09,522474506,1785.77,80.94,3.25,.45
Nifty Conglomerate 50,04-02-2026,-,-,-,14898.5,54.51,.37,734970508,18704.48,29.05,3.94,.98
Nifty India Infrastructure & Logistics,04-02-2026,11303.35,11434.8,11216.4,11426.25,134.75,1.19,1271646398,20342.77,31.26,4.08,.83
Nifty India FPI 150,04-02-2026,1590.1,1599.85,1580.2,1597.55,3.2,.2,1133373133,68165.13,24.58,3.87,1.2
Nifty Waves,04-02-2026,1932.55,1964.25,1920.95,1957.95,31.3,1.62,42993012,628.97,-,2.35,.76
Nifty Smallcap 500,04-02-2026,-,-,-,18144.95,159.84,.89,1329765348,29493.17,26.61,3.26,.74
Nifty500 Healthcare,04-02-2026,18083.9,18127.65,17930.95,18025.5,-39.55,-.22,30925660,3768.47,37.59,5.45,.54
Nifty India Corporate Group Index - Tata Group 25% Cap,04-02-2026,15119.05,15181.3,14993.65,15146.7,-64.85,-.43,44858226,5695.38,33.21,4.79,1.48
Nifty Private Bank,04-02-2026,28992.75,29057.25,28873.9,28928.8,16.95,.06,198627045,6388.26,20.26,2.28,.54
Nifty Smallcap 250,04-02-2026,15950.4,16104.6,15877.4,16084.15,121.7,.76,948741068,20026.71,26.71,3.43,.74
Nifty Smallcap 50,04-02-2026,8273.35,8425.7,8245.15,8411.1,142.95,1.73,366678595,7268.31,30.52,3.73,.79
Nifty Midcap 150,04-02-2026,21852.05,22023.05,21699.45,22002.0,132.15,.6,1177482731,26958.06,32.76,4.45,.81
Nifty Midcap Select,04-02-2026,13630.3,13738.3,13507.5,13721.85,66.2,.48,250150779,11310.42,29.57,4.53,.81
NIFTY LargeMidcap 250,04-02-2026,16562.1,16672.75,16461.85,16654.2,72.0,.43,1943080145,79845.63,26.3,3.93,1.04
NIFTY SME EMERGE,04-02-2026,13144.55,13144.55,13066.85,13119.35,20.5,.16,-,-,22.92,3.54,.25
Nifty Oil & Gas,04-02-2026,11937,12186.1,11920.4,12159.05,247.8,2.08,124094952,4505.66,10.98,1.67,2.64
Nifty Financial Services 25/50,04-02-2026,30241.75,30511.8,30108.6,30444.6,252.3,.84,159421970,13580.14,17.89,3.07,.91
Nifty Healthcare Index,04-02-2026,14259.15,14316.35,14136.1,14208.6,-18.4,-.13,20808934,2803.17,36.57,5.33,.56
Nifty500 Multicap 50:25:25,04-02-2026,16095.85,16207.7,16008,16191.2,76.0,.47,2891821213,99872.34,25.15,3.69,1.03
Nifty Microcap 250,04-02-2026,21779.7,22089.55,21666.6,22069.8,286.7,1.32,411302898,10106.95,25.4,2.82,.79
Nifty Total Market,04-02-2026,13129.9,13216.35,13057.75,13201.55,54.15,.41,3303124111,109979.29,23.95,3.62,1.12
Nifty India Digital,04-02-2026,8941.7,8943.45,8774.55,8893.6,-208.1,-2.29,688763526,19411.87,64.02,8.42,1.53
Nifty Mobility,04-02-2026,22680.65,23031.65,22541.7,23010.95,348.0,1.54,231744467,11347.76,31.36,4.72,1.04
Nifty India Defence,04-02-2026,8014,8023.15,7857.65,7972.65,-62.05,-.77,26713306,4728.8,52.67,10.64,.53
Nifty Financial Services Ex-Bank,04-02-2026,31347.4,31703.25,31100.95,31647.6,348.05,1.11,153778081,12453.42,24.05,4.46,.77
Nifty Housing,04-02-2026,11766.75,11931.55,11727.85,11915.0,162.8,1.39,455747608,17145.84,25.46,3.07,.84
Nifty Transportation & Logistics,04-02-2026,25294.65,25685.45,25121,25658.9,399.9,1.58,172892089,9309.27,38.97,5.53,.83
Nifty MidSmall Financial Services,04-02-2026,20654.65,20897.4,20535.5,20858.85,227.9,1.1,227044465,8700.49,29.7,3,.64
Nifty MidSmall Healthcare,04-02-2026,42104.4,42115.05,41591.2,41892.5,-151.45,-.36,19381770,1869.87,39.49,5.11,.46
Nifty MidSmall IT & Telecom,04-02-2026,9856.35,9856.85,9632.85,9782.1,-238.5,-2.38,546063125,3804.03,70.09,9.57,1.1
Nifty MidSmall India Consumption,04-02-2026,17816.2,18045.65,17683.8,18007.25,202.9,1.14,547282587,5172.64,87.95,9.37,.8
Nifty REITs & InvITs,04-02-2026,-,-,-,1360.79,4.3,.32,6496971,110.94,46.36,1.99,5.15
Nifty Core Housing,04-02-2026,14957.4,15238.85,14873.85,15223.6,278.7,1.86,37629975,5097.12,34.12,3.59,.53
Nifty500 Multicap Infrastructure 50:30:20,04-02-2026,14044.75,14232.7,13980.1,14213.5,195.25,1.39,1193607425,16995.88,25.95,3.44,.87
Nifty Rural,04-02-2026,15735.55,15904.6,15655.3,15879.85,176.65,1.12,811436244,19780.59,25.78,4.13,1.23
Nifty Capital Markets,04-02-2026,4753.05,4836.75,4732.8,4828.55,80.9,1.7,28650986,4836.77,46.23,11.98,1.06
Nifty India New Age Consumption,04-02-2026,11266.2,11436.7,11178.15,11418.15,162.7,1.45,839340794,19394.89,53.29,6.75,.7
Nifty India Select 5 Corporate Groups (MAATR),04-02-2026,38273.65,38655.65,38059,38616.6,286.45,.75,712699987,14350.11,29.97,3.51,.92
Nifty India Railways PSU,04-02-2026,-,-,-,3358.84,22.9,.69,148032385,3899.23,25.01,3.43,1.5
Nifty Consumer Durables,04-02-2026,35526.9,36466.8,35346,36387.75,941.55,2.66,24418150,3426.08,60.31,11.4,.4
Nifty Non-Cyclical Consumer,04-02-2026,15114.95,15310.4,15003,15282.5,198.65,1.32,142232529,10785.12,53.13,10.53,1.04
Nifty500 Multicap India Manufacturing 50:30:20,04-02-2026,15643.2,15790.2,15567.95,15757.45,138.6,.89,273912851,20404.79,28.9,4.09,.81
Nifty EV & New Age Automotive,04-02-2026,3054.75,3081.4,3034.25,3078.15,25.05,.82,151717348,7924.72,35.91,4.84,.95
Nifty500 LargeMidSmall Equal-Cap Weighted,04-02-2026,17612.15,17742.6,17515.7,17726.4,95.5,.54,2891821213,99872.34,26.44,3.75,.94
Nifty India Tourism,04-02-2026,7928.55,8040.5,7854.2,8029.75,109.2,1.38,108392211,2534.11,63.88,9.5,.27
Nifty MidSmallcap 400,04-02-2026,19659.05,19821.5,19538.85,19804.05,129.35,.66,2126223799,46984.76,30.44,4.05,.79
Nifty IPO,04-02-2026,1972.35,1985.25,1964.8,1983.1,8.4,.43,148307882,2778.81,58.06,10.56,.16
Nifty India Internet,04-02-2026,1287.7,1301.7,1267.15,1298.75,8.8,.68,124813693,5009.5,227.72,6.43,.37
Nifty Chemicals,04-02-2026,28388.2,28595.25,28269.05,28534.7,156.65,.55,20111611,1895.96,39.51,4.21,.63
Nifty100 Low Volatility 30,04-02-2026,20632.35,20744.4,20532.4,20669.0,-16.55,-.08,173648906,22568.4,28.66,5.1,1.3
NIFTY Quality Low-Volatility 30,04-02-2026,17105.3,17204.5,17007,17097.35,-53.65,-.31,136965169,18471.85,28.09,6.21,1.75
NIFTY Alpha Quality Low-Volatility 30,04-02-2026,22397.3,22551.4,22271.3,22417.9,35.75,.16,94252391,13025.33,32.72,7.73,1.51
NIFTY Alpha Quality Value Low-Volatility 30,04-02-2026,20990.85,21124.6,20869.6,21018.95,-60.2,-.29,197969954,21785.45,22.86,4.76,1.86
NIFTY200 Quality 30,04-02-2026,20957.15,20995.1,20737.1,20946.4,-175.5,-.83,115113106,19734.71,31.98,10.31,1.93
NIFTY Midcap150 Quality 50,04-02-2026,23611.35,23798.35,23392.5,23778.35,62.8,.26,125127069,9303.72,33,7.82,1.37
Nifty200 Momentum 30,04-02-2026,30688.45,30987,30496.55,30926.05,295.1,.96,154893891,12501.42,26.44,4.56,.82
Nifty India Manufacturing,04-02-2026,15408.85,15552.2,15321.6,15509.35,128.25,.83,283932449,22007.01,28.2,4.4,.97
Nifty100 ESG Sector Leaders,04-02-2026,4286.7,4313.8,4263.1,4308.0,8.6,.2,545407544,39688.19,23.23,3.7,1.21
Nifty200 Alpha 30,04-02-2026,24722.05,24909.75,24553.9,24858.65,188.4,.76,144085201,13412.09,28.7,4.64,.68
Nifty Midcap150 Momentum 50,04-02-2026,61402.4,61896.8,60993.9,61827.7,421.65,.69,659105514,11806.08,33.24,5.05,.78
Nifty Smallcap250 Quality 50,04-02-2026,24672.45,24853.45,24500.55,24821.5,100.25,.41,91753188,3624.01,24.02,5.06,1.7
Nifty Smallcap250 Momentum Quality 100,04-02-2026,42494.5,42832.05,42256.7,42739.9,258.45,.61,231537990,11019.05,28.06,4.71,.93
Nifty MidSmallcap400 Momentum Quality 100,04-02-2026,47320.75,47709.6,47010.2,47665.0,281.75,.59,337669293,21008.11,29.17,6.12,.98
Nifty500 Momentum 50,04-02-2026,51473.25,51960.45,51187.3,51874.9,517.65,1.01,162693285,16030.97,29.32,4.82,.71
Nifty200 Value 30,04-02-2026,15335.45,15588.9,15280.2,15571.05,280.45,1.83,426944597,12795.04,10.1,1.57,2.63
Nifty Top 10 Equal Weight,04-02-2026,9664.1,9676.95,9587.7,9619.5,-98.7,-1.02,125147342,16760.36,20.67,3.56,1.46
Nifty500 Multicap Momentum Quality 50,04-02-2026,40774.3,41174.6,40503.7,41096.55,282.05,.69,162177535,17607.36,33.98,7.96,1.05
Nifty Top 15 Equal Weight,04-02-2026,10717.1,10752.7,10668.25,10706.6,-47.05,-.44,154027515,21052.11,21.75,3.78,1.34
Nifty Top 20 Equal Weight,04-02-2026,9483.5,9517.15,9422,9503.35,-13.35,-.14,239769073,25308.08,23.57,3.77,1.3
Nifty500 Quality 50,04-02-2026,18834.65,18913.2,18679.3,18891.8,-10.85,-.06,269371835,17339.22,30.68,10.16,1.57
Nifty500 Low Volatility 50,04-02-2026,22695.7,22827.75,22528.8,22768.9,41.7,.18,209056036,15479.36,24.84,4.57,1.68
NIFTY100 ESG,04-02-2026,5135.5,5163.6,5095.6,5157.05,2.45,.05,692623684,45793.09,23.51,4.02,1.28
NIFTY100 Enhanced ESG,04-02-2026,5176.4,5204.35,5135.85,5197.9,1.8,.03,676972191,44603.23,23.55,4.03,1.28
NIFTY500 Value 50,04-02-2026,16108.15,16375.85,16064.8,16362.25,292.0,1.82,765358158,14802.34,9.93,1.57,2.49
NIFTY100 Alpha 30,04-02-2026,17956.4,18152.05,17852.25,18120.2,191.9,1.07,240190431,16202.85,27.87,5.25,.73
Nifty500 Multifactor MQVLv 50,04-02-2026,31230.8,31607.85,31069.6,31561.85,322.15,1.03,248198324,14672.84,15.16,2.9,1.98
NIFTY Alpha Low-Volatility 30,04-02-2026,26645,26849.05,26536.45,26802.05,194.2,.73,117728457,14756.64,31.92,4.74,.7
Nifty500 Flexicap Quality 30,04-02-2026,10369.4,10400.8,10273.1,10390.85,-99.7,-.95,110701121,18109.64,32,7.03,1.88
Nifty Total Market Momentum Quality 50,04-02-2026,41570.7,41904.85,41269.9,41833.35,205.0,.49,158167429,16954.35,32.2,7.57,1.01
Nifty500 Equal Weight,04-02-2026,13780.1,13890.2,13697.85,13877.8,87.4,.63,2891821213,99872.34,25.73,3.61,.91
NIFTY50 Equal Weight,04-02-2026,33126.95,33381.7,32952.05,33327.25,149.55,.45,429788986,36899.12,24.83,3.79,1.32
Nifty 50 Futures Index,04-02-2026,-,-,-,6515.71,7.99,.12,-,-,-,-,-
Nifty 50 Arbitrage,04-02-2026,-,-,-,2632.12,1.25,.05,-,-,-,-,-
Nifty 50 Futures TR Index,04-02-2026,-,-,-,27538.6,38.26,.14,-,-,-,-,-
Nifty 8-13 yr G-Sec,04-02-2026,2964.41,2970.04,2964.1,2969.34,5.46,.18,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,04-02-2026,3234.4,3237.57,3234,3237.57,3.74,.12,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,04-02-2026,3224.44,3230.23,3222.93,3230.23,6.41,.2,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,04-02-2026,3457.08,3465.03,3457.08,3463.19,6.81,.2,-,-,-,-,-
Nifty Composite G-sec Index,04-02-2026,3043.2,3047.84,3042.7,3047.76,5.12,.17,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,04-02-2026,2606.22,2610.99,2605.67,2610.6,4.84,.19,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),04-02-2026,883.97,885.63,883.78,885.5,1.52,.17,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,04-02-2026,1564.41,1565.4,1564.39,1564.97,0.87,.06,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,04-02-2026,1420.4,1423.33,1420.4,1423.33,3.19,.22,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,04-02-2026,1291.26,1293.18,1291.26,1293.18,2.17,.17,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,04-02-2026,1253.76,1254.73,1253.75,1254.73,1.22,.1,-,-,-,-,-
Nifty 1D Rate Index,04-02-2026,-,-,-,2523.41,0.29,.01,-,-,-,-,-
Nifty50 USD,04-02-2026,9876.5,9908.2,9627.3,9876.7,0.2,0,-,-,-,-,-
