Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Commodities,23-01-2026,9501.4,9526.6,9322.5,9333.7,-131.0,-1.38,252513137,11751.38,16.32,2.22,1.83
Nifty Dividend Opportunities 50,23-01-2026,6382.5,6388.5,6300.75,6307.2,-42.85,-.67,435016183,17636.56,14.82,2.94,2.98
Nifty Infrastructure,23-01-2026,9097.15,9097.15,8914.7,8926.05,-153.6,-1.69,247155603,13759.55,20.04,2.93,1.16
Nifty PSE,23-01-2026,9802.3,9802.3,9595.9,9614.4,-150.8,-1.54,167113535,4515.94,10.88,1.93,3.29
Nifty Services Sector,23-01-2026,33113.7,33130.95,32665.55,32707.95,-336.05,-1.02,287441138,21159.29,20.86,3.44,1.31
Nifty50 Shariah,23-01-2026,4849.4,4867.15,4822.75,4828.35,2.7,.06,54692827,6903.94,25.35,4.65,2.02
Nifty500 Shariah,23-01-2026,7005.8,7006,6910.35,6917.1,-60.65,-.87,460762168,23883.2,27.32,4.67,1.45
Nifty Low Volatility 50,23-01-2026,25168.6,25168.6,24848,24872.95,-233.0,-.93,187459545,21928.77,30.54,5.01,1.25
Nifty Alpha 50,23-01-2026,48685.25,48709.8,47538.65,47629.4,-826.45,-1.71,268070883,18219.1,30.65,4.12,.61
Nifty High Beta 50,23-01-2026,3779.9,3780.8,3646.4,3654.7,-103.5,-2.75,1073326346,20510.99,22.51,2.83,1.18
Nifty100 Equal Weight,23-01-2026,33227.65,33227.65,32488.9,32539.35,-578.8,-1.75,706668315,46864,21.86,3.62,1.37
Nifty100 Liquid 15,23-01-2026,7364.85,7364.85,7201.2,7211.65,-132.95,-1.81,216527600,13307.49,22.23,3.26,.91
Nifty CPSE,23-01-2026,6501.75,6501.75,6384,6396.7,-84.25,-1.3,86684572,2207.16,13.34,2.05,3.17
Nifty50 Value 20,23-01-2026,13205.1,13205.5,13064.55,13076.25,-85.95,-.65,149591487,11797.01,17.15,3.02,2.05
Nifty Midcap Liquid 15,23-01-2026,15556.45,15563.5,15147.65,15178.45,-325.5,-2.1,222970872,4742.88,34.33,4.31,.65
Nifty Shariah 25,23-01-2026,8359,8359,8259.4,8268.15,-52.6,-.63,51979273,7402.51,29.25,5.24,1.82
India VIX,23-01-2026,13.35,14.4325,12.2825,14.19,0.84,6.31,-,-,-,-,-
Nifty Growth Sectors 15,23-01-2026,12269.75,12271.5,12153.2,12164.95,-55.3,-.45,37768052,6546.83,31.76,7.24,1.73
Nifty50 TR 1x Inverse,23-01-2026,169.1,171.25,169.1,171.1,1.65,.97,-,-,-,-,-
Nifty50 TR 2x Leverage,23-01-2026,20640.75,20641.95,20122.1,20159.7,-395.15,-1.92,-,-,-,-,-
Nifty50 PR 1x Inverse,23-01-2026,206.8,209.4,206.8,209.2,2.0,.97,-,-,-,-,-
Nifty50 PR 2x Leverage,23-01-2026,13777.35,13778.15,13431.2,13456.25,-263.75,-1.92,-,-,-,-,-
NIFTY100 Quality 30,23-01-2026,5819.55,5820.9,5754.25,5761.65,-26.8,-.46,108141963,10454.94,31.65,7.93,1.85
Nifty India Corporate Group Index - Mahindra Group,23-01-2026,-,-,-,38788.62,-145.62,-.37,6371222,1126.19,29.47,4.87,1.27
Nifty India Corporate Group Index - Tata Group,23-01-2026,-,-,-,15761.93,-58.98,-.37,62931735,3426.46,30.72,5.86,1.92
Nifty India Corporate Group Index - Aditya Birla Group,23-01-2026,-,-,-,9085.77,-62.28,-.68,546378517,2090.01,87.4,3.13,.46
Nifty Conglomerate 50,23-01-2026,-,-,-,14283.3,-205.37,-1.42,741460435,16043.89,27.88,3.77,1.02
Nifty India Infrastructure & Logistics,23-01-2026,10865.3,10865.3,10555.55,10568.65,-263.1,-2.43,1015828780,18430.79,28.04,3.77,.94
Nifty India FPI 150,23-01-2026,1573.1,1573.1,1547,1548.8,-19.85,-1.27,1010061146,58003.04,23.73,3.75,1.26
Nifty Waves,23-01-2026,1976.8,1978.05,1902.6,1907.95,-62.25,-3.16,39227630,366.79,-,2.29,.81
Nifty500 Healthcare,23-01-2026,17982.05,18000.6,17693.35,17724.3,-207.2,-1.16,39522562,4700.79,36.31,5.33,.57
Nifty India Corporate Group Index - Tata Group 25% Cap,23-01-2026,14969.45,14992.5,14781.45,14800.8,-82.0,-.55,51082237,2955.75,32.49,4.68,1.52
Nifty Private Bank,23-01-2026,28362.45,28424.95,27930.9,28001.95,-304.75,-1.08,304079537,8818.93,19.38,2.21,.56
Nifty Smallcap 250,23-01-2026,15681.5,15683.6,15288.8,15314.6,-304.2,-1.95,569656201,15426.52,26.73,3.27,.77
Nifty Smallcap 50,23-01-2026,8189.1,8193.15,7971.35,7984.55,-156.1,-1.92,221586045,6746.13,29.36,3.54,.8
Nifty Midcap 150,23-01-2026,21451.75,21453.75,20976,21008.55,-367.45,-1.72,1192433782,23603.07,30.88,4.24,.85
Nifty Midcap Select,23-01-2026,13388.3,13388.9,13044.05,13066.65,-258.8,-1.94,266924814,6891.95,26.91,4.31,.85
NIFTY LargeMidcap 250,23-01-2026,16300.4,16301.15,16001.25,16021.8,-230.5,-1.42,1899102097,70467.07,25.17,3.78,1.1
NIFTY SME EMERGE,23-01-2026,13053.7,13100.15,12870.05,12878.55,-158.7,-1.22,-,-,22.95,3.61,.25
Nifty Oil & Gas,23-01-2026,11477.2,11477.75,11292.6,11306.65,-136.7,-1.19,58163805,2699.25,10.35,1.56,3
Nifty Financial Services 25/50,23-01-2026,29653.5,29691.3,29242.85,29285.9,-334.7,-1.13,134603139,11914.86,17.19,2.96,.96
Nifty Healthcare Index,23-01-2026,14119.65,14160.1,13928.2,13957.3,-116.7,-.83,33516787,4011.4,35.22,5.21,.6
Nifty500 Multicap 50:25:25,23-01-2026,15847.55,15848.45,15548.5,15566.45,-232.6,-1.47,2468758298,85893.6,24.39,3.55,1.08
Nifty Microcap 250,23-01-2026,21062.95,21065.1,20465.9,20526.1,-449.8,-2.14,471334883,6818.64,24.47,2.62,.86
Nifty Total Market,23-01-2026,12929.55,12930.15,12705.4,12720.0,-173.3,-1.34,2940093181,92712.24,23.16,3.49,1.18
Nifty India Digital,23-01-2026,9196.9,9202,8978.2,8995.35,-163.45,-1.78,696495900,11827.2,67.42,8.52,1.51
Nifty Mobility,23-01-2026,22137.4,22137.9,21562.25,21587.55,-506.7,-2.29,230489973,11798.47,28.94,4.41,1.13
Nifty India Defence,23-01-2026,7690.15,7690.15,7507.3,7522.1,-138.05,-1.8,19135843,1823.47,50.26,10.04,.54
Nifty Financial Services Ex-Bank,23-01-2026,31150,31199.45,30446.3,30491.95,-593.2,-1.91,129153517,9450.77,23.17,4.29,.81
Nifty Housing,23-01-2026,11497.8,11502.05,11251.05,11267.3,-194.95,-1.7,551931826,21660.33,24.11,2.9,.94
Nifty Transportation & Logistics,23-01-2026,24849.45,24849.45,24207.65,24236.25,-567.5,-2.29,192067259,9996.16,36.11,5.2,.88
Nifty MidSmall Financial Services,23-01-2026,20750.15,20770.95,20151.9,20203.15,-457.8,-2.22,354329743,9652.31,28.26,2.91,.67
Nifty MidSmall Healthcare,23-01-2026,42279.65,42287.25,41475.75,41559.9,-613.75,-1.46,22102982,1950.46,39.05,5.02,.46
Nifty MidSmall IT & Telecom,23-01-2026,9923.35,9940,9700.65,9725.65,-171.45,-1.73,553172072,2901.61,61.85,9.51,1.1
Nifty MidSmall India Consumption,23-01-2026,17626.05,17627,17282.7,17314.5,-241.95,-1.38,595550588,5352.76,88.16,9.01,.83
Nifty REITs & InvITs,23-01-2026,-,-,-,1359.89,0.77,.06,6364790,109.29,45.58,1.96,6.07
Nifty Core Housing,23-01-2026,14873.95,14898.5,14573.9,14589.9,-247.2,-1.67,51722483,5801.77,32.08,3.44,.56
Nifty500 Multicap Infrastructure 50:30:20,23-01-2026,13577.05,13577.05,13283.55,13294.95,-242.65,-1.79,904910224,14479.33,24.22,3.22,.97
Nifty Rural,23-01-2026,15743.95,15753.15,15491.5,15505.75,-194.4,-1.24,890992931,19520.95,25.21,4.04,1.29
Nifty Capital Markets,23-01-2026,4593.15,4600.6,4481.3,4487.2,-80.0,-1.75,24102209,2566.27,43.26,11.13,1.11
Nifty India New Age Consumption,23-01-2026,11152,11152.3,10882.3,10898.05,-223.65,-2.01,819153953,17849.29,50.85,6.44,.73
Nifty India Select 5 Corporate Groups (MAATR),23-01-2026,37767.1,37787.45,36907.65,36942.75,-701.55,-1.86,745726886,14157,28.34,3.35,.97
Nifty India Railways PSU,23-01-2026,-,-,-,3232.09,-65.42,-1.98,118076162,2896.56,24.1,3.3,1.64
Nifty Consumer Durables,23-01-2026,34579.55,34731.65,34093.25,34156.6,-282.2,-.82,23648237,2200.01,56.83,10.7,.43
Nifty Non-Cyclical Consumer,23-01-2026,15268.85,15268.85,14995.85,15011.15,-214.6,-1.41,163144778,10233.66,51.17,10.36,1.05
Nifty500 Multicap India Manufacturing 50:30:20,23-01-2026,15287.3,15297.35,15028.65,15047.05,-178.5,-1.17,258021939,15676,27.7,3.91,.85
Nifty EV & New Age Automotive,23-01-2026,2982.55,2983.2,2926.65,2930.9,-44.4,-1.49,129164328,6536.58,34.35,4.61,.97
Nifty500 LargeMidSmall Equal-Cap Weighted,23-01-2026,17327.85,17328.95,16975.95,16995.9,-274.85,-1.59,2468758298,85893.6,25.66,3.6,.99
Nifty India Tourism,23-01-2026,7828.95,7833.4,7603.55,7617.9,-213.65,-2.73,37655163,2554.26,53.62,9.01,.28
Nifty MidSmallcap 400,23-01-2026,19308.65,19310.65,18862,18891.85,-345.55,-1.8,1762089983,39029.6,29.35,3.86,.82
Nifty IPO,23-01-2026,1946.2,1947.2,1902.2,1908.05,-35.75,-1.84,219430617,3299.36,56.98,10.06,.17
Nifty India Internet,23-01-2026,1331.5,1332.25,1269.6,1274.15,-53.35,-4.02,186067172,6544.03,258.45,6.3,.37
Nifty Chemicals,23-01-2026,27602.9,27635.25,27251.1,27328.2,-229.25,-.83,18117879,1433.03,36.75,4.03,.62
Nifty100 Low Volatility 30,23-01-2026,20645.6,20656.5,20438.6,20454.9,-139.9,-.68,140231116,17346.39,28.36,5.05,1.33
NIFTY Quality Low-Volatility 30,23-01-2026,17221.65,17224.3,17039.2,17057.8,-109.0,-.63,111408025,12936.93,28.03,6.2,1.8
NIFTY Alpha Quality Low-Volatility 30,23-01-2026,22373,22373.5,22071.4,22093.1,-210.15,-.94,74797284,9050.35,32.59,7.62,1.59
NIFTY Alpha Quality Value Low-Volatility 30,23-01-2026,20962.5,20964.8,20702.85,20727.95,-159.3,-.76,159844470,15167.43,22.96,4.7,1.99
NIFTY200 Quality 30,23-01-2026,21163.4,21163.6,20882.05,20906.95,-150.2,-.71,88973814,9843.02,32.21,10.3,1.98
NIFTY Midcap150 Quality 50,23-01-2026,23239.8,23249.9,22791.4,22819.15,-337.5,-1.46,80798180,6085.46,31.81,7.5,1.41
Nifty200 Momentum 30,23-01-2026,30768.9,30812.7,30148,30190.1,-453.45,-1.48,180829914,14360.37,25.65,4.45,.85
Nifty India Manufacturing,23-01-2026,15002,15014.1,14762.05,14780.0,-157.45,-1.05,290396554,19022.9,27.14,4.2,1.05
Nifty100 ESG Sector Leaders,23-01-2026,4239.7,4240.75,4179.2,4183.4,-47.65,-1.13,501490106,34140.53,22.56,3.59,1.27
Nifty200 Alpha 30,23-01-2026,24609.3,24625.65,24025.05,24065.65,-438.75,-1.79,170531901,13216.42,27.95,4.49,.71
Nifty Midcap150 Momentum 50,23-01-2026,60386,60405.6,58894.05,58995.7,-1085.15,-1.81,730561611,11867.26,31.75,4.79,.81
Nifty Smallcap250 Quality 50,23-01-2026,24298.75,24314.7,23746.3,23781.7,-465.1,-1.92,46684001,1919.43,23.26,4.85,1.79
Nifty Smallcap250 Momentum Quality 100,23-01-2026,41751.6,41763.85,40648.45,40729.35,-842.0,-2.03,159594165,9265.57,27.62,4.49,.96
Nifty MidSmallcap400 Momentum Quality 100,23-01-2026,46364.7,46372.4,45274.85,45348.35,-785.2,-1.7,256531666,15003.9,27.73,5.82,1.01
Nifty500 Momentum 50,23-01-2026,51335.9,51426.95,50333.05,50406.2,-716.25,-1.4,187521960,16977.62,28.51,4.69,.74
Nifty200 Value 30,23-01-2026,14961.2,15015.25,14691.2,14715.3,-185.5,-1.24,347983978,11483.63,9.56,1.49,2.96
Nifty Top 10 Equal Weight,23-01-2026,9576.2,9583.65,9469.85,9481.4,-68.4,-.72,100440951,11277.3,20.47,3.52,1.48
Nifty500 Multicap Momentum Quality 50,23-01-2026,40353.55,40357.3,39501.5,39548.15,-606.1,-1.51,136189501,10762.77,33.24,7.66,1.08
Nifty Top 15 Equal Weight,23-01-2026,10689.65,10692.8,10564.95,10573.65,-88.65,-.83,121532999,14566.6,21.56,3.74,1.35
Nifty Top 20 Equal Weight,23-01-2026,9418.55,9421.2,9294.65,9303.05,-90.75,-.97,220221558,18128.79,23.17,3.69,1.33
Nifty500 Quality 50,23-01-2026,18368.1,18368.1,18018.35,18045.3,-251.35,-1.37,153333396,7615.42,29.66,9.71,1.68
Nifty500 Low Volatility 50,23-01-2026,22627.95,22627.95,22308.35,22332.75,-223.45,-.99,130271445,10170.88,24.32,4.49,1.78
NIFTY100 ESG,23-01-2026,5100.1,5100.1,5008.6,5014.7,-71.3,-1.4,648641287,40892.96,22.53,3.85,1.36
NIFTY100 Enhanced ESG,23-01-2026,5141.85,5141.85,5049.2,5055.3,-72.45,-1.41,624444925,39113.13,22.59,3.86,1.36
NIFTY500 Value 50,23-01-2026,15690.9,15738.4,15413.35,15435.8,-183.95,-1.18,562661285,13920.02,9.66,1.49,2.81
NIFTY100 Alpha 30,23-01-2026,17755.5,17755.5,17382,17406.55,-306.7,-1.73,222090146,15517.8,26.91,5.04,.81
Nifty500 Multifactor MQVLv 50,23-01-2026,31255.35,31278.7,30653.05,30690.55,-437.6,-1.41,199304545,9845.09,15.03,2.82,2.12
NIFTY Alpha Low-Volatility 30,23-01-2026,26584.75,26589.95,26255.95,26283.25,-261.45,-.98,122630341,14712.54,31.56,4.65,.74
Nifty500 Flexicap Quality 30,23-01-2026,10515.6,10524.85,10381.7,10393.1,-87.4,-.83,74562499,8246.33,32.48,7.04,1.87
Nifty Total Market Momentum Quality 50,23-01-2026,40888.75,40892.5,39969.55,40027.35,-647.65,-1.59,128921048,10325.05,31.33,7.24,1.06
Nifty500 Equal Weight,23-01-2026,13548.4,13548.6,13235.15,13254.15,-251.05,-1.86,2468758298,85893.6,25.35,3.45,.97
NIFTY50 Equal Weight,23-01-2026,32766.45,32766.45,32214.85,32246.4,-424.35,-1.3,393944908,31844.65,23.97,3.66,1.42
Nifty 50 Futures Index,23-01-2026,-,-,-,6359.11,-67.18,-1.05,-,-,-,-,-
Nifty 50 Arbitrage,23-01-2026,-,-,-,2619.29,2.04,.08,-,-,-,-,-
Nifty 50 Futures TR Index,23-01-2026,-,-,-,26824.02,-278.88,-1.03,-,-,-,-,-
Nifty 8-13 yr G-Sec,23-01-2026,2974.54,2974.55,2967.7,2969.86,-4.15,-.14,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,23-01-2026,3226.55,3226.55,3221.54,3223.81,-2.17,-.07,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,23-01-2026,3236.82,3236.82,3228.88,3234.97,-1.24,-.04,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,23-01-2026,3466.89,3469.61,3456.65,3466.41,0.21,.01,-,-,-,-,-
Nifty Composite G-sec Index,23-01-2026,3050.78,3050.79,3043.65,3047.01,-3.21,-.11,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,23-01-2026,2618.31,2618.32,2610.85,2614.37,-3.47,-.13,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),23-01-2026,889.94,889.95,887.36,888.58,-1.37,-.15,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,23-01-2026,1557.43,1558.02,1557.42,1558.02,0.89,.06,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,23-01-2026,1415.78,1416.09,1415.78,1416.09,0.57,.04,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,23-01-2026,1285.06,1285.64,1285.06,1285.64,0.82,.06,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,23-01-2026,1248.37,1249.29,1248.36,1249.29,1.17,.09,-,-,-,-,-
Nifty 1D Rate Index,23-01-2026,-,-,-,2519.3,0.36,.01,-,-,-,-,-
Nifty50 USD,23-01-2026,9564.45,9661.5,9432.2,9439.15,-125.31,-1.31,-,-,-,-,-
