Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Media,27-01-2026,1356.15,1357.65,1313.85,1332.05,-19.5,-1.44,26774313,360.82,28.87,1.4,1.49
Nifty Metal,27-01-2026,11710.6,11865.6,11579.6,11829.65,351.85,3.07,225058200,10402.51,20.96,3.08,1.54
Nifty MNC,27-01-2026,30098.85,30150.3,29830.65,30061.6,43.2,.14,56879793,5509.56,36.45,8.64,1.54
Nifty Pharma,27-01-2026,21891.8,21898.35,21632.8,21788.45,66.2,.3,26700390,2979.25,32.37,4.72,.71
Nifty PSU Bank,27-01-2026,8825.95,8965.85,8771.15,8935.75,154.7,1.76,141580769,3312.64,9.03,1.46,2.15
Nifty Realty,27-01-2026,759.85,763.85,742.2,759.4,3.05,.4,28383398,2662.82,34.67,3.67,.39
Nifty India Consumption,27-01-2026,11501.95,11521.15,11350.25,11444.8,-88.0,-.76,250335405,19300.2,38.41,7.73,1.14
Nifty Commodities,27-01-2026,9439.3,9521.1,9380.4,9492.6,158.9,1.7,320667840,15785.46,16.6,2.26,1.8
Nifty Dividend Opportunities 50,27-01-2026,6346.4,6376.95,6298.35,6360.9,53.7,.85,531541284,21414.42,14.93,2.96,3
Nifty Infrastructure,27-01-2026,8948.75,9013.6,8908.1,8983.8,57.75,.65,298428992,17398.8,20.3,2.94,1.15
Nifty PSE,27-01-2026,9695.85,9769.3,9612.5,9730.85,116.45,1.21,243077398,5872.8,11.01,1.96,3.25
Nifty Services Sector,27-01-2026,32706.3,33071.55,32524,32957.8,249.85,.76,434114379,32636.56,21.08,3.47,1.33
Nifty50 Shariah,27-01-2026,4867.6,4867.6,4815.8,4849.15,20.8,.43,84963927,11190.94,25.46,4.67,2.01
Nifty500 Shariah,27-01-2026,6958,6958,6874.2,6936.6,19.5,.28,590421222,31113.4,27.39,4.69,1.45
Nifty Low Volatility 50,27-01-2026,24955.7,25007.4,24785.55,24957.85,84.9,.34,350382311,39205.34,30.64,5.02,1.29
Nifty Alpha 50,27-01-2026,47846.25,48052.4,47286.45,47879.95,250.55,.53,240277690,21432.4,30.64,4.14,.61
Nifty High Beta 50,27-01-2026,3682.85,3703.15,3621.65,3686.0,31.3,.86,1066218885,20739.55,22.61,2.86,1.17
Nifty100 Equal Weight,27-01-2026,32722.55,32833.3,32387.65,32749.4,210.05,.65,938292641,67098.67,22.04,3.64,1.39
Nifty100 Liquid 15,27-01-2026,7201.75,7221.65,7139.85,7199.25,-12.4,-.17,324266656,19267.44,22.37,3.25,.91
Nifty CPSE,27-01-2026,6450.65,6497.45,6408.75,6474.5,77.8,1.22,129859810,2987.69,13.5,2.08,3.13
Nifty50 Value 20,27-01-2026,13132.65,13212.8,13029.3,13175.15,98.9,.76,277997070,20807.66,17.27,3.04,2.07
Nifty Midcap Liquid 15,27-01-2026,15212.3,15309.4,14997.75,15259.95,81.5,.54,240792136,6437.01,34.51,4.33,.67
Nifty Shariah 25,27-01-2026,8303.6,8308.1,8210.65,8279.1,10.95,.13,87689330,10808.71,29.29,5.24,1.83
India VIX,27-01-2026,14.1925,16.0575,13.9225,14.45,0.26,1.83,-,-,-,-,-
Nifty Growth Sectors 15,27-01-2026,12150.7,12163.9,11990.8,12081.65,-83.3,-.68,56107387,10911.36,31.52,7.18,1.83
Nifty50 TR 1x Inverse,27-01-2026,171.1,172,169.85,170.3,-0.8,-.47,-,-,-,-,-
Nifty50 TR 2x Leverage,27-01-2026,20171.9,20466.05,19962.2,20352.25,192.55,.96,-,-,-,-,-
Nifty50 PR 1x Inverse,27-01-2026,209.2,210.3,207.7,208.3,-0.9,-.43,-,-,-,-,-
Nifty50 PR 2x Leverage,27-01-2026,13464.4,13660.75,13324.45,13584.8,128.55,.96,-,-,-,-,-
NIFTY100 Quality 30,27-01-2026,5794.6,5796.65,5735.8,5782.95,21.3,.37,159785383,15279.78,31.75,7.95,1.91
Nifty India Corporate Group Index - Mahindra Group,27-01-2026,-,-,-,37978.81,-809.81,-2.09,13204674,3067.71,28.85,4.77,1.3
Nifty India Corporate Group Index - Tata Group,27-01-2026,-,-,-,15770.0,8.07,.05,88051952,5192.43,30.73,5.87,1.92
Nifty India Corporate Group Index - Aditya Birla Group,27-01-2026,-,-,-,9219.82,134.05,1.48,609581531,3508.56,88.69,3.17,.46
Nifty Conglomerate 50,27-01-2026,-,-,-,14311.11,27.81,.19,845114276,25305.16,27.93,3.78,1.02
Nifty India Infrastructure & Logistics,27-01-2026,10631.9,10708.25,10521.95,10671.05,102.4,.97,1156296421,21143.24,28.62,3.8,.93
Nifty India FPI 150,27-01-2026,1553.35,1560,1541.35,1556.0,7.2,.46,1325854577,79601.54,23.89,3.77,1.28
Nifty Waves,27-01-2026,1912.8,1914.9,1871.2,1888.65,-19.3,-1.01,34663772,376.2,-,2.27,.82
Nifty500 Healthcare,27-01-2026,17821.2,17825.65,17576.7,17689.65,-34.65,-.2,49501131,5149,36.3,5.32,.57
Nifty India Corporate Group Index - Tata Group 25% Cap,27-01-2026,14835.15,14937.1,14705.8,14894.9,94.1,.64,75761863,4789.27,32.69,4.71,1.51
Nifty Private Bank,27-01-2026,27945.25,28413.05,27813.4,28281.9,279.95,1,322412612,14362.34,19.61,2.23,.55
Nifty Smallcap 250,27-01-2026,15365.25,15411.8,15111.3,15345.5,30.9,.2,759210457,20002.45,26.72,3.28,.77
Nifty Smallcap 50,27-01-2026,8042.15,8076.2,7936.4,8041.45,56.9,.71,225442305,8114.23,29.42,3.56,.8
Nifty Midcap 150,27-01-2026,21076.85,21185.8,20807.9,21119.1,110.55,.53,1300675357,24479.64,31.01,4.27,.85
Nifty Midcap Select,27-01-2026,13119.2,13181.05,12935.1,13137.9,71.25,.55,268922637,8388.38,27.06,4.33,.87
NIFTY LargeMidcap 250,27-01-2026,16060.25,16153.7,15910.6,16106.5,84.7,.53,2238967998,91578.31,25.32,3.8,1.1
NIFTY SME EMERGE,27-01-2026,12909.95,12913.75,12746.45,12750.75,-127.8,-.99,-,-,22.72,3.57,.25
Nifty Oil & Gas,27-01-2026,11341.05,11414.25,11237.35,11376.55,69.9,.62,102206989,5583.58,10.41,1.57,2.99
Nifty Financial Services 25/50,27-01-2026,29271.95,29680.2,29148.15,29568.4,282.5,.96,228669219,20613.59,17.36,2.98,.95
Nifty Healthcare Index,27-01-2026,14052.45,14056,13844.5,13951.85,-5.45,-.04,38379811,4047.19,35.27,5.2,.6
Nifty500 Multicap 50:25:25,27-01-2026,15603.9,15686.4,15444.35,15636.4,69.95,.45,2998178455,111580.76,24.51,3.56,1.08
Nifty Microcap 250,27-01-2026,20581.35,20660.35,20181.75,20554.75,28.65,.14,417298846,5737.89,24.42,2.63,.85
Nifty Total Market,27-01-2026,12746.35,12820.35,12635.3,12781.75,61.75,.49,3415477301,117318.65,23.29,3.5,1.19
Nifty India Digital,27-01-2026,9030.6,9037.9,8906.05,8994.2,-1.15,-.01,760868077,13370.22,67.38,8.51,1.62
Nifty Mobility,27-01-2026,21599.15,21639.9,21279.25,21594.25,6.7,.03,314301486,16202.54,29.56,4.41,1.13
Nifty India Defence,27-01-2026,7591,7688.8,7482.6,7637.25,115.15,1.53,25444281,2717.92,51.03,10.19,.53
Nifty Financial Services Ex-Bank,27-01-2026,30630.7,30720.15,30278.65,30595.4,103.45,.34,141074533,11298.11,23.24,4.31,.81
Nifty Housing,27-01-2026,11328.7,11457.35,11263.2,11418.15,150.85,1.34,654932413,30807.45,24.43,2.94,.92
Nifty Transportation & Logistics,27-01-2026,24156,24228.55,23772.05,24122.35,-113.9,-.47,241998163,11822.64,36.74,5.18,.88
Nifty MidSmall Financial Services,27-01-2026,20298,20468.45,20062.5,20399.2,196.05,.97,287505369,8987.97,28.58,2.93,.66
Nifty MidSmall Healthcare,27-01-2026,41751.75,41807.95,41046.1,41354.65,-205.25,-.49,32936082,2610.49,39.02,4.99,.47
Nifty MidSmall IT & Telecom,27-01-2026,9732.3,9815.35,9630.35,9770.5,44.85,.46,596009172,2583.12,62.28,9.56,1.16
Nifty MidSmall India Consumption,27-01-2026,17377.1,17377.65,17074.15,17251.2,-63.3,-.37,642501190,5946.75,87.5,8.98,.83
Nifty REITs & InvITs,27-01-2026,-,-,-,1352.31,-7.57,-.56,8038143,164.8,45.33,1.94,5.92
Nifty Core Housing,27-01-2026,14703.5,14731.65,14494.15,14656.0,66.1,.45,59707083,7994.65,32.18,3.45,.55
Nifty500 Multicap Infrastructure 50:30:20,27-01-2026,13317.25,13410,13193.9,13363.65,68.7,.52,1077426825,19716.86,24.45,3.24,.96
Nifty Rural,27-01-2026,15510.95,15550.9,15369.2,15491.6,-14.15,-.09,965265078,28019.01,25.19,4.04,1.29
Nifty Capital Markets,27-01-2026,4524.25,4574.7,4462.8,4547.2,60.0,1.34,38328676,4608.74,43.84,11.28,1.1
Nifty India New Age Consumption,27-01-2026,10893.8,10903.15,10726.65,10846.4,-51.65,-.47,951155275,22144.24,51.92,6.41,.73
Nifty India Select 5 Corporate Groups (MAATR),27-01-2026,37061.8,37228.75,36720,37120.55,177.8,.48,810741479,19139.7,28.48,3.37,.96
Nifty India Railways PSU,27-01-2026,-,-,-,3244.2,12.1,.37,140367038,3413.05,24.19,3.31,1.63
Nifty Consumer Durables,27-01-2026,34242.2,34263.35,33483.8,33954.6,-202.0,-.59,25558036,2903.98,56.49,10.64,.43
Nifty Non-Cyclical Consumer,27-01-2026,15014.85,15040,14800.7,14927.75,-83.4,-.56,236413735,14709.35,52.23,10.3,1.07
Nifty500 Multicap India Manufacturing 50:30:20,27-01-2026,15097.95,15103.75,14908.7,15056.2,9.15,.06,320536616,21956.18,27.7,3.91,.85
Nifty EV & New Age Automotive,27-01-2026,2928.5,2931.35,2888.45,2918.7,-12.2,-.42,186596866,11835.33,34.2,4.59,.97
Nifty500 LargeMidSmall Equal-Cap Weighted,27-01-2026,17041.7,17124.8,16843.3,17067.65,71.75,.42,2998178455,111580.76,25.76,3.61,.99
Nifty India Tourism,27-01-2026,7611,7647.5,7508.35,7620.55,2.65,.03,70400550,1926.58,60.77,9.01,.28
Nifty MidSmallcap 400,27-01-2026,18953.65,19037.5,18688.25,18970.65,78.8,.42,2059885814,44482.09,29.43,3.87,.82
Nifty IPO,27-01-2026,1913.35,1914.8,1874.25,1890.8,-17.25,-.9,244835592,2975.1,55.77,9.96,.17
Nifty India Internet,27-01-2026,1279.95,1282.4,1245.9,1263.3,-10.85,-.85,183668943,5294.29,255.6,6.25,.37
Nifty Chemicals,27-01-2026,27366.15,27390.95,27015.05,27266.75,-61.45,-.22,12018530,1060.94,36.67,4.02,.64
Nifty100 Low Volatility 30,27-01-2026,20487.8,20548.9,20364.4,20493.35,38.45,.19,280067393,31358.79,28.4,5.06,1.39
NIFTY Quality Low-Volatility 30,27-01-2026,17087.7,17093,16933.5,17054.45,-3.35,-.02,220427652,21386.38,28.02,6.2,1.81
NIFTY Alpha Quality Low-Volatility 30,27-01-2026,22182.85,22199.4,21966.75,22119.45,26.35,.12,141514991,15174.11,32.63,7.63,1.6
NIFTY Alpha Quality Value Low-Volatility 30,27-01-2026,20796.55,20850.9,20641.15,20807.15,79.2,.38,300040343,26842.11,23.03,4.72,2.04
NIFTY200 Quality 30,27-01-2026,21023,21027.35,20770.2,20958.45,51.5,.25,138386447,14515.85,32.29,10.32,1.99
NIFTY Midcap150 Quality 50,27-01-2026,22892.6,22942.95,22629.2,22859.6,40.45,.18,93386561,7330.97,31.88,7.52,1.42
Nifty200 Momentum 30,27-01-2026,30327.3,30407.85,29989.6,30332.6,142.5,.47,205324934,15742.97,26.02,4.47,.84
Nifty India Manufacturing,27-01-2026,14869.1,14887,14681.4,14851.5,71.5,.48,356893782,25227.28,27.26,4.22,1.04
Nifty100 ESG Sector Leaders,27-01-2026,4190.15,4214.5,4165.15,4202.2,18.8,.45,634929809,50523.43,22.65,3.61,1.28
Nifty200 Alpha 30,27-01-2026,24123.6,24257.45,23884.05,24185.1,119.45,.5,166316168,15230.37,28.21,4.52,.71
Nifty Midcap150 Momentum 50,27-01-2026,59166.65,59643.3,58638.95,59450.0,454.3,.77,782089857,10957.42,31.93,4.83,.82
Nifty Smallcap250 Quality 50,27-01-2026,23822.8,23863.65,23421.8,23761.4,-20.3,-.09,103778293,3457.72,23.24,4.85,1.8
Nifty Smallcap250 Momentum Quality 100,27-01-2026,40867.05,41022.1,40259,40854.85,125.5,.31,182198756,10980.47,27.42,4.51,.96
Nifty MidSmallcap400 Momentum Quality 100,27-01-2026,45568.9,45901.85,45120.8,45733.65,385.3,.85,288486431,17633.22,27.89,5.87,1.01
Nifty500 Momentum 50,27-01-2026,50605.85,50686.45,49978.9,50535.95,129.75,.26,271944581,21874.82,28.76,4.7,.74
Nifty200 Value 30,27-01-2026,14830.6,14985.75,14717.2,14938.7,223.4,1.52,408041233,13499.91,9.7,1.51,2.92
Nifty Top 10 Equal Weight,27-01-2026,9479.2,9553.5,9429.5,9515.65,34.25,.36,242122272,23641.11,20.55,3.53,1.47
Nifty500 Multicap Momentum Quality 50,27-01-2026,39774.6,39970.75,39393.15,39835.3,287.15,.73,154316836,15328.77,33.49,7.72,1.08
Nifty Top 15 Equal Weight,27-01-2026,10548.95,10597.85,10487.9,10564.05,-9.6,-.09,281620990,30330.82,21.54,3.74,1.35
Nifty Top 20 Equal Weight,27-01-2026,9290.85,9317.8,9224.85,9286.0,-17.05,-.18,407402035,35055.15,23.13,3.68,1.33
Nifty500 Quality 50,27-01-2026,18102.85,18171.2,17881.85,18102.8,57.5,.32,197377412,10938.24,29.75,9.74,1.68
Nifty500 Low Volatility 50,27-01-2026,22412.65,22432.65,22184.35,22362.0,29.25,.13,168810585,15406.5,24.34,4.49,1.84
NIFTY100 ESG,27-01-2026,5029.5,5049.75,4987.4,5036.2,21.5,.43,835609084,60427.51,22.62,3.86,1.39
NIFTY100 Enhanced ESG,27-01-2026,5069.9,5089.75,5027.1,5076.1,20.8,.41,814990664,58909.4,22.68,3.87,1.38
NIFTY500 Value 50,27-01-2026,15559.45,15717.5,15429.85,15669.6,233.8,1.51,626382509,16527.14,9.81,1.51,2.76
NIFTY100 Alpha 30,27-01-2026,17477.1,17524.55,17301.4,17482.65,76.1,.44,294574046,23441.01,27.52,5.06,.8
Nifty500 Multifactor MQVLv 50,27-01-2026,30844.6,30914.85,30555.8,30818.1,127.55,.42,224268660,13393.06,15.08,2.83,2.12
NIFTY Alpha Low-Volatility 30,27-01-2026,26336.15,26455.85,26211.7,26405.9,122.65,.47,232753292,27712.71,31.71,4.67,.73
Nifty500 Flexicap Quality 30,27-01-2026,10439.95,10461.8,10339.6,10425.85,32.75,.32,179861848,14417.06,32.55,7.06,1.87
Nifty Total Market Momentum Quality 50,27-01-2026,40268.55,40492.05,39887.9,40357.55,330.2,.82,142226203,14312.28,31.54,7.3,1.06
Nifty500 Equal Weight,27-01-2026,13293.55,13325.05,13090.55,13275.0,20.85,.16,2998178455,111580.76,25.38,3.45,.97
NIFTY50 Equal Weight,27-01-2026,32402.5,32554.1,32167,32480.5,234.1,.73,618696080,50989.25,24.25,3.69,1.45
Nifty 50 Futures Index,27-01-2026,-,-,-,6398.19,39.09,.61,-,-,-,-,-
Nifty 50 Arbitrage,27-01-2026,-,-,-,2621.93,2.63,.1,-,-,-,-,-
Nifty 50 Futures TR Index,27-01-2026,-,-,-,27006.47,182.45,.68,-,-,-,-,-
Nifty 8-13 yr G-Sec,27-01-2026,2972.01,2972.02,2962.32,2962.32,-9.16,-.31,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,27-01-2026,3226.12,3228.04,3221.03,3221.52,-4.02,-.12,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,27-01-2026,3237.46,3237.89,3225.99,3225.99,-10.85,-.34,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,27-01-2026,3469.21,3469.48,3457.38,3457.38,-11.14,-.32,-,-,-,-,-
Nifty Composite G-sec Index,27-01-2026,3049.29,3049.29,3040.45,3040.45,-8.28,-.27,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,27-01-2026,2616.26,2616.27,2605.53,2605.53,-10.27,-.39,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),27-01-2026,888.59,888.59,884.87,884.87,-3.72,-.42,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,27-01-2026,1559.22,1559.9,1559.17,1559.9,0.99,.06,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,27-01-2026,1417.17,1417.73,1416.99,1417.73,0.82,.06,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,27-01-2026,1286.64,1289.31,1286.51,1289.31,2.92,.23,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,27-01-2026,1250.26,1252.52,1250.26,1252.52,2.5,.2,-,-,-,-,-
Nifty 1D Rate Index,27-01-2026,-,-,-,2520.71,1.41,.06,-,-,-,-,-
Nifty50 USD,27-01-2026,9439.15,9691.05,9405.4,9510.3,71.15,.75,-,-,-,-,-
