Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Midcap Liquid 15,19-02-2026,15771.95,15792.25,15348,15397.75,-347.5,-2.21,128814902,5086.21,36.58,4.37,.66
Nifty Shariah 25,19-02-2026,8104.05,8127.45,7955.35,7975.05,-107.4,-1.33,113381508,6903.36,28.4,5.04,1.72
India VIX,19-02-2026,12.2225,13.68,9.73,13.46,1.24,10.12,-,-,-,-,-
Nifty Growth Sectors 15,19-02-2026,11687.15,11734.35,11475.15,11500.2,-164.0,-1.41,75507689,6200.2,29.61,6.84,1.85
Nifty50 TR 1x Inverse,19-02-2026,165.85,169,165.85,168.55,2.35,1.41,-,-,-,-,-
Nifty50 TR 2x Leverage,19-02-2026,21420.8,21431.05,20622.85,20728.3,-606.15,-2.84,-,-,-,-,-
Nifty50 PR 1x Inverse,19-02-2026,202.95,206.75,202.9,206.25,2.9,1.43,-,-,-,-,-
Nifty50 PR 2x Leverage,19-02-2026,14283.95,14290.8,13751.85,13822.2,-404.15,-2.84,-,-,-,-,-
NIFTY100 Quality 30,19-02-2026,5684.05,5698.1,5575.2,5588.6,-82.95,-1.46,121089613,8424.4,30.53,7.68,1.85
Nifty India Corporate Group Index - Mahindra Group,19-02-2026,-,-,-,37134.7,-891.42,-2.34,6251398,1189.88,26.59,4.66,1.33
Nifty India Corporate Group Index - Aditya Birla Group,19-02-2026,-,-,-,9305.78,-176.41,-1.86,344778844,1444.82,87.38,3.2,.45
Nifty India Corporate Group Index - Tata Group,19-02-2026,-,-,-,15201.15,-186.36,-1.21,74161575,4554.09,31.65,5.51,1.99
Nifty India Corporate Group Index - Tata Group 25% Cap,19-02-2026,15206.6,15257.95,14885.1,14938.75,-244.45,-1.61,45334247,2692.3,36.53,4.73,1.5
Nifty Private Bank,19-02-2026,29238.15,29250.45,28701.35,28760.45,-427.5,-1.46,146347884,6053.59,20.14,2.27,.54
Nifty Smallcap 250,19-02-2026,16229.25,16247.4,15941.4,15988.0,-192.85,-1.19,548427511,20182.73,26.29,3.41,.74
Nifty Smallcap 50,19-02-2026,8489.5,8497.6,8309,8335.15,-121.6,-1.44,94545749,4448.43,30.02,3.69,.77
Nifty Midcap 150,19-02-2026,22197.95,22213.25,21747.65,21813.4,-346.55,-1.56,803046787,22334.19,32.49,4.41,.82
Nifty Midcap Select,19-02-2026,13740.05,13750.4,13400.1,13442.5,-287.05,-2.09,149849913,7398.48,28.19,4.43,.83
NIFTY LargeMidcap 250,19-02-2026,16775.95,16781.8,16445,16490.65,-255.45,-1.53,1310727099,54202.62,26.05,3.89,1.03
NIFTY SME EMERGE,19-02-2026,13250.65,13286.7,13100.15,13125.0,-95.95,-.73,-,-,22,3.47,.25
Nifty Oil & Gas,19-02-2026,12191.85,12208.55,11989,12036.15,-123.8,-1.02,116408815,4750.78,10.17,1.64,2.15
Nifty Financial Services 25/50,19-02-2026,30967.2,30970.9,30395.85,30479.35,-425.95,-1.38,98294533,9898.31,17.71,3.08,.91
Nifty Healthcare Index,19-02-2026,14606.4,14655.15,14482.4,14521.2,-74.65,-.51,19895725,2469.01,36.88,5.45,.56
Nifty500 Multicap 50:25:25,19-02-2026,16309.9,16317.25,15998.7,16042.4,-233.4,-1.43,1859154610,74385.35,24.87,3.66,1.01
Nifty Microcap 250,19-02-2026,22065.4,22098.6,21655,21712.35,-311.8,-1.42,380474545,5093.02,25.51,2.76,.79
Nifty Total Market,19-02-2026,13286.15,13289.8,13030.65,13065.4,-195.1,-1.47,2239629155,79478.37,23.71,3.58,1.1
Nifty India Digital,19-02-2026,8477.75,8512.5,8278.25,8308.35,-142.8,-1.69,423717756,8816.54,61.46,7.86,1.64
Nifty Mobility,19-02-2026,23269.05,23348.45,22736.2,22795.7,-481.3,-2.07,142588636,8248.23,32.91,4.68,1.02
Nifty India Defence,19-02-2026,8193.75,8232.8,8000.85,8036.3,-141.65,-1.73,17587738,2220.74,51.68,10.73,.57
Nifty Financial Services Ex-Bank,19-02-2026,32215.95,32225.6,31549,31660.75,-494.0,-1.54,80807363,6955.31,23.76,4.46,.76
Nifty Housing,19-02-2026,12195.05,12201.25,11937.3,11970.45,-213.0,-1.75,302142413,13753.26,25.07,3.08,.89
Nifty Transportation & Logistics,19-02-2026,25800.05,25896.9,25198.7,25262.25,-533.25,-2.07,92812047,5939.25,41.09,5.44,.85
Nifty MidSmall Financial Services,19-02-2026,21121.05,21131.1,20664.9,20732.85,-332.65,-1.58,171184172,6744.22,28.87,2.98,.65
Nifty MidSmall Healthcare,19-02-2026,43053.25,43131.7,42537.65,42660.9,-303.1,-.71,19894334,1997.47,39.95,5.21,.4
Nifty MidSmall IT & Telecom,19-02-2026,9275.1,9313.55,9012.25,9047.1,-169.85,-1.84,370827916,2735.82,64.32,8.85,1.2
Nifty MidSmall India Consumption,19-02-2026,18488.2,18500.25,18055.55,18115.4,-352.5,-1.91,364590577,3695.31,85.31,9.43,.76
Nifty REITs & InvITs,19-02-2026,-,-,-,1376.08,-0.25,-.02,6454098,104.61,46.57,2,5.67
Nifty Core Housing,19-02-2026,15539.8,15547.75,15179.2,15219.1,-330.05,-2.12,21896091,3346.31,33.74,3.58,.52
Nifty500 Multicap Infrastructure 50:30:20,19-02-2026,14423.35,14443.85,14145.5,14185.6,-228.5,-1.59,678869454,13936.17,26.17,3.44,.86
Nifty Rural,19-02-2026,16386.95,16396.4,16051.45,16095.45,-270.85,-1.65,555215563,14032.71,26.91,4.19,1.12
Nifty Capital Markets,19-02-2026,4780.1,4795.65,4647.15,4661.85,-91.6,-1.93,16992963,2942.21,43.28,11.56,1.08
Nifty India New Age Consumption,19-02-2026,11586.2,11602.15,11303.85,11333.65,-256.6,-2.21,501205395,10874.54,57.64,6.7,.71
Nifty India Select 5 Corporate Groups (MAATR),19-02-2026,38228.75,38280.75,37291.4,37408.05,-751.1,-1.97,468125089,9960.37,28.96,3.4,.95
Nifty India Railways PSU,19-02-2026,3308,3324.25,3264.4,3278.9,-25.05,-.76,123014119,3377.09,24.07,3.35,1.58
Nifty Consumer Durables,19-02-2026,38101.15,38176.85,37384.2,37459.1,-738.35,-1.93,10239525,1596.7,59.61,11.74,.39
Nifty Non-Cyclical Consumer,19-02-2026,15481.25,15484.75,15152.05,15183.8,-292.35,-1.89,115431993,6601.78,54.32,10.46,.87
Nifty500 Multicap India Manufacturing 50:30:20,19-02-2026,15986.25,16010,15667.95,15710.05,-252.8,-1.58,200679037,13790.09,29.35,4.08,.81
Nifty EV & New Age Automotive,19-02-2026,3086.8,3100.45,3028.6,3035.7,-47.1,-1.53,125318790,6750.27,37.81,4.78,.95
Nifty500 LargeMidSmall Equal-Cap Weighted,19-02-2026,17865.95,17876.4,17525.8,17574.65,-252.45,-1.42,1859154610,74385.35,26.13,3.72,.94
Nifty India Tourism,19-02-2026,8067.15,8073.5,7902.95,7925.7,-152.25,-1.88,26467343,1336.54,59.66,9.37,.28
Nifty MidSmallcap 400,19-02-2026,19981.2,19997.55,19593.65,19651.6,-286.85,-1.44,1351474298,42516.92,30.09,4.02,.8
Nifty IPO,19-02-2026,1994.1,2001,1963.4,1970.95,-22.1,-1.11,102332441,2394.74,56.18,9.82,.16
Nifty India Internet,19-02-2026,1281.05,1283.3,1247.95,1252.4,-28.65,-2.24,200613918,2684.23,215.33,6.2,.38
Nifty Chemicals,19-02-2026,28628.05,28679.35,28377.9,28468.35,-131.6,-.46,11835014,1184.72,40.17,4.2,.59
Nifty Conglomerate 50,19-02-2026,14977.25,14996.65,14654.75,14702.45,-253.0,-1.69,458287151,11407.34,29.03,3.89,.99
Nifty India Infrastructure & Logistics,19-02-2026,11627.45,11646.25,11357.7,11391.65,-238.85,-2.05,700983285,13105.21,31.82,4.07,.82
Nifty India FPI 150,19-02-2026,1601.4,1602.4,1569.9,1574.15,-24.45,-1.53,720328868,42886.75,24.09,3.81,1.19
Nifty Waves,19-02-2026,1996.15,2005.7,1960.9,1963.65,-35.55,-1.78,28204152,243.68,-,2.36,.69
Nifty Smallcap 500,19-02-2026,-,-,-,17987.56,-226.31,-1.24,919095104,25177.85,26.25,3.22,.75
Nifty Cement,19-02-2026,-,-,-,16247.0,-333.09,-2.01,8623365,817.19,31.12,2.52,.42
Nifty500 Healthcare,19-02-2026,18572.9,18623.85,18398.55,18446.5,-111.95,-.6,28027544,3317.01,38.08,5.58,.53
Nifty MidSmallcap400 50:50,19-02-2026,-,-,-,18942.87,-265.05,-1.38,1351474298,42516.92,29.1,3.85,.78
Nifty200 Value 30,19-02-2026,15912.9,15931.4,15626.95,15681.65,-198.75,-1.25,290947560,9347.89,10.19,1.58,2.53
Nifty Total Market Momentum Quality 50,19-02-2026,42552.8,42635.55,41578.75,41703.1,-732.05,-1.73,103154298,12109.68,31.13,7.54,1.03
Nifty500 Flexicap Quality 30,19-02-2026,10136.6,10167.8,9924.45,9949.9,-168.35,-1.66,105968482,8660.81,30.89,6.73,1.84
Nifty100 Low Volatility 30,19-02-2026,20865.75,20880.9,20512.25,20555.75,-273.65,-1.31,168926175,15928.27,28.46,5.07,1.25
NIFTY Quality Low-Volatility 30,19-02-2026,17130.3,17144.5,16826.55,16856.05,-247.25,-1.45,135708937,11368.06,27.83,6.12,1.73
NIFTY Alpha Quality Low-Volatility 30,19-02-2026,22893.9,22912.5,22495.2,22535.65,-325.95,-1.43,110264957,8613.81,32.95,7.77,1.48
NIFTY Alpha Quality Value Low-Volatility 30,19-02-2026,20996.5,21022.25,20588.9,20632.35,-330.3,-1.58,177612435,13801.72,22.51,4.67,1.87
NIFTY200 Quality 30,19-02-2026,20657.4,20708.95,20224.3,20271.85,-356.1,-1.73,109686581,9401.17,31.09,9.98,1.97
NIFTY Midcap150 Quality 50,19-02-2026,23677.7,23726.7,23245.55,23299.95,-334.05,-1.41,68220209,7548.01,32.03,7.66,1.43
Nifty200 Momentum 30,19-02-2026,31810.1,31819.55,31197.15,31291.4,-464.45,-1.46,104343257,9646.81,26.75,4.61,.81
Nifty India Manufacturing,19-02-2026,15781.6,15807.4,15484.85,15525.05,-234.2,-1.49,209459733,14469.55,28.26,4.41,.98
Nifty100 ESG Sector Leaders,19-02-2026,4271.5,4274,4186.35,4197.65,-65.95,-1.55,319365812,21798.39,22.49,3.6,1.24
Nifty200 Alpha 30,19-02-2026,25831.8,25836.95,25307.05,25389.95,-408.15,-1.58,97042931,9295.74,28.67,4.74,.67
Nifty Midcap150 Momentum 50,19-02-2026,63019.65,63038.3,61606.35,61797.85,-1110.0,-1.76,455582711,8085.85,32.27,5.04,.8
Nifty Smallcap250 Quality 50,19-02-2026,24741.05,24751.85,24287.25,24362.9,-321.45,-1.3,51364396,1965.33,23.46,4.97,1.75
Nifty Smallcap250 Momentum Quality 100,19-02-2026,42772.1,42871.4,41952.2,42093.6,-538.5,-1.26,215483222,11169.44,27.31,4.64,.95
Nifty MidSmallcap400 Momentum Quality 100,19-02-2026,47738.35,47776.4,46655.15,46799.7,-768.05,-1.61,245523393,18613.03,27.97,6,.99
Nifty500 Momentum 50,19-02-2026,53099.4,53111.6,52016.35,52174.65,-798.0,-1.51,129974317,12508.78,29.45,4.85,.72
Nifty Top 10 Equal Weight,19-02-2026,9583.75,9591.2,9396.55,9422.2,-134.3,-1.41,101079437,11631.87,20.53,3.49,1.32
Nifty500 Multicap Momentum Quality 50,19-02-2026,41352.15,41419.5,40389.7,40504.0,-756.2,-1.83,105091829,12573.2,32.59,7.84,1.07
Nifty Top 15 Equal Weight,19-02-2026,10824,10826.45,10608.65,10637.5,-158.95,-1.47,159579456,15211.46,21.69,3.76,1.23
Nifty Top 20 Equal Weight,19-02-2026,9531.15,9547.6,9354.35,9379.1,-137.8,-1.45,194408402,16854.81,25.36,3.72,1.24
Nifty500 Quality 50,19-02-2026,18728.85,18768.1,18310.45,18366.15,-335.2,-1.79,114367087,8176.1,29.61,9.87,1.65
Nifty500 Low Volatility 50,19-02-2026,23111.1,23160.3,22779.8,22829.3,-243.2,-1.05,133408020,9344.35,24.37,4.58,1.67
NIFTY100 ESG,19-02-2026,5162.5,5167.35,5061.1,5074.6,-79.05,-1.53,438327596,27136.14,22.92,3.96,1.29
NIFTY100 Enhanced ESG,19-02-2026,5202.3,5207.2,5099.9,5113.5,-80.05,-1.54,429248042,26466.64,22.96,3.97,1.28
NIFTY500 Value 50,19-02-2026,16655.95,16687.1,16388.35,16441.2,-177.8,-1.07,418398040,11318.93,10.16,1.58,2.42
NIFTY100 Alpha 30,19-02-2026,18443.2,18443.45,18055.9,18105.9,-317.45,-1.72,137978165,10667.03,27.99,5.25,.74
Nifty500 Multifactor MQVLv 50,19-02-2026,32273.4,32327.95,31737,31828.1,-395.6,-1.23,169070287,8956.01,14.87,2.92,1.94
NIFTY Alpha Low-Volatility 30,19-02-2026,27610.8,27618.9,27216.55,27272.65,-319.4,-1.16,97938971,12534.43,32.33,4.82,.7
NIFTY50 Equal Weight,19-02-2026,33662.45,33699.05,33070.25,33151.3,-463.1,-1.38,333658812,24756.87,25.13,3.77,1.3
Nifty500 Equal Weight,19-02-2026,14009.5,14027.3,13758.2,13797.5,-186.7,-1.34,1859154610,74385.35,25.57,3.59,.92
Nifty 50 Futures Index,19-02-2026,-,-,-,6414.18,-96.23,-1.48,-,-,-,-,-
Nifty 50 Arbitrage,19-02-2026,-,-,-,2640.3,1.25,.05,-,-,-,-,-
Nifty 50 Futures TR Index,19-02-2026,-,-,-,27176.03,-403.13,-1.46,-,-,-,-,-
Nifty 8-13 yr G-Sec,19-02-2026,2986.67,2986.68,2986.14,2986.14,0.54,.02,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,19-02-2026,3253.43,3253.43,3252.85,3252.85,0.57,.02,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,19-02-2026,3264.88,3264.88,3264.26,3264.26,0.62,.02,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,19-02-2026,3467.93,3467.93,3467.23,3467.23,0.71,.02,-,-,-,-,-
Nifty Composite G-sec Index,19-02-2026,3063.53,3063.54,3062.97,3062.97,0.57,.02,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,19-02-2026,2623.1,2623.11,2622.64,2622.64,0.48,.02,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),19-02-2026,887.23,887.24,887.23,887.24,0.0,0,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,19-02-2026,1573.22,1573.22,1572.91,1572.91,0.29,.02,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,19-02-2026,1429.86,1429.87,1429.6,1429.6,0.27,.02,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,19-02-2026,1300.5,1300.5,1300.25,1300.25,0.24,.02,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,19-02-2026,1262.95,1262.95,1262.71,1262.71,0.25,.02,-,-,-,-,-
Nifty 1D Rate Index,19-02-2026,-,-,-,2528.22,0.34,.01,-,-,-,-,-
Nifty50 USD,19-02-2026,9866.2,9866.2,9497.75,9726.7,-139.49,-1.41,-,-,-,-,-
