Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Realty,02-04-2026,656,675.15,638.65,672.1,7.1,1.07,20702280,1527.35,31.79,3.22,.44
Nifty India Consumption,02-04-2026,10417.75,10546.9,10298.5,10527.25,-17.8,-.17,209497141,15095.74,35.11,7.1,1.07
Nifty Commodities,02-04-2026,9174.6,9239.3,8978.7,9216.8,-39.95,-.43,297799169,12185.35,15.49,2.19,1.79
Nifty Dividend Opportunities 50,02-04-2026,5684.1,5782.3,5614,5768.55,21.35,.37,551058644,19904.09,13.81,2.74,2.97
Nifty Infrastructure,02-04-2026,8565.65,8656,8426.65,8630.1,-39.0,-.45,325509730,15103.23,19.83,2.88,1.06
Nifty PSE,02-04-2026,9611.6,9693.6,9448.25,9666.9,-32.9,-.34,237244420,6329.92,10.47,1.93,2.93
Nifty Services Sector,02-04-2026,28414.25,29077.65,28232.65,28979.45,155.05,.54,363747980,26305.12,18.88,3.08,1.44
Nifty50 Shariah,02-04-2026,4114.25,4201.75,4091.4,4192.55,30.0,.72,86206529,9293.21,23.32,4.03,2.24
Nifty500 Shariah,02-04-2026,6247.2,6350.1,6162.95,6338.65,19.65,.31,556519813,30236.29,26.38,4.35,1.5
Nifty Low Volatility 50,02-04-2026,22557.45,22826.55,22286.55,22779.25,-14.65,-.06,287182178,31631.39,27.88,4.61,1.33
Nifty Alpha 50,02-04-2026,45139.05,45660,44107.7,45540.7,-239.15,-.52,325737530,17734.33,24.48,3.82,.88
Nifty High Beta 50,02-04-2026,3395.8,3470.3,3325.7,3458.95,2.2,.06,1298623718,16911.81,26.87,3.17,1.05
Nifty100 Equal Weight,02-04-2026,30029.65,30500.85,29575.35,30437.75,15.4,.05,862456259,53817,20.26,3.35,1.44
Nifty100 Liquid 15,02-04-2026,6658.7,6778.9,6565.7,6756.2,2.7,.04,209905343,15460.81,21.62,3.2,.98
Nifty CPSE,02-04-2026,6921.75,6959.1,6803.65,6939.45,-24.45,-.35,116686188,3615.53,14.31,2.24,2.67
Nifty50 Value 20,02-04-2026,11606.6,11846.75,11528.6,11814.5,74.65,.64,220744849,16071.64,15.72,2.72,2.08
Nifty Midcap Liquid 15,02-04-2026,13954.65,14206.25,13744.1,14169.1,-1.55,-.01,234397509,6553.9,42.46,4.65,.6
Nifty Shariah 25,02-04-2026,7273.55,7390.95,7196.6,7377.05,35.4,.48,109911017,10375.38,25.97,4.63,1.9
India VIX,02-04-2026,25.01,26.595,25.01,25.52,0.51,2.04,-,-,-,-,-
Nifty Growth Sectors 15,02-04-2026,10402.6,10613.2,10329.35,10593.2,45.5,.43,39358131,8771.01,28.71,6.78,1.88
Nifty50 TR 1x Inverse,02-04-2026,191.65,193.35,188.35,188.9,-0.25,-.13,-,-,-,-,-
Nifty50 TR 2x Leverage,02-04-2026,15834.15,16405.65,15547.15,16306.9,45.5,.28,-,-,-,-,-
Nifty50 PR 1x Inverse,02-04-2026,234.45,236.5,230.4,231.1,-0.3,-.13,-,-,-,-,-
Nifty50 PR 2x Leverage,02-04-2026,10557.05,10938.1,10365.7,10872.25,30.35,.28,-,-,-,-,-
NIFTY100 Quality 30,02-04-2026,5087.4,5163.3,5033.3,5154.65,20.8,.41,118410814,12446.1,27.94,7.05,2.01
Nifty 50 Futures Index,02-04-2026,-,-,-,5674.3,-8.35,-.15,-,-,-,-,-
Nifty 50 Arbitrage,02-04-2026,-,-,-,2660.99,5.26,.2,-,-,-,-,-
Nifty 50 Futures TR Index,02-04-2026,-,-,-,24225.97,-30.79,-.13,-,-,-,-,-
Nifty India Corporate Group Index - Mahindra Group,02-04-2026,-,-,-,32983.41,54.0,.16,8336460,1445.24,23.62,4.14,1.49
Nifty India Corporate Group Index - Aditya Birla Group,02-04-2026,-,-,-,8196.7,-31.56,-.38,850932657,2073.47,76.97,2.82,.52
Nifty India Corporate Group Index - Tata Group,02-04-2026,-,-,-,13829.91,121.56,.89,119703743,6311.59,30.13,5.35,2.05
Nifty India Corporate Group Index - Tata Group 25% Cap,02-04-2026,13364.75,13635.5,13218.65,13604.35,75.9,.56,84378319,5105.44,33.23,4.83,1.69
Nifty Private Bank,02-04-2026,24198.1,24760.95,23957.45,24665.75,95.95,.39,252892276,9105.53,17.22,1.96,.66
Nifty Smallcap 250,02-04-2026,14550.85,14764.45,14270.8,14724.45,-24.65,-.17,1133455015,18075.71,26.65,3.08,.8
Nifty Smallcap 50,02-04-2026,7565.15,7646.05,7404.25,7625.85,-41.1,-.54,210118373,6177.71,24.79,2.88,.8
Nifty Midcap 150,02-04-2026,19630.4,19850.05,19218,19805.5,-63.6,-.32,1436292510,22712.25,31.2,4.24,.8
Nifty Midcap Select,02-04-2026,12296.5,12423.85,12046.2,12394.55,-65.5,-.53,254576192,7427.31,30.24,4.21,.71
NIFTY LargeMidcap 250,02-04-2026,14679.8,14884.7,14445.65,14851.55,-13.85,-.09,2298748769,76529.25,24,3.6,1.1
NIFTY SME EMERGE,02-04-2026,11656.6,11973,11575.9,11950.2,285.05,2.44,-,-,18.68,3.14,.26
Nifty Oil & Gas,02-04-2026,10838.5,10876.75,10610.3,10842.35,-86.7,-.79,119136150,5410.19,9.05,1.47,2.44
Nifty Financial Services 25/50,02-04-2026,25781.45,26297.75,25519.35,26211.5,24.0,.09,195332760,15473.29,15.42,2.65,1.06
Nifty Healthcare Index,02-04-2026,13855.75,13960.35,13536.5,13934.35,-121.4,-.86,32996194,4147.36,35.39,5.23,.61
Nifty500 Multicap 50:25:25,02-04-2026,14320.6,14531.55,14102.2,14498.95,-8.0,-.06,3432203784,94604.96,23.25,3.34,1.1
Nifty Microcap 250,02-04-2026,19468.95,19956.55,19149.45,19898.15,131.9,.67,391114222,5939.57,24.06,2.83,.86
Nifty Total Market,02-04-2026,11594.7,11779.7,11436.55,11750.95,4.65,.04,3823318006,100544.54,21.75,3.28,1.21
Nifty India Digital,02-04-2026,7344.65,7563.05,7282.95,7547.15,115.8,1.56,1124619238,15137.1,54.26,6.85,1.78
Nifty Mobility,02-04-2026,19554.2,19740.1,19197.75,19691.25,-149.8,-.76,277853007,13035.05,29.25,4.24,1.13
Nifty India Defence,02-04-2026,7500.7,7623.45,7369.75,7600.65,2.75,.04,45035768,4626,48.16,10.11,.64
Nifty Financial Services Ex-Bank,02-04-2026,27280.75,27675.5,26788.05,27613.35,-83.85,-.3,124067929,7941.64,20.29,3.72,.87
Nifty Housing,02-04-2026,10537.25,10688,10358.7,10657.95,-16.8,-.16,556030476,23346.66,22.02,2.73,1
Nifty Transportation & Logistics,02-04-2026,21726.95,21950.1,21355.4,21894.2,-167.25,-.76,203500408,10003.64,36.92,4.97,.94
Nifty MidSmall Financial Services,02-04-2026,18389.9,18610.55,18013.2,18549.9,-115.1,-.62,216730313,5363.24,28.53,2.79,.6
Nifty MidSmall Healthcare,02-04-2026,41741.6,41824.6,40431.25,41738.0,-287.45,-.68,23389196,2189.34,39.51,5.15,.46
Nifty MidSmall IT & Telecom,02-04-2026,7893.5,8199.15,7825.75,8176.35,167.25,2.09,891442076,3238.33,56.52,7.68,1.3
Nifty MidSmall India Consumption,02-04-2026,15931.55,16156.05,15614.35,16117.05,27.35,.17,903673964,5864.44,72.89,7.57,.88
Nifty REITs & InvITs,02-04-2026,-,-,-,1318.67,8.97,.68,6412643,118.18,40.38,1.91,5.82
Nifty Core Housing,02-04-2026,13045.05,13129.9,12788.2,13093.45,-110.15,-.83,50441466,5774.13,29.04,3.09,.61
Nifty500 Multicap Infrastructure 50:30:20,02-04-2026,12784.65,12909.3,12542.85,12876.8,-51.1,-.4,1321293176,17543.79,24.11,3.21,.94
Nifty Rural,02-04-2026,13961.35,14112.3,13751.35,14078.65,-44.1,-.31,1200490335,22814.85,24.3,3.8,1.24
Nifty Capital Markets,02-04-2026,4367.95,4445.65,4289.05,4434.45,-13.95,-.31,51866691,3462.63,41.3,11.33,1.11
Nifty India New Age Consumption,02-04-2026,9823.25,9985.3,9668.7,9959.85,-6.6,-.07,1550768944,19756.01,52.86,6.15,.74
Nifty India Select 5 Corporate Groups (MAATR),02-04-2026,33760.15,34229.3,33247.9,34150.65,-38.25,-.11,1097768545,15899.77,26.7,3.16,1.01
Nifty India Railways PSU,02-04-2026,2813.05,2862.85,2774.1,2853.2,-13.3,-.46,155721451,3964.76,20.69,3,1.94
Nifty Consumer Durables,02-04-2026,33124.65,33419.3,32587.95,33345.0,-313.45,-.93,23730305,3643.77,53.71,10.9,.42
Nifty Non-Cyclical Consumer,02-04-2026,13473.65,13688.45,13324.7,13661.0,21.45,.16,170158298,11798.49,48.27,9.39,.99
Nifty500 Multicap India Manufacturing 50:30:20,02-04-2026,14431.4,14537.7,14148.2,14506.55,-98.8,-.68,325852895,20121.07,27.29,3.77,.85
Nifty EV & New Age Automotive,02-04-2026,2674.7,2707.6,2628.85,2701.5,-4.4,-.16,624231199,12092.81,34.31,4.44,.96
Nifty500 LargeMidSmall Equal-Cap Weighted,02-04-2026,15760.5,15983.05,15495.1,15946.15,-18.85,-.12,3432203784,94604.96,24.83,3.41,1
Nifty India Tourism,02-04-2026,6678.85,6829.05,6562.65,6810.05,13.45,.2,38503092,1724.02,51.07,8.72,.33
Nifty MidSmallcap 400,02-04-2026,17751,17969.8,17390.85,17927.05,-48.4,-.27,2569747525,40787.96,29.53,3.77,.8
Nifty IPO,02-04-2026,1803,1817.55,1780.45,1813.85,-9.75,-.53,95490088,2235.95,58.52,9.83,.06
Nifty India Internet,02-04-2026,1092.05,1114.35,1072.2,1111.55,2.9,.26,151879451,3519.33,196.43,5.81,.44
Nifty Chemicals,02-04-2026,25363.65,25640.5,24851.65,25578.5,-207.95,-.81,24147587,2036.24,36.04,3.77,.67
Nifty Conglomerate 50,02-04-2026,12921.45,13150.6,12720,13118.1,28.45,.22,1042033735,14914.39,26.41,3.98,1.14
Nifty India Infrastructure & Logistics,02-04-2026,10316.3,10463.85,10128.55,10435.45,-11.7,-.11,1427280995,20868.19,30.37,3.93,.84
Nifty India FPI 150,02-04-2026,1407.95,1430.05,1389.55,1426.35,0.9,.06,1964358824,64262.73,21.94,3.44,1.3
Nifty Waves,02-04-2026,1659.15,1703.55,1633.6,1698.5,17.25,1.03,39708939,341.03,-,2.14,.73
Nifty Smallcap 500,02-04-2026,-,-,-,16552.07,10.33,.06,1514912927,23875.15,25.77,3.01,.82
Nifty Cement,02-04-2026,-,-,-,13977.28,-75.13,-.53,5341961,731.47,27.12,2.19,.49
Nifty REITs & Realty,02-04-2026,-,-,-,1658.9,12.95,.79,26363899,1597.62,45.47,2.27,3.31
Nifty500 Healthcare,02-04-2026,17585.4,17673.3,17164.05,17641.4,-148.9,-.84,42003208,5241.53,36.6,5.39,.57
Nifty MidSmallcap400 50:50,02-04-2026,-,-,-,17321.84,-42.19,-.24,2569747525,40787.96,28.72,3.56,.8
Nifty Total Market Momentum Quality 50,02-04-2026,38487,38972.25,37831.1,38887.35,-92.4,-.24,137783608,12768.63,29.03,7.04,1.1
Nifty100 Low Volatility 30,02-04-2026,18247.2,18536.55,18084.1,18496.15,19.3,.1,233001256,25937.14,25.47,4.51,1.44
NIFTY Quality Low-Volatility 30,02-04-2026,15093.1,15303.5,14941.05,15277.25,25.65,.17,168825205,17363.08,25.22,5.55,1.92
NIFTY Alpha Quality Low-Volatility 30,02-04-2026,20342.55,20554.5,20063.7,20521.95,-12.3,-.06,105786659,12413.49,30,7.07,1.63
NIFTY Alpha Quality Value Low-Volatility 30,02-04-2026,18578.15,18843.7,18379.15,18807.35,31.6,.17,243973755,21520.89,20.51,4.26,2.05
NIFTY200 Quality 30,02-04-2026,18465.65,18757.8,18284.15,18722.35,83.1,.45,97812346,12689,28.72,9.21,2.14
NIFTY Midcap150 Quality 50,02-04-2026,20996.85,21251.75,20648.5,21210.85,-37.7,-.18,84545351,7400.63,29.14,6.96,1.51
Nifty200 Momentum 30,02-04-2026,27360.75,27690,26869.25,27620.65,-148.1,-.53,173990791,13600.92,23.68,4.08,.92
Nifty India Manufacturing,02-04-2026,14079.1,14213.15,13805,14182.9,-73.0,-.51,383922609,24653.49,25.96,4.1,1.12
Nifty100 ESG Sector Leaders,02-04-2026,3718,3784.6,3683.4,3773.25,7.85,.21,543097400,36366.11,20.21,3.25,1.39
Nifty200 Alpha 30,02-04-2026,22355.8,22637.45,21846.4,22578.6,-93.4,-.41,204508454,11913.16,21.2,3.72,1.09
Nifty Midcap150 Momentum 50,02-04-2026,55049.7,55644.9,53888.8,55507.0,-280.2,-.5,999695943,9855.69,28.99,4.53,.88
Nifty Smallcap250 Quality 50,02-04-2026,22158.1,22555.45,21733.45,22505.1,60.0,.27,73892713,2308.68,21.63,4.59,1.71
Nifty Smallcap250 Momentum Quality 100,02-04-2026,38407,39077,37725.6,38999.15,-2.2,-.01,235508312,10410.62,25.3,4.3,.95
Nifty MidSmallcap400 Momentum Quality 100,02-04-2026,43465.7,44051.05,42653.8,43954.55,-110.9,-.25,344540771,18374,26.28,5.64,1.01
Nifty500 Momentum 50,02-04-2026,46568.9,47067.9,45710.35,46966.4,-271.7,-.58,161784416,14958.77,26.6,4.38,.79
Nifty200 Value 30,02-04-2026,14143.75,14324.35,13870.65,14284.25,-32.4,-.23,392882365,12057.94,9.28,1.44,2.89
Nifty Top 10 Equal Weight,02-04-2026,8220.75,8403.1,8174.65,8373.5,48.05,.58,174312993,17793.05,18.37,3.2,1.6
Nifty500 Multicap Momentum Quality 50,02-04-2026,37144.05,37644.1,36603.75,37568.3,-56.8,-.15,157391165,13468.54,30.22,7.27,1.12
Nifty Top 15 Equal Weight,02-04-2026,9174.15,9363.4,9102.65,9334.95,45.35,.49,209372347,22433.98,19.34,3.41,1.48
Nifty Top 20 Equal Weight,02-04-2026,8166.7,8332.95,8103.4,8309.55,25.95,.31,304542095,26750.81,21.51,3.67,1.48
Nifty500 Quality 50,02-04-2026,17151.75,17476.55,16946,17439.1,89.05,.51,202973476,12006.15,27.91,9.37,1.61
Nifty500 Low Volatility 50,02-04-2026,20556.05,20742.8,20276.8,20705.5,-39.3,-.19,191394469,14173.46,22.15,4.16,1.88
NIFTY100 ESG,02-04-2026,4469,4553.85,4421.6,4542.6,17.35,.38,732493538,44625.98,20.99,3.72,1.53
NIFTY100 Enhanced ESG,02-04-2026,4501.15,4586.6,4453.85,4575.25,17.35,.38,714991792,43382.5,21.01,3.73,1.52
NIFTY500 Value 50,02-04-2026,15051.7,15218.4,14751.65,15176.55,-43.4,-.29,581108950,14348.19,9.38,1.46,2.72
NIFTY100 Alpha 30,02-04-2026,15974.7,16203.3,15649.85,16163.6,-30.7,-.19,328141304,14572.31,16.25,3.19,1.75
Nifty500 Multifactor MQVLv 50,02-04-2026,28697.2,28916.85,28188.7,28859.75,-158.35,-.55,238900383,11886.74,13.48,2.65,2.11
NIFTY Alpha Low-Volatility 30,02-04-2026,23860.8,24127.75,23557.95,24073.65,-88.6,-.37,194305293,21370.35,28.61,4.27,.79
Nifty500 Flexicap Quality 30,02-04-2026,9025.1,9195.45,8937.7,9179.2,66.05,.72,110968188,11765.09,27.59,5.98,2.08
NIFTY50 Equal Weight,02-04-2026,29630.8,30068.65,29299.65,30005.45,0.0,0,495121035,38669.56,23.27,3.51,1.45
Nifty500 Equal Weight,02-04-2026,12432.3,12632.95,12213.35,12602.35,0.9,.01,3432203784,94604.96,26.23,3.39,.95
Nifty 8-13 yr G-Sec,02-04-2026,2942.29,2942.32,2923.98,2923.98,-17.78,-.6,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,02-04-2026,3209.44,3209.46,3198.26,3199.07,-9.79,-.31,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,02-04-2026,3192.68,3192.68,3169.05,3169.05,-23.01,-.72,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,02-04-2026,3358.41,3358.41,3332.29,3336.88,-20.84,-.62,-,-,-,-,-
Nifty Composite G-sec Index,02-04-2026,3010.79,3010.81,2993.47,2993.71,-16.52,-.55,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,02-04-2026,2582.92,2582.95,2565.23,2565.23,-17.23,-.67,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),02-04-2026,866.51,866.51,860.38,860.38,-6.13,-.71,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,02-04-2026,1565.1,1565.1,1558.92,1558.92,-5.87,-.38,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,02-04-2026,1420.26,1420.28,1415.18,1415.18,-4.82,-.34,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,02-04-2026,1289.08,1289.09,1284.72,1284.72,-4.11,-.32,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,02-04-2026,1250.03,1250.03,1245.99,1245.99,-3.8,-.3,-,-,-,-,-
Nifty 1D Rate Index,02-04-2026,-,-,-,2543.1,1.2,.05,-,-,-,-,-
Nifty50 USD,02-04-2026,8285.2,8495.1,8203.5,8452.68,167.47,2.02,-,-,-,-,-
