Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50,13-03-2026,23462.5,23492.4,23112,23151.1,-488.05,-2.06,519776752,40786.7,20.26,3.15,1.35
Nifty Next 50,13-03-2026,66132.2,66429.5,64578.75,64691.45,-1733.1,-2.61,286513897,13259.13,18.08,3.35,1.47
Nifty 100,13-03-2026,24205.75,24237,23810.8,23849.25,-525.85,-2.16,806290649,54045.83,19.85,3.18,1.37
Nifty 200,13-03-2026,13231.15,13247.5,12995.95,13018.25,-299.55,-2.25,2160152043,76833.74,21.22,3.3,1.28
Nifty 500,13-03-2026,21763.25,21780.75,21351.1,21391.2,-506.3,-2.31,3113976706,98794.27,21.7,3.32,1.22
Nifty Midcap 50,13-03-2026,15837.3,15870.45,15472.45,15523.7,-398.5,-2.5,384757029,11365.54,29.93,4.13,.88
NIFTY Midcap 100,13-03-2026,55997.15,56140.55,54633.6,54761.1,-1492.65,-2.65,1353861394,22787.92,30.47,3.98,.88
NIFTY Smallcap 100,13-03-2026,16246.9,16253.55,15832.9,15895.25,-410.0,-2.51,524800308,10590.08,28.33,3.44,.8
Nifty50 Dividend Points,13-03-2026,-,-,-,279.19,0.0,-,-,-,-,-,-
Nifty Auto,13-03-2026,24784.2,24918.25,24100.6,24195.1,-902.9,-3.6,90337705,7061.61,28.6,4.15,1.31
Nifty Bank,13-03-2026,54592.05,54713.75,53675.7,53757.85,-1343.1,-2.44,327503656,11759.55,14.4,1.88,1.09
Nifty Energy,13-03-2026,36922.4,37116.65,35996.1,36071.85,-762.5,-2.07,523178874,14257.54,15.14,2.34,1.9
Nifty Financial Services,13-03-2026,25442.5,25505.1,25094.9,25138.65,-524.55,-2.04,177172089,14371.53,16.05,2.65,.92
Nifty FMCG,13-03-2026,48047.8,48642.85,47852.25,47924.15,-265.0,-.55,50862607,3446.51,34.56,8.58,1.72
Nifty IT,13-03-2026,29381.65,29508.45,28936.75,29071.25,-508.2,-1.72,29586453,2940.33,20.66,5.39,3.64
Nifty Media,13-03-2026,1344.35,1344.45,1292.05,1301.1,-48.05,-3.56,20992681,272.75,27.31,1.37,1.35
Nifty Metal,13-03-2026,11801.15,11817.1,11249.5,11292.5,-571.4,-4.82,167971452,6336.59,19.15,2.94,1.63
Nifty MNC,13-03-2026,29770.85,29860.15,29220.8,29283.15,-622.85,-2.08,62745933,6601.64,36.22,8.41,1.59
Nifty Pharma,13-03-2026,23198.8,23317.1,22780.65,22832.2,-443.0,-1.9,25787005,3030.85,34.17,4.97,.69
Nifty PSU Bank,13-03-2026,8788.85,8807.1,8498.85,8516.55,-329.5,-3.72,129002869,3087.73,8.45,1.39,2.25
Nifty Realty,13-03-2026,715.25,717.05,704.8,709.8,-9.7,-1.35,10944900,899.63,31.97,3.43,.42
Nifty India Consumption,13-03-2026,10676.55,10747.6,10543.15,10575.0,-180.1,-1.67,213573372,16438.33,35.35,7.13,1.05
Nifty Commodities,13-03-2026,9610.25,9619.75,9321.55,9341.05,-296.25,-3.07,322844433,13732.26,15.7,2.22,1.73
Nifty Dividend Opportunities 50,13-03-2026,5991.4,5991.5,5879.05,5890.7,-124.2,-2.06,459822836,17955.99,13.53,2.73,2.94
Nifty Infrastructure,13-03-2026,8951.9,8961.1,8753.1,8768.4,-227.0,-2.52,327607098,18089.26,19.82,2.87,1.07
Nifty PSE,13-03-2026,10293.15,10315.9,10039.3,10071.1,-220.2,-2.14,249036837,7671.85,10.92,2.02,2.89
Nifty Services Sector,13-03-2026,29991.95,30050.2,29660.25,29713.15,-527.75,-1.75,338749534,22890.87,19.22,3.13,1.41
Nifty50 Shariah,13-03-2026,4229.45,4233.25,4168.2,4179.4,-72.55,-1.71,77474079,7538.19,23.25,4.02,2.25
Nifty500 Shariah,13-03-2026,6523.45,6532.8,6384.4,6400.05,-154.05,-2.35,662519007,31005.58,25.67,4.33,1.49
Nifty Low Volatility 50,13-03-2026,23681.2,23759.75,23335.05,23358.9,-460.0,-1.93,268317158,30323.56,28.26,4.7,1.28
Nifty Alpha 50,13-03-2026,47689.8,47765.35,46604.65,46775.25,-1113.25,-2.32,232369045,18377.72,29.06,4.04,.63
Nifty High Beta 50,13-03-2026,3618.25,3627.2,3517.35,3528.6,-103.65,-2.85,1028283328,16105.58,21.26,2.74,1.18
Nifty100 Equal Weight,13-03-2026,32018.7,32092.3,31328.65,31393.0,-775.75,-2.41,806290649,54045.83,20.94,3.48,1.36
Nifty100 Liquid 15,13-03-2026,6948.1,6961.55,6820.4,6844.5,-141.55,-2.03,261162735,15060.46,21.94,3.09,.95
Nifty CPSE,13-03-2026,7240.5,7252.05,7055.5,7082.4,-127.8,-1.77,161766921,4819.75,14.53,2.26,2.63
Nifty50 Value 20,13-03-2026,12097.3,12109.65,11889.6,11914.95,-249.9,-2.05,247131989,15787.56,15.85,2.74,2.05
Nifty Midcap Liquid 15,13-03-2026,14489.75,14540.8,14155.7,14217.85,-355.0,-2.44,239835858,5344.53,33.78,4.04,.72
Nifty Shariah 25,13-03-2026,7489.8,7494.8,7362.8,7386.9,-138.7,-1.84,64761664,7806.2,26.28,4.66,1.86
India VIX,13-03-2026,21.5175,22.8825,21.2475,22.65,1.13,5.24,-,-,-,-,-
Nifty Growth Sectors 15,13-03-2026,10704.2,10752.5,10562.95,10600.25,-187.75,-1.74,42693176,8193.26,27.27,6.3,2
Nifty50 TR 1x Inverse,13-03-2026,183.1,185.75,182.85,185.5,3.8,2.09,-,-,-,-,-
Nifty50 TR 2x Leverage,13-03-2026,17527.85,17572.1,17002.15,17059.05,-737.15,-4.14,-,-,-,-,-
Nifty50 PR 1x Inverse,13-03-2026,224,227.25,223.7,226.9,4.6,2.07,-,-,-,-,-
Nifty50 PR 2x Leverage,13-03-2026,11686.3,11715.8,11335.75,11373.7,-491.5,-4.14,-,-,-,-,-
NIFTY100 Quality 30,13-03-2026,5347.3,5360.7,5249.3,5264.55,-109.15,-2.03,126579286,12274.7,28.54,7.23,1.97
Nifty India Corporate Group Index - Mahindra Group,13-03-2026,-,-,-,32196.02,-968.54,-2.92,11665273,2439.73,23.05,4.04,1.53
Nifty India Corporate Group Index - Aditya Birla Group,13-03-2026,-,-,-,8286.85,-383.32,-4.42,594307735,2839.67,77.81,2.85,.51
Nifty India Corporate Group Index - Tata Group,13-03-2026,-,-,-,13887.02,-256.45,-1.81,94668881,4426.36,28.91,5.03,2.18
Nifty India Corporate Group Index - Tata Group 25% Cap,13-03-2026,13897.15,13927.5,13624.6,13702.95,-281.3,-2.01,80836161,3850.24,33.51,4.34,1.64
Nifty Private Bank,13-03-2026,25806.15,25866.65,25424.85,25510.0,-546.65,-2.1,264360436,9226.72,17.86,2.01,.61
Nifty Smallcap 250,13-03-2026,15211.25,15212.15,14809.2,14857.5,-408.95,-2.68,836487627,16868.1,24.46,3.17,.8
