Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Media,19-01-2026,1404.6,1405.7,1380.7,1384.6,-25.95,-1.84,17867941,309.1,29.93,1.46,1.35
Nifty Metal,19-01-2026,11603.5,11649.3,11557.25,11593.05,-7.0,-.06,133296223,6158.41,20.67,3.02,1.57
Nifty MNC,19-01-2026,30372.15,30668.25,30344.4,30556.2,120.0,.39,39085159,4281.88,37.1,8.86,1.5
Nifty Pharma,19-01-2026,22119.15,22213.2,21910.4,22136.25,-80.8,-.36,20105067,2472.76,32.71,4.79,.7
Nifty PSU Bank,19-01-2026,8995.6,9069.45,8932.05,8986.7,-27.55,-.31,244979811,3758.82,9.16,1.47,2.08
Nifty Realty,19-01-2026,849.1,849.95,832.6,836.0,-17.0,-1.99,9694854,1068.99,38.53,4.04,.36
Nifty India Consumption,19-01-2026,11906.2,11959.6,11872.55,11924.8,18.15,.15,142299430,11124.21,39.56,8.06,1.09
Nifty Commodities,19-01-2026,9592,9628.05,9517.45,9534.6,-86.0,-.89,153341278,8268.59,16.78,2.27,1.79
Nifty Dividend Opportunities 50,19-01-2026,6391,6421.2,6375.3,6406.75,-2.9,-.05,407940865,16652.46,15.1,2.98,2.94
Nifty Infrastructure,19-01-2026,9230.35,9232.9,9141,9168.75,-83.65,-.9,207878132,11153.41,20.68,3,1.13
Nifty PSE,19-01-2026,9882.95,9964.4,9843.65,9874.25,-35.2,-.36,158381299,4232.79,11.26,1.98,3.2
Nifty Services Sector,19-01-2026,33545.05,33545.35,33299.85,33432.35,-140.65,-.42,344656983,24457.53,21.45,3.52,1.28
Nifty50 Shariah,19-01-2026,4855.2,4875.85,4837.8,4863.4,-5.5,-.11,59381140,7729.44,25.52,4.68,2
Nifty500 Shariah,19-01-2026,7089.1,7112,7065.85,7090.1,-14.7,-.21,562859733,28417.21,28.04,4.79,1.42
Nifty Low Volatility 50,19-01-2026,25360.5,25473.45,25315.6,25412.85,-38.05,-.15,265158138,26902.28,31.24,5.12,1.22
Nifty Alpha 50,19-01-2026,49605.3,49925.05,49461.3,49750.1,-79.1,-.16,205109542,14290.67,32.67,4.3,.59
Nifty High Beta 50,19-01-2026,3907.3,3922.9,3869.7,3881.9,-32.6,-.83,908158572,13018.2,23.96,3.01,1.1
Nifty100 Equal Weight,19-01-2026,33589.05,33730.65,33502.8,33568.75,-80.05,-.24,738663515,44887.81,22.61,3.73,1.33
Nifty100 Liquid 15,19-01-2026,7385.3,7409.65,7352.2,7391.3,0.6,.01,204531288,12350.49,22.8,3.34,.88
Nifty CPSE,19-01-2026,6494.9,6554.15,6477.1,6488.85,-33.4,-.51,69898417,1812.75,13.53,2.08,3.11
Nifty50 Value 20,19-01-2026,13286.65,13311.7,13215.65,13285.35,-37.7,-.28,218562692,15459.4,17.4,3.06,2.01
Nifty Midcap Liquid 15,19-01-2026,15895.5,15902.6,15756.05,15844.75,-67.55,-.42,285730424,5293.52,36.18,4.5,.62
Nifty Shariah 25,19-01-2026,8386.3,8457.9,8378.5,8434.15,32.9,.39,59593642,8890.81,29.85,5.34,1.78
India VIX,19-01-2026,11.3725,12.125,10.3925,11.83,0.46,4,-,-,-,-,-
Nifty Growth Sectors 15,19-01-2026,12431.6,12475.8,12363.15,12451.75,-27.2,-.22,85685176,7376.72,32.5,7.41,1.69
Nifty50 TR 1x Inverse,19-01-2026,167,168.05,167,167.45,0.75,.45,-,-,-,-,-
Nifty50 TR 2x Leverage,19-01-2026,21163.95,21163.95,20902.45,21052.2,-188.95,-.89,-,-,-,-,-
Nifty50 PR 1x Inverse,19-01-2026,204.25,205.5,204.25,204.8,0.95,.47,-,-,-,-,-
Nifty50 PR 2x Leverage,19-01-2026,14126.6,14126.6,13952.05,14052.0,-126.1,-.89,-,-,-,-,-
NIFTY100 Quality 30,19-01-2026,5838.8,5881.7,5825.2,5867.5,14.55,.25,151248825,12338.67,32.32,8.07,1.82
Nifty Smallcap250 Quality 50,19-01-2026,24905.55,24920.3,24638.7,24669.5,-280.0,-1.12,56046913,1904.9,24.26,5.04,1.71
Nifty Smallcap250 Momentum Quality 100,19-01-2026,42899.65,42945.4,42519.7,42591.85,-405.35,-.94,263989863,9710.17,29.09,4.7,.91
Nifty MidSmallcap400 Momentum Quality 100,19-01-2026,47015.85,47154.35,46824.85,47003.5,-110.8,-.24,288560270,15647.33,29.01,6.03,.97
Nifty500 Momentum 50,19-01-2026,52030.5,52407.85,51918.6,52250.65,171.85,.33,181389755,14133.48,29.76,4.86,.72
Nifty200 Value 30,19-01-2026,15056.85,15103.85,14988.3,15014.85,-66.55,-.44,387829031,10634.95,9.82,1.52,2.9
Nifty Top 10 Equal Weight,19-01-2026,9686.05,9687.15,9609.05,9662.85,-31.35,-.32,142930663,15694.62,20.92,3.58,1.45
Nifty500 Multicap Momentum Quality 50,19-01-2026,40987.7,41200.95,40880.85,41057.1,22.4,.05,121041874,11437.02,34.56,7.95,1.04
Nifty Top 15 Equal Weight,19-01-2026,10773.1,10816.15,10731.25,10799.45,18.95,.18,158997466,18546.92,22.07,3.82,1.32
Nifty Top 20 Equal Weight,19-01-2026,9517.5,9539,9468.8,9519.65,-10.45,-.11,262456074,22404.61,23.75,3.77,1.3
Nifty500 Quality 50,19-01-2026,18657.7,18720.15,18566.95,18636.75,-34.55,-.19,177343639,9766.38,30.68,10.02,1.62
Nifty500 Low Volatility 50,19-01-2026,22815.1,22931.05,22785.9,22866.7,-2.1,-.01,190163618,13173.41,24.9,4.6,1.74
NIFTY100 ESG,19-01-2026,5166.3,5173.5,5148.95,5160.7,-12.8,-.25,681705430,39891,23.24,3.96,1.32
NIFTY100 Enhanced ESG,19-01-2026,5209.7,5217,5192.2,5204.1,-12.95,-.25,663548887,38603.06,23.32,3.97,1.32
NIFTY500 Value 50,19-01-2026,15817.3,15863.25,15727.9,15752.6,-102.15,-.64,512487206,12308.16,9.92,1.52,2.74
NIFTY100 Alpha 30,19-01-2026,17859.75,18007.85,17831.65,17953.15,95.45,.53,164456981,13180.78,27.79,5.19,.78
Nifty500 Multifactor MQVLv 50,19-01-2026,31431.55,31624.2,31368.65,31532.0,21.75,.07,229514909,10623.78,15.53,2.9,2.07
NIFTY Alpha Low-Volatility 30,19-01-2026,26829.2,26983.2,26799.85,26914.5,1.85,.01,169757221,17655.27,32.41,4.76,.72
Nifty500 Flexicap Quality 30,19-01-2026,10583.85,10675.1,10563.9,10640.95,51.1,.48,92367476,9946.2,33.36,7.21,1.81
Nifty Total Market Momentum Quality 50,19-01-2026,41360.95,41649.15,41266.65,41495.5,111.9,.27,108365608,10883.43,32.51,7.51,1.02
Nifty500 Equal Weight,19-01-2026,13861.55,13883.65,13772.05,13790.2,-108.9,-.78,2722038438,83263.34,26.56,3.59,.92
NIFTY50 Equal Weight,19-01-2026,33029.9,33131,32940,33032.5,-83.4,-.25,443087953,33632.38,24.55,3.75,1.38
Nifty 50 Futures Index,19-01-2026,-,-,-,6490.9,-39.43,-.6,-,-,-,-,-
Nifty 50 Arbitrage,19-01-2026,-,-,-,2620.2,3.47,.13,-,-,-,-,-
Nifty 50 Futures TR Index,19-01-2026,-,-,-,27361.96,-152.67,-.55,-,-,-,-,-
Nifty India Corporate Group Index - Mahindra Group,19-01-2026,-,-,-,39767.01,254.0,.64,13862187,2546.26,30.4,4.99,1.24
Nifty India Corporate Group Index - Tata Group,19-01-2026,-,-,-,16044.39,-161.05,-.99,57532799,3496.57,31.4,5.97,1.89
Nifty India Corporate Group Index - Aditya Birla Group,19-01-2026,-,-,-,9218.29,-62.19,-.67,582126991,1694.61,88.67,3.17,.46
Nifty Conglomerate 50,19-01-2026,-,-,-,14694.01,-58.46,-.4,735713605,15700.74,28.73,3.88,.99
Nifty India Infrastructure & Logistics,19-01-2026,11001.1,11061.05,10964.85,10988.65,-33.85,-.31,929713300,13300.83,29.22,3.92,.9
Nifty India FPI 150,19-01-2026,1595.9,1596.75,1588.5,1592.1,-6.6,-.41,1118973135,55202.33,24.51,3.86,1.23
Nifty Waves,19-01-2026,2021.35,2023.9,1997.25,1998.8,-29.05,-1.43,23443243,324.49,-,2.4,.73
Nifty500 Healthcare,19-01-2026,18314.75,18322.1,18171.75,18218.0,-155.2,-.84,28563005,3520.89,37.15,5.48,.56
Nifty India Corporate Group Index - Tata Group 25% Cap,19-01-2026,15170.75,15248.4,15067.15,15096.1,-144.05,-.95,45247294,2920.23,33.14,4.78,1.49
Nifty Private Bank,19-01-2026,28730.1,28737.85,28466.95,28679.4,-10.15,-.04,370491081,11660.56,20.11,2.26,.54
Nifty Smallcap 250,19-01-2026,16159,16162.7,16002.4,16024.05,-183.25,-1.13,718277374,17753.61,28.18,3.42,.73
Nifty Smallcap 50,19-01-2026,8499.2,8521.3,8410.9,8426.35,-79.0,-.93,141346655,5212.97,31.14,3.73,.75
Nifty Midcap 150,19-01-2026,21925.65,21986,21833,21878.45,-96.65,-.44,1265097549,20621.93,32.74,4.42,.8
Nifty Midcap Select,19-01-2026,13682.3,13702.8,13589.35,13655.2,-42.65,-.31,341345139,8045.77,28.86,4.5,.81
NIFTY LargeMidcap 250,19-01-2026,16582.05,16597.55,16508,16544.0,-69.2,-.42,2003761064,65509.73,26.24,3.9,1.06
NIFTY SME EMERGE,19-01-2026,13665.45,13677.65,13436.6,13447.25,-220.6,-1.61,-,-,25.22,3.8,.24
Nifty Oil & Gas,19-01-2026,11708.25,11735.2,11511.15,11564.75,-183.75,-1.56,56066569,3835.57,10.72,1.59,2.94
Nifty Financial Services 25/50,19-01-2026,30176.8,30176.8,29937.25,30099.05,-118.25,-.39,149231542,13439.08,17.74,3.04,.93
Nifty Healthcare Index,19-01-2026,14333.55,14354.15,14219.25,14300.35,-88.4,-.61,23428324,2959.48,35.87,5.33,.58
Nifty500 Multicap 50:25:25,19-01-2026,16153.3,16157.85,16066.05,16091.5,-95.05,-.59,2722038438,83263.34,25.4,3.67,1.04
Nifty Microcap 250,19-01-2026,21591.35,21591.4,21365.1,21394.3,-290.5,-1.34,335304194,4098.3,25.56,2.73,.82
Nifty Total Market,19-01-2026,13141.6,13141.65,13073.25,13099.7,-66.6,-.51,3057342632,87361.64,23.99,3.59,1.15
Nifty India Digital,19-01-2026,9362.2,9374.85,9306.1,9343.7,-47.2,-.5,770724718,12570.76,70.38,8.85,1.45
Nifty Mobility,19-01-2026,22503.55,22544.15,22368.9,22471.3,-36.85,-.16,210429132,11542.22,30.28,4.59,1.09
Nifty India Defence,19-01-2026,7779.65,7859.8,7748.5,7770.65,-19.85,-.25,15270896,1751,51.93,10.37,.52
Nifty Financial Services Ex-Bank,19-01-2026,31751.85,31964.95,31696.3,31850.85,37.5,.12,144396182,8357.24,24.23,4.49,.77
Nifty Housing,19-01-2026,11680.7,11706.55,11635.75,11661.35,-54.2,-.46,584786413,20419.13,25.1,3,.91
Nifty Transportation & Logistics,19-01-2026,25296.65,25352,25152.4,25267.1,-14.1,-.06,171128129,8519.95,37.67,5.42,.84
Nifty MidSmall Financial Services,19-01-2026,21163.2,21212.25,21034.9,21124.6,-93.1,-.44,427063678,9546.85,30.17,3.04,.63
Nifty MidSmall Healthcare,19-01-2026,43259.85,43296.9,42915.95,42990.25,-430.65,-.99,17480935,1594.08,40.45,5.19,.45
Nifty MidSmall IT & Telecom,19-01-2026,10210.8,10211.55,10090.3,10164.75,-67.45,-.66,593123980,2361.01,64.86,9.94,1.06
Nifty MidSmall India Consumption,19-01-2026,18284.65,18339.7,18141.1,18205.5,-126.35,-.69,611314365,4493.82,92.71,9.48,.79
Nifty REITs & InvITs,19-01-2026,-,-,-,1363.96,-17.76,-1.29,4714407,81.57,48.46,1.96,6.05
Nifty Core Housing,19-01-2026,15402.05,15459.5,15298.25,15353.3,-91.85,-.59,28083893,4514.13,33.93,3.62,.53
Nifty500 Multicap Infrastructure 50:30:20,19-01-2026,13871.45,13873.15,13718.9,13750.6,-163.5,-1.18,888684417,13205.54,25.25,3.33,.94
Nifty Rural,19-01-2026,15886.7,15970.05,15855.85,15926.5,21.1,.13,845902174,15347.67,25.94,4.15,1.25
Nifty Capital Markets,19-01-2026,4790.95,4801.95,4718.85,4728.4,-73.9,-1.54,48385404,3739.45,45.52,11.73,1.03
Nifty India New Age Consumption,19-01-2026,11517.75,11535.6,11451.4,11490.55,-41.25,-.36,825433883,14781.2,54.06,6.79,.69
Nifty India Select 5 Corporate Groups (MAATR),19-01-2026,38369.15,38369.15,38000.1,38077.45,-307.8,-.8,702486912,11599.47,29.27,3.45,.94
Nifty India Railways PSU,19-01-2026,-,-,-,3356.35,-21.86,-.65,99442183,2460.35,25.36,3.43,1.58
Nifty Consumer Durables,19-01-2026,36418.7,36672.1,36194.6,36344.15,-206.7,-.57,15641563,1866.73,60.56,11.39,.4
Nifty Non-Cyclical Consumer,19-01-2026,15476.7,15561.15,15442.3,15510.9,13.0,.08,147936929,9200.1,53.02,10.71,1.02
Nifty500 Multicap India Manufacturing 50:30:20,19-01-2026,15558.7,15558.7,15461.75,15503.45,-77.15,-.5,241526212,16189.07,28.78,4.02,.82
Nifty EV & New Age Automotive,19-01-2026,3051.6,3053.4,3034.2,3039.5,-16.0,-.52,176042791,9340.05,35.59,4.78,.94
Nifty500 LargeMidSmall Equal-Cap Weighted,19-01-2026,17701.9,17713.2,17600.8,17625.85,-115.75,-.65,2722038438,83263.34,26.85,3.73,.95
Nifty India Tourism,19-01-2026,8040.8,8116.2,8013.4,8038.2,-8.85,-.11,25452000,1714.59,60.89,9.51,.27
Nifty MidSmallcap 400,19-01-2026,19789.6,19825.35,19669.6,19705.4,-133.75,-.67,1983374923,38375.53,31.04,4.02,.78
Nifty IPO,19-01-2026,1988.4,1991.45,1963.55,1970.2,-24.75,-1.24,127105533,2953.98,60.51,10.63,.14
Nifty India Internet,19-01-2026,1365.55,1370.6,1346.2,1355.9,-11.1,-.81,129399446,4236.46,283.78,6.7,.33
Nifty Chemicals,19-01-2026,28664.4,28765.9,28387.2,28457.5,-267.55,-.93,7901369,1035.88,38.7,4.2,.59
Nifty100 Low Volatility 30,19-01-2026,20823.9,20897.8,20757.3,20847.5,-73.4,-.35,221038079,21204.98,28.88,5.15,1.31
NIFTY Quality Low-Volatility 30,19-01-2026,17361,17484.5,17315.8,17439.95,33.45,.19,135116260,15319.06,28.66,6.34,1.76
NIFTY Alpha Quality Low-Volatility 30,19-01-2026,22481.35,22673,22437.65,22605.1,54.8,.24,81442082,10675.95,33.28,7.8,1.55
NIFTY Alpha Quality Value Low-Volatility 30,19-01-2026,21066.15,21216.15,20985.85,21157.5,26.6,.13,273230990,22483.89,23.48,4.8,1.95
NIFTY200 Quality 30,19-01-2026,21270.3,21493,21231.55,21441.65,150.1,.7,74338085,10305.89,33.23,10.56,1.93
NIFTY Midcap150 Quality 50,19-01-2026,23647.25,23712.2,23530,23637.75,-45.05,-.19,64282227,5744.5,33.06,7.77,1.34
Nifty200 Momentum 30,19-01-2026,31017.4,31314,30976.4,31229.0,163.6,.53,146016316,10457.02,26.66,4.61,.82
Nifty India Manufacturing,19-01-2026,15175.65,15206.75,15113.55,15160.45,-29.8,-.2,286323056,18925.51,27.9,4.31,1.02
Nifty100 ESG Sector Leaders,19-01-2026,4309.95,4309.95,4277,4290.5,-24.65,-.57,448574841,32818.8,23.21,3.68,1.24
Nifty200 Alpha 30,19-01-2026,24852.5,25102.4,24798.7,25022.0,114.0,.46,143734552,10174.02,29.25,4.67,.68
Nifty Midcap150 Momentum 50,19-01-2026,61153.25,61587.75,61039.15,61395.1,46.55,.08,739532545,9947.86,33.75,4.99,.78
Nifty 8-13 yr G-Sec,19-01-2026,2964.37,2964.98,2961.81,2963.01,-0.84,-.03,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,19-01-2026,3218.65,3220.48,3215.69,3215.69,-2.4,-.07,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,19-01-2026,3225.06,3225.5,3220.93,3222.58,-1.87,-.06,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,19-01-2026,3460.48,3462.06,3456.43,3456.43,-3.36,-.1,-,-,-,-,-
Nifty Composite G-sec Index,19-01-2026,3041.68,3041.94,3039.37,3039.57,-1.55,-.05,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,19-01-2026,2607.82,2609.17,2605.15,2607.17,-0.18,-.01,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),19-01-2026,886.96,887.43,886.03,886.74,-0.22,-.02,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,19-01-2026,1558.53,1558.86,1556.43,1556.43,-1.79,-.11,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,19-01-2026,1415.93,1415.94,1415.62,1415.62,-0.05,0,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,19-01-2026,1288.34,1288.35,1288.34,1288.35,0.25,.02,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,19-01-2026,1251.66,1251.66,1251.57,1251.57,0.16,.01,-,-,-,-,-
Nifty 1D Rate Index,19-01-2026,-,-,-,2517.87,1.07,.04,-,-,-,-,-
Nifty50 USD,19-01-2026,9797.05,9979.2,9715.3,9750.21,-46.86,-.48,-,-,-,-,-
