Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty500 LargeMidSmall Equal-Cap Weighted,06-03-2026,17062.45,17156.35,16970.3,16983.4,-119.15,-.7,2320196889,90474.68,25.25,3.6,.97
Nifty India Tourism,06-03-2026,7388.6,7434.65,7322.5,7340.75,-101.1,-1.36,43863331,1616.66,55.26,8.68,.31
Nifty MidSmallcap 400,06-03-2026,19113.65,19253.55,19028.05,19039.9,-104.15,-.54,1635169233,40594.12,29.17,3.89,.82
Nifty IPO,06-03-2026,1883.25,1899,1878.5,1881.15,-4.5,-.24,103237228,2438.27,54.72,9.2,.17
Nifty India Internet,06-03-2026,1156.3,1164,1134.25,1135.9,-22.25,-1.92,102574183,2623.48,195.31,5.62,.45
Nifty Chemicals,06-03-2026,27411.25,27674.9,27346.85,27454.15,47.9,.17,9258241,1525.97,38.73,4.05,.63
Nifty Conglomerate 50,06-03-2026,14190.45,14259.6,14087.4,14104.25,-135.7,-.95,601791258,14295.59,27.85,3.73,1.04
Nifty India Infrastructure & Logistics,06-03-2026,11128.6,11245.2,11090.7,11126.85,-39.25,-.35,1098095371,28485.27,31.01,3.97,.87
Nifty India FPI 150,06-03-2026,1532.7,1539,1522.9,1524.75,-12.45,-.81,952695305,56974.14,23.34,3.69,1.23
Nifty Waves,06-03-2026,1844.45,1851.35,1827.6,1831.05,-12.6,-.68,33559981,276.95,-,2.2,.74
Nifty Smallcap 500,06-03-2026,-,-,-,17252.55,-42.09,-.24,934609501,26291.45,25.17,3.09,.78
Nifty Cement,06-03-2026,-,-,-,15192.87,-251.11,-1.63,6584526,1031.54,29.1,2.35,.45
Nifty REITs & Realty,06-03-2026,-,-,-,1758.57,-6.85,-.39,17334845,1195.43,55.43,2.39,3.23
Nifty500 Healthcare,06-03-2026,18729.45,18814.45,18624.6,18681.65,-69.15,-.37,29312582,3645.5,38.56,5.65,.54
Nifty MidSmallcap400 50:50,06-03-2026,-,-,-,18333.86,-88.9,-.48,1635169233,40594.12,28.16,3.73,.81
Nifty200 Value 30,06-03-2026,15624.05,15658.15,15454.15,15478.55,-154.5,-.99,356093642,12871.62,10.06,1.56,2.57
Nifty Total Market Momentum Quality 50,06-03-2026,41495.4,41769.3,41370.55,41409.35,-135.8,-.33,112553954,11822.43,30.91,7.49,1.06
Nifty500 Flexicap Quality 30,06-03-2026,9595.7,9679.9,9577.15,9588.15,-27.9,-.29,98132323,9286.15,29.75,6.48,1.94
Nifty100 Low Volatility 30,06-03-2026,20015.75,20053.5,19880.75,19900.55,-187.05,-.93,187741782,22493.61,27.54,4.91,1.3
NIFTY Quality Low-Volatility 30,06-03-2026,16503.05,16541.65,16441.1,16455.3,-104.05,-.63,144617565,15083.74,27.15,5.98,1.78
NIFTY Alpha Quality Low-Volatility 30,06-03-2026,22253.3,22314.45,22161.25,22183.1,-119.2,-.53,117136964,12679.33,32.42,7.64,1.51
NIFTY Alpha Quality Value Low-Volatility 30,06-03-2026,20299.55,20351.75,20187.35,20202.75,-148.65,-.73,207619696,18860.5,22.03,4.57,1.92
NIFTY200 Quality 30,06-03-2026,19833.45,19990.45,19774.35,19831.35,-24.0,-.12,110394780,13891.52,30.41,9.76,2.04
NIFTY Midcap150 Quality 50,06-03-2026,22713.45,22886.75,22637.4,22655.6,-83.05,-.37,89595685,6577.82,31.13,7.45,1.46
Nifty200 Momentum 30,06-03-2026,30508.5,30593.35,30135.6,30175.85,-449.45,-1.47,154437741,13055.17,25.8,4.45,.85
Nifty India Manufacturing,06-03-2026,15490.5,15600.6,15436.65,15484.75,-21.65,-.14,304084209,23313.65,28.12,4.4,1.01
Nifty100 ESG Sector Leaders,06-03-2026,4063.2,4076.6,4027.15,4032.85,-48.0,-1.18,395592783,30510.71,21.58,3.46,1.29
Nifty200 Alpha 30,06-03-2026,24806.65,24939.3,24539.45,24571.75,-301.6,-1.21,141218617,12006.85,27.75,4.59,.7
Nifty Midcap150 Momentum 50,06-03-2026,60310.55,60750.25,59790.7,59856.6,-578.6,-.96,597309501,8764.03,31.26,4.88,.82
Nifty Smallcap250 Quality 50,06-03-2026,23398.6,23623.05,23345.8,23370.4,-48.9,-.21,103252683,4680.41,22.5,4.77,1.84
Nifty Smallcap250 Momentum Quality 100,06-03-2026,40672.55,40985,40611.25,40653.75,-35.0,-.09,316544283,14363.95,26.38,4.48,.98
Nifty MidSmallcap400 Momentum Quality 100,06-03-2026,46054.75,46442.3,45927.3,45982.2,-128.1,-.28,293825101,18121.96,27.49,5.9,1.02
Nifty500 Momentum 50,06-03-2026,51145.6,51354.1,50675.3,50725.3,-589.4,-1.15,135293124,13756.82,28.63,4.72,.73
Nifty Top 10 Equal Weight,06-03-2026,9069.95,9093.55,8967,8978.35,-137.35,-1.51,152960507,16790.34,19.56,3.32,1.38
Nifty500 Multicap Momentum Quality 50,06-03-2026,39787.95,40046.8,39651.5,39691.8,-168.1,-.42,128988105,12167.75,31.94,7.69,1.11
Nifty Top 15 Equal Weight,06-03-2026,10249.4,10268.95,10134.05,10145.2,-153.4,-1.49,184003378,21389.49,20.67,3.58,1.3
Nifty Top 20 Equal Weight,06-03-2026,9040.05,9061.25,8947.6,8957.05,-118.55,-1.31,241660900,23845.41,24.2,3.55,1.3
Nifty500 Quality 50,06-03-2026,18025.05,18227.75,17986.8,18069.85,26.8,.15,217084262,14681.39,28.93,9.71,1.71
Nifty500 Low Volatility 50,06-03-2026,22393.9,22439,22249.75,22264.9,-178.1,-.79,148853523,11786.86,23.77,4.47,1.73
NIFTY100 ESG,06-03-2026,4900.6,4918.85,4855.9,4861.75,-58.05,-1.18,571253685,38612.59,21.9,3.79,1.35
NIFTY100 Enhanced ESG,06-03-2026,4936.1,4954.7,4890.65,4896.55,-59.05,-1.19,556987686,37547.39,21.92,3.8,1.34
NIFTY500 Value 50,06-03-2026,16396.55,16447.7,16271.55,16293.05,-114.5,-.7,486022683,14179.61,10.07,1.56,2.44
NIFTY100 Alpha 30,06-03-2026,17770.1,17811.4,17632.8,17654.4,-186.7,-1.05,222855057,19465.13,27.29,5.12,.79
Nifty500 Multifactor MQVLv 50,06-03-2026,31511.85,31603,31267.45,31290.3,-264.65,-.84,204701418,11090.42,14.62,2.87,1.98
NIFTY Alpha Low-Volatility 30,06-03-2026,26527.65,26572.9,26318.2,26346.5,-295.35,-1.11,159014872,19781.54,31.23,4.66,.72
NIFTY50 Equal Weight,06-03-2026,32325.7,32376.55,32058.25,32099.55,-330.2,-1.02,433408256,35453.32,24.33,3.65,1.36
Nifty500 Equal Weight,06-03-2026,13351.75,13452.7,13316.65,13324.55,-48.7,-.36,2320196889,90474.68,24.68,3.47,.96
Nifty 50 Futures Index,06-03-2026,-,-,-,6148.39,-77.3,-1.24,-,-,-,-,-
Nifty 50 Arbitrage,06-03-2026,-,-,-,2646.96,-0.3,-.01,-,-,-,-,-
Nifty 50 Futures TR Index,06-03-2026,-,-,-,26114.5,-323.92,-1.23,-,-,-,-,-
Nifty 8-13 yr G-Sec,06-03-2026,3000.69,3001.76,2989.49,2993.6,-6.56,-.22,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,06-03-2026,3266.93,3266.93,3259.84,3260.38,-5.97,-.18,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,06-03-2026,3275.59,3275.59,3265.39,3266.95,-8.02,-.24,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,06-03-2026,3482.61,3482.61,3465.66,3468.16,-13.75,-.39,-,-,-,-,-
Nifty Composite G-sec Index,06-03-2026,3078.23,3078.78,3067.66,3069.89,-7.78,-.25,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,06-03-2026,2636.35,2638.02,2625.04,2628.25,-7.64,-.29,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),06-03-2026,889.23,889.81,885.31,886.43,-2.81,-.32,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,06-03-2026,1574.19,1574.36,1574.17,1574.36,0.48,.03,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,06-03-2026,1429.97,1430.6,1429.97,1430.6,0.89,.06,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,06-03-2026,1300.24,1301.03,1300.24,1301.03,1.03,.08,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,06-03-2026,1262.18,1263.55,1262.18,1263.55,1.61,.13,-,-,-,-,-
Nifty 1D Rate Index,06-03-2026,-,-,-,2533.31,0.34,.01,-,-,-,-,-
Nifty50 USD,06-03-2026,9369.2,9562.4,9224.6,9234.37,-134.85,-1.44,-,-,-,-,-
