Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Shariah 25,02-03-2026,7738.15,7862.7,7735.9,7828.15,-89.15,-1.13,113461039,8564.78,27.85,4.94,1.75
India VIX,02-03-2026,13.7025,17.8125,12.825,17.13,3.43,25.01,-,-,-,-,-
Nifty Growth Sectors 15,02-03-2026,11234,11397.35,11194.6,11326.75,-131.3,-1.15,40104684,7661.22,29.14,6.73,1.88
Nifty50 TR 1x Inverse,02-03-2026,174.15,174.5,171.9,172.75,2.2,1.29,-,-,-,-,-
Nifty50 TR 2x Leverage,02-03-2026,19408.9,19938.95,19319.95,19741.0,-511.8,-2.53,-,-,-,-,-
Nifty50 PR 1x Inverse,02-03-2026,213.05,213.5,210.3,211.35,2.7,1.29,-,-,-,-,-
Nifty50 PR 2x Leverage,02-03-2026,12942.35,13295.85,12883.05,13163.85,-341.25,-2.53,-,-,-,-,-
NIFTY100 Quality 30,02-03-2026,5434.7,5545.5,5432.65,5515.4,-46.1,-.83,126800105,12592.29,29.9,7.58,1.87
Nifty India Corporate Group Index - Mahindra Group,02-03-2026,-,-,-,35503.03,-632.01,-1.75,6705567,1335.75,25.42,4.46,1.39
Nifty India Corporate Group Index - Aditya Birla Group,02-03-2026,-,-,-,9141.09,-79.85,-.87,523637087,1974.99,85.84,3.15,.46
Nifty India Corporate Group Index - Tata Group,02-03-2026,-,-,-,14951.1,-209.8,-1.38,208712333,10571.7,31.13,5.42,2.03
Nifty India Corporate Group Index - Tata Group 25% Cap,02-03-2026,14579.65,14952.6,14568.45,14797.35,-225.95,-1.5,57905430,3431.86,36.18,4.68,1.52
Nifty Private Bank,02-03-2026,28134.8,28470.35,28093.65,28357.95,-259.6,-.91,298780002,8393.54,19.86,2.24,.55
Nifty Smallcap 250,02-03-2026,15260.7,15749.1,15258.1,15580.4,-300.65,-1.89,758777542,24359.7,25.63,3.33,.76
Nifty Smallcap 50,02-03-2026,7986.6,8260.6,7983.8,8167.25,-135.05,-1.63,191339560,6253.83,29.42,3.62,.79
Nifty Midcap 150,02-03-2026,21079.85,21712,21075.45,21476.25,-371.1,-1.7,1308487792,23873.73,32.01,4.34,.84
Nifty Midcap Select,02-03-2026,13039.7,13450.65,13037.55,13289.85,-201.6,-1.49,347306103,8113,27.95,4.38,.84
NIFTY LargeMidcap 250,02-03-2026,15966,16328.5,15961.35,16196.65,-245.9,-1.5,2129504603,77983.96,25.59,3.82,1.05
NIFTY SME EMERGE,02-03-2026,12500.05,12562.4,12353.3,12405.4,-296.25,-2.33,-,-,20.88,3.28,.26
Nifty Oil & Gas,02-03-2026,12085.4,12159.55,11888.05,12001.3,-263.6,-2.15,194215864,8246.71,10.14,1.64,2.15
Nifty Financial Services 25/50,02-03-2026,29623.95,30050.65,29597.45,29888.95,-340.9,-1.13,153446648,14145.95,17.37,3.02,.93
Nifty Healthcare Index,02-03-2026,14492.3,14883.35,14480.55,14857.35,-13.75,-.09,23764824,3243.13,37.73,5.57,.57
Nifty500 Multicap 50:25:25,02-03-2026,15485.35,15840.25,15481.5,15716.55,-246.1,-1.54,2888282145,102343.66,24.36,3.58,1.04
Nifty Microcap 250,02-03-2026,20358.05,21106.95,20357.3,20824.55,-472.75,-2.22,395378547,6689.07,24.52,2.66,.84
Nifty Total Market,02-03-2026,12630.25,12886.9,12626.4,12796.6,-189.15,-1.46,3283660692,109032.73,23.21,3.51,1.13
Nifty India Digital,02-03-2026,7651.8,7834.05,7650.3,7731.8,-126.85,-1.61,647594095,10321.39,57.2,7.32,1.78
Nifty Mobility,02-03-2026,22046.1,22602.1,21970.7,22278.65,-593.65,-2.6,280216136,15547.67,32.16,4.57,1.04
Nifty India Defence,02-03-2026,7936.05,8288.3,7933.7,8166.5,39.7,.49,71373734,7330.45,52.52,10.9,.56
Nifty Financial Services Ex-Bank,02-03-2026,30522.4,31216,30495.3,30869.7,-520.95,-1.66,141042484,9534.14,23.17,4.35,.78
Nifty Housing,02-03-2026,11647.6,11891.3,11639.35,11825.3,-200.25,-1.67,572319264,23111.1,24.77,3.05,.9
Nifty Transportation & Logistics,02-03-2026,24267.55,24936.65,24249.5,24579.6,-617.9,-2.45,182881104,10938.12,39.98,5.29,.88
Nifty MidSmall Financial Services,02-03-2026,19930.9,20554.3,19916.65,20275.55,-309.5,-1.5,331308593,8410.4,28.24,2.92,.65
Nifty MidSmall Healthcare,02-03-2026,42565.8,43686.6,42565.8,43578.25,-376.05,-.86,17763557,1714.49,40.81,5.32,.44
Nifty MidSmall IT & Telecom,02-03-2026,8189.35,8503.45,8168.7,8355.65,-143.75,-1.69,534370061,2205.1,59.41,8.17,1.3
Nifty MidSmall India Consumption,02-03-2026,17442.25,17889.55,17438.65,17717.55,-326.35,-1.81,562989046,4343.67,83.44,9.22,.81
Nifty REITs & InvITs,02-03-2026,-,-,-,1355.09,-12.0,-.88,6572322,133.94,45.86,1.97,5.76
Nifty Core Housing,02-03-2026,14609.15,14896.3,14608.75,14843.15,-241.05,-1.6,42418804,5582.68,32.9,3.5,.54
Nifty500 Multicap Infrastructure 50:30:20,02-03-2026,13698.75,14011.6,13697.05,13872.8,-305.7,-2.16,1104732307,23912.37,25.62,3.36,.88
Nifty Rural,02-03-2026,15595.35,15897.1,15584.5,15789.5,-229.25,-1.43,789031486,20632.28,26.38,4.11,1.14
Nifty Capital Markets,02-03-2026,4450,4599.75,4448.1,4535.65,-67.7,-1.47,35123107,4070.83,42.1,11.25,1.11
Nifty India New Age Consumption,02-03-2026,10768.05,11024.95,10754.3,10886.5,-247.25,-2.22,794900239,17069.95,55.37,6.43,.74
Nifty India Select 5 Corporate Groups (MAATR),02-03-2026,36071.45,36773.8,35934.85,36461.0,-628.85,-1.7,826851413,19516.67,28.22,3.32,.98
Nifty India Railways PSU,02-03-2026,3085.8,3168.65,3083.2,3119.5,-84.05,-2.62,218091743,6325.81,22.93,3.18,1.67
Nifty Consumer Durables,02-03-2026,36546.2,37230.3,36237.15,36778.35,-807.55,-2.15,16012487,1886.3,58.52,11.52,.4
Nifty Non-Cyclical Consumer,02-03-2026,14493.05,14766.55,14490.9,14648.85,-248.2,-1.67,162071591,11388.68,52.35,10.08,.91
Nifty500 Multicap India Manufacturing 50:30:20,02-03-2026,15420.7,15809.15,15417.05,15697.75,-194.55,-1.22,357874415,21017.93,29.36,4.07,.82
Nifty EV & New Age Automotive,02-03-2026,2968.05,3060.3,2967.65,3018.9,-67.9,-2.2,177227298,11066.62,37.6,4.75,.96
Nifty500 LargeMidSmall Equal-Cap Weighted,02-03-2026,16936.5,17367.4,16932.9,17217.05,-284.55,-1.63,2888282145,102343.66,25.6,3.64,.96
Nifty India Tourism,02-03-2026,7459.8,7660.7,7456.8,7534.85,-260.15,-3.34,34252097,2339.46,56.72,8.91,.3
Nifty MidSmallcap 400,02-03-2026,18912.05,19486.45,18908.5,19281.25,-346.25,-1.76,2067265334,48233.44,29.55,3.94,.81
Nifty IPO,02-03-2026,1858.5,1920.05,1858.3,1913.7,-34.15,-1.75,125157682,2642.33,55.63,9.35,.16
Nifty India Internet,02-03-2026,1141.95,1174.95,1141.9,1157.2,-25.25,-2.14,172047459,4095.17,198.97,5.73,.44
Nifty Chemicals,02-03-2026,26754.65,27563.85,26754.55,27386.35,-378.5,-1.36,11952821,1492.76,38.64,4.04,.63
Nifty Conglomerate 50,02-03-2026,14206.4,14477.4,14158,14360.9,-278.0,-1.9,698191025,18075.05,28.36,3.8,1.02
Nifty India Infrastructure & Logistics,02-03-2026,11004.15,11321.7,11001.95,11221.2,-209.95,-1.84,1240743239,29934.07,31.27,4.01,.84
Nifty India FPI 150,02-03-2026,1526.45,1554.15,1525.8,1543.85,-21.4,-1.37,1246610588,65976.81,23.63,3.74,1.21
Nifty Waves,02-03-2026,1847.3,1875.55,1840.1,1861.1,-41.55,-2.18,38967739,289.52,-,2.24,.73
Nifty Smallcap 500,02-03-2026,-,-,-,17464.86,-342.94,-1.93,1145393395,31010.68,25.51,3.13,.77
Nifty Cement,02-03-2026,-,-,-,15769.54,-223.06,-1.39,8960390,1009.82,30.21,2.44,.43
Nifty500 Healthcare,02-03-2026,18332.75,18817.2,18317.65,18785.75,-73.7,-.39,31904710,4140.71,38.78,5.68,.54
Nifty MidSmallcap400 50:50,02-03-2026,-,-,-,18555.78,-339.15,-1.79,2067265334,48233.44,28.51,3.78,.8
Nifty200 Value 30,02-03-2026,15647.3,15996.3,15626.9,15885.6,-231.05,-1.43,448487058,14886.94,10.32,1.6,2.5
Nifty Total Market Momentum Quality 50,02-03-2026,40938.75,42171.3,40933.65,41733.35,-405.75,-.96,141190587,13987.54,31.16,7.55,1.02
Nifty500 Flexicap Quality 30,02-03-2026,9561.05,9768.6,9560.5,9693.4,-114.0,-1.16,113073736,10658.74,30.07,6.55,1.89
Nifty100 Low Volatility 30,02-03-2026,20049.15,20326.65,20032.4,20280.2,-214.8,-1.05,195796637,25189.58,28.06,5,1.27
NIFTY Quality Low-Volatility 30,02-03-2026,16461.45,16733.2,16455.1,16666.25,-194.65,-1.15,139204014,15046.15,27.5,6.05,1.76
NIFTY Alpha Quality Low-Volatility 30,02-03-2026,22170,22574.1,22166,22478.15,-266.05,-1.17,114824258,12178.86,32.86,7.74,1.48
NIFTY Alpha Quality Value Low-Volatility 30,02-03-2026,20218.6,20550.2,20212.8,20454.55,-232.15,-1.12,224644589,20422.68,22.31,4.63,1.89
NIFTY200 Quality 30,02-03-2026,19671.95,20107.95,19664.35,19943.2,-203.6,-1.01,113213445,12025.82,30.59,9.81,2
NIFTY Midcap150 Quality 50,02-03-2026,22645.3,23316.6,22644.2,23057.65,-363.55,-1.55,99572197,7731.06,31.7,7.58,1.44
Nifty200 Momentum 30,02-03-2026,30408,31228.1,30395.65,30845.6,-515.35,-1.64,161260015,15420.86,26.37,4.55,.83
Nifty India Manufacturing,02-03-2026,15309.2,15706.35,15305.3,15606.2,-165.35,-1.05,405717859,24648.82,28.34,4.43,.98
Nifty100 ESG Sector Leaders,02-03-2026,4063.35,4123.4,4055.85,4100.5,-53.55,-1.29,480577483,34021.51,21.94,3.52,1.27
Nifty200 Alpha 30,02-03-2026,24654.3,25430.6,24650.25,25116.3,-360.8,-1.42,169336871,15499.95,28.36,4.69,.67
Nifty Midcap150 Momentum 50,02-03-2026,59580.9,61550.5,59568.35,60782.15,-919.25,-1.49,687848450,10135.18,31.74,4.96,.81
Nifty Smallcap250 Quality 50,02-03-2026,23147.8,23910.75,23142.85,23603.15,-528.9,-2.19,60508794,2513.62,22.73,4.81,1.81
Nifty Smallcap250 Momentum Quality 100,02-03-2026,40126.85,41515.55,40114.45,41060.6,-692.6,-1.66,189845505,9817.72,26.65,4.53,.96
Nifty MidSmallcap400 Momentum Quality 100,02-03-2026,45323.8,46886.85,45315.95,46313.6,-638.45,-1.36,353003663,17539.59,27.69,5.94,1.01
Nifty500 Momentum 50,02-03-2026,50678.75,52140.25,50657.35,51496.0,-862.4,-1.65,165175443,17817.97,29.07,4.79,.72
Nifty Top 10 Equal Weight,02-03-2026,9088.15,9175.05,9050.35,9141.45,-115.95,-1.25,153002462,17931.16,19.92,3.38,1.36
Nifty500 Multicap Momentum Quality 50,02-03-2026,39338.05,40459.4,39332.4,40017.7,-455.2,-1.12,163666448,14542.22,32.2,7.75,1.07
Nifty Top 15 Equal Weight,02-03-2026,10301.6,10407.5,10257.5,10361.4,-145.9,-1.39,183641063,23085.93,21.11,3.66,1.27
Nifty Top 20 Equal Weight,02-03-2026,9058.1,9180.4,9042.95,9137.7,-125.9,-1.36,275613725,26591.12,24.69,3.62,1.27
Nifty500 Quality 50,02-03-2026,17609.2,18187.25,17602.65,17976.75,-259.85,-1.42,249335331,10821.12,28.78,9.66,1.69
Nifty500 Low Volatility 50,02-03-2026,22295.35,22692,22283.95,22552.05,-309.4,-1.35,208502085,13908.95,24.08,4.53,1.7
NIFTY100 ESG,02-03-2026,4914.35,4995.85,4909.25,4965.35,-68.35,-1.36,697235658,43004.79,22.37,3.87,1.32
NIFTY100 Enhanced ESG,02-03-2026,4950.05,5031.45,4943.95,5000.6,-69.5,-1.37,682377180,41852.66,22.39,3.88,1.31
NIFTY500 Value 50,02-03-2026,16343.3,16732.45,16325.6,16619.05,-235.0,-1.39,639491424,16885.04,10.27,1.6,2.39
NIFTY100 Alpha 30,02-03-2026,17646.6,18067.3,17633.25,17891.3,-264.0,-1.45,250409859,19704.17,27.66,5.19,.75
Nifty500 Multifactor MQVLv 50,02-03-2026,31384.5,32051.25,31369.55,31785.7,-527.5,-1.63,306793713,13907.76,14.85,2.92,1.95
NIFTY Alpha Low-Volatility 30,02-03-2026,26598,27028.85,26571,26893.6,-303.6,-1.12,160468044,20648.66,31.88,4.76,.7
NIFTY50 Equal Weight,02-03-2026,32286.45,32847.25,32273.8,32689.2,-393.9,-1.19,519228821,41306.37,24.78,3.71,1.32
Nifty500 Equal Weight,02-03-2026,13255.85,13631.2,13253.55,13506.0,-260.8,-1.89,2888282145,102343.66,25.02,3.52,.94
Nifty 50 Futures Index,02-03-2026,-,-,-,6257.73,-89.27,-1.41,-,-,-,-,-
Nifty 50 Arbitrage,02-03-2026,-,-,-,2644.96,3.24,.12,-,-,-,-,-
Nifty 50 Futures TR Index,02-03-2026,-,-,-,26561.29,-365.46,-1.36,-,-,-,-,-
Nifty 8-13 yr G-Sec,02-03-2026,2994.68,2994.7,2987.3,2992.28,-1.88,-.06,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,02-03-2026,3265.79,3265.89,3262.14,3263.56,-1.64,-.05,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,02-03-2026,3275.41,3286.6,3263.33,3268.91,-5.89,-.18,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,02-03-2026,3508.4,3508.4,3487.2,3501.91,-5.79,-.17,-,-,-,-,-
Nifty Composite G-sec Index,02-03-2026,3077.27,3079.27,3069.61,3074.11,-2.61,-.08,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,02-03-2026,2631.18,2631.19,2623.95,2629.04,-1.67,-.06,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),02-03-2026,888.09,888.09,885.58,887.35,-0.74,-.08,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,02-03-2026,1575.85,1575.85,1575.31,1575.31,-0.23,-.01,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,02-03-2026,1431.17,1431.18,1431.17,1431.18,0.27,.02,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,02-03-2026,1301.49,1301.49,1301.43,1301.43,0.19,.01,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,02-03-2026,1264.03,1264.03,1263.49,1263.49,-0.3,-.02,-,-,-,-,-
Nifty 1D Rate Index,02-03-2026,-,-,-,2531.97,1.03,.04,-,-,-,-,-
Nifty50 USD,02-03-2026,9589.75,9589.75,9160.7,9418.54,-171.22,-1.79,-,-,-,-,-
