Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty India New Age Consumption,12-02-2026,11735.25,11735.5,11636.25,11711.0,-42.1,-.36,675883604,13612.39,60.44,6.92,.69
Nifty India Select 5 Corporate Groups (MAATR),12-02-2026,39011.95,39015.25,38485.9,38603.7,-506.9,-1.3,619838608,11810.61,29.87,3.51,.92
Nifty India Railways PSU,12-02-2026,3339.65,3340.45,3299.05,3315.0,-24.9,-.75,162737279,4558.48,24.66,3.39,1.57
Nifty Consumer Durables,12-02-2026,37875.05,38186.65,37625.75,38110.1,153.2,.4,16833342,2201.14,60.64,11.94,.39
Nifty Non-Cyclical Consumer,12-02-2026,15603.8,15617.3,15488.65,15585.6,-39.45,-.25,103405216,8454.06,55.65,10.74,.85
Nifty500 Multicap India Manufacturing 50:30:20,12-02-2026,16064.4,16064.95,15941.8,16002.3,-54.65,-.34,304775931,20169.32,29.92,4.15,.81
Nifty EV & New Age Automotive,12-02-2026,3120.05,3120.6,3083.2,3094.5,-28.05,-.9,150525782,9238.97,38.6,4.87,.93
Nifty500 LargeMidSmall Equal-Cap Weighted,12-02-2026,17959.6,17959.95,17823.55,17868.95,-106.15,-.59,2269373786,90067.83,26.5,3.78,.93
Nifty India Tourism,12-02-2026,8201.15,8201.15,8095.95,8142.1,-59.25,-.72,31752193,1310.3,64.7,9.63,.26
Nifty MidSmallcap 400,12-02-2026,20127.5,20128.2,19947.7,20022.35,-116.5,-.58,1640326120,41218.08,30.47,4.09,.8
Nifty IPO,12-02-2026,1999.95,2003.3,1986.65,1997.75,4.35,.22,224576780,6285.49,56.03,10.56,.16
Nifty India Internet,12-02-2026,1323.85,1325.6,1304.45,1319.6,-12.4,-.93,88625401,2814.99,229.8,6.53,.36
Nifty Chemicals,12-02-2026,29034.35,29042.7,28675.55,28783.9,-225.5,-.78,11503573,1395.44,40.42,4.24,.6
Nifty Conglomerate 50,12-02-2026,15059.7,15059.75,14931.05,14974.25,-113.1,-.75,637684803,15179.35,29.56,3.96,.98
Nifty India Infrastructure & Logistics,12-02-2026,11561,11561.15,11501.05,11541.6,-22.1,-.19,956978953,16627.65,31.7,4.12,.81
Nifty India FPI 150,12-02-2026,1609.1,1609.1,1596.1,1600.6,-11.35,-.7,958832796,62431.58,24.54,3.88,1.16
Nifty Waves,12-02-2026,2071,2074.6,2035.3,2037.35,-39.0,-1.88,36008760,446.9,-,2.45,.75
Nifty Smallcap 500,12-02-2026,-,-,-,18319.66,-122.74,-.67,841914684,26890.45,26.7,3.29,.74
Nifty500 Healthcare,12-02-2026,18502.05,18502.05,18330.8,18440.15,-27.8,-.15,38162268,4524.93,38.26,5.57,.52
Nifty MidSmallcap400 50:50,12-02-2026,-,-,-,19289.08,-119.32,-.61,1640326120,41218.08,29.5,3.92,.78
Nifty200 Value 30,12-02-2026,15853.45,15871.35,15686.2,15773.8,-69.55,-.44,318387231,12517.55,10.24,1.59,2.49
Nifty Total Market Momentum Quality 50,12-02-2026,42558.75,42717.95,42351.35,42690.1,135.35,.32,134393913,13814.63,32.32,7.72,1.02
Nifty500 Flexicap Quality 30,12-02-2026,10304.1,10308.05,10145,10160.45,-198.3,-1.91,106246451,14900.97,31.28,6.88,1.8
Nifty100 Low Volatility 30,12-02-2026,20848.65,20851.9,20714.25,20758.7,-111.65,-.53,231968010,27536.76,28.71,5.12,1.22
NIFTY Quality Low-Volatility 30,12-02-2026,17220.5,17222.7,17079.6,17123.35,-110.5,-.64,148128707,19736.88,28.02,6.22,1.66
NIFTY Alpha Quality Low-Volatility 30,12-02-2026,22744.45,22774,22664.35,22745.55,22.95,.1,94966964,13881.8,33.04,7.84,1.42
NIFTY Alpha Quality Value Low-Volatility 30,12-02-2026,21115.5,21120.25,20911.95,20968.15,-171.0,-.81,234129870,23712.54,22.73,4.75,1.78
NIFTY200 Quality 30,12-02-2026,20841.95,20846,20564.7,20612.2,-283.9,-1.36,104041895,15789.3,31.39,10.14,1.89
NIFTY Midcap150 Quality 50,12-02-2026,23952.7,23954.3,23635.85,23702.85,-265.3,-1.11,82254455,7121.54,32.88,7.8,1.43
Nifty 8-13 yr G-Sec,12-02-2026,2973.61,2977.1,2970.16,2977.1,4.02,.14,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,12-02-2026,3238.94,3243.73,3237.59,3243.73,5.37,.17,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,12-02-2026,3242.98,3250.81,3238.53,3250.81,8.44,.26,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,12-02-2026,3450.34,3454.42,3445.42,3452.07,2.43,.07,-,-,-,-,-
Nifty Composite G-sec Index,12-02-2026,3049.13,3052.33,3046.09,3052.33,3.76,.12,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,12-02-2026,2613.78,2617.52,2610.19,2617.52,4.21,.16,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),12-02-2026,885.3,886.6,884.05,886.6,1.3,.15,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,12-02-2026,1566.58,1569.6,1566.56,1569.6,3.33,.21,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,12-02-2026,1423.39,1424.79,1423.39,1424.79,1.67,.12,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,12-02-2026,1294.14,1294.27,1294.14,1294.17,0.27,.02,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,12-02-2026,1256.5,1256.5,1256.23,1256.23,-0.02,0,-,-,-,-,-
Nifty 1D Rate Index,12-02-2026,-,-,-,2525.86,0.33,.01,-,-,-,-,-
Nifty50 USD,12-02-2026,9914.45,9965.05,9827.65,9867.92,-46.52,-.47,-,-,-,-,-
