Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty50 TR 2x Leverage,18-03-2026,17760.95,18104.3,17757,17978.3,292.45,1.65,-,-,-,-,-
Nifty50 PR 1x Inverse,18-03-2026,222.4,222.45,220.25,221.05,-1.8,-.81,-,-,-,-,-
Nifty50 PR 2x Leverage,18-03-2026,11841.7,12070.65,11839.05,11986.6,195.0,1.65,-,-,-,-,-
NIFTY100 Quality 30,18-03-2026,5298.7,5349.75,5291.2,5326.35,46.2,.87,113780614,10231.8,28.87,7.29,1.94
Nifty India Corporate Group Index - Mahindra Group,18-03-2026,-,-,-,34481.68,894.98,2.66,9427331,1725.05,24.69,4.33,1.43
Nifty India Corporate Group Index - Aditya Birla Group,18-03-2026,-,-,-,8670.35,112.23,1.31,531816157,1667.41,81.42,2.98,.49
Nifty India Corporate Group Index - Tata Group,18-03-2026,-,-,-,14209.56,214.76,1.53,66522940,3570.52,29.58,5.15,2.13
Nifty India Corporate Group Index - Tata Group 25% Cap,18-03-2026,13975.55,14152.5,13944.55,14068.6,134.75,.97,50258351,2950.79,34.4,4.45,1.6
Nifty Private Bank,18-03-2026,26073.6,26413.85,25959.05,26295.9,229.7,.88,171639793,6045.71,18.41,2.08,.59
Nifty Smallcap 250,18-03-2026,14942.65,15206.55,14920.45,15153.55,264.05,1.77,1180891285,22277.92,24.95,3.24,.76
Nifty Smallcap 50,18-03-2026,7849.55,7972.5,7838.15,7940.75,127.25,1.63,173506966,6114.78,28.6,3.52,.75
Nifty Midcap 150,18-03-2026,20412.75,20820.35,20383.4,20746.8,379.85,1.87,1090420844,22853.11,30.91,4.2,.87
Nifty Midcap Select,18-03-2026,12764.9,13039.55,12763.25,12980.55,244.25,1.92,194488567,8182.85,27.29,4.28,.85
NIFTY LargeMidcap 250,18-03-2026,15393.2,15619.7,15383.1,15568.1,209.75,1.37,1714817363,62279.7,24.59,3.67,1.1
NIFTY SME EMERGE,18-03-2026,11902.05,12131,11899.25,12096.05,203.6,1.71,-,-,18.58,3.19,.27
Nifty Oil & Gas,18-03-2026,11149.85,11243.5,11126.95,11196.9,69.65,.63,84064156,3281.58,9.46,1.53,2.36
Nifty Financial Services 25/50,18-03-2026,28250.95,28515.4,28084.4,28420.5,219.65,.78,146916816,12017.9,16.52,2.87,.98
Nifty Healthcare Index,18-03-2026,14466.8,14568,14436.1,14469.8,29.85,.21,23124372,3011.71,36.75,5.43,.59
Nifty500 Multicap 50:25:25,18-03-2026,14969.95,15181.2,14960,15131.25,200.0,1.34,2895708648,84557.62,23.46,3.45,1.07
Nifty Microcap 250,18-03-2026,19857.35,20421.95,19837.95,20325.85,531.3,2.68,419909088,7089.09,23.84,2.59,.86
Nifty Total Market,18-03-2026,12173.15,12330.6,12168.45,12289.3,145.7,1.2,3315617736,91646.71,22.29,3.37,1.18
Nifty India Digital,18-03-2026,7437.3,7669.5,7436.7,7623.9,212.2,2.86,680580180,10824.66,56.4,7.22,1.8
Nifty Mobility,18-03-2026,20652.65,21005.05,20643,20944.6,388.35,1.89,211634500,10475.12,30.23,4.3,1.12
Nifty India Defence,18-03-2026,8060.6,8138.35,8022,8092.4,81.25,1.01,43268380,3757.8,52.04,10.8,.59
Nifty Financial Services Ex-Bank,18-03-2026,29622.6,30038.9,29621.7,29980.75,481.25,1.63,146035669,9881.87,22.48,4.22,.82
Nifty Housing,18-03-2026,11145.85,11262.65,11103.95,11222.25,100.55,.9,395091166,16613.93,23.5,2.89,.95
Nifty Transportation & Logistics,18-03-2026,22886.75,23320.5,22879.35,23251.25,475.6,2.09,156681336,8793.61,37.8,5.01,.93
Nifty MidSmall Financial Services,18-03-2026,19470.1,19864.25,19468.75,19796.6,381.65,1.97,210821484,7602.07,27.56,2.85,.67
Nifty MidSmall Healthcare,18-03-2026,42210.65,42694.25,42124.65,42528.65,416.95,.99,19372550,1936.09,39.83,5.19,.45
Nifty MidSmall IT & Telecom,18-03-2026,7891.35,8181.5,7890.2,8107.5,249.05,3.17,569784304,3677.66,57.64,7.93,1.34
Nifty MidSmall India Consumption,18-03-2026,16785.65,17090.8,16760.15,17040.45,277.0,1.65,561652082,3622.5,80.25,8.87,.84
Nifty REITs & InvITs,18-03-2026,-,-,-,1324.33,-0.64,-.05,6440415,127.77,44.82,1.92,5.76
Nifty Core Housing,18-03-2026,13785.7,14027.7,13765.7,14000.15,248.45,1.81,38776238,4556.68,31.03,3.3,.57
Nifty500 Multicap Infrastructure 50:30:20,18-03-2026,13247.7,13464.2,13247.35,13404.35,190.0,1.44,1154628375,15633.65,24.76,3.25,.88
Nifty Rural,18-03-2026,14858.4,15000.05,14857.95,14952.95,137.6,.93,766532834,17098.48,24.98,3.89,1.21
Nifty Capital Markets,18-03-2026,4595.3,4688.5,4585.4,4652.0,74.3,1.62,49962265,4589.1,43.18,11.54,1.08
Nifty India New Age Consumption,18-03-2026,10287.9,10517.65,10283.55,10487.85,230.15,2.24,843864436,15537.94,53.34,6.2,.77
Nifty India Select 5 Corporate Groups (MAATR),18-03-2026,35110.8,35724,35106.5,35563.4,533.4,1.52,689981716,10387.53,27.53,3.23,1
Nifty India Railways PSU,18-03-2026,2955.55,3004.6,2944.55,2987.1,46.35,1.58,120126017,3217.32,21.96,3.05,1.94
Nifty Consumer Durables,18-03-2026,35248.7,35889.4,35188.65,35796.0,606.8,1.72,12130691,2002.04,56.96,11.22,.41
Nifty Non-Cyclical Consumer,18-03-2026,14021.6,14196.5,14018.2,14158.35,160.3,1.15,141824326,8711.14,50.6,9.69,.94
Nifty500 Multicap India Manufacturing 50:30:20,18-03-2026,15005,15191.85,14983.25,15145.8,188.5,1.26,223887350,14662.46,28.33,3.93,.83
Nifty EV & New Age Automotive,18-03-2026,2786.1,2838.2,2782.8,2828.4,55.9,2.02,240918961,11993.36,35.16,4.45,1.02
Nifty500 LargeMidSmall Equal-Cap Weighted,18-03-2026,16411.8,16667.8,16396.75,16613.1,245.4,1.5,2895708648,84557.62,24.71,3.52,.99
Nifty India Tourism,18-03-2026,7055.65,7226.6,7045.45,7201.05,163.5,2.32,39797112,1419.38,54.21,8.52,.32
Nifty MidSmallcap 400,18-03-2026,18381.95,18729.05,18355.45,18668.8,336.25,1.83,2271312129,45131.03,28.61,3.81,.83
Nifty IPO,18-03-2026,1854.1,1898.65,1852.05,1894.75,52.15,2.83,264003196,4712.05,55.05,9.21,.16
Nifty India Internet,18-03-2026,1124.95,1160.3,1122.65,1157.7,35.7,3.18,164625177,3807.35,199.05,5.73,.44
Nifty Chemicals,18-03-2026,26410.15,26792.35,26232.15,26692.7,333.45,1.27,11630077,1231,37.66,3.94,.65
Nifty Conglomerate 50,18-03-2026,13477.5,13686.85,13476.6,13633.0,197.65,1.47,686674345,13267.07,26.92,3.6,1.07
Nifty India Infrastructure & Logistics,18-03-2026,10820.15,10976.3,10811.25,10930.95,148.45,1.38,1222515809,16599.66,30.46,3.9,.87
Nifty India FPI 150,18-03-2026,1473.9,1492.85,1473.9,1487.45,17.1,1.16,895837792,52482.42,22.77,3.6,1.27
Nifty Waves,18-03-2026,1720.4,1771.85,1720.05,1763.9,45.25,2.63,37212742,370.86,-,2.12,.76
Nifty Smallcap 500,18-03-2026,-,-,-,17006.05,336.5,2.02,1591847365,29552.53,24.64,3.05,.77
Nifty Cement,18-03-2026,-,-,-,14588.22,207.5,1.44,7506129,829.57,27.94,2.26,.47
Nifty REITs & Realty,18-03-2026,-,-,-,1731.25,18.69,1.09,22748157,1418.24,54.57,2.36,3.28
Nifty500 Healthcare,18-03-2026,18226.2,18370.55,18191,18279.5,92.05,.51,31185514,3874.5,37.73,5.53,.55
Nifty MidSmallcap400 50:50,18-03-2026,-,-,-,17985.21,321.48,1.82,2271312129,45131.03,27.64,3.66,.82
Nifty Total Market Momentum Quality 50,18-03-2026,40098.15,40476.75,40057,40347.4,405.35,1.01,110517100,11550.13,30.12,7.3,1.07
Nifty100 Low Volatility 30,18-03-2026,19181.45,19328.15,19177.65,19270.6,128.65,.67,157271338,17360.92,26.66,4.75,1.34
NIFTY Quality Low-Volatility 30,18-03-2026,15876.05,15986.55,15853.05,15940.75,99.85,.63,118153706,12226.83,26.31,5.79,1.84
NIFTY Alpha Quality Low-Volatility 30,18-03-2026,21300.9,21454.55,21280.5,21414.45,174.9,.82,88961820,9814.01,31.3,7.38,1.56
NIFTY Alpha Quality Value Low-Volatility 30,18-03-2026,19444.95,19603.45,19430.25,19532.85,142.85,.74,178238783,14995.99,21.3,4.42,1.98
NIFTY200 Quality 30,18-03-2026,19039.05,19319.55,19018.9,19256.6,266.15,1.4,87731123,10585.39,29.53,9.48,2.08
NIFTY Midcap150 Quality 50,18-03-2026,21642.1,22113.4,21608.95,21994.15,405.6,1.88,69465473,6990.63,30.22,7.23,1.51
Nifty200 Momentum 30,18-03-2026,29067.8,29469.45,29066.85,29401.95,434.75,1.5,123079394,11451.27,25.13,4.34,.87
Nifty India Manufacturing,18-03-2026,14824.35,14965.5,14784,14921.0,138.65,.94,248438091,16822.98,27.09,4.24,1.04
Nifty100 ESG Sector Leaders,18-03-2026,3919.5,3965.7,3919.4,3951.85,39.85,1.02,429576409,27471.25,21.15,3.39,1.32
Nifty200 Alpha 30,18-03-2026,23675.2,24009.1,23667.9,23962.25,382.75,1.62,116573971,11701.41,27.06,4.48,.71
Nifty Midcap150 Momentum 50,18-03-2026,57572.85,58696.95,57487.85,58499.6,1086.95,1.89,654918640,9803.2,30.55,4.77,.84
Nifty Smallcap250 Quality 50,18-03-2026,22683.55,23130.9,22635.7,23024.3,413.65,1.83,76258195,2589.25,22.17,4.7,1.69
Nifty Smallcap250 Momentum Quality 100,18-03-2026,39490.7,40163.25,39416.7,40028.25,688.15,1.75,218246533,11078.57,25.98,4.42,.93
Nifty MidSmallcap400 Momentum Quality 100,18-03-2026,44781.55,45571.9,44745.25,45397.9,739.65,1.66,265542267,16365.13,27.14,5.83,1.01
Nifty500 Momentum 50,18-03-2026,48953.6,49621.8,48952.95,49496.25,728.3,1.49,149763316,15705.31,27.94,4.6,.75
Nifty200 Value 30,18-03-2026,14874.25,14962.25,14828.75,14915.45,87.1,.59,288029513,9418.69,9.69,1.5,2.72
Nifty Top 10 Equal Weight,18-03-2026,8598.8,8716,8593.6,8673.3,91.75,1.07,110050793,11859.47,18.9,3.21,1.43
Nifty500 Multicap Momentum Quality 50,18-03-2026,38708,39132.5,38684.25,39001.4,451.5,1.17,152721578,12984.5,31.38,7.55,1.08
Nifty Top 15 Equal Weight,18-03-2026,9650.4,9751.95,9649.9,9713.05,93.0,.97,139822958,16413.77,19.78,3.43,1.35
Nifty Top 20 Equal Weight,18-03-2026,8568.95,8671.05,8567.65,8637.2,94.85,1.11,228090510,19558.72,23.34,3.42,1.35
Nifty500 Quality 50,18-03-2026,17627.25,17898.4,17585.35,17841.95,271.15,1.54,188688915,10213.08,28.56,9.59,1.64
Nifty500 Low Volatility 50,18-03-2026,21436.35,21615.1,21436.35,21567.15,194.95,.91,155561332,10969.03,23.02,4.33,1.81
NIFTY100 ESG,18-03-2026,4701.9,4763.4,4701.8,4747.95,58.5,1.25,541324416,32801.24,21.39,3.7,1.39
NIFTY100 Enhanced ESG,18-03-2026,4735.3,4797.95,4735.2,4782.5,59.8,1.27,529082946,31914.58,21.41,3.71,1.38
NIFTY500 Value 50,18-03-2026,15686.8,15766.1,15638.35,15708.4,62.5,.4,415992444,10974.4,9.71,1.51,2.58
NIFTY100 Alpha 30,18-03-2026,16853.1,16987.4,16818,16952.55,169.6,1.01,186063479,13897.39,26.21,4.91,.8
Nifty500 Multifactor MQVLv 50,18-03-2026,29955.95,30267.25,29950.65,30173.25,287.0,.96,204267089,10710.05,14.1,2.77,2.01
NIFTY Alpha Low-Volatility 30,18-03-2026,25333.3,25528,25332.95,25490.0,200.4,.79,118086639,14047.16,30.21,4.51,.74
Nifty500 Flexicap Quality 30,18-03-2026,9218.15,9363.25,9216.55,9322.55,140.7,1.53,108983216,10132.77,28.92,6.3,1.97
NIFTY50 Equal Weight,18-03-2026,31017.1,31301.4,31006.3,31203.9,277.2,.9,382876401,28805.6,23.65,3.54,1.38
Nifty500 Equal Weight,18-03-2026,12877.5,13103.9,12857.1,13061.95,223.3,1.74,2895708648,84557.62,24.2,3.4,.97
Nifty 50 Futures Index,18-03-2026,-,-,-,5955.69,39.83,.67,-,-,-,-,-
Nifty 50 Arbitrage,18-03-2026,-,-,-,2655.51,2.9,.11,-,-,-,-,-
Nifty 50 Futures TR Index,18-03-2026,-,-,-,25352.03,174.32,.69,-,-,-,-,-
Nifty 8-13 yr G-Sec,18-03-2026,2996.56,2999.49,2992.18,2992.18,-3.85,-.13,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,18-03-2026,3259.02,3259.76,3256,3256.0,-2.44,-.07,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,18-03-2026,3267.1,3269.57,3265.64,3265.64,-0.84,-.03,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,18-03-2026,3452.9,3462.27,3452.9,3456.32,4.12,.12,-,-,-,-,-
Nifty Composite G-sec Index,18-03-2026,3069.24,3071.63,3066.45,3066.45,-2.23,-.07,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,18-03-2026,2630.67,2632.4,2626.61,2626.61,-3.59,-.14,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),18-03-2026,885.32,885.92,883.92,883.92,-1.41,-.16,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,18-03-2026,1568.75,1571.16,1568.74,1571.16,2.71,.17,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,18-03-2026,1426.73,1428.12,1426.73,1428.12,1.65,.12,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,18-03-2026,1297.32,1297.33,1297,1297.0,-0.08,-.01,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,18-03-2026,1260.11,1260.11,1259.41,1259.41,-0.45,-.04,-,-,-,-,-
Nifty 1D Rate Index,18-03-2026,-,-,-,2537.43,0.36,.01,-,-,-,-,-
Nifty50 USD,18-03-2026,8844.25,8993.1,8844.25,8893.81,49.56,.56,-,-,-,-,-
