Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Realty,07-01-2026,914.05,917.55,903.45,909.8,-4.55,-.5,9546292,1027.25,41.93,4.4,.33
Nifty India Consumption,07-01-2026,12284.75,12306.55,12206.25,12249.9,-24.75,-.2,121081852,12824.56,40.65,8.28,1.06
Nifty Commodities,07-01-2026,9708.2,9714.8,9645.6,9669.7,-30.5,-.31,170877044,7130.03,17.02,2.3,1.76
Nifty Dividend Opportunities 50,07-01-2026,6400.05,6419.35,6388.25,6409.95,12.6,.2,465605338,15414.86,15.07,2.98,3.01
Nifty Infrastructure,07-01-2026,9594.05,9616.55,9537.15,9563.2,-48.4,-.5,174401068,9062.62,21.57,3.13,1.08
Nifty PSE,07-01-2026,10085.3,10101.5,10028.15,10081.3,-14.55,-.14,179530378,4466.63,11.49,2.03,3.13
Nifty Services Sector,07-01-2026,33796.15,33891.35,33735.1,33860.55,-17.95,-.05,235046593,20427.77,21.67,3.57,1.3
Nifty50 Shariah,07-01-2026,4870.25,4901.75,4864.65,4889.1,14.9,.31,55902748,6842.39,25.46,4.71,2.09
Nifty500 Shariah,07-01-2026,7239.8,7285.7,7230.15,7273.35,34.5,.48,463082260,27545.74,28.65,4.91,1.42
Nifty Low Volatility 50,07-01-2026,25991.1,26063.6,25932.75,25991.45,17.75,.07,204267391,25484.46,31.91,5.23,1.21
Nifty Alpha 50,07-01-2026,50979.15,51146.5,50775.65,51064.45,105.75,.21,139924047,12371.99,33.55,4.41,.57
Nifty High Beta 50,07-01-2026,4035.6,4060.65,4026.95,4051.6,18.2,.45,748261523,13116.14,25.62,3.14,1.05
Nifty100 Equal Weight,07-01-2026,34482.8,34549.5,34357.75,34485.4,3.65,.01,510319232,39517.86,23.21,3.84,1.3
Nifty100 Liquid 15,07-01-2026,7553.2,7560.65,7479.85,7507.65,-55.45,-.73,130466287,9448.27,23.16,3.39,.87
Nifty CPSE,07-01-2026,6585.25,6589.25,6537.9,6572.0,-27.7,-.42,79693161,2012.9,13.7,2.11,3.07
Nifty50 Value 20,07-01-2026,13367.25,13408.45,13338.3,13397.4,23.95,.18,146078648,11884.78,17.49,3.09,2.05
Nifty Midcap Liquid 15,07-01-2026,16137.7,16260.4,16090.1,16227.45,106.55,.66,299174069,5432.03,37.15,4.61,.61
Nifty Shariah 25,07-01-2026,8490.85,8541.3,8470.45,8517.65,19.2,.23,43704085,7088.43,29.93,5.39,1.85
India VIX,07-01-2026,10.0175,10.24,9.745,9.95,-0.07,-.67,-,-,-,-,-
Nifty Growth Sectors 15,07-01-2026,12766.8,12852.45,12742.1,12791.7,40.6,.32,34870070,7585.65,33.13,7.61,1.73
Nifty50 TR 1x Inverse,07-01-2026,163.75,164.2,163.45,163.75,0.25,.15,-,-,-,-,-
Nifty50 TR 2x Leverage,07-01-2026,21996.05,22069.95,21869.95,21992.05,-67.1,-.3,-,-,-,-,-
Nifty50 PR 1x Inverse,07-01-2026,200.1,200.7,199.8,200.15,0.35,.18,-,-,-,-,-
Nifty50 PR 2x Leverage,07-01-2026,14699.75,14749.1,14615.45,14697.05,-44.85,-.3,-,-,-,-,-
NIFTY100 Quality 30,07-01-2026,5947.95,5975.15,5941.7,5969.65,23.75,.4,93817426,9184.13,32.74,8.21,1.83
Nifty India Corporate Group Index - Mahindra Group,07-01-2026,-,-,-,39989.04,-219.22,-.55,7893488,865.5,30.59,5.02,1.23
Nifty India Corporate Group Index - Tata Group,07-01-2026,-,-,-,16600.47,158.49,.96,74386024,7101.73,31.69,6.17,2.07
Nifty India Corporate Group Index - Aditya Birla Group,07-01-2026,-,-,-,9339.2,-40.12,-.43,470047887,1694.84,89.78,3.21,.45
Nifty Conglomerate 50,07-01-2026,-,-,-,15184.18,12.21,.08,589070118,12430.54,29.59,4.01,1.02
Nifty India Infrastructure & Logistics,07-01-2026,11510.4,11523.4,11447.65,11492.55,-30.95,-.27,791474169,12595.7,30.51,4.1,.87
Nifty India FPI 150,07-01-2026,1631.4,1636.1,1628.05,1632.95,1.2,.07,908073473,52587.54,25.1,3.96,1.22
Nifty Waves,07-01-2026,2089.3,2107.2,2084.3,2105.55,14.35,.69,30931832,536.08,-,2.53,.69
Nifty500 Healthcare,07-01-2026,19089.55,19297.1,19016.3,19164.6,75.1,.39,51268916,6466.63,39.09,5.77,.53
Nifty India Corporate Group Index - Tata Group 25% Cap,07-01-2026,15511.95,15588.85,15473.45,15574.55,112.2,.73,48974758,5862.34,33.72,4.93,1.58
Nifty Private Bank,07-01-2026,28840.35,28898.85,28731.6,28880.85,1.05,0,329234069,9962.7,20.25,2.28,.54
Nifty Smallcap 250,07-01-2026,16790.15,16842.4,16746.2,16816.0,24.5,.15,619727745,17132.44,29.61,3.59,.72
Nifty Smallcap 50,07-01-2026,8711.45,8792,8683.9,8774.9,68.35,.79,201289234,6706.04,32.53,3.89,.76
Nifty Midcap 150,07-01-2026,22518.75,22650.05,22480.65,22606.5,95.9,.43,1135831351,23318.18,34.06,4.57,.78
Nifty Midcap Select,07-01-2026,13963.45,14080.25,13927.55,14053.4,96.3,.69,297596611,7264.02,29.83,4.64,.79
NIFTY LargeMidcap 250,07-01-2026,16976.1,17029,16950.3,17008.85,27.8,.16,1646150583,62836.04,27.03,4.01,1.04
NIFTY SME EMERGE,07-01-2026,14255.3,14278.05,14211.15,14233.65,-20.1,-.14,-,-,27.54,4.03,.23
Nifty Oil & Gas,07-01-2026,11995,12023.1,11901,11920.9,-79.7,-.66,59644472,2977.6,11.05,1.64,2.85
Nifty Financial Services 25/50,07-01-2026,30673.6,30719,30558,30658.8,-73.8,-.24,142442560,13436.1,18.07,3.09,.91
Nifty Healthcare Index,07-01-2026,14947.65,15144.95,14884.7,15015.4,65.15,.44,40039601,5118.12,37.66,5.6,.55
Nifty500 Multicap 50:25:25,07-01-2026,16584.95,16626.7,16553.7,16607.1,15.5,.09,2265878328,79968.48,26.24,3.79,1.02
Nifty Microcap 250,07-01-2026,22692.45,22749.95,22631.1,22712.4,5.3,.02,466754147,6434.58,27.75,2.9,.78
Nifty Total Market,07-01-2026,13464.2,13494.45,13434.1,13475.85,3.4,.03,2732632475,86403.06,24.7,3.69,1.13
Nifty India Digital,07-01-2026,9392.55,9519.7,9391.15,9497.0,95.6,1.02,565054887,10315.53,70.31,9,1.5
Nifty Mobility,07-01-2026,23307.75,23342.95,23132.4,23240.65,-84.5,-.36,145559450,8515.85,31.31,4.75,1.05
Nifty India Defence,07-01-2026,7911.2,7995.5,7865.2,7973.95,51.7,.65,16207342,1906.53,53.28,10.64,.51
Nifty Financial Services Ex-Bank,07-01-2026,32433.65,32499.4,32295.35,32415.25,-58.35,-.18,199568896,8204.59,24.71,4.57,.76
Nifty Housing,07-01-2026,12028.9,12043.4,11975.05,12020.85,-29.75,-.25,482455924,17597.83,25.88,3.1,.88
Nifty Transportation & Logistics,07-01-2026,26187.55,26217.25,25943.15,26086.35,-121.2,-.46,106772906,6534.88,38.89,5.6,.81
Nifty MidSmall Financial Services,07-01-2026,21080.1,21165.7,21010.55,21121.5,63.95,.3,417829791,7402.92,30.4,3.04,.63
Nifty MidSmall Healthcare,07-01-2026,44730.75,45361.15,44573.25,45154.1,527.95,1.18,33111922,3208.96,42.49,5.45,.43
Nifty MidSmall IT & Telecom,07-01-2026,10168.55,10442.45,10152.2,10417.35,241.5,2.37,510099857,4916.44,65.93,10.19,1.03
Nifty MidSmall India Consumption,07-01-2026,19242.45,19302.95,19175.6,19250.5,29.85,.16,521923946,5604.76,98.03,10.02,.75
Nifty REITs & InvITs,07-01-2026,-,-,-,1371.3,9.54,.7,7229808,126.9,33.11,1.97,6.02
Nifty Core Housing,07-01-2026,15959.45,15985.35,15860,15926.45,-35.5,-.22,28874981,4112.95,35.3,3.75,.51
Nifty500 Multicap Infrastructure 50:30:20,07-01-2026,14500.7,14524.35,14419.05,14464.2,-54.65,-.38,770348610,13021.26,26.56,3.5,.91
Nifty Rural,07-01-2026,16338.5,16347.75,16204.7,16247.85,-96.4,-.59,651415420,15125.7,26.47,4.23,1.23
Nifty Capital Markets,07-01-2026,4707.1,4771.75,4680.1,4763.25,55.4,1.18,122415716,3932.55,46.41,11.81,1.03
Nifty India New Age Consumption,07-01-2026,11959.9,11988.2,11894.85,11952.15,1.75,.01,767091839,15729.08,56.38,7.06,.66
Nifty India Select 5 Corporate Groups (MAATR),07-01-2026,39407.85,39443.6,39160.2,39282.5,-34.2,-.09,590714365,12415.49,30.07,3.56,.95
Nifty India Railways PSU,07-01-2026,-,-,-,3535.01,6.44,.18,82722724,2224.78,26.75,3.61,1.5
Nifty Consumer Durables,07-01-2026,38021.7,38455.85,37896.05,38337.95,638.95,1.69,28026269,3944.81,63.88,12.01,.38
Nifty Non-Cyclical Consumer,07-01-2026,15877.8,15944.5,15848,15882.75,28.6,.18,129299631,10737.45,54.33,10.96,1
Nifty500 Multicap India Manufacturing 50:30:20,07-01-2026,16172.45,16242.6,16102.25,16168.4,5.9,.04,233368362,17196.63,30.01,4.2,.79
Nifty EV & New Age Automotive,07-01-2026,3182.7,3204.5,3177.85,3198.45,14.2,.45,208170605,9226.42,37.3,5.03,.89
Nifty500 LargeMidSmall Equal-Cap Weighted,07-01-2026,18211.9,18266.35,18178.1,18244.65,28.75,.16,2265878328,79968.48,27.84,3.86,.93
Nifty India Tourism,07-01-2026,8437.55,8454.5,8353,8402.65,-58.65,-.69,46634859,1686.61,63.66,9.94,.25
Nifty MidSmallcap 400,07-01-2026,20405.55,20505.05,20365.45,20468.6,67.35,.33,1755559096,40450.62,32.4,4.18,.76
Nifty IPO,07-01-2026,2039.4,2048.2,2032.3,2046.05,6.65,.33,214359848,4766.49,70.48,11.2,.13
Nifty India Internet,07-01-2026,1389.9,1403.75,1385.8,1389.3,-1.7,-.12,89496775,2927.62,289.06,6.87,.32
Nifty Chemicals,07-01-2026,29069.2,29347.4,29002.9,29294.05,245.9,.85,9505915,1220,39.84,4.32,.6
Nifty100 Low Volatility 30,07-01-2026,21346.35,21441.3,21308.65,21373.05,14.9,.07,165656088,21364.95,29.54,5.28,1.31
NIFTY Quality Low-Volatility 30,07-01-2026,17837.05,17900.1,17789.2,17843.0,-6.9,-.04,141830026,16133.1,29.24,6.49,1.75
NIFTY Alpha Quality Low-Volatility 30,07-01-2026,23172.5,23246.85,23122.75,23181.5,8.55,.04,90885394,10500.01,34.12,8,1.53
NIFTY Alpha Quality Value Low-Volatility 30,07-01-2026,21581.3,21660.4,21528.5,21592.7,-3.15,-.01,181314626,18512.82,23.93,4.9,1.94
NIFTY200 Quality 30,07-01-2026,21538.3,21714.7,21513.85,21687.9,156.2,.73,83365816,10954.95,33.44,10.68,1.96
NIFTY Midcap150 Quality 50,07-01-2026,24105.95,24321.35,24060.75,24271.4,148.9,.62,88375150,8099.92,34.08,7.98,1.3
Nifty200 Momentum 30,07-01-2026,31764,31783.55,31530.3,31596.8,-163.75,-.52,116388371,9959.09,26.97,4.66,.81
Nifty India Manufacturing,07-01-2026,15671.05,15729.6,15595.1,15665.25,-5.4,-.03,216768345,16855.3,28.83,4.45,.99
Nifty100 ESG Sector Leaders,07-01-2026,4389.55,4399.55,4378.65,4389.75,-3.15,-.07,337222787,29361.78,23.71,3.77,1.24
Nifty200 Alpha 30,07-01-2026,25567.45,25592.3,25450.85,25527.5,-33.2,-.13,97327082,9032.56,29.85,4.77,.67
Nifty Midcap150 Momentum 50,07-01-2026,62694.05,62884.4,62484.8,62777.55,156.25,.25,625238039,9596.65,34.54,5.1,.77
Nifty Smallcap250 Quality 50,07-01-2026,25755.25,25927.75,25677.2,25882.2,87.6,.34,140779353,3289.74,25.44,5.28,1.63
Nifty Smallcap250 Momentum Quality 100,07-01-2026,44357.2,44671.85,44240.15,44597.15,249.05,.56,257163702,9965.92,30.5,4.92,.87
Nifty MidSmallcap400 Momentum Quality 100,07-01-2026,47991.6,48408.15,47864.3,48330.3,364.0,.76,375354625,18582.97,29.89,6.2,.94
Nifty500 Momentum 50,07-01-2026,53494.9,53528.3,53182.9,53324.95,-159.95,-.3,136416746,12127.89,30.37,4.96,.7
Nifty200 Value 30,07-01-2026,15039.5,15050.1,14919.8,14969.0,-64.85,-.43,270692271,8326.99,9.8,1.51,2.91
Nifty Top 10 Equal Weight,07-01-2026,9875.2,9920.6,9868.35,9913.5,16.45,.17,128772898,13880.36,21.39,3.68,1.47
Nifty500 Multicap Momentum Quality 50,07-01-2026,41679.2,41900.2,41606,41821.85,161.05,.39,151204120,12531.77,35.27,8.1,1.02
Nifty Top 15 Equal Weight,07-01-2026,11021.65,11034.95,10961.15,11000.55,-39.9,-.36,146085554,16688.71,22.42,3.89,1.34
Nifty Top 20 Equal Weight,07-01-2026,9693.6,9720.25,9667.3,9702.9,4.45,.05,205324504,20813.53,24.13,3.85,1.32
Nifty500 Quality 50,07-01-2026,19069,19322.5,19036.05,19290.15,210.45,1.1,288066653,12334.68,31.68,10.38,1.59
Nifty500 Low Volatility 50,07-01-2026,23497.3,23544.25,23409.5,23474.05,-27.8,-.12,127228860,10798.53,25.52,4.72,1.73
NIFTY100 ESG,07-01-2026,5255,5269.85,5244.3,5260.75,3.85,.07,440752002,34431.9,23.65,4.04,1.32
NIFTY100 Enhanced ESG,07-01-2026,5301.25,5316.4,5290.6,5307.35,4.0,.08,430015654,33736.7,23.74,4.05,1.31
NIFTY500 Value 50,07-01-2026,15903.05,15909.85,15782.15,15827.95,-58.85,-.37,381963735,10445.55,9.98,1.52,2.75
NIFTY100 Alpha 30,07-01-2026,18372.05,18386.55,18230.7,18297.65,-74.55,-.41,161969951,15683.99,28.32,5.29,.77
Nifty500 Multifactor MQVLv 50,07-01-2026,32159.4,32225,32052.3,32157.2,21.95,.07,289523511,11793.14,15.85,2.95,2.04
NIFTY Alpha Low-Volatility 30,07-01-2026,27540.85,27596.35,27423.4,27486.7,-39.85,-.14,129427097,18112.67,33.1,4.86,.7
Nifty500 Flexicap Quality 30,07-01-2026,10671.65,10740.25,10656.3,10722.3,35.95,.34,174937821,9834.24,33.41,7.26,1.86
Nifty Total Market Momentum Quality 50,07-01-2026,42233.7,42502.6,42166.5,42440.25,241.1,.57,138191858,11920.7,33.31,7.68,1
Nifty500 Equal Weight,07-01-2026,14374.05,14415.9,14344,14394.35,18.75,.13,2265878328,79968.48,27.84,3.75,.89
NIFTY50 Equal Weight,07-01-2026,33712.65,33786.25,33588.65,33694.15,-40.4,-.12,338216740,30232.63,25.01,3.83,1.37
Nifty 50 Futures Index,07-01-2026,-,-,-,6653.02,-12.63,-.19,-,-,-,-,-
Nifty 50 Arbitrage,07-01-2026,-,-,-,2612.2,0.88,.03,-,-,-,-,-
Nifty 50 Futures TR Index,07-01-2026,-,-,-,27990.49,-48.58,-.17,-,-,-,-,-
Nifty 8-13 yr G-Sec,07-01-2026,2971.39,2971.47,2966.35,2970.68,-0.18,-.01,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,07-01-2026,3225.13,3225.13,3220.79,3224.7,0.14,0,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,07-01-2026,3231.32,3233.79,3227.09,3231.18,0.47,.01,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,07-01-2026,3475.19,3477.4,3466.9,3473.83,-0.66,-.02,-,-,-,-,-
Nifty Composite G-sec Index,07-01-2026,3050.32,3051.09,3045.59,3049.86,0.1,0,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,07-01-2026,2613.63,2615.12,2610.19,2614.5,1.33,.05,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),07-01-2026,890.92,891.43,889.72,891.22,0.3,.03,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,07-01-2026,1564.51,1564.51,1563.6,1563.6,-0.6,-.04,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,07-01-2026,1423.66,1423.67,1422.89,1422.89,-0.51,-.04,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,07-01-2026,1296.44,1296.44,1295.87,1295.87,-0.32,-.02,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,07-01-2026,1258.64,1258.64,1258.61,1258.61,0.21,.02,-,-,-,-,-
Nifty 1D Rate Index,07-01-2026,-,-,-,2513.56,0.36,.01,-,-,-,-,-
Nifty50 USD,07-01-2026,10059.35,10100.55,9860.8,10075.38,16.0,.16,-,-,-,-,-
