Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Commodities,30-03-2026,9169.3,9294.15,9113.8,9127.75,-96.1,-1.04,351729215,15882.46,15.34,2.17,1.81
Nifty Dividend Opportunities 50,30-03-2026,5692.55,5746.4,5632.75,5644.3,-107.7,-1.87,795076863,27530.77,13.51,2.68,3.03
Nifty Infrastructure,30-03-2026,8612.85,8703.55,8543.9,8560.95,-159.45,-1.83,474666175,19775.38,19.67,2.86,1.07
Nifty PSE,30-03-2026,9585.15,9761.6,9538.65,9559.0,-117.4,-1.21,332751680,9207.08,10.35,1.91,2.96
Nifty Services Sector,30-03-2026,28758.7,28875.35,28282.9,28363.6,-794.4,-2.72,496755282,36484.71,18.48,3.01,1.47
Nifty50 Shariah,30-03-2026,4140.1,4175.55,4109.4,4118.8,-57.05,-1.37,126792244,11703.31,22.91,3.96,2.28
Nifty500 Shariah,30-03-2026,6261.25,6307.35,6204.05,6215.15,-111.4,-1.76,811708651,36959.46,25.87,4.26,1.53
Nifty Low Volatility 50,30-03-2026,22817.45,22896,22534.55,22582.0,-462.1,-2.01,414374452,42033.93,27.63,4.57,1.34
Nifty Alpha 50,30-03-2026,45227.05,45537.4,44390.8,44487.95,-1402.4,-3.06,372802714,22491.79,23.91,3.73,.9
Nifty High Beta 50,30-03-2026,3391.4,3415.85,3312.25,3317.65,-115.25,-3.36,1066454061,19013.87,25.77,3.04,1.08
Nifty100 Equal Weight,30-03-2026,30164.65,30416.35,29741.95,29787.2,-747.75,-2.45,1113185067,70979.99,19.83,3.28,1.47
Nifty100 Liquid 15,30-03-2026,6668.3,6736.65,6572.5,6586.95,-175.25,-2.59,254443501,19808.84,21.08,3.12,1.01
Nifty CPSE,30-03-2026,6889.05,7026.25,6885.8,6900.85,-28.3,-.41,183839038,5456.98,14.23,2.23,2.68
Nifty50 Value 20,30-03-2026,11687.85,11744.15,11556.5,11586.0,-225.0,-1.91,324965779,21084.91,15.42,2.67,2.12
Nifty Midcap Liquid 15,30-03-2026,13969.95,13990.1,13702.75,13726.45,-429.55,-3.03,404623109,7517.45,41.13,4.51,.62
Nifty Shariah 25,30-03-2026,7313.7,7363.65,7240.75,7255.85,-124.5,-1.69,144283369,11217.96,25.54,4.55,1.93
India VIX,30-03-2026,26.8025,28.9075,26.8025,27.89,1.09,4.05,-,-,-,-,-
Nifty Growth Sectors 15,30-03-2026,10463.35,10540.3,10385.55,10408.35,-164.6,-1.56,46961502,11112.39,28.21,6.67,1.91
Nifty50 TR 1x Inverse,30-03-2026,190.3,192.45,188.95,192.1,4.1,2.18,-,-,-,-,-
Nifty50 TR 2x Leverage,30-03-2026,16090.5,16327,15708.85,15775.15,-712.9,-4.32,-,-,-,-,-
Nifty50 PR 1x Inverse,30-03-2026,232.8,235.45,231.15,235.0,5.05,2.2,-,-,-,-,-
Nifty50 PR 2x Leverage,30-03-2026,10727.95,10885.65,10473.5,10517.7,-475.3,-4.32,-,-,-,-,-
NIFTY100 Quality 30,30-03-2026,5075.75,5124.55,5024.4,5033.1,-88.85,-1.73,165343402,15017.15,27.28,6.89,2.06
Nifty200 Momentum 30,30-03-2026,27566.75,27719.45,27000.4,27071.65,-872.85,-3.12,303038214,19310.33,23.21,4,.94
Nifty India Manufacturing,30-03-2026,14126.55,14265.4,14011.8,14032.55,-260.55,-1.82,545224723,29669.27,25.69,4.05,1.13
Nifty100 ESG Sector Leaders,30-03-2026,3739.45,3768.9,3699.15,3707.2,-79.3,-2.09,680566948,49026.28,19.86,3.19,1.41
Nifty200 Alpha 30,30-03-2026,22422.85,22578.3,22014.5,22065.75,-666.05,-2.93,299612016,16428.51,20.72,3.64,1.12
Nifty Midcap150 Momentum 50,30-03-2026,55332.35,55587.2,54301.85,54460.9,-1679.65,-2.99,817697033,13859.5,28.45,4.45,.9
Nifty Smallcap250 Quality 50,30-03-2026,21919.45,22060.45,21654.6,21675.8,-505.65,-2.28,72226200,2552.88,20.83,4.42,1.78
Nifty Smallcap250 Momentum Quality 100,30-03-2026,38086.9,38328.85,37522,37605.15,-938.95,-2.44,189297797,8812.43,24.4,4.15,.98
Nifty MidSmallcap400 Momentum Quality 100,30-03-2026,43265.85,43479.9,42640.55,42723.25,-1103.3,-2.52,376515058,19049.42,25.54,5.48,1.04
Nifty500 Momentum 50,30-03-2026,46657.05,46931.95,45900.8,45987.05,-1312.7,-2.78,267614636,20799.01,26.04,4.29,.81
Nifty200 Value 30,30-03-2026,14152.85,14341.1,14014.9,14041.3,-248.05,-1.74,582388428,18328.73,9.13,1.41,2.94
Nifty Top 10 Equal Weight,30-03-2026,8284.7,8319.45,8176.3,8195.7,-195.2,-2.33,273433928,25284.37,17.98,3.13,1.63
Nifty500 Multicap Momentum Quality 50,30-03-2026,36827.8,37164.3,36360.35,36407.1,-880.0,-2.36,195332997,16255.29,29.29,7.05,1.15
Nifty Top 15 Equal Weight,30-03-2026,9240.25,9286.55,9107.25,9129.2,-228.6,-2.44,323784069,31958.71,18.92,3.33,1.51
Nifty Top 20 Equal Weight,30-03-2026,8241.55,8289.8,8143.8,8160.7,-184.35,-2.21,402744441,35843,21.13,3.6,1.51
Nifty500 Quality 50,30-03-2026,16890.35,17075.95,16689.3,16709.15,-367.05,-2.15,302275523,13941.4,26.74,8.98,1.68
Nifty500 Low Volatility 50,30-03-2026,20768.3,20897.4,20540.05,20579.9,-385.95,-1.84,276056276,19458.41,22.02,4.14,1.89
NIFTY100 ESG,30-03-2026,4494.7,4521.25,4434.45,4444.8,-108.45,-2.38,948825817,60337.27,20.53,3.64,1.56
NIFTY100 Enhanced ESG,30-03-2026,4527.55,4553.95,4466.65,4477.1,-109.7,-2.39,922639234,58521.3,20.55,3.65,1.55
NIFTY500 Value 50,30-03-2026,14997.9,15222.7,14912.45,14937.7,-179.4,-1.19,885840464,20752.27,9.23,1.43,2.75
NIFTY100 Alpha 30,30-03-2026,15924.6,16127.35,15738.6,15765.85,-359.0,-2.23,368098955,18070.83,15.85,3.11,1.79
Nifty500 Multifactor MQVLv 50,30-03-2026,28728.55,28951.6,28404.2,28459.05,-585.65,-2.02,357622924,17908.2,13.29,2.61,2.12
NIFTY Alpha Low-Volatility 30,30-03-2026,24343.55,24412.7,23919.2,23961.3,-630.95,-2.57,299959767,30767.02,28.47,4.25,.79
Nifty500 Flexicap Quality 30,30-03-2026,8989.15,9068.8,8904.2,8924.15,-157.0,-1.73,127117710,12769.35,26.83,5.81,2.14
NIFTY50 Equal Weight,30-03-2026,29847,30059.1,29502.2,29556.95,-602.45,-2,698599891,53093.7,22.93,3.46,1.47
Nifty500 Equal Weight,30-03-2026,12409.5,12473.05,12210.5,12226.1,-332.4,-2.65,3579355980,119590.94,25.45,3.29,.98
Nifty 50 Futures Index,30-03-2026,-,-,-,5589.46,-120.61,-2.11,-,-,-,-,-
Nifty 50 Arbitrage,30-03-2026,-,-,-,2657.26,0.25,.01,-,-,-,-,-
Nifty 50 Futures TR Index,30-03-2026,-,-,-,23849.59,-499.77,-2.05,-,-,-,-,-
Nifty India Corporate Group Index - Mahindra Group,30-03-2026,-,-,-,32165.37,-847.24,-2.57,11760791,2149.7,23.03,4.04,1.53
Nifty India Corporate Group Index - Aditya Birla Group,30-03-2026,-,-,-,8115.07,-170.46,-2.06,523160412,3061.9,76.21,2.79,.52
Nifty India Corporate Group Index - Tata Group,30-03-2026,-,-,-,13416.5,-315.49,-2.3,137174065,7071.77,29.23,5.19,2.11
Nifty India Corporate Group Index - Tata Group 25% Cap,30-03-2026,13368,13477.4,13221.6,13255.55,-300.15,-2.21,119581658,6389.73,32.37,4.71,1.74
Nifty Private Bank,30-03-2026,24632.95,24696.8,24055.6,24144.85,-841.85,-3.37,449809469,15836.31,16.86,1.92,.67
Nifty Smallcap 250,30-03-2026,14487.35,14554.75,14260.6,14288.45,-366.9,-2.5,935611987,17986.36,25.86,2.99,.82
Nifty Smallcap 50,30-03-2026,7567.9,7593.2,7452.85,7465.05,-192.75,-2.52,214692210,5797.35,24.26,2.82,.81
Nifty Midcap 150,30-03-2026,19696.95,19753.25,19398.05,19430.9,-521.85,-2.62,1530558926,30624.59,30.61,4.16,.81
Nifty Midcap Select,30-03-2026,12344.35,12376.85,12130.7,12158.75,-358.55,-2.86,443413369,9942.64,29.66,4.13,.73
NIFTY LargeMidcap 250,30-03-2026,14750.3,14825.3,14548.6,14574.5,-362.8,-2.43,2643743993,101604.58,23.55,3.54,1.12
NIFTY SME EMERGE,30-03-2026,11386.5,11391.45,11015.55,11025.8,-396.95,-3.48,-,-,17.23,2.91,.29
Nifty Oil & Gas,30-03-2026,10720.75,10955.4,10696.2,10788.05,-42.35,-.39,173728028,7270.91,9,1.47,2.45
Nifty Financial Services 25/50,30-03-2026,26217.45,26283.35,25633.4,25705.6,-904.1,-3.4,320475079,24431.4,15.12,2.6,1.08
Nifty Healthcare Index,30-03-2026,14315.35,14356.55,14186.8,14201.05,-232.5,-1.61,37125820,4831.96,36.07,5.33,.6
Nifty500 Multicap 50:25:25,30-03-2026,14361.1,14436.1,14165.05,14189.1,-349.05,-2.4,3579355980,119590.94,22.75,3.26,1.12
Nifty Microcap 250,30-03-2026,19250.95,19372.25,18858.5,18892.95,-564.0,-2.9,664638344,8308.85,22.85,2.69,.91
Nifty Total Market,30-03-2026,11641.55,11711.9,11486.05,11507.05,-278.35,-2.36,4243994324,127899.79,21.29,3.21,1.24
Nifty India Digital,30-03-2026,7351.35,7386.55,7251.6,7268.6,-180.6,-2.42,746677530,14323.65,52.26,6.59,1.85
Nifty Mobility,30-03-2026,19545.3,19718.95,19346.9,19388.85,-505.65,-2.54,391857883,16758.53,28.8,4.17,1.15
Nifty India Defence,30-03-2026,7333,7483.65,7184.9,7214.3,-208.0,-2.8,48595216,4586.02,45.72,9.6,.67
Nifty Financial Services Ex-Bank,30-03-2026,27648.25,27713.35,26949.65,27011.2,-1061.55,-3.78,186118308,12117.86,19.85,3.64,.89
Nifty Housing,30-03-2026,10626.85,10683.25,10483.85,10501.6,-244.9,-2.28,824246232,31412.86,21.7,2.69,1.02
Nifty Transportation & Logistics,30-03-2026,21721.25,21895.1,21470.25,21520.0,-601.0,-2.72,293685021,12652.96,36.29,4.88,.96
Nifty MidSmall Financial Services,30-03-2026,18499.2,18526.15,18026.6,18073.8,-679.95,-3.63,364462057,7969.15,27.8,2.72,.62
Nifty MidSmall Healthcare,30-03-2026,41862.4,41943.8,41536,41705.75,-511.35,-1.21,29507618,2859.3,39.48,5.15,.44
Nifty MidSmall IT & Telecom,30-03-2026,7910.3,7920.55,7760.45,7779.1,-205.75,-2.58,554144167,2857.42,53.77,7.31,1.37
Nifty MidSmall India Consumption,30-03-2026,16029.75,16104.25,15815.5,15848.5,-391.95,-2.41,582400834,5987.35,71.68,7.44,.89
Nifty REITs & InvITs,30-03-2026,-,-,-,1308.87,-12.5,-.95,10581484,160.52,40.08,1.9,5.87
Nifty Core Housing,30-03-2026,13195.05,13259.8,12951.85,12986.1,-356.55,-2.67,68896096,6462.92,28.8,3.07,.61
Nifty500 Multicap Infrastructure 50:30:20,30-03-2026,12813.3,12909.1,12673.9,12696.1,-280.75,-2.16,1240895671,23428.32,23.77,3.17,.94
Nifty Rural,30-03-2026,14159.9,14225,13895.45,13918.35,-422.15,-2.94,927323739,28977.37,24.02,3.75,1.26
Nifty Capital Markets,30-03-2026,4315.35,4325.75,4242.8,4251.8,-128.6,-2.94,73769781,4344.73,39.6,10.86,1.15
Nifty India New Age Consumption,30-03-2026,9811.85,9882.05,9691.75,9703.55,-261.1,-2.62,866296749,21208.77,51.5,6,.76
Nifty India Select 5 Corporate Groups (MAATR),30-03-2026,33689.85,34040.15,33316.8,33378.9,-659.15,-1.94,760355446,18129.5,26.09,3.09,1.03
Nifty India Railways PSU,30-03-2026,2824.05,2841.3,2744.6,2748.95,-105.6,-3.7,267099259,6393,19.93,2.89,2.02
Nifty Consumer Durables,30-03-2026,33404.5,33733.65,32927.15,33023.3,-875.0,-2.58,21541181,2702.21,53.19,10.79,.43
Nifty Non-Cyclical Consumer,30-03-2026,13463.5,13572.8,13311.1,13339.65,-293.65,-2.15,185712899,13225.95,47.13,9.17,1.01
Nifty500 Multicap India Manufacturing 50:30:20,30-03-2026,14458.7,14585.3,14342.55,14359.1,-255.0,-1.74,449068922,23228.57,27.01,3.73,.86
Nifty EV & New Age Automotive,30-03-2026,2663.9,2675,2625.1,2631.45,-71.4,-2.64,273016383,13606.84,33.43,4.32,.99
Nifty500 LargeMidSmall Equal-Cap Weighted,30-03-2026,15787.4,15861.55,15564.6,15589.65,-392.2,-2.45,3579355980,119590.94,24.28,3.33,1.02
Nifty India Tourism,30-03-2026,6659.15,6701.55,6502.65,6517.65,-251.2,-3.71,106994393,2647.2,48.88,8.35,.35
Nifty MidSmallcap 400,30-03-2026,17765.6,17826.05,17497.3,17524.35,-463.9,-2.58,2466170913,48610.95,28.86,3.68,.81
Nifty IPO,30-03-2026,1824.4,1827.35,1774.6,1782.65,-66.55,-3.6,152983824,2999.94,57.42,9.69,.07
Nifty India Internet,30-03-2026,1088.55,1094.85,1073.4,1075.85,-32.7,-2.95,199624684,4298.06,190.12,5.62,.45
Nifty Chemicals,30-03-2026,25196.5,25366.2,24878.95,24936.0,-562.8,-2.21,24614953,1977.03,35.14,3.68,.69
Nifty Conglomerate 50,30-03-2026,12929.15,13028.25,12763.9,12787.65,-306.8,-2.34,740287752,18870.11,25.74,3.88,1.17
Nifty India Infrastructure & Logistics,30-03-2026,10331.15,10423.45,10177.75,10191.85,-269.3,-2.57,1394677342,24887.4,29.66,3.84,.86
Nifty India FPI 150,30-03-2026,1415,1425.65,1398.8,1401.15,-30.7,-2.14,2091890974,84132.41,21.55,3.38,1.33
Nifty Waves,30-03-2026,1631.45,1647.05,1581.05,1582.65,-68.9,-4.17,59639880,569.32,-,2,.78
Nifty Smallcap 500,30-03-2026,-,-,-,15971.9,-425.24,-2.59,1594018226,26267.61,24.87,2.9,.84
Nifty Cement,30-03-2026,-,-,-,13767.34,-339.29,-2.41,12624738,1849.99,26.71,2.16,.49
Nifty REITs & Realty,30-03-2026,-,-,-,1632.57,-33.92,-2.04,27833239,1825.7,44.75,2.24,3.37
Nifty500 Healthcare,30-03-2026,17988.3,18030.4,17844.1,17882.2,-262.5,-1.45,50300486,6182.1,37.1,5.46,.55
Nifty MidSmallcap400 50:50,30-03-2026,-,-,-,16900.67,-443.92,-2.56,2466170913,48610.95,28.02,3.47,.81
Nifty Total Market Momentum Quality 50,30-03-2026,38189.7,38570,37727.95,37787.95,-897.05,-2.32,174126430,15549.05,28.21,6.84,1.13
Nifty100 Low Volatility 30,30-03-2026,18507.15,18586.1,18278.65,18308.4,-389.6,-2.08,335900230,33781.87,25.21,4.46,1.45
NIFTY Quality Low-Volatility 30,30-03-2026,15242.6,15333.05,15063.5,15088.65,-295.5,-1.92,269624751,24209.74,24.9,5.48,1.94
NIFTY Alpha Quality Low-Volatility 30,30-03-2026,20501.05,20660.05,20254.2,20283.75,-422.0,-2.04,151203451,16382.59,29.65,6.99,1.65
NIFTY Alpha Quality Value Low-Volatility 30,30-03-2026,18693.95,18837.55,18512.65,18543.9,-337.8,-1.79,366352859,29441.26,20.23,4.2,2.08
NIFTY200 Quality 30,30-03-2026,18389.7,18573.5,18183.25,18207.0,-367.95,-1.98,130250359,14770.18,27.93,8.96,2.2
NIFTY Midcap150 Quality 50,30-03-2026,20909.6,21063.85,20677.85,20728.25,-462.7,-2.18,89829082,8534.55,28.48,6.8,1.53
Nifty 8-13 yr G-Sec,30-03-2026,2954.68,2958.47,2940.64,2940.64,-14.04,-.48,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,30-03-2026,3223.5,3223.51,3207.66,3207.66,-15.85,-.49,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,30-03-2026,3220.95,3220.95,3190.78,3190.78,-30.18,-.94,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,30-03-2026,3377.7,3396.72,3356.28,3356.28,-21.43,-.63,-,-,-,-,-
Nifty Composite G-sec Index,30-03-2026,3027.3,3029.82,3009.05,3009.05,-18.26,-.6,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,30-03-2026,2595.84,2601.51,2581.47,2581.47,-14.38,-.55,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),30-03-2026,871.47,873.44,866.49,866.49,-4.98,-.57,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,30-03-2026,1562.95,1564.17,1562.94,1564.17,1.53,.1,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,30-03-2026,1419.02,1419.88,1419.02,1419.43,0.68,.05,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,30-03-2026,1287.85,1288.32,1287.62,1288.32,0.72,.06,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,30-03-2026,1246.89,1249.29,1246.89,1249.29,2.65,.21,-,-,-,-,-
Nifty 1D Rate Index,30-03-2026,-,-,-,2541.9,1.18,.05,-,-,-,-,-
Nifty50 USD,30-03-2026,8340.6,8522.65,8132.4,8158.08,-182.51,-2.19,-,-,-,-,-
