Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Metal,03-02-2026,11984.55,12041.35,11746.25,11893.2,331.65,2.87,241228110,11671.27,21.16,3.1,1.54
Nifty MNC,03-02-2026,31104.6,31226.8,30468.6,30738.4,560.0,1.86,57342663,6445.58,38.45,8.83,1.5
Nifty Pharma,03-02-2026,22470.35,22564.1,22086.05,22200.25,650.7,3.02,32396446,4271.13,33.58,4.84,.66
Nifty PSU Bank,03-02-2026,8996.7,9099.9,8701.8,8819.6,227.9,2.65,162653411,3786.8,8.82,1.44,2.18
Nifty Realty,03-02-2026,808.15,824.5,806.05,815.3,37.3,4.79,25264027,2361.19,36.7,3.94,.37
Nifty India Consumption,03-02-2026,11848.5,11849.4,11567.75,11622.8,224.95,1.97,243284896,18923.71,38.69,7.85,1.12
Nifty Commodities,03-02-2026,9853.1,9881.2,9652.95,9733.0,227.65,2.39,321685861,15362.22,16.86,2.32,1.6
Nifty Dividend Opportunities 50,03-02-2026,6583.65,6584.65,6379.15,6432.55,116.85,1.85,597908329,23957.91,15.07,2.99,2.83
Nifty Infrastructure,03-02-2026,9533.2,9552.5,9355.1,9402.1,276.85,3.03,401633961,21720.93,21.24,3.09,1.04
Nifty PSE,03-02-2026,10384.85,10412.65,10095.3,10232.25,183.25,1.82,310533196,8780.66,11.46,2.05,2.82
Nifty Services Sector,03-02-2026,34522.9,34549.75,33588.9,33714.9,888.05,2.71,476154196,35185.35,21.7,3.55,1.25
Nifty50 Shariah,03-02-2026,4982.35,4982.45,4821.25,4846.25,82.8,1.74,89713801,10306.01,25.49,4.67,2.01
Nifty500 Shariah,03-02-2026,7229.2,7229.75,7063.3,7104.55,164.95,2.38,825768847,40378.8,27.96,4.8,1.4
Nifty Low Volatility 50,03-02-2026,25622.5,25623,25127.9,25204.9,457.35,1.85,353035023,37207.29,30.75,5.07,1.23
Nifty Alpha 50,03-02-2026,49609.5,50098.3,48800.8,49078.85,1571.4,3.31,305091510,26166.02,31.08,4.24,.6
Nifty High Beta 50,03-02-2026,3847.25,3882.95,3777.35,3809.1,141.3,3.85,1755337696,28581.92,23.58,2.96,1.12
Nifty100 Equal Weight,03-02-2026,34147.75,34250.35,33546.05,33722.95,888.65,2.71,1062009885,71252.91,22.76,3.74,1.28
Nifty100 Liquid 15,03-02-2026,7553.9,7580.75,7378.7,7424.9,227.65,3.16,320104751,20885.04,23.07,3.36,.87
Nifty CPSE,03-02-2026,6921.8,6930,6710.9,6814.95,122.95,1.84,163679562,4815.64,14.08,2.18,2.66
Nifty50 Value 20,03-02-2026,13670.2,13684.4,13263.85,13334.75,286.25,2.19,294621005,20267.27,17.44,3.07,1.95
Nifty Midcap Liquid 15,03-02-2026,16031.4,16163.9,15722.2,15803.8,448.3,2.92,255716408,10128.31,37.05,4.49,.63
Nifty Shariah 25,03-02-2026,8556.1,8556.4,8333.6,8365.1,138.25,1.68,99556932,10759.71,30.11,5.3,1.81
India VIX,03-02-2026,13.865,15.465,11.85,12.9,-0.97,-7,-,-,-,-,-
Nifty Growth Sectors 15,03-02-2026,12553.35,12555.85,12183.3,12238.6,244.45,2.04,63879297,10755.39,32.02,7.28,1.73
Nifty50 TR 1x Inverse,03-02-2026,162.65,167.2,162.65,166.6,-4.35,-2.54,-,-,-,-,-
Nifty50 TR 2x Leverage,03-02-2026,22143.75,22143.75,21072.7,21209.75,1025.85,5.08,-,-,-,-,-
Nifty50 PR 1x Inverse,03-02-2026,198.9,204.45,198.9,203.75,-5.3,-2.54,-,-,-,-,-
Nifty50 PR 2x Leverage,03-02-2026,14780.6,14780.6,14065.65,14157.15,684.75,5.08,-,-,-,-,-
NIFTY100 Quality 30,03-02-2026,5945,5946,5778,5804.1,79.0,1.38,193714690,16827.73,31.65,7.98,1.79
Nifty 50 Futures Index,03-02-2026,-,-,-,6507.72,170.22,2.69,-,-,-,-,-
Nifty 50 Arbitrage,03-02-2026,-,-,-,2630.88,-2.18,-.08,-,-,-,-,-
Nifty 50 Futures TR Index,03-02-2026,-,-,-,27500.34,723.61,2.7,-,-,-,-,-
Nifty India Corporate Group Index - Mahindra Group,03-02-2026,-,-,-,38869.82,486.17,1.27,10575045,2525.03,29.67,4.88,1.27
Nifty India Corporate Group Index - Tata Group,03-02-2026,-,-,-,16123.72,362.19,2.3,69925117,4328.08,31.38,6,1.88
Nifty India Corporate Group Index - Aditya Birla Group,03-02-2026,-,-,-,9344.14,194.47,2.13,1227764151,3620.52,80.34,3.22,.45
Nifty Conglomerate 50,03-02-2026,-,-,-,14844.0,470.34,3.27,1528710237,27450.65,28.94,3.92,.99
Nifty India Infrastructure & Logistics,03-02-2026,11382.75,11434.2,11216.6,11291.5,341.4,3.12,1845836166,27586.66,30.55,4.03,.83
Nifty India FPI 150,03-02-2026,1624.45,1626.75,1588.65,1594.35,40.75,2.62,1430267351,91170.9,24.47,3.87,1.2
Nifty Waves,03-02-2026,1947.6,1951.5,1912.2,1926.65,41.55,2.2,35082659,528.61,-,2.32,.77
Nifty Smallcap 500,03-02-2026,-,-,-,17985.11,545.62,3.13,1248099050,33724.96,27.08,3.23,.74
Nifty500 Healthcare,03-02-2026,18278,18302.5,17969.45,18065.05,485.55,2.76,48950046,6036.76,37.67,5.46,.54
Nifty India Corporate Group Index - Tata Group 25% Cap,03-02-2026,15464.75,15470.35,15116.85,15211.55,349.6,2.35,59064996,3919.41,33.35,4.81,1.48
Nifty Private Bank,03-02-2026,29529.35,29748.45,28828.45,28911.85,706.2,2.5,285672387,13201.3,20.25,2.28,.54
Nifty Smallcap 250,03-02-2026,16204.15,16225.45,15880.9,15962.45,455.3,2.94,819606077,25727.73,27.5,3.41,.73
Nifty Smallcap 50,03-02-2026,8420,8471.1,8238.9,8268.15,243.4,3.03,193696153,10601.77,30.05,3.66,.79
Nifty Midcap 150,03-02-2026,22110.25,22233.85,21753.75,21869.85,620.5,2.92,1951952795,37466.06,32.24,4.42,.81
Nifty Midcap Select,03-02-2026,13857.8,13968,13585.95,13655.65,398.6,3.01,281720890,14026.53,28.74,4.5,.82
NIFTY LargeMidcap 250,03-02-2026,16842.5,16884.85,16509.55,16582.2,442.45,2.74,3013962680,108718.97,26.09,3.91,1.05
NIFTY SME EMERGE,03-02-2026,12955.1,13116.55,12955.1,13098.85,431.35,3.41,-,-,22.96,3.55,.25
Nifty Oil & Gas,03-02-2026,12094.85,12172.7,11769.45,11911.25,223.75,1.91,131180451,6472.89,10.76,1.64,2.7
Nifty Financial Services 25/50,03-02-2026,30659.1,30824.95,30067.65,30192.3,935.25,3.2,246688650,21427.54,17.75,3.05,.92
Nifty Healthcare Index,03-02-2026,14367.4,14400.45,14127.2,14227.0,435.2,3.16,40058502,5076.93,36.61,5.34,.55
Nifty500 Multicap 50:25:25,03-02-2026,16385.05,16415.5,16051.2,16115.2,430.45,2.74,3833568757,134446.7,25.2,3.67,1.03
Nifty Microcap 250,03-02-2026,22058.8,22062.7,21580.65,21783.1,781.55,3.72,434349551,7949.22,25.11,2.78,.81
Nifty Total Market,03-02-2026,13382.5,13404.5,13094.05,13147.4,346.35,2.71,4267918308,142395.92,23.9,3.6,1.13
Nifty India Digital,03-02-2026,9419.9,9423.2,9079.85,9101.7,122.95,1.37,1372961661,14204.17,65.91,8.61,1.5
Nifty Mobility,03-02-2026,22985.1,23058.35,22494.35,22662.95,762.9,3.48,336515496,21014.52,30.89,4.65,1.06
Nifty India Defence,03-02-2026,8228.25,8289,7971.6,8034.7,182.95,2.33,45817865,5138.95,53.08,10.73,.52
Nifty Financial Services Ex-Bank,03-02-2026,31571.2,31948.95,31204.15,31299.55,1147.7,3.81,191569801,16761.26,23.82,4.41,.77
Nifty Housing,03-02-2026,11907.65,11934.25,11716.2,11752.2,322.35,2.82,592578172,29515.58,25.11,3.03,.85
Nifty Transportation & Logistics,03-02-2026,25689.8,25766.75,25104.4,25259.0,804.9,3.29,247431793,16251.79,38.38,5.44,.84
Nifty MidSmall Financial Services,03-02-2026,20940.9,21233.05,20559.95,20630.95,580.75,2.9,284498769,13548.37,29.45,2.97,.64
Nifty MidSmall Healthcare,03-02-2026,42770.5,42770.5,41973.3,42043.95,858.55,2.08,27456045,2548.43,39.63,5.13,.45
Nifty MidSmall IT & Telecom,03-02-2026,10192.95,10243.65,9947.9,10020.6,236.65,2.42,1243520838,3556.86,60.49,9.8,1.08
Nifty MidSmall India Consumption,03-02-2026,17826.5,17910.55,17675.65,17804.35,502.15,2.9,1268135896,7769.95,86.96,9.27,.81
Nifty REITs & InvITs,03-02-2026,-,-,-,1356.49,-12.49,-.91,7416830,174.54,46.22,1.98,5.34
Nifty Core Housing,03-02-2026,15067.05,15164.85,14894.6,14944.9,391.1,2.69,66164809,8599.16,33.53,3.52,.54
Nifty500 Multicap Infrastructure 50:30:20,03-02-2026,14181.3,14222.45,13946,14018.25,393.55,2.89,1739791809,25369.44,25.33,3.4,.88
Nifty Rural,03-02-2026,15933.35,15957.6,15595.85,15703.2,349.5,2.28,1555871649,27745.72,25.5,4.09,1.24
Nifty Capital Markets,03-02-2026,4790.6,4856.85,4707.7,4747.65,240.15,5.33,45419962,7603.14,45.46,11.78,1.05
Nifty India New Age Consumption,03-02-2026,11440.85,11458,11222.85,11255.45,310.3,2.84,1574073122,26550.03,52.69,6.65,.71
Nifty India Select 5 Corporate Groups (MAATR),03-02-2026,38938.35,39046.05,38225.4,38330.15,1181.95,3.18,1489163023,21080.22,29.75,3.49,.93
Nifty India Railways PSU,03-02-2026,-,-,-,3335.95,38.69,1.17,161656311,4442.06,24.84,3.41,1.51
Nifty Consumer Durables,03-02-2026,35859.7,35970.3,35319.75,35446.2,1048.25,3.05,31555349,4223.87,58.88,11.11,.41
Nifty Non-Cyclical Consumer,03-02-2026,15346.55,15371.5,15041.55,15083.85,255.55,1.72,209604066,14160.21,52.53,10.41,1.06
Nifty500 Multicap India Manufacturing 50:30:20,03-02-2026,15860.75,15908.45,15563.65,15618.85,464.35,3.06,405813953,30853.45,28.59,4.05,.82
Nifty EV & New Age Automotive,03-02-2026,3106.9,3108.3,3034.8,3053.1,98.6,3.34,233135212,15190.89,35.57,4.8,.96
Nifty500 LargeMidSmall Equal-Cap Weighted,03-02-2026,17904.5,17940.8,17557.6,17630.9,481.05,2.8,3833568757,134446.7,26.54,3.73,.94
Nifty India Tourism,03-02-2026,7981.05,8015.25,7874,7920.55,206.3,2.67,38700246,2202.31,63.16,9.37,.27
Nifty MidSmallcap 400,03-02-2026,19918.45,19997.75,19580.3,19674.7,559.2,2.93,2771558872,63193.79,30.47,4.02,.79
Nifty IPO,03-02-2026,1978.35,1982.35,1956.45,1974.7,63.65,3.33,204231788,4448.2,58.58,10.51,.16
Nifty India Internet,03-02-2026,1326.05,1338.25,1285.2,1289.95,21.3,1.68,190394578,6748.94,237.46,6.39,.37
Nifty Chemicals,03-02-2026,28654.45,28886.2,28194.3,28378.05,1049.0,3.84,57879904,3913.71,38.35,4.19,.61
Nifty100 Low Volatility 30,03-02-2026,21111.8,21123.25,20630.55,20685.55,371.0,1.83,264681668,30344.69,28.71,5.11,1.3
NIFTY Quality Low-Volatility 30,03-02-2026,17449.85,17464.3,17051.05,17151.0,282.8,1.68,205411493,21888.75,28.2,6.24,1.74
NIFTY Alpha Quality Low-Volatility 30,03-02-2026,22666.45,22708.75,22217.75,22382.15,426.65,1.94,150402423,17166.68,32.69,7.72,1.51
NIFTY Alpha Quality Value Low-Volatility 30,03-02-2026,21554.9,21570.1,20958.55,21079.15,358.35,1.73,303913672,28334.84,22.94,4.78,1.85
NIFTY200 Quality 30,03-02-2026,21549.25,21568.95,21024.6,21121.9,332.45,1.6,141450574,15944.28,32.27,10.4,1.91
NIFTY Midcap150 Quality 50,03-02-2026,23975.3,24059.8,23567.45,23715.55,740.25,3.22,123341550,12087.1,32.91,7.8,1.36
Nifty200 Momentum 30,03-02-2026,30991.1,31252.45,30471.75,30630.95,888.7,2.99,199787515,17822.19,26.11,4.52,.82
Nifty India Manufacturing,03-02-2026,15570.05,15611.4,15277.9,15381.1,458.3,3.07,436653261,34090.55,27.92,4.37,.98
Nifty100 ESG Sector Leaders,03-02-2026,4394.15,4400.35,4287.75,4299.4,108.05,2.58,690139081,50379.28,23.19,3.69,1.21
Nifty200 Alpha 30,03-02-2026,24923.4,25201,24562.25,24670.25,779.6,3.26,202169700,18710.99,28.35,4.61,.69
Nifty Midcap150 Momentum 50,03-02-2026,62012.4,62698.95,61095.55,61406.05,1727.8,2.9,1409358584,15006.06,32.49,5.01,.79
Nifty Smallcap250 Quality 50,03-02-2026,24898.75,24983.85,24518.85,24721.25,792.2,3.31,67141110,3708.76,23.91,5.05,1.68
Nifty Smallcap250 Momentum Quality 100,03-02-2026,43219.75,43270.6,42239,42481.45,1182.45,2.86,247343909,15263.04,27.95,4.69,.92
Nifty MidSmallcap400 Momentum Quality 100,03-02-2026,48034.85,48380.6,47125.4,47383.25,1485.5,3.24,378491302,27016.88,28.74,6.08,.97
Nifty500 Momentum 50,03-02-2026,52056.2,52459,51107.05,51357.25,1539.45,3.09,224089844,23336.6,28.97,4.78,.72
Nifty200 Value 30,03-02-2026,15513.55,15584.45,15116.85,15290.6,329.2,2.2,494269745,16692.84,9.92,1.54,2.68
Nifty Top 10 Equal Weight,03-02-2026,9967.35,10003.85,9690.65,9718.2,214.8,2.26,203469771,21675.02,20.92,3.6,1.44
Nifty500 Multicap Momentum Quality 50,03-02-2026,41430.1,41712.4,40468.35,40814.5,1114.25,2.81,234877464,22717.93,33.75,7.9,1.05
Nifty Top 15 Equal Weight,03-02-2026,10997.55,11021.25,10694.65,10753.65,262.9,2.51,242544876,28117.43,21.87,3.81,1.33
Nifty Top 20 Equal Weight,03-02-2026,9749.55,9768.2,9474.55,9516.7,237.65,2.56,347341677,33314.67,23.62,3.77,1.3
Nifty500 Quality 50,03-02-2026,19200.15,19230.2,18782.3,18902.65,503.25,2.74,269674162,17087.62,30.71,10.17,1.56
Nifty500 Low Volatility 50,03-02-2026,23056.15,23065,22560.75,22727.2,467.3,2.1,219803221,16151.98,24.79,4.57,1.69
NIFTY100 ESG,03-02-2026,5252.9,5259.25,5138.7,5154.6,130.0,2.59,930811733,61025.24,23.5,4.02,1.28
NIFTY100 Enhanced ESG,03-02-2026,5295.15,5301.6,5180.6,5196.1,131.05,2.59,908326957,59449.95,23.55,4.03,1.28
NIFTY500 Value 50,03-02-2026,16303.2,16357,15878.1,16070.25,336.9,2.14,654901135,18548.89,10.02,1.55,2.53
NIFTY100 Alpha 30,03-02-2026,18143.6,18189.05,17777.35,17928.3,557.25,3.21,335546437,25615.48,27.58,5.2,.74
Nifty500 Multifactor MQVLv 50,03-02-2026,31755.95,31865.25,31005.9,31239.7,582.4,1.9,266662401,15328.74,15.01,2.87,1.98
NIFTY Alpha Low-Volatility 30,03-02-2026,26974.6,27042.45,26500.5,26607.85,562.3,2.16,217547921,26050.94,31.69,4.71,.71
Nifty500 Flexicap Quality 30,03-02-2026,10771,10775.15,10438.45,10490.55,175.65,1.7,120894199,14406.92,32.34,7.11,1.84
Nifty Total Market Momentum Quality 50,03-02-2026,42247.7,42565.05,41294.05,41628.35,1175.35,2.91,222773969,21065.98,32.04,7.53,1
Nifty500 Equal Weight,03-02-2026,13975.2,13994.15,13718.3,13790.4,375.5,2.8,3833568757,134446.7,26.25,3.59,.92
NIFTY50 Equal Weight,03-02-2026,33752.1,33779.45,33019.4,33177.7,851.15,2.63,637263148,52338.39,24.72,3.77,1.33
Nifty 8-13 yr G-Sec,03-02-2026,2957.58,2966.34,2957.58,2963.88,6.83,.23,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,03-02-2026,3224.3,3235.3,3224.3,3233.83,10.11,.31,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,03-02-2026,3214.32,3224.99,3214.31,3223.82,10.12,.31,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,03-02-2026,3446.39,3456.38,3446.39,3456.38,10.69,.31,-,-,-,-,-
Nifty Composite G-sec Index,03-02-2026,3034.79,3044.33,3034.79,3042.64,8.4,.28,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,03-02-2026,2599.24,2608.84,2599.24,2605.76,6.98,.27,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),03-02-2026,881.72,885.04,881.72,883.98,2.26,.26,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,03-02-2026,1560.59,1564.1,1560.58,1564.1,3.81,.24,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,03-02-2026,1418.46,1420.14,1418.46,1420.14,1.94,.14,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,03-02-2026,1288.46,1291.01,1288.45,1291.01,2.8,.22,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,03-02-2026,1251.34,1253.51,1251.33,1253.51,2.42,.19,-,-,-,-,-
Nifty 1D Rate Index,03-02-2026,-,-,-,2523.12,0.31,.01,-,-,-,-,-
Nifty50 USD,03-02-2026,9498.85,10197.85,9498.85,9876.5,377.63,3.98,-,-,-,-,-
