Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Private Bank,20-02-2026,28695.8,29029.15,28689.35,28908.6,148.15,.52,126341713,5583.99,20.24,2.28,.54
Nifty Smallcap 250,20-02-2026,15958.8,16018.2,15880.9,15958.8,-29.2,-.18,479655917,16822.95,26.25,3.41,.76
Nifty Smallcap 50,20-02-2026,8324.7,8369.35,8301.5,8333.65,-1.5,-.02,85612280,3792.76,30.01,3.69,.8
Nifty Midcap 150,20-02-2026,21764.55,21981.75,21726.95,21918.2,104.8,.48,797694926,21214.51,32.64,4.43,.83
Nifty Midcap Select,20-02-2026,13407.55,13526,13382.85,13476.0,33.5,.25,183208669,7873.29,28.26,4.45,.83
NIFTY LargeMidcap 250,20-02-2026,16456.95,16615.9,16437.5,16570.25,79.6,.48,1316283214,56197.57,26.18,3.91,1.03
NIFTY SME EMERGE,20-02-2026,13114.7,13126.15,13062.2,13073.03,-51.97,-.4,-,-,21.91,3.46,.25
Nifty Oil & Gas,20-02-2026,12033.75,12120.75,12014.95,12092.3,56.15,.47,88533987,3446.23,10.22,1.65,2.14
Nifty Financial Services 25/50,20-02-2026,30424.1,30685.25,30399.65,30596.5,117.15,.38,96060400,9265.24,17.78,3.09,.93
Nifty Healthcare Index,20-02-2026,14494.6,14592.7,14466.2,14560.75,39.55,.27,19496259,2315.6,36.98,5.46,.58
Nifty500 Multicap 50:25:25,20-02-2026,16011.25,16140.95,15980.05,16093.65,51.25,.32,1795939131,73020.52,24.95,3.67,1.02
Nifty Microcap 250,20-02-2026,21686.85,21742.9,21537.9,21679.05,-33.3,-.15,369093442,6193.82,25.47,2.76,.8
Nifty Total Market,20-02-2026,13040.7,13157.9,13020.4,13117.4,52.0,.4,2165032573,79214.34,23.8,3.59,1.1
Nifty India Digital,20-02-2026,8270.25,8328.4,8237.3,8270.8,-37.55,-.45,407461707,8682.01,61.18,7.83,1.66
Nifty Mobility,20-02-2026,22752.65,22939.2,22693.8,22896.45,100.75,.44,127264574,8077.68,33.05,4.7,1.01
Nifty India Defence,20-02-2026,8021.05,8205.6,7999.45,8099.45,63.15,.79,23221510,3492.77,52.09,10.81,.56
Nifty Financial Services Ex-Bank,20-02-2026,31642.75,31964.3,31566.85,31857.4,196.65,.62,79027808,6364.1,23.91,4.49,.79
Nifty Housing,20-02-2026,11947.9,12123.75,11938.45,12086.45,116.0,.97,346084489,15223.16,25.31,3.11,.88
Nifty Transportation & Logistics,20-02-2026,25231.05,25410.15,25139.6,25341.5,79.25,.31,87348861,6493.46,41.22,5.46,.85
Nifty MidSmall Financial Services,20-02-2026,20739.2,20959.45,20692.15,20880.45,147.6,.71,146146167,6116.72,29.08,3,.64
Nifty MidSmall Healthcare,20-02-2026,42571.05,42790.45,42364,42563.4,-97.5,-.23,16746017,1376.85,39.86,5.19,.45
Nifty MidSmall IT & Telecom,20-02-2026,8999,9072.8,8916.85,8972.4,-74.7,-.83,346395628,2740.19,63.79,8.78,1.21
Nifty MidSmall India Consumption,20-02-2026,18062.25,18246.5,18047.85,18172.45,57.05,.31,357904375,3649.17,85.58,9.46,.79
Nifty REITs & InvITs,20-02-2026,-,-,-,1370.6,-5.48,-.4,6134172,94.38,46.39,1.99,5.69
Nifty Core Housing,20-02-2026,15172.45,15333.3,15137.35,15276.95,57.85,.38,23070843,3232.05,33.87,3.6,.52
Nifty500 Multicap Infrastructure 50:30:20,20-02-2026,14154.2,14313.45,14145.1,14275.7,90.1,.64,654635916,13428.03,26.33,3.46,.86
Nifty Rural,20-02-2026,16076.8,16236.35,16039.85,16191.0,95.55,.59,550712215,15644.58,27.07,4.21,1.11
Nifty Capital Markets,20-02-2026,4665.75,4706.85,4659.15,4671.6,9.75,.21,15602945,2528.84,43.37,11.59,1.07
Nifty India New Age Consumption,20-02-2026,11313.45,11398.45,11289.45,11366.2,32.55,.29,538377076,11881.75,57.81,6.72,.71
Nifty India Select 5 Corporate Groups (MAATR),20-02-2026,37390.55,37707.75,37255.5,37523.65,115.6,.31,440916961,8668.79,29.05,3.41,.95
Nifty India Railways PSU,20-02-2026,3272.45,3327.15,3267.45,3313.55,34.65,1.06,123579077,3620.52,24.32,3.38,1.57
Nifty Consumer Durables,20-02-2026,37399.85,37743.3,37364.55,37588.35,129.25,.35,11285953,1552.37,59.81,11.78,.39
Nifty Non-Cyclical Consumer,20-02-2026,15153.6,15300.15,15133.5,15239.65,55.85,.37,85348359,6165.2,54.52,10.5,.87
Nifty500 Multicap India Manufacturing 50:30:20,20-02-2026,15694.55,15840,15657.7,15792.6,82.55,.53,211920977,13364.85,29.51,4.1,.82
Nifty EV & New Age Automotive,20-02-2026,3031.1,3067.85,3021.9,3060.3,24.6,.81,120828096,7045.37,38.11,4.81,.94
Nifty500 LargeMidSmall Equal-Cap Weighted,20-02-2026,17540,17670,17499.8,17621.05,46.4,.26,1795939131,73020.52,26.2,3.73,.94
Nifty India Tourism,20-02-2026,7908.25,8003.1,7889.25,7965.3,39.6,.5,29612969,1200.98,59.96,9.42,.28
Nifty MidSmallcap 400,20-02-2026,19610.35,19755.8,19563,19702.0,50.4,.26,1277350843,38037.46,30.17,4.03,.8
Nifty IPO,20-02-2026,1966.55,1974.15,1953.5,1956.6,-14.35,-.73,86548161,1892.99,56.88,9.59,.16
Nifty India Internet,20-02-2026,1249.4,1260.4,1248.95,1252.95,0.55,.04,253857756,3636.95,215.43,6.2,.41
Nifty Chemicals,20-02-2026,28420,28588.85,28358.35,28450.5,-17.85,-.06,10143921,1124.88,40.14,4.2,.59
Nifty Conglomerate 50,20-02-2026,14688.85,14862.85,14654.95,14808.9,106.45,.72,440133222,10367.43,29.24,3.92,.99
Nifty India Infrastructure & Logistics,20-02-2026,11367.2,11539.5,11365.2,11500.05,108.4,.95,679151271,17291.79,32.12,4.11,.82
Nifty India FPI 150,20-02-2026,1571.25,1586.1,1568.95,1580.85,6.7,.43,748172418,43126.43,24.19,3.83,1.19
Nifty Waves,20-02-2026,1957.15,1964.5,1949.25,1951.5,-12.15,-.62,25529393,290.26,-,2.35,.69
Nifty Smallcap 500,20-02-2026,-,-,-,17956.35,-31.21,-.17,842991053,22985.26,26.21,3.22,.76
Nifty Cement,20-02-2026,-,-,-,16211.04,-35.96,-.22,6520786,648.09,31.05,2.51,.42
Nifty500 Healthcare,20-02-2026,18410.2,18503.05,18344.15,18458.35,11.85,.06,25675471,2930.95,38.1,5.58,.55
Nifty MidSmallcap400 50:50,20-02-2026,-,-,-,18971.71,28.84,.15,1277350843,38037.46,29.14,3.86,.79
Nifty200 Value 30,20-02-2026,15672.65,15879.9,15666.15,15844.1,162.45,1.04,346881415,10764.53,10.3,1.59,2.55
Nifty Total Market Momentum Quality 50,20-02-2026,41651.5,42126.55,41577.7,42011.9,308.8,.74,100628985,11210.27,31.36,7.6,1.02
Nifty500 Flexicap Quality 30,20-02-2026,9919.7,10025.55,9897.75,9977.0,27.1,.27,73520055,8719.92,30.98,6.75,1.83
Nifty100 Low Volatility 30,20-02-2026,20518.85,20724.2,20483.7,20671.75,116.0,.56,136678833,15571.8,28.62,5.1,1.25
NIFTY Quality Low-Volatility 30,20-02-2026,16835.05,16995.3,16817.4,16950.0,93.95,.56,109198022,11437.33,27.99,6.16,1.72
NIFTY Alpha Quality Low-Volatility 30,20-02-2026,22527.3,22750.5,22491.2,22675.45,139.8,.62,77425867,8394.04,33.16,7.82,1.47
NIFTY Alpha Quality Value Low-Volatility 30,20-02-2026,20598.05,20797.8,20577.4,20731.8,99.45,.48,150921437,13379.85,22.62,4.69,1.86
NIFTY200 Quality 30,20-02-2026,20238.5,20434.4,20205.35,20363.8,91.95,.45,84211048,9534.69,31.23,10.02,1.96
Nifty 8-13 yr G-Sec,20-02-2026,2986.67,2986.68,2975.66,2978.8,-7.34,-.25,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,20-02-2026,3253.43,3253.74,3247.49,3248.15,-4.7,-.14,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,20-02-2026,3264.88,3264.88,3255.56,3255.68,-8.58,-.26,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,20-02-2026,3467.93,3467.93,3449.98,3461.93,-5.3,-.15,-,-,-,-,-
Nifty Composite G-sec Index,20-02-2026,3063.53,3063.59,3053.09,3056.44,-6.53,-.21,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,20-02-2026,2623.1,2623.11,2612.95,2615.51,-7.13,-.27,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),20-02-2026,887.23,887.24,883.72,884.6,-2.64,-.3,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,20-02-2026,1573.22,1573.22,1572.75,1572.75,-0.16,-.01,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,20-02-2026,1429.86,1430.19,1429.86,1430.14,0.54,.04,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,20-02-2026,1300.5,1301.27,1300.5,1300.88,0.63,.05,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,20-02-2026,1262.95,1262.95,1262.09,1262.09,-0.62,-.05,-,-,-,-,-
Nifty 1D Rate Index,20-02-2026,-,-,-,2528.56,0.68,.03,-,-,-,-,-
Nifty50 USD,20-02-2026,9726.7,9775.4,9524.35,9737.82,11.12,.11,-,-,-,-,-
