Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty 50 Futures TR Index,25-02-2026,-,-,-,27226.15,34.74,.13,-,-,-,-,-
Nifty India Corporate Group Index - Mahindra Group,25-02-2026,-,-,-,36867.42,595.02,1.64,8153006,1326.61,26.4,4.63,1.34
Nifty India Corporate Group Index - Aditya Birla Group,25-02-2026,-,-,-,9429.36,35.41,.38,331805241,1920.55,88.54,3.25,.45
Nifty India Corporate Group Index - Tata Group,25-02-2026,-,-,-,15184.73,177.39,1.18,73627573,3631.11,31.61,5.51,1.99
Nifty India Corporate Group Index - Tata Group 25% Cap,25-02-2026,14990.4,15175.6,14984.45,15091.6,163.35,1.09,68011805,3372.84,36.9,4.78,1.49
Nifty Private Bank,25-02-2026,28922.6,29045.75,28843,28980.95,108.4,.38,236111552,7224.17,20.29,2.29,.54
Nifty Smallcap 250,25-02-2026,15994.6,16067.25,15955.65,16035.7,102.65,.64,526663314,16466.93,26.37,3.42,.74
Nifty Smallcap 50,25-02-2026,8369.55,8442.15,8363,8417.35,83.35,1,107972049,4785.63,30.32,3.73,.77
Nifty Midcap 150,25-02-2026,21901.8,21985.65,21822.35,21959.05,138.85,.64,1054721241,27896,32.7,4.44,.82
Nifty Midcap Select,25-02-2026,13506.1,13596.8,13462.65,13558.55,109.9,.82,222895923,8362.73,28.43,4.47,.82
NIFTY LargeMidcap 250,25-02-2026,16559.9,16629.65,16510,16580.45,80.45,.49,1741280799,70136.54,26.18,3.91,1.03
NIFTY SME EMERGE,25-02-2026,12796.15,12821.45,12739.1,12747.65,-46.8,-.37,-,-,20.98,3.37,.26
Nifty Oil & Gas,25-02-2026,12252.05,12321.75,12135.1,12188.9,-22.55,-.18,76045739,3249.32,10.3,1.66,2.12
Nifty Financial Services 25/50,25-02-2026,30754.85,30864.8,30642.4,30749.05,96.25,.31,117559123,11364.65,17.87,3.1,.92
Nifty Healthcare Index,25-02-2026,14698.45,14912.1,14650.25,14898.35,233.0,1.59,23839124,3218.76,37.84,5.59,.57
Nifty500 Multicap 50:25:25,25-02-2026,16095.4,16165.9,16052.05,16115.05,78.35,.49,2267944113,86603.47,24.97,3.67,1.01
Nifty Microcap 250,25-02-2026,21521.5,21583.9,21377.55,21473.15,39.4,.18,330828401,6139.09,25.22,2.73,.81
Nifty Total Market,25-02-2026,13110.45,13172.1,13073.55,13117.65,54.45,.42,2598772514,92742.56,23.79,3.59,1.1
Nifty India Digital,25-02-2026,7947.15,8034.3,7909.5,7936.5,49.05,.62,500958245,13274.57,58.71,7.51,1.73
Nifty Mobility,25-02-2026,22937.05,23224.25,22900.25,23104.75,225.6,.99,237040947,11455.74,33.35,4.74,1
Nifty India Defence,25-02-2026,8051.75,8116.95,8024.6,8094.0,74.45,.93,17073431,2199.33,52.05,10.8,.56
Nifty Financial Services Ex-Bank,25-02-2026,31971,32192.65,31878.6,32077.25,234.05,.74,140694002,6819.33,24.07,4.52,.78
Nifty Housing,25-02-2026,12127.25,12211.55,12113.65,12154.3,59.75,.49,514671548,19389.93,25.45,3.13,.87
Nifty Transportation & Logistics,25-02-2026,25312.05,25641.35,25271.85,25536.85,287.6,1.14,183219426,9629.3,41.54,5.5,.84
Nifty MidSmall Financial Services,25-02-2026,20821.4,20933,20739.25,20882.3,136.35,.66,273548771,6805.12,29.08,3,.63
Nifty MidSmall Healthcare,25-02-2026,43324.35,43946.1,43203.55,43907.45,755.75,1.75,25290627,2657.5,41.12,5.36,.43
Nifty MidSmall IT & Telecom,25-02-2026,8576.4,8697.05,8477.6,8524.25,23.45,.28,346882575,3694.72,60.61,8.34,1.27
Nifty MidSmall India Consumption,25-02-2026,18153.15,18258.4,18083.6,18161.95,76.65,.42,353408824,4090.23,85.53,9.45,.79
Nifty REITs & InvITs,25-02-2026,-,-,-,1362.44,4.51,.33,13651175,322.42,46.11,1.98,5.73
Nifty Core Housing,25-02-2026,15277.75,15351.25,15220.9,15293.15,56.05,.37,26168237,3866.32,33.9,3.6,.52
Nifty500 Multicap Infrastructure 50:30:20,25-02-2026,14362.25,14411.7,14240.15,14287.6,-21.25,-.15,631224830,13220.43,26.35,3.46,.86
Nifty Rural,25-02-2026,16268.65,16306.9,16184.95,16243.7,22.9,.14,512886680,16543.44,27.14,4.22,1.11
Nifty Capital Markets,25-02-2026,4686,4731.3,4672,4714.35,49.5,1.06,17329081,2465.85,43.76,11.69,1.06
Nifty India New Age Consumption,25-02-2026,11264.6,11344.2,11244.55,11293.85,64.75,.58,586424789,14087.22,57.44,6.67,.71
Nifty India Select 5 Corporate Groups (MAATR),25-02-2026,37641.1,37881.55,37457.3,37567.35,95.5,.25,463456814,9848.62,29.08,3.42,.95
Nifty India Railways PSU,25-02-2026,3283.5,3290.4,3244.65,3251.7,-43.15,-1.31,191273868,3992.57,23.87,3.32,1.6
Nifty Consumer Durables,25-02-2026,37591.15,37707.15,37380.7,37516.9,56.6,.15,9644407,1523.17,59.7,11.75,.39
Nifty Non-Cyclical Consumer,25-02-2026,15199,15224.7,15062.95,15115.55,-21.95,-.15,166873963,8942.39,54.02,10.4,.88
Nifty500 Multicap India Manufacturing 50:30:20,25-02-2026,15846.65,16019.65,15830.95,15957.15,159.6,1.01,268006339,16730.2,29.82,4.14,.81
Nifty EV & New Age Automotive,25-02-2026,3062.25,3108.4,3062.25,3096.95,46.7,1.53,147985255,8470.48,38.57,4.87,.93
Nifty500 LargeMidSmall Equal-Cap Weighted,25-02-2026,17626.6,17698.45,17577.25,17656.1,94.6,.54,2267944113,86603.47,26.25,3.74,.94
Nifty India Tourism,25-02-2026,7954.5,7989.85,7907.3,7952.8,24.05,.3,27087013,1052.18,59.86,9.41,.29
Nifty MidSmallcap 400,25-02-2026,19707.1,19785.15,19643.75,19758.3,125.45,.64,1581384555,44362.94,30.26,4.04,.79
Nifty IPO,25-02-2026,1944.1,1955.95,1940.65,1947.6,12.1,.63,128006480,2715.06,56.62,9.53,.16
Nifty India Internet,25-02-2026,1214.6,1221.15,1203.2,1207.65,-0.55,-.05,180308063,4682.05,207.64,5.98,.42
Nifty Chemicals,25-02-2026,27887.3,27917.4,27706.55,27886.7,138.5,.5,12502929,1093.72,39.35,4.11,.62
Nifty Conglomerate 50,25-02-2026,14789.35,14910.45,14768.7,14814.1,88.6,.6,466425456,12305.96,29.25,3.92,.99
Nifty India Infrastructure & Logistics,25-02-2026,11559.95,11616.05,11496.75,11542.65,19.35,.17,664980780,13375.74,32.13,4.12,.81
Nifty India FPI 150,25-02-2026,1579,1588.35,1575.3,1580.25,7.05,.45,957182628,56583.16,24.18,3.83,1.19
Nifty Waves,25-02-2026,1939.1,1944.9,1908.95,1915.55,-12.7,-.66,22719211,284.5,-,2.3,.71
Nifty Smallcap 500,25-02-2026,-,-,-,17975.44,94.28,.53,857751361,22671.81,26.23,3.22,.75
Nifty Cement,25-02-2026,-,-,-,16355.79,41.93,.26,5330359,705.44,31.33,2.54,.42
Nifty500 Healthcare,25-02-2026,18661.8,18901.25,18609.2,18887.65,263.1,1.41,46551550,5772.24,38.99,5.71,.54
Nifty MidSmallcap400 50:50,25-02-2026,-,-,-,19034.75,121.09,.64,1581384555,44362.94,29.24,3.87,.78
Nifty200 Value 30,25-02-2026,16083.8,16217.25,16054.75,16170.55,155.5,.97,406302680,13344.44,10.51,1.63,2.5
Nifty Total Market Momentum Quality 50,25-02-2026,42250.2,42704.75,42199.8,42566.65,467.9,1.11,110198577,10937.15,31.77,7.7,1
Nifty500 Flexicap Quality 30,25-02-2026,9855.95,9929,9836.35,9891.7,79.3,.81,79926924,10362.62,30.69,6.69,1.85
Nifty100 Low Volatility 30,25-02-2026,20698.9,20842.05,20691.75,20749.5,107.6,.52,160104584,20139.31,28.71,5.12,1.24
NIFTY Quality Low-Volatility 30,25-02-2026,16989.85,17142.4,16986.3,17088.6,138.95,.82,122648489,14575.95,28.2,6.21,1.71
NIFTY Alpha Quality Low-Volatility 30,25-02-2026,22869.35,23092,22846.2,23037.0,213.25,.93,73674896,9885.34,33.67,7.94,1.44
NIFTY Alpha Quality Value Low-Volatility 30,25-02-2026,20720.7,20968.05,20718.8,20888.45,209.55,1.01,165901889,17035.73,22.78,4.73,1.85
NIFTY200 Quality 30,25-02-2026,20202.75,20407.75,20197.6,20325.45,220.9,1.1,91222591,12026.64,31.17,10,1.96
NIFTY Midcap150 Quality 50,25-02-2026,23386.05,23545.5,23373.25,23518.25,246.05,1.06,128976501,8594.04,32.33,7.73,1.41
Nifty200 Momentum 30,25-02-2026,31672.2,31915.5,31579.25,31778.75,230.45,.73,156808799,12330.33,27.17,4.69,.8
Nifty India Manufacturing,25-02-2026,15706.45,15902.1,15681.2,15860.35,210.8,1.35,307684860,19220.49,28.8,4.5,.96
Nifty100 ESG Sector Leaders,25-02-2026,4206.05,4230.35,4193.6,4204.0,15.35,.37,437344120,28979.29,22.5,3.61,1.24
Nifty200 Alpha 30,25-02-2026,25703.1,25878.95,25629.7,25794.95,188.8,.74,136484148,10273.73,29.13,4.82,.65
Nifty Midcap150 Momentum 50,25-02-2026,62112.9,62537.55,61971.3,62351.2,550.95,.89,536962702,11176.36,32.56,5.09,.79
Nifty Smallcap250 Quality 50,25-02-2026,24394,24491.3,24306.1,24421.0,106.55,.44,41227285,1790.01,23.51,4.98,1.75
Nifty Smallcap250 Momentum Quality 100,25-02-2026,42189.5,42466.9,42136.05,42340.9,310.0,.74,160574718,7960.4,27.47,4.67,.93
Nifty MidSmallcap400 Momentum Quality 100,25-02-2026,47175.5,47574,47150.4,47426.15,458.8,.98,319475612,16302.67,28.35,6.08,.99
Nifty500 Momentum 50,25-02-2026,52743.45,53295.4,52599.1,53111.9,574.6,1.09,157830739,13142.73,29.98,4.94,.7
Nifty Top 10 Equal Weight,25-02-2026,9391.35,9453.6,9343.4,9362.9,8.6,.09,114031619,13599.76,20.4,3.47,1.33
Nifty500 Multicap Momentum Quality 50,25-02-2026,40822.1,41198.75,40788.05,41057.75,384.1,.94,128599918,11032.24,33.03,7.95,1.05
Nifty Top 15 Equal Weight,25-02-2026,10666.5,10720.85,10612.85,10641.9,10.15,.1,140583715,17886.57,21.68,3.76,1.24
Nifty Top 20 Equal Weight,25-02-2026,9365.95,9418.3,9336.45,9361.9,30.1,.32,259211499,22036.4,25.29,3.71,1.24
Nifty500 Quality 50,25-02-2026,18361.5,18502.8,18344.35,18448.1,155.2,.85,183896553,9466.91,29.53,9.92,1.65
Nifty500 Low Volatility 50,25-02-2026,23007.15,23209.75,22991.35,23149.4,197.05,.86,130232409,11185.18,24.71,4.65,1.66
NIFTY100 ESG,25-02-2026,5085.3,5114.35,5074.55,5092.75,28.05,.55,623389904,37413.17,22.94,3.97,1.29
NIFTY100 Enhanced ESG,25-02-2026,5122.75,5151.5,5111.25,5129.4,27.05,.53,598452266,35540.06,22.97,3.98,1.29
NIFTY500 Value 50,25-02-2026,16795.3,16948.7,16767.75,16895.9,177.45,1.06,580699451,15688.05,10.44,1.62,2.38
NIFTY100 Alpha 30,25-02-2026,18297.45,18449.75,18252.2,18366.3,117.2,.64,192672626,12956.45,28.39,5.32,.73
Nifty500 Multifactor MQVLv 50,25-02-2026,32379.9,32655.45,32330.8,32591.85,300.5,.93,206332840,10844.52,15.23,2.99,1.92
NIFTY Alpha Low-Volatility 30,25-02-2026,27621.3,27727.8,27563.4,27631.9,67.55,.25,117893070,15359.97,32.75,4.89,.68
NIFTY50 Equal Weight,25-02-2026,33362.75,33594.95,33354.75,33467.45,213.5,.64,414215742,31084.17,25.37,3.8,1.29
Nifty500 Equal Weight,25-02-2026,13832.4,13881.85,13790.1,13859.5,74.2,.54,2267944113,86603.47,25.67,3.61,.92
Nifty 8-13 yr G-Sec,25-02-2026,2989.58,2990.48,2987.39,2989.18,0.13,0,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,25-02-2026,3259.29,3262.72,3259.27,3260.91,2.2,.07,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,25-02-2026,3271.26,3272.44,3270.06,3272.44,1.8,.06,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,25-02-2026,3477.05,3491.37,3477.01,3491.37,15.02,.43,-,-,-,-,-
Nifty Composite G-sec Index,25-02-2026,3068.59,3071.31,3067.45,3070.92,2.89,.09,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,25-02-2026,2626.46,2627.3,2623.53,2625.27,-0.73,-.03,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),25-02-2026,887.59,887.88,886.57,887.18,-0.41,-.05,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,25-02-2026,1573.9,1573.9,1573.46,1573.46,-0.13,-.01,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,25-02-2026,1431.38,1431.64,1430.47,1430.47,-0.65,-.05,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,25-02-2026,1302.32,1302.33,1300.36,1300.36,-1.72,-.13,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,25-02-2026,1263.51,1263.51,1262.24,1262.24,-1.02,-.08,-,-,-,-,-
Nifty 1D Rate Index,25-02-2026,-,-,-,2530.26,0.34,.01,-,-,-,-,-
Nifty50 USD,25-02-2026,9685.85,9775.9,9551.15,9707.76,21.92,.23,-,-,-,-,-
