Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
NIFTY Quality Low-Volatility 30,24-03-2026,15440.9,15543,15233.9,15418.65,203.15,1.34,198928096,17805.83,25.44,5.6,1.9
NIFTY Alpha Quality Low-Volatility 30,24-03-2026,20708.55,20894.6,20454.85,20768.95,357.6,1.75,134680061,12978.1,30.36,7.16,1.61
NIFTY Alpha Quality Value Low-Volatility 30,24-03-2026,18935.9,19059.3,18700.05,18928.7,299.6,1.61,268116322,21962.64,20.64,4.28,2.04
NIFTY200 Quality 30,24-03-2026,18654.1,18797.25,18363.55,18644.2,301.55,1.64,117281212,11827.27,28.59,9.17,2.15
NIFTY Midcap150 Quality 50,24-03-2026,21132.1,21278.75,20758.75,21197.85,466.5,2.25,90273005,6736.81,29.12,6.97,1.5
Nifty200 Momentum 30,24-03-2026,27876.25,28156.3,27529.1,28003.8,678.85,2.48,182845571,15989.96,23.94,4.13,.91
Nifty India Manufacturing,24-03-2026,14354.35,14425.95,14124.85,14335.1,244.2,1.73,332597330,20223.92,26.03,4.07,1.08
Nifty100 ESG Sector Leaders,24-03-2026,3800.05,3828.1,3753.35,3804.45,63.3,1.69,558709852,38416.64,20.36,3.26,1.38
Nifty200 Alpha 30,24-03-2026,22724.65,22952.55,22413.5,22841.5,576.05,2.59,151352920,13966.68,25.79,4.27,.74
Nifty Midcap150 Momentum 50,24-03-2026,55720.45,56276.5,54893.75,56088.4,1571.45,2.88,704001706,10327.74,29.29,4.58,.88
Nifty Smallcap250 Quality 50,24-03-2026,22208.15,22249.2,21748.35,22163.1,428.45,1.97,142190078,4207.32,21.32,4.52,1.74
Nifty Smallcap250 Momentum Quality 100,24-03-2026,38404.05,38589.8,37655.55,38518.75,967.45,2.58,234025473,9929.7,24.99,4.25,.96
Nifty MidSmallcap400 Momentum Quality 100,24-03-2026,43430.95,43750.25,42700.2,43640.05,1155.8,2.72,344570917,16928.77,26.08,5.6,1.02
Nifty500 Momentum 50,24-03-2026,46945.6,47410,46313.45,47227.25,1275.8,2.78,176200119,16930.16,26.66,4.39,.79
Nifty200 Value 30,24-03-2026,14393.2,14394.2,14087.8,14268.25,185.8,1.32,419074461,14793.58,9.27,1.44,2.84
Nifty Top 10 Equal Weight,24-03-2026,8379.4,8466.45,8302.25,8412.85,152.7,1.85,192717451,18569.32,18.33,3.11,1.48
Nifty500 Multicap Momentum Quality 50,24-03-2026,37128.5,37479.9,36574.1,37336.45,973.2,2.68,138558021,12950.42,30.04,7.23,1.13
Nifty Top 15 Equal Weight,24-03-2026,9372.05,9459.35,9270.25,9390.9,168.2,1.82,248192698,25562.19,19.13,3.32,1.4
Nifty Top 20 Equal Weight,24-03-2026,8359.35,8427.8,8262,8367.15,145.95,1.78,327558874,28689.9,22.61,3.31,1.39
Nifty500 Quality 50,24-03-2026,17160.7,17209.75,16814.05,17115.5,320.05,1.91,272656158,11936.19,27.39,9.2,1.64
Nifty500 Low Volatility 50,24-03-2026,20978.6,21052.4,20634.2,20928.25,295.05,1.43,202715167,14304.05,22.34,4.2,1.86
NIFTY100 ESG,24-03-2026,4561.15,4595.1,4498.35,4562.75,79.5,1.77,746651578,47179.15,20.55,3.56,1.45
NIFTY100 Enhanced ESG,24-03-2026,4594.3,4628.9,4531.3,4596.4,80.25,1.78,731142455,46110.36,20.58,3.56,1.45
NIFTY500 Value 50,24-03-2026,15183.1,15183.45,14846.2,15044.6,186.6,1.26,580297890,15706.65,9.3,1.44,2.66
NIFTY100 Alpha 30,24-03-2026,16097.1,16259.8,15889.1,16153.3,357.3,2.26,267156277,19374.42,24.97,4.68,.84
Nifty500 Multifactor MQVLv 50,24-03-2026,28975.5,29104.85,28531.2,28976.5,529.85,1.86,258882648,13405.88,13.53,2.66,2.09
NIFTY Alpha Low-Volatility 30,24-03-2026,24501.8,24709.25,24205.85,24558.25,423.2,1.75,214002705,23730.15,29.11,4.34,.77
Nifty500 Flexicap Quality 30,24-03-2026,9080.3,9166.95,8967.25,9102.75,185.15,2.08,111661984,10465.5,28.24,6.15,2.01
NIFTY50 Equal Weight,24-03-2026,30129.9,30305.4,29732.3,30095.0,493.55,1.67,538098322,43385.04,22.81,3.42,1.44
Nifty500 Equal Weight,24-03-2026,12547.95,12593.45,12302.95,12551.3,266.35,2.17,2828911371,96794.53,23.25,3.27,1
Nifty 8-13 yr G-Sec,24-03-2026,2972.93,2978.74,2969.39,2969.61,-2.79,-.09,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,24-03-2026,3241.93,3245.62,3237.59,3237.59,-3.76,-.12,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,24-03-2026,3241.07,3249.26,3236.96,3236.96,-3.49,-.11,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,24-03-2026,3409.05,3416.37,3403.45,3403.45,-4.9,-.14,-,-,-,-,-
Nifty Composite G-sec Index,24-03-2026,3045.8,3051.36,3042.37,3042.37,-2.87,-.09,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,24-03-2026,2611.49,2615.99,2605.93,2607.44,-3.58,-.14,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),24-03-2026,877.7,879.26,875.78,876.3,-1.41,-.16,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,24-03-2026,1566.38,1566.38,1564.2,1564.2,-1.87,-.12,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,24-03-2026,1425.07,1425.09,1419.05,1419.05,-5.76,-.4,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,24-03-2026,1294.67,1294.67,1289.91,1289.91,-4.51,-.35,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,24-03-2026,1256.32,1256.32,1251.52,1251.52,-4.55,-.36,-,-,-,-,-
Nifty 1D Rate Index,24-03-2026,-,-,-,2539.61,0.36,.01,-,-,-,-,-
Nifty50 USD,24-03-2026,8300.55,8520.65,8300.55,8457.82,157.28,1.89,-,-,-,-,-
