Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Alpha 50,17-02-2026,50430,50822.85,50224.7,50750.45,322.95,.64,150265468,11707.55,31.53,4.39,.59
Nifty High Beta 50,17-02-2026,3852.85,3865.6,3837.65,3861.9,2.55,.07,544350955,11908.92,23.27,3,1.07
Nifty100 Equal Weight,17-02-2026,33971.9,34168.8,33893.4,34145.5,128.95,.38,574259288,35346.1,22.86,3.79,1.2
Nifty100 Liquid 15,17-02-2026,7719.5,7735.2,7687.05,7724.1,-11.5,-.15,140033313,9493.46,24.76,3.49,.84
Nifty CPSE,17-02-2026,6970,6989.95,6925.4,6982.7,29.6,.43,93292989,3090.41,14.37,2.24,2.41
Nifty50 Value 20,17-02-2026,13041.1,13179.55,13025.8,13120.6,62.95,.48,202145303,15137.25,17.46,3.02,1.83
Nifty Midcap Liquid 15,17-02-2026,15645.35,15701.85,15576.65,15659.45,16.2,.1,137435008,5360.6,37.21,4.45,.65
Nifty Shariah 25,17-02-2026,8047.65,8117.4,8035.05,8083.4,30.3,.38,89740964,6426.06,28.82,5.12,1.69
India VIX,17-02-2026,13.33,13.4775,11.625,12.67,-0.66,-4.93,-,-,-,-,-
Nifty Growth Sectors 15,17-02-2026,11584.6,11728.05,11556.2,11663.7,72.4,.62,99784144,8519.3,30.04,6.93,1.82
Nifty50 TR 1x Inverse,17-02-2026,167.35,167.8,166.55,166.8,-0.25,-.15,-,-,-,-,-
Nifty50 TR 2x Leverage,17-02-2026,21034.25,21241.35,20923.75,21178.05,67.3,.32,-,-,-,-,-
Nifty50 PR 1x Inverse,17-02-2026,204.75,205.3,203.75,204.05,-0.3,-.15,-,-,-,-,-
Nifty50 PR 2x Leverage,17-02-2026,14029.15,14167.3,13955.45,14125.05,44.85,.32,-,-,-,-,-
NIFTY100 Quality 30,17-02-2026,5622.25,5681.95,5619.15,5664.7,39.35,.7,174053710,11490.85,30.95,7.78,1.76
Nifty India Corporate Group Index - Mahindra Group,17-02-2026,-,-,-,37838.79,73.5,.19,8468109,1227.37,27.09,4.75,1.3
Nifty India Corporate Group Index - Aditya Birla Group,17-02-2026,-,-,-,9405.69,-35.79,-.38,270148995,1475.17,88.32,3.24,.45
Nifty India Corporate Group Index - Tata Group,17-02-2026,-,-,-,15357.05,39.59,.26,47238346,3049.92,31.97,5.57,1.97
Nifty India Corporate Group Index - Tata Group 25% Cap,17-02-2026,15054.95,15140.4,15004.25,15081.6,11.45,.08,37850823,2748.76,36.88,4.77,1.49
Nifty Private Bank,17-02-2026,28951.75,29052.05,28808.3,29031.65,-0.15,0,144325748,6058.93,20.33,2.29,.54
Nifty Smallcap 250,17-02-2026,15980.45,16110.25,15948.95,16099.35,118.2,.74,710158923,18217.7,26.48,3.44,.74
Nifty Smallcap 50,17-02-2026,8363.45,8414.85,8340.15,8406.3,44.25,.53,115883138,4357.07,30.28,3.73,.77
Nifty Midcap 150,17-02-2026,21975.95,22060.95,21906.25,22039.7,62.5,.28,737057480,18272.58,32.82,4.46,.8
Nifty Midcap Select,17-02-2026,13648.85,13700.45,13597.25,13664.35,22.6,.17,173963007,7619.47,28.65,4.51,.82
NIFTY LargeMidcap 250,17-02-2026,16609.7,16680.65,16567.7,16666.05,42.55,.26,1311316768,53618.69,26.33,3.93,1.01
NIFTY SME EMERGE,17-02-2026,13118.05,13167.65,13099.95,13142.7,43.95,.34,-,-,22.12,3.49,.25
Nifty Oil & Gas,17-02-2026,12074.55,12080,11944.95,12071.2,-13.45,-.11,57555595,2725.1,10.24,1.65,2.04
Nifty Financial Services 25/50,17-02-2026,30672.7,30745.75,30503.1,30716.05,-22.2,-.07,101208526,11031.75,17.85,3.1,.9
Nifty Healthcare Index,17-02-2026,14512.45,14573.65,14466.4,14551.9,33.9,.23,15843237,2282.7,36.96,5.46,.53
Nifty500 Multicap 50:25:25,17-02-2026,16126.9,16213.3,16090.95,16199.6,59.25,.37,2021475691,71836.39,25.11,3.69,.99
Nifty Microcap 250,17-02-2026,21744.05,22001.9,21683.1,21961.3,215.6,.99,873514131,5852.04,25.72,2.79,.78
Nifty Total Market,17-02-2026,13146,13214.85,13117.45,13201.95,41.25,.31,2894989822,77688.43,23.95,3.62,1.08
Nifty India Digital,17-02-2026,8454.9,8548.7,8415.35,8489.15,24.3,.29,384203669,11446.08,62.8,8.04,1.6
Nifty Mobility,17-02-2026,23088.8,23222.6,22995.85,23204.4,78.2,.34,143669059,7256.07,33.49,4.76,1
Nifty India Defence,17-02-2026,8049.1,8144.35,8040.75,8121.4,107.25,1.34,29061209,3108.56,52.23,10.84,.52
Nifty Financial Services Ex-Bank,17-02-2026,31821.95,31901.05,31637.25,31868.95,3.3,.01,73503196,6727.3,23.92,4.49,.76
Nifty Housing,17-02-2026,12057.75,12113.5,12020.1,12104.75,30.9,.26,358549518,15291.97,25.35,3.12,.88
Nifty Transportation & Logistics,17-02-2026,25624.6,25755.1,25506.3,25734.7,72.6,.28,120233885,5700.55,41.86,5.54,.84
Nifty MidSmall Financial Services,17-02-2026,20757.9,20855.25,20646.95,20841.5,63.35,.3,194846560,7860.41,29.03,3,.65
Nifty MidSmall Healthcare,17-02-2026,42739.85,42948.55,42625.1,42896.45,240.75,.56,16130730,1727.89,40.17,5.23,.4
Nifty MidSmall IT & Telecom,17-02-2026,9213.15,9339.2,9179.8,9259.3,49.4,.54,303824975,2737.91,65.83,9.06,1.17
Nifty MidSmall India Consumption,17-02-2026,18397.1,18400.6,18309.75,18370.6,-22.1,-.12,286117826,2676.31,86.51,9.56,.75
Nifty REITs & InvITs,17-02-2026,-,-,-,1384.26,2.71,.2,4753039,85.44,46.85,2.01,5.64
Nifty Core Housing,17-02-2026,15397.05,15491.65,15354.35,15476.7,57.7,.37,21944455,2499.44,34.31,3.65,.52
Nifty500 Multicap Infrastructure 50:30:20,17-02-2026,14294.8,14353.25,14261.95,14338.0,35.25,.25,601576072,11996.48,26.46,3.47,.84
Nifty Rural,17-02-2026,16160.3,16272.45,16118.4,16260.95,81.0,.5,536262522,14874.96,27.18,4.23,1.11
Nifty Capital Markets,17-02-2026,4719.95,4725.1,4670.75,4696.65,-26.7,-.57,22032261,3724.77,43.6,11.65,1.07
Nifty India New Age Consumption,17-02-2026,11513.8,11569.55,11469.75,11561.65,25.9,.22,513226495,9135.52,58.8,6.83,.69
Nifty India Select 5 Corporate Groups (MAATR),17-02-2026,37862.05,38036.3,37695.75,37965.0,13.65,.04,365780400,9007.26,29.39,3.45,.94
Nifty India Railways PSU,17-02-2026,3283.75,3308.5,3277.45,3292.85,6.2,.19,99476473,2791.22,24.19,3.36,1.57
Nifty Consumer Durables,17-02-2026,37816.2,38144.9,37652.05,38109.6,248.55,.66,11911595,1310.24,60.64,11.94,.39
Nifty Non-Cyclical Consumer,17-02-2026,15359.05,15427.75,15327.15,15414.55,26.05,.17,143717547,6226.21,55.15,10.62,.86
Nifty500 Multicap India Manufacturing 50:30:20,17-02-2026,15798.35,15859.1,15743.1,15846.85,30.7,.19,192581595,12220.52,29.61,4.11,.8
Nifty EV & New Age Automotive,17-02-2026,3045.85,3070.95,3037,3066.75,17.35,.57,202238084,6353.83,38.19,4.82,.94
Nifty500 LargeMidSmall Equal-Cap Weighted,17-02-2026,17657.1,17754.4,17615.7,17740.35,73.1,.41,2021475691,71836.39,26.38,3.76,.92
Nifty India Tourism,17-02-2026,8052.65,8127.25,8039.95,8066.1,11.3,.14,37708464,794.78,60.72,9.54,.27
Nifty MidSmallcap 400,17-02-2026,19745.45,19849.85,19690.85,19832.85,86.35,.44,1447216403,36490.29,30.37,4.05,.78
Nifty IPO,17-02-2026,1972.2,1987.65,1962.55,1984.3,13.25,.67,123321982,2809.7,56.57,9.89,.16
Nifty India Internet,17-02-2026,1281.95,1282.15,1271.25,1280.6,-5.6,-.44,666034398,3292.87,218.4,6.34,.37
Nifty Chemicals,17-02-2026,28338.9,28738.05,28317.8,28555.4,157.2,.55,21190330,1285.37,40.29,4.21,.59
Nifty Conglomerate 50,17-02-2026,14801.85,14874.65,14746.8,14862.45,40.25,.27,383182191,11336.86,29.35,3.93,.98
Nifty India Infrastructure & Logistics,17-02-2026,11521.7,11583.5,11500.9,11575.25,55.75,.48,684491534,13379.43,32.33,4.13,.8
Nifty India FPI 150,17-02-2026,1587.25,1595.35,1583.8,1592.35,3.2,.2,782081497,45389.54,24.37,3.86,1.15
Nifty Waves,17-02-2026,1986.95,2015.7,1980.95,1998.65,6.35,.32,28832783,318.78,-,2.4,.68
Nifty Smallcap 500,17-02-2026,-,-,-,18135.54,145.68,.81,1576449177,24015.72,26.44,3.25,.74
Nifty Cement,17-02-2026,-,-,-,16500.43,67.46,.41,8600534,669.45,31.61,2.56,.41
Nifty500 Healthcare,17-02-2026,18426.9,18518.25,18375.55,18504.15,76.25,.41,24512997,3164.43,38.2,5.59,.5
Nifty MidSmallcap400 50:50,17-02-2026,-,-,-,19107.39,96.71,.51,1447216403,36490.29,29.35,3.89,.77
Nifty200 Value 30,17-02-2026,15664.05,15756.75,15576,15748.85,57.5,.37,310843330,10561.93,10.25,1.59,2.44
Nifty Total Market Momentum Quality 50,17-02-2026,41885.9,42141.55,41751.75,42113.2,231.2,.55,107094940,10083.78,31.44,7.62,1
Nifty500 Flexicap Quality 30,17-02-2026,10032.1,10152.85,10027.6,10108.85,79.45,.79,147256320,11298.4,31.39,6.84,1.81
Nifty100 Low Volatility 30,17-02-2026,20635.8,20789.65,20613.55,20760.55,85.7,.41,219526447,19425.92,28.74,5.12,1.22
NIFTY Quality Low-Volatility 30,17-02-2026,16938.85,17085.8,16925.2,17066.6,98.05,.58,164053354,13408.15,28.18,6.2,1.65
NIFTY Alpha Quality Low-Volatility 30,17-02-2026,22586.75,22784.25,22558.65,22760.1,146.15,.65,126517220,8246.88,33.28,7.85,1.4
NIFTY Alpha Quality Value Low-Volatility 30,17-02-2026,20767.95,20932.9,20736.25,20905.8,109.8,.53,226828576,16381.81,22.81,4.73,1.78
NIFTY200 Quality 30,17-02-2026,20419.8,20647.35,20402.15,20592.25,165.2,.81,147697043,11603.6,31.58,10.13,1.87
NIFTY Midcap150 Quality 50,17-02-2026,23347.25,23517.05,23259.4,23493.15,150.2,.64,64238287,5194.13,32.3,7.72,1.4
Nifty200 Momentum 30,17-02-2026,31425.35,31595.9,31294.75,31568.65,113.75,.36,138002832,10907.83,26.99,4.66,.81
Nifty India Manufacturing,17-02-2026,15612.4,15667.05,15557.85,15655.25,28.55,.18,202514871,13854.58,28.49,4.44,.96
Nifty100 ESG Sector Leaders,17-02-2026,4242.05,4258.45,4230.55,4250.9,0.1,0,324289062,23843.16,22.77,3.65,1.22
Nifty200 Alpha 30,17-02-2026,25455.1,25625.65,25311.05,25604.5,152.95,.6,113962931,8918.58,28.92,4.78,.66
Nifty Midcap150 Momentum 50,17-02-2026,62150.1,62470.4,61858.2,62408.2,260.95,.42,393902849,8827.82,32.59,5.09,.78
Nifty Smallcap250 Quality 50,17-02-2026,24440.65,24692.85,24393.55,24639.2,192.4,.79,141020387,4332.68,23.72,5.03,1.76
Nifty Smallcap250 Momentum Quality 100,17-02-2026,42223.05,42433.9,42092.8,42377.6,170.7,.4,258531317,11432.49,27.49,4.67,.95
Nifty MidSmallcap400 Momentum Quality 100,17-02-2026,47105.85,47240.1,46904.65,47192.4,117.95,.25,243241100,16270.65,28.21,6.06,.98
Nifty500 Momentum 50,17-02-2026,52369.95,52632.55,52156.85,52581.05,169.05,.32,145063913,11808.74,29.68,4.89,.71
Nifty Top 10 Equal Weight,17-02-2026,9468.7,9545.5,9448.55,9512.5,36.8,.39,131179198,13803.16,20.73,3.52,1.31
Nifty500 Multicap Momentum Quality 50,17-02-2026,40826.8,41019.45,40705.5,40985.2,145.45,.36,107108970,10426.05,32.98,7.94,1.06
Nifty Top 15 Equal Weight,17-02-2026,10699.6,10766,10676.45,10741.35,30.9,.29,191908033,17872.11,21.9,3.8,1.22
Nifty Top 20 Equal Weight,17-02-2026,9436.75,9504.4,9415.95,9488.75,36.55,.39,238400737,19929.28,25.65,3.76,1.22
Nifty500 Quality 50,17-02-2026,18563.95,18668.2,18501.65,18631.9,71.4,.38,124776596,8872.23,30.03,10.01,1.59
Nifty500 Low Volatility 50,17-02-2026,22897.4,23034.75,22857.35,23016.65,101.85,.44,119581644,8333.46,24.59,4.62,1.59
NIFTY100 ESG,17-02-2026,5117.85,5149.4,5108.45,5139.6,12.55,.24,457557932,30233.84,23.22,4.01,1.26
NIFTY100 Enhanced ESG,17-02-2026,5157.35,5189.8,5148.1,5179.85,13.15,.25,445537000,29326.87,23.26,4.02,1.26
NIFTY500 Value 50,17-02-2026,16416.2,16501.6,16330.55,16493.55,47.75,.29,422942460,11771.6,10.21,1.59,2.33
NIFTY100 Alpha 30,17-02-2026,18245.95,18357.65,18184.2,18341.9,87.9,.48,134008271,9454.25,28.36,5.32,.72
Nifty500 Multifactor MQVLv 50,17-02-2026,31810.95,32126.9,31711.5,32103.4,284.5,.89,168684424,8099.12,15.01,2.95,1.88
NIFTY Alpha Low-Volatility 30,17-02-2026,27306.5,27469.5,27252.75,27447.25,78.75,.29,97774643,12329.42,32.53,4.86,.67
NIFTY50 Equal Weight,17-02-2026,33346.95,33531.15,33268.25,33491.75,86.35,.26,378436265,27818.81,25.4,3.81,1.26
Nifty500 Equal Weight,17-02-2026,13829.4,13932.85,13800.3,13922.7,88.5,.64,2021475691,71836.39,25.8,3.62,.9
Nifty 50 Futures Index,17-02-2026,-,-,-,6488.13,5.6,.09,-,-,-,-,-
Nifty 50 Arbitrage,17-02-2026,-,-,-,2638.36,1.49,.06,-,-,-,-,-
Nifty 50 Futures TR Index,17-02-2026,-,-,-,27480.28,28.2,.1,-,-,-,-,-
Nifty 8-13 yr G-Sec,17-02-2026,2984.46,2989.19,2983.98,2987.18,3.25,.11,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,17-02-2026,3251.7,3255.41,3251.53,3253.33,2.21,.07,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,17-02-2026,3262,3267.47,3260.71,3265.52,4.14,.13,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,17-02-2026,3472.84,3483.71,3470.79,3475.39,3.25,.09,-,-,-,-,-
Nifty Composite G-sec Index,17-02-2026,3063.03,3068.4,3062.21,3065.26,2.79,.09,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,17-02-2026,2623.63,2627.45,2622.91,2625.46,2.3,.09,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),17-02-2026,887.9,889.23,887.65,888.54,0.63,.07,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,17-02-2026,1573.18,1573.43,1572.8,1573.43,0.55,.03,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,17-02-2026,1429.69,1429.91,1429.69,1429.91,0.48,.03,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,17-02-2026,1299.92,1300.93,1299.92,1300.93,1.26,.1,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,17-02-2026,1261.21,1262.85,1261.2,1262.85,1.88,.15,-,-,-,-,-
Nifty 1D Rate Index,17-02-2026,-,-,-,2527.54,0.34,.01,-,-,-,-,-
Nifty50 USD,17-02-2026,9816.7,9839.5,9733.4,9829.6,12.92,.13,-,-,-,-,-
