Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty High Beta 50,27-03-2026,3497.85,3499.5,3429,3432.9,-90.25,-2.56,1069300552,20813.97,20.69,2.66,1.27
Nifty100 Equal Weight,27-03-2026,31027.8,31033.3,30511.85,30534.95,-654.35,-2.1,1055987656,65978.88,20.37,3.38,1.41
Nifty100 Liquid 15,27-03-2026,6904.45,6909.3,6751.5,6762.2,-193.05,-2.78,270972347,19397.9,21.67,3.06,.96
Nifty CPSE,27-03-2026,6929.3,6983.65,6877.4,6929.15,3.65,.05,195378641,5871.57,14.21,2.21,2.68
Nifty50 Value 20,27-03-2026,11917.9,11929.4,11791.95,11811.0,-147.45,-1.23,314087618,19623.16,15.71,2.72,2.07
Nifty Midcap Liquid 15,27-03-2026,14381.05,14391.2,14134.85,14156.0,-336.8,-2.32,401638651,8604.56,33.63,4.02,.72
Nifty Shariah 25,27-03-2026,7453.15,7470.05,7372.8,7380.35,-102.35,-1.37,131989950,12492.92,26.25,4.66,1.85
India VIX,27-03-2026,24.64,27.0875,23.385,26.8,2.16,8.78,-,-,-,-,-
Nifty Growth Sectors 15,27-03-2026,10672.9,10684.85,10559.5,10572.95,-138.65,-1.29,63185673,9117.31,27.2,6.28,2
Nifty50 TR 1x Inverse,27-03-2026,185.2,188.1,185.2,188.0,3.9,2.12,-,-,-,-,-
Nifty50 TR 2x Leverage,27-03-2026,17010.85,17010.85,16466.15,16488.05,-724.1,-4.21,-,-,-,-,-
Nifty50 PR 1x Inverse,27-03-2026,226.55,230.1,226.55,229.95,4.75,2.11,-,-,-,-,-
Nifty50 PR 2x Leverage,27-03-2026,11341.6,11341.6,10978.45,10993.0,-482.8,-4.21,-,-,-,-,-
NIFTY100 Quality 30,27-03-2026,5196.45,5197.25,5116.65,5121.95,-91.45,-1.75,160194508,14958.58,27.76,7.01,2.02
Nifty 50 Futures Index,27-03-2026,-,-,-,5710.07,-125.53,-2.15,-,-,-,-,-
Nifty 50 Arbitrage,27-03-2026,-,-,-,2657.01,0.06,0,-,-,-,-,-
Nifty 50 Futures TR Index,27-03-2026,-,-,-,24349.37,-525.31,-2.11,-,-,-,-,-
Nifty India Corporate Group Index - Mahindra Group,27-03-2026,-,-,-,33012.6,-887.08,-2.62,8244199,1444.54,23.64,4.15,1.49
Nifty India Corporate Group Index - Aditya Birla Group,27-03-2026,-,-,-,8285.52,-109.02,-1.3,492089680,2192.42,77.8,2.85,.51
Nifty India Corporate Group Index - Tata Group,27-03-2026,-,-,-,13732.0,-160.42,-1.15,110146318,5552.87,28.59,4.98,2.21
Nifty India Corporate Group Index - Tata Group 25% Cap,27-03-2026,13697.1,13730.35,13531.75,13555.7,-218.75,-1.59,84105159,4676.91,33.15,4.29,1.66
Nifty Private Bank,27-03-2026,25296.15,25325.65,24953.65,24986.7,-512.05,-2.01,454668579,12124.23,17.5,1.97,.62
Nifty Smallcap 250,27-03-2026,14847.95,14851.4,14611.1,14655.35,-281.85,-1.89,1012909135,26321.26,24.12,3.13,.79
Nifty Smallcap 50,27-03-2026,7752.45,7757.7,7640.45,7657.8,-147.65,-1.89,238979552,8254.11,27.57,3.39,.78
Nifty Midcap 150,27-03-2026,20279.35,20285.9,19913.6,19952.75,-445.0,-2.18,1506123061,32370.5,29.73,4.03,.88
Nifty Midcap Select,27-03-2026,12703.4,12710,12489.25,12517.3,-271.0,-2.12,488598926,13787.91,26.32,4.13,.89
NIFTY LargeMidcap 250,27-03-2026,15181.8,15185.3,14922.6,14937.3,-331.05,-2.17,2562110717,98349.38,23.59,3.52,1.14
NIFTY SME EMERGE,27-03-2026,11768.35,11797.65,11421.3,11422.75,-364.25,-3.09,-,-,17.55,2.99,.28
Nifty Oil & Gas,27-03-2026,10987.6,11025.45,10808,10830.4,-125.65,-1.15,226986561,8643.2,9.15,1.48,2.44
Nifty Financial Services 25/50,27-03-2026,27145.85,27176,26570.75,26609.7,-736.0,-2.69,244740331,20878.32,15.46,2.69,1.04
Nifty Healthcare Index,27-03-2026,14463.9,14545.65,14400.75,14433.55,-87.05,-.6,42132760,4576.37,36.65,5.41,.59
Nifty500 Multicap 50:25:25,27-03-2026,14764.4,14768.5,14525.05,14538.15,-311.05,-2.09,3575019852,124670.65,22.53,3.31,1.12
Nifty Microcap 250,27-03-2026,19905.2,19909.95,19391.6,19456.95,-562.5,-2.81,603879678,7213.8,22.82,2.48,.9
Nifty Total Market,27-03-2026,11977.45,11981.2,11777,11785.4,-259.85,-2.16,4178899530,131884.45,21.37,3.23,1.23
Nifty India Digital,27-03-2026,7527.75,7551.35,7433.4,7449.2,-104.15,-1.38,642018536,15869.66,55.11,7.05,1.84
Nifty Mobility,27-03-2026,20334.5,20348.5,19871.2,19894.5,-601.05,-2.93,291270515,14390.31,28.72,4.08,1.18
Nifty India Defence,27-03-2026,7588.4,7590.1,7407.65,7422.3,-193.3,-2.54,42140589,4450.54,47.73,9.91,.64
Nifty Financial Services Ex-Bank,27-03-2026,28713.1,28731,28034.65,28072.75,-854.1,-2.95,179490512,14382.4,21.05,3.95,.87
Nifty Housing,27-03-2026,10922.05,10923.15,10737.55,10746.5,-236.25,-2.15,886302168,29741.78,22.51,2.77,.99
Nifty Transportation & Logistics,27-03-2026,22571.2,22577.25,22095.4,22121.0,-655.65,-2.88,165234235,9255.08,35.97,4.76,.97
Nifty MidSmall Financial Services,27-03-2026,19104.2,19122.1,18697.7,18753.75,-506.55,-2.63,524172119,12826.08,26.11,2.7,.72
Nifty MidSmall Healthcare,27-03-2026,42484,42508.25,42041.1,42217.1,-299.85,-.71,37844509,3127.52,39.53,5.15,.45
Nifty MidSmall IT & Telecom,27-03-2026,8030.3,8105.4,7968.6,7984.85,-76.5,-.95,520991625,3510.17,56.77,7.81,1.36
Nifty MidSmall India Consumption,27-03-2026,16534.3,16557.95,16210.8,16240.45,-416.45,-2.5,554228495,6508.22,76.45,8.45,.88
Nifty REITs & InvITs,27-03-2026,-,-,-,1321.37,-7.75,-.58,8257558,127.59,40.27,1.92,5.77
Nifty Core Housing,27-03-2026,13571.45,13574,13317.45,13342.65,-315.85,-2.31,112574972,8342.05,29.58,3.14,.6
Nifty500 Multicap Infrastructure 50:30:20,27-03-2026,13203.8,13204.65,12961.4,12976.85,-278.05,-2.1,1185707250,28699.3,23.96,3.14,.91
Nifty Rural,27-03-2026,14590.85,14593.05,14327.9,14340.5,-329.75,-2.25,877261677,30346.67,23.95,3.73,1.25
Nifty Capital Markets,27-03-2026,4463.85,4475.4,4373.8,4380.4,-126.35,-2.8,46083631,5503.73,40.66,10.86,1.16
Nifty India New Age Consumption,27-03-2026,10145.5,10149.15,9954.3,9964.65,-266.4,-2.6,889704008,23959.87,50.68,5.89,.8
Nifty India Select 5 Corporate Groups (MAATR),27-03-2026,34608.45,34614.9,33991.8,34038.05,-763.25,-2.19,715348186,14903.23,26.35,3.1,1.05
Nifty India Railways PSU,27-03-2026,2893.35,2894.1,2839.75,2854.55,-52.4,-1.8,205502858,5475.86,20.98,2.91,1.89
Nifty Consumer Durables,27-03-2026,34486.05,34525.15,33837.15,33898.3,-863.8,-2.48,23524497,2779.78,53.94,10.62,.43
Nifty Non-Cyclical Consumer,27-03-2026,13833.65,13837.75,13610.7,13633.3,-290.95,-2.09,170881301,14731.55,48.72,9.33,.98
Nifty500 Multicap India Manufacturing 50:30:20,27-03-2026,14842.5,14853.2,14601.1,14614.1,-327.15,-2.19,347650568,22570.63,27.33,3.79,.86
Nifty EV & New Age Automotive,27-03-2026,2763,2763.9,2699.75,2702.85,-78.0,-2.8,252876921,11171.88,33.6,4.25,1.06
Nifty500 LargeMidSmall Equal-Cap Weighted,27-03-2026,16226.35,16230.05,15964.25,15981.85,-338.65,-2.07,3575019852,124670.65,23.77,3.38,1.02
Nifty India Tourism,27-03-2026,6948.1,6951.8,6759.4,6768.85,-222.05,-3.18,60563159,2029.85,50.95,8,.34
Nifty MidSmallcap 400,27-03-2026,18263.05,18266.8,17962.95,17988.25,-382.5,-2.08,2519032196,58691.76,27.56,3.68,.85
Nifty IPO,27-03-2026,1847.9,1859.95,1833.4,1849.2,-11.15,-.6,186628856,4692.21,53.8,8.95,.17
Nifty India Internet,27-03-2026,1126.15,1127.35,1104.8,1108.55,-27.4,-2.41,159009322,4158.2,190.6,5.49,.47
Nifty Chemicals,27-03-2026,26255.1,26280.55,25447,25498.8,-909.15,-3.44,31155193,2363.41,35.9,3.76,.68
Nifty Conglomerate 50,27-03-2026,13345.65,13346.8,13076.3,13094.45,-323.4,-2.41,725216042,18963.31,25.86,3.46,1.12
Nifty India Infrastructure & Logistics,27-03-2026,10629.55,10630.15,10448.4,10461.15,-209.1,-1.96,1220159383,28577.62,29.15,3.74,.9
Nifty India FPI 150,27-03-2026,1453.8,1454.2,1430.95,1431.85,-29.35,-2.01,1507971146,82038.67,21.91,3.47,1.32
Nifty Waves,27-03-2026,1685.15,1685.8,1636.15,1651.55,-43.75,-2.58,75313463,622.01,-,1.99,.81
Nifty Smallcap 500,27-03-2026,-,-,-,16397.14,-353.2,-2.11,1601541442,33706.61,23.75,2.94,.8
Nifty Cement,27-03-2026,-,-,-,14106.63,-304.99,-2.12,15145311,1759.09,27.02,2.19,.48
Nifty REITs & Realty,27-03-2026,-,-,-,1666.49,-28.79,-1.7,51641208,3427.32,46.78,2.27,3.41
Nifty500 Healthcare,27-03-2026,18211.25,18252.45,18098.75,18144.7,-130.85,-.72,56274079,6056.09,37.45,5.49,.56
Nifty MidSmallcap400 50:50,27-03-2026,-,-,-,17344.59,-360.37,-2.04,2519032196,58691.76,26.65,3.53,.84
Nifty Total Market Momentum Quality 50,27-03-2026,39320.2,39363,38620.35,38685.0,-994.2,-2.51,174257559,18374.24,28.88,7,1.11
Nifty100 Low Volatility 30,27-03-2026,18924.65,18937,18681.05,18698.0,-319.9,-1.68,288114416,31617.13,25.87,4.61,1.38
NIFTY Quality Low-Volatility 30,27-03-2026,15598.15,15614.6,15368.7,15384.15,-289.9,-1.85,215823634,20731.7,25.39,5.59,1.9
NIFTY Alpha Quality Low-Volatility 30,27-03-2026,21034.65,21053.5,20679,20705.75,-419.0,-1.98,137439659,16428.42,30.26,7.13,1.62
NIFTY Alpha Quality Value Low-Volatility 30,27-03-2026,19099.05,19122.6,18867.9,18881.7,-305.95,-1.59,328946980,26606.98,20.59,4.27,2.05
NIFTY200 Quality 30,27-03-2026,18821.95,18833.75,18557.85,18574.95,-321.35,-1.7,132232732,16789.6,28.49,9.14,2.15
NIFTY Midcap150 Quality 50,27-03-2026,21529.9,21560,21139.8,21190.95,-449.2,-2.08,120597395,12366.68,29.11,6.95,1.5
Nifty200 Momentum 30,27-03-2026,28517.4,28521.05,27908.15,27944.5,-803.1,-2.79,222224581,20457.38,23.89,4.12,.9
Nifty India Manufacturing,27-03-2026,14525,14538.05,14281.15,14293.1,-328.75,-2.25,395428323,26046.78,25.95,4.06,1.13
Nifty100 ESG Sector Leaders,27-03-2026,3848.2,3849.05,3784.05,3786.5,-80.9,-2.09,648330960,46388.54,20.26,3.25,1.38
Nifty200 Alpha 30,27-03-2026,23281.85,23287.1,22687.9,22731.8,-737.35,-3.14,215545327,19460.58,25.67,4.25,.74
Nifty Midcap150 Momentum 50,27-03-2026,57086.8,57117.5,56020.75,56140.55,-1379.85,-2.4,715584109,15439.34,29.31,4.58,.88
Nifty Smallcap250 Quality 50,27-03-2026,22507.7,22519.15,22118.4,22181.45,-452.25,-2,89168403,3012.58,21.31,4.52,1.76
Nifty Smallcap250 Momentum Quality 100,27-03-2026,39140.5,39151.4,38425.25,38544.1,-860.2,-2.18,199606385,10518.87,25.01,4.25,.97
Nifty MidSmallcap400 Momentum Quality 100,27-03-2026,44375.6,44412.8,43762.65,43826.55,-915.25,-2.05,346625760,23352.2,26.2,5.62,1.02
Nifty500 Momentum 50,27-03-2026,48155.15,48163.85,47190.15,47299.75,-1258.95,-2.59,238440377,24550.57,26.7,4.4,.78
Nifty200 Value 30,27-03-2026,14486.45,14499.55,14275.75,14289.35,-246.6,-1.7,647206474,19244.78,9.29,1.44,2.89
Nifty Top 10 Equal Weight,27-03-2026,8496.2,8497.05,8379.35,8390.9,-134.2,-1.57,219522778,22735.53,18.28,3.11,1.48
Nifty500 Multicap Momentum Quality 50,27-03-2026,37880.65,37914.9,37232,37287.1,-927.15,-2.43,197230989,18854.12,30,7.22,1.13
Nifty Top 15 Equal Weight,27-03-2026,9519.85,9522.8,9350,9357.8,-209.1,-2.19,257970609,28315.16,19.06,3.31,1.4
Nifty Top 20 Equal Weight,27-03-2026,8475.15,8481.7,8336.95,8345.05,-185.25,-2.17,328719696,31991.23,22.55,3.3,1.39
Nifty500 Quality 50,27-03-2026,17329.85,17343.6,17057.25,17076.2,-348.1,-2,237542989,13148.29,27.33,9.17,1.66
Nifty500 Low Volatility 50,27-03-2026,21153.15,21155.2,20945.6,20965.85,-274.5,-1.29,303613201,20944.24,22.38,4.21,1.85
NIFTY100 ESG,27-03-2026,4620.2,4621.2,4549.4,4553.25,-92.05,-1.98,916467634,57396.45,20.51,3.55,1.45
NIFTY100 Enhanced ESG,27-03-2026,4654.4,4655.4,4582.85,4586.8,-92.45,-1.98,897401545,56061.34,20.53,3.56,1.43
NIFTY500 Value 50,27-03-2026,15271.55,15281.05,15093.7,15117.1,-207.2,-1.35,903843505,21406.03,9.34,1.45,2.72
NIFTY100 Alpha 30,27-03-2026,16415,16419.45,16110.95,16124.85,-386.25,-2.34,336491897,23952.51,24.93,4.67,.82
Nifty500 Multifactor MQVLv 50,27-03-2026,29458.55,29461.9,28992,29044.7,-515.45,-1.74,456963914,21304.14,13.56,2.66,2.09
NIFTY Alpha Low-Volatility 30,27-03-2026,24907.1,24923.9,24566.5,24592.25,-486.45,-1.94,248217646,27448.2,29.15,4.35,.76
Nifty500 Flexicap Quality 30,27-03-2026,9182.15,9208.1,9074.15,9081.15,-142.5,-1.54,136194021,14640.33,28.17,6.14,2.03
NIFTY50 Equal Weight,27-03-2026,30483.2,30499.25,30133.6,30159.4,-501.1,-1.63,612556883,47239.2,22.86,3.43,1.43
Nifty500 Equal Weight,27-03-2026,12762.45,12763.45,12538.05,12558.5,-270.4,-2.11,3575019852,124670.65,23.26,3.27,1
Nifty 8-13 yr G-Sec,27-03-2026,2967.16,2971.23,2952.72,2953.56,-13.07,-.44,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,27-03-2026,3234.32,3239.35,3222.31,3222.31,-11.43,-.35,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,27-03-2026,3237.21,3237.78,3219.68,3219.68,-16.91,-.52,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,27-03-2026,3406.08,3406.08,3376.28,3376.28,-29.1,-.85,-,-,-,-,-
Nifty Composite G-sec Index,27-03-2026,3040.91,3043.82,3026.15,3026.15,-14.2,-.47,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,27-03-2026,2606.21,2608.86,2592.27,2594.86,-10.89,-.42,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),27-03-2026,875.39,876.31,870.56,871.46,-3.93,-.45,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,27-03-2026,1564.99,1565.13,1562.02,1562.02,-2.66,-.17,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,27-03-2026,1420.28,1420.3,1418.18,1418.18,-1.84,-.13,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,27-03-2026,1290.7,1290.86,1287.08,1287.08,-3.38,-.26,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,27-03-2026,1251.45,1252.37,1246.14,1246.14,-5.06,-.4,-,-,-,-,-
Nifty 1D Rate Index,27-03-2026,-,-,-,2540.72,0.75,.03,-,-,-,-,-
Nifty50 USD,27-03-2026,8593.65,8784,8338.55,8340.59,-253.07,-2.94,-,-,-,-,-
