Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
NIFTY SME EMERGE,06-02-2026,13127.7,13220.4,13124.35,13183.7,46.2,.35,-,-,23.06,3.53,.25
Nifty Oil & Gas,06-02-2026,12139.75,12219.35,12079.95,12208.2,62.05,.51,94158957,3410.94,11,1.67,2.64
Nifty Financial Services 25/50,06-02-2026,30257.5,30385.35,30081.15,30367.5,56.6,.19,127627301,10948.58,17.86,3.06,.94
Nifty Healthcare Index,06-02-2026,14211.5,14215.95,14008.35,14139.85,-88.6,-.62,19315826,2606.49,36.38,5.3,.56
Nifty500 Multicap 50:25:25,06-02-2026,16060.9,16107.25,15935.35,16096.65,0.8,0,2281330748,84985.49,24.93,3.67,1.05
Nifty Microcap 250,06-02-2026,21793.6,21801.8,21518.7,21676.0,-173.0,-.79,266419687,5321.71,25.08,2.77,.81
Nifty Total Market,06-02-2026,13104.5,13145.9,13014.8,13138.4,8.25,.06,2547750435,90307.19,23.78,3.6,1.14
Nifty India Digital,06-02-2026,8857.5,8859.95,8728.2,8793.0,-79.5,-.9,747741837,14529.31,63.3,8.32,1.55
Nifty Mobility,06-02-2026,22775.3,22811.25,22582.7,22761.7,-74.65,-.33,185486663,9674.69,30.91,4.67,1.04
Nifty India Defence,06-02-2026,7815.25,7815.25,7695.05,7753.4,-51.65,-.66,25661511,3938.99,50.9,10.35,.54
Nifty Financial Services Ex-Bank,06-02-2026,31498.85,31616.9,31146.95,31579.2,26.1,.08,132841496,10439.66,24.02,4.45,.81
Nifty Housing,06-02-2026,11862.85,11898.6,11796.8,11894.25,-3.25,-.03,320083049,12799.91,25.42,3.06,.89
Nifty Transportation & Logistics,06-02-2026,25405.65,25438.15,25147.75,25336.35,-124.1,-.49,121155587,7869.37,38.31,5.46,.83
Nifty MidSmall Financial Services,06-02-2026,20719.4,20752.2,20428.35,20722.35,-95.7,-.46,178505687,6779.29,29.45,2.98,.66
Nifty MidSmall Healthcare,06-02-2026,41583.55,41583.55,41048.9,41394.4,-261.95,-.63,16467145,1411.73,39.04,5.05,.46
Nifty MidSmall IT & Telecom,06-02-2026,9649.95,9657.8,9444.1,9545.05,-150.55,-1.55,624208608,3395.87,68.15,9.34,1.13
Nifty MidSmall India Consumption,06-02-2026,17998.6,18134.7,17846.65,18113.3,98.35,.55,670409941,5325.63,88.39,9.43,.79
Nifty REITs & InvITs,06-02-2026,-,-,-,1372.09,8.01,.59,6988656,115.08,46.73,2,5.32
Nifty Core Housing,06-02-2026,15144.75,15190.45,15021.2,15169.85,0.75,0,23759380,3138.74,34,3.57,.53
Nifty500 Multicap Infrastructure 50:30:20,06-02-2026,14070.35,14128.15,13992.85,14117.35,9.6,.07,956412813,17110.45,25.8,3.42,.89
Nifty Rural,06-02-2026,15798.35,15940.8,15723.95,15926.4,101.05,.64,867156147,19291.49,25.87,4.14,1.26
Nifty Capital Markets,06-02-2026,4742.9,4742.9,4645,4717.5,-48.35,-1.01,27292465,3231.82,45.17,11.7,1.09
Nifty India New Age Consumption,06-02-2026,11386.35,11411.25,11277.05,11397.4,-9.95,-.09,852052662,16500.01,53.18,6.73,.7
Nifty India Select 5 Corporate Groups (MAATR),06-02-2026,38399.3,38453.6,38058,38412.9,-93.9,-.24,709648944,9672.72,29.22,3.49,.93
Nifty India Railways PSU,06-02-2026,-,-,-,3305.99,-24.94,-.75,107916552,2909.72,24.61,3.38,1.48
Nifty Consumer Durables,06-02-2026,36063.3,36486,35697.3,36437.3,346.35,.96,13349666,1838.82,60.38,11.42,.4
Nifty Non-Cyclical Consumer,06-02-2026,15204.45,15370.95,15085.9,15356.0,140.05,.92,204232217,11847.17,53.34,10.58,1.06
Nifty500 Multicap India Manufacturing 50:30:20,06-02-2026,15616,15636.05,15499,15627.05,-30.45,-.19,229462697,16324.36,28.68,4.06,.82
Nifty EV & New Age Automotive,06-02-2026,3050.2,3052.4,3010.35,3032.25,-24.95,-.82,115213721,6697.65,35.32,4.77,.95
Nifty500 LargeMidSmall Equal-Cap Weighted,06-02-2026,17576.15,17620.85,17422.75,17607.35,-9.95,-.06,2281330748,84985.49,26.17,3.73,.96
Nifty India Tourism,06-02-2026,8042.9,8049.9,7958.95,8028.6,-43.25,-.54,52873375,1459,63.67,9.49,.27
Nifty MidSmallcap 400,06-02-2026,19643.25,19687.7,19438.45,19668.05,-25.45,-.13,1648178229,42716.79,30.13,4.02,.8
Nifty IPO,06-02-2026,1962.15,1969.95,1953.75,1966.3,-6.5,-.33,114394308,2530.94,55.46,10.46,.16
Nifty India Internet,06-02-2026,1298.3,1299.8,1281.85,1290.0,-10.15,-.78,131017891,4941.97,226.56,6.39,.37
Nifty Chemicals,06-02-2026,28316.95,28376.5,28103.75,28342.85,-12.25,-.04,9536167,1039.17,39.19,4.18,.61
Nifty Conglomerate 50,06-02-2026,-,-,-,14850.33,-8.73,-.06,722346626,12886.97,28.68,3.93,.99
Nifty India Infrastructure & Logistics,06-02-2026,11345.7,11392.35,11278.15,11383.3,22.3,.2,977299259,18610.56,31.11,4.07,.86
Nifty India FPI 150,06-02-2026,1587.35,1592.3,1576.35,1591.4,1.35,.08,897739634,51235.49,24.42,3.86,1.22
Nifty Waves,06-02-2026,1966.65,1966.95,1948.45,1961.35,-3.45,-.18,43768563,755.44,-,2.36,.76
Nifty India Corporate Group Index - Mahindra Group,06-02-2026,-,-,-,38823.16,-76.68,-.2,5648394,937.08,29.47,4.87,1.27
Nifty India Corporate Group Index - Aditya Birla Group,06-02-2026,-,-,-,9357.79,-18.92,-.2,597616888,1575.51,78.77,3.22,.45
Nifty Smallcap 500,06-02-2026,-,-,-,17877.19,-82.9,-.46,761315792,23278.67,26.12,3.21,.76
Nifty500 Healthcare,06-02-2026,17994.5,17999.4,17758.5,17930.7,-86.0,-.48,35057931,4192.26,37.37,5.42,.54
Nifty MidSmallcap400 50:50,06-02-2026,-,-,-,18920.17,-34.08,-.18,1648178229,42716.79,29.1,3.85,.79
Nifty200 Value 30,06-02-2026,15468.8,15552.45,15378.65,15540.85,9.7,.06,339957020,10208.99,10.08,1.57,2.72
Nifty Total Market Momentum Quality 50,06-02-2026,41502.55,41561,41006.6,41517.5,-60.3,-.15,130747869,15081.01,31.88,7.51,1.04
Nifty500 Flexicap Quality 30,06-02-2026,10295.95,10297.2,10161.5,10285.95,-29.8,-.29,136819136,11864.61,31.69,6.96,1.93
Nifty100 Low Volatility 30,06-02-2026,20551.55,20638.55,20413.35,20627.45,56.3,.27,195971808,19695.12,28.6,5.09,1.32
NIFTY Quality Low-Volatility 30,06-02-2026,17037.6,17120.65,16917.8,17111.1,48.0,.28,159601427,14027.49,28.1,6.22,1.78
NIFTY Alpha Quality Low-Volatility 30,06-02-2026,22390.5,22481.2,22208.5,22467.35,42.15,.19,127651811,10964.46,32.81,7.74,1.53
NIFTY Alpha Quality Value Low-Volatility 30,06-02-2026,20938.75,20970.85,20768.85,20960.3,14.75,.07,204229970,16287.51,22.79,4.75,1.89
NIFTY200 Quality 30,06-02-2026,20766.05,20844.45,20555.25,20822.85,-10.15,-.05,133242307,12784.24,31.8,10.25,1.97
NIFTY Midcap150 Quality 50,06-02-2026,23572.6,23632.95,23319.65,23611.65,-41.7,-.18,74706178,7396.68,32.83,7.77,1.42
Nifty200 Momentum 30,06-02-2026,30726.55,30909.85,30436.15,30876.95,107.25,.35,175142701,12866.96,26.38,4.55,.82
Nifty India Manufacturing,06-02-2026,15370.75,15420.65,15260.05,15410.1,-7.35,-.05,274178898,19228.11,28.02,4.37,.98
Nifty100 ESG Sector Leaders,06-02-2026,4280.9,4292.6,4256.85,4290.6,4.35,.1,357785537,28283.57,23.06,3.68,1.24
Nifty200 Alpha 30,06-02-2026,24874.15,25086.35,24627.1,25061.75,269.45,1.09,172377642,14265.12,28.84,4.68,.68
Nifty Midcap150 Momentum 50,06-02-2026,61707.2,62055.95,61037.65,61988.55,231.95,.38,759727618,12987.22,33.27,5.06,.8
Nifty Smallcap250 Quality 50,06-02-2026,24594.35,24595.9,24320.4,24486.65,-167.25,-.68,54974034,2390.29,23.65,4.99,1.72
Nifty Smallcap250 Momentum Quality 100,06-02-2026,42197.25,42203.8,41678.4,42151.05,-179.35,-.42,149011005,9261.84,27.41,4.65,.94
Nifty MidSmallcap400 Momentum Quality 100,06-02-2026,47219.5,47356.15,46642.6,47302.9,-27.65,-.06,257048390,19892.3,28.9,6.07,1
Nifty500 Momentum 50,06-02-2026,51498.8,51867.7,51055.2,51813.2,265.95,.52,191683317,17649.8,29.23,4.82,.72
Nifty Top 10 Equal Weight,06-02-2026,9530.4,9628.8,9508.8,9623.3,82.45,.86,166501357,15220.37,20.68,3.56,1.46
Nifty500 Multicap Momentum Quality 50,06-02-2026,40660.95,40724.7,40147.3,40688.2,-128.45,-.31,142058756,13923.48,33.57,7.88,1.11
Nifty Top 15 Equal Weight,06-02-2026,10646.65,10742.25,10611.25,10735.9,87.9,.83,190446396,18588.45,21.83,3.8,1.33
Nifty Top 20 Equal Weight,06-02-2026,9430.25,9490.15,9396.55,9485.3,44.3,.47,249009714,21414.11,23.53,3.76,1.31
Nifty500 Quality 50,06-02-2026,18735.8,18739.75,18483.65,18692.9,-104.25,-.55,169682822,9283.99,30.23,10.05,1.61
Nifty500 Low Volatility 50,06-02-2026,22727.75,22756.15,22528.75,22737.95,3.4,.01,170261223,14790.58,24.82,4.57,1.69
NIFTY100 ESG,06-02-2026,5131.5,5142.05,5090.75,5138.95,1.4,.03,500031129,35167.72,23.33,4.01,1.31
NIFTY100 Enhanced ESG,06-02-2026,5173.3,5182.75,5131.7,5179.7,0.75,.01,482176692,33939.23,23.37,4.02,1.31
NIFTY500 Value 50,06-02-2026,16209.95,16316.8,16133.95,16304.2,18.35,.11,462450021,11795.41,9.89,1.57,2.59
NIFTY100 Alpha 30,06-02-2026,17995.1,18068.9,17855.3,18054.2,45.1,.25,174087586,14068.9,27.72,5.23,.73
Nifty500 Multifactor MQVLv 50,06-02-2026,31459.85,31639.55,31202.45,31607.45,76.25,.24,199040996,11231.73,15.18,2.9,2.01
NIFTY Alpha Low-Volatility 30,06-02-2026,26702.4,26779.65,26524.6,26765.85,46.4,.17,117575610,14479.34,31.88,4.73,.72
NIFTY50 Equal Weight,06-02-2026,33173.6,33241.55,32935.25,33224.3,-13.15,-.04,375476124,29777.45,24.48,3.78,1.35
Nifty500 Equal Weight,06-02-2026,13759.9,13788.9,13630.55,13777.5,-14.2,-.1,2281330748,84985.49,25.37,3.59,.93
Nifty 8-13 yr G-Sec,06-02-2026,2980.27,2988.94,2961.66,2963.55,-16.19,-.54,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,06-02-2026,3243.19,3244.82,3232.47,3234.69,-7.93,-.24,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,06-02-2026,3242.94,3244.55,3219.72,3223.95,-18.37,-.57,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,06-02-2026,3479.46,3483.15,3447.08,3449.58,-29.19,-.84,-,-,-,-,-
Nifty Composite G-sec Index,06-02-2026,3058.89,3064.16,3039.89,3041.5,-16.83,-.55,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,06-02-2026,2620.36,2624.78,2603.23,2604.96,-14.94,-.57,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),06-02-2026,888.55,890.08,882.61,883.22,-5.34,-.6,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,06-02-2026,1568.04,1568.04,1565.86,1565.86,-1.88,-.12,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,06-02-2026,1426.3,1426.3,1423.3,1423.3,-2.74,-.19,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,06-02-2026,1296.66,1296.66,1294.88,1294.88,-1.54,-.12,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,06-02-2026,1258.26,1258.29,1258.26,1258.29,0.27,.02,-,-,-,-,-
Nifty 1D Rate Index,06-02-2026,-,-,-,2524.01,0.3,.01,-,-,-,-,-
Nifty50 USD,06-02-2026,9834.65,9999.1,9746.6,9819.52,-15.13,-.15,-,-,-,-,-
