Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Oil & Gas,16-01-2026,11715.7,11827.55,11689.85,11748.5,33.2,.28,90506735,4378.81,10.89,1.62,2.89
Nifty Financial Services 25/50,16-01-2026,30201.1,30449.05,30165.85,30217.3,8.3,.03,169112339,14945.3,17.81,3.05,.93
Nifty Healthcare Index,16-01-2026,14475.85,14527.7,14360.8,14388.75,-166.8,-1.15,26834990,3693.13,36.09,5.37,.58
Nifty500 Multicap 50:25:25,16-01-2026,16212.45,16305,16167.7,16186.55,-8.1,-.05,2936679815,95044.95,25.57,3.69,1.07
Nifty Microcap 250,16-01-2026,21798.45,21886.5,21576.3,21684.8,-85.1,-.39,522085943,5757.45,26.49,2.77,.81
Nifty Total Market,16-01-2026,13178.3,13261.15,13150.75,13166.3,3.25,.02,3458765758,100802.4,24.14,3.61,1.19
Nifty India Digital,16-01-2026,9328.65,9429.2,9304.95,9390.9,96.05,1.03,698641053,14480.15,70.63,8.9,1.71
Nifty Mobility,16-01-2026,22564.7,22766.4,22471.8,22508.15,-138.7,-.61,221278821,12080.05,30.33,4.6,1.08
Nifty India Defence,16-01-2026,7851.85,7870,7727.8,7790.5,-41.6,-.53,32912554,3481.86,52.06,10.4,.52
Nifty Financial Services Ex-Bank,16-01-2026,31767.7,32174.9,31751.8,31813.35,98.65,.31,142732668,12507.79,24.22,4.48,.77
Nifty Housing,16-01-2026,11726.7,11818.95,11700.25,11715.55,-15.15,-.13,644908902,21514.92,25.22,3.02,.9
Nifty Transportation & Logistics,16-01-2026,25380.2,25620.2,25243.2,25281.2,-209.35,-.82,155844311,8736.03,37.69,5.42,.84
Nifty MidSmall Financial Services,16-01-2026,21001.1,21299.4,20990.95,21217.7,303.15,1.45,414717029,13021.09,30.47,3.05,.63
Nifty MidSmall Healthcare,16-01-2026,43905.3,43944.45,43350.15,43420.9,-456.4,-1.04,17039797,1832.02,40.86,5.24,.44
Nifty MidSmall IT & Telecom,16-01-2026,10149.9,10300.4,10149.9,10232.2,107.6,1.06,618475831,3944.27,65.25,10.01,1.05
Nifty MidSmall India Consumption,16-01-2026,18468.7,18562.8,18293.1,18331.85,-137.9,-.75,597447399,4576.49,93.35,9.54,.78
Nifty REITs & InvITs,16-01-2026,-,-,-,1381.73,13.13,.96,3977509,69.28,33.36,1.99,5.97
Nifty Core Housing,16-01-2026,15409.6,15586.8,15408.6,15445.15,-39.9,-.26,29355956,4843.33,34.14,3.64,.52
Nifty500 Multicap Infrastructure 50:30:20,16-01-2026,13940.2,14026.65,13889.4,13914.1,-39.6,-.28,1051860589,15267.68,25.55,3.37,.93
Nifty Rural,16-01-2026,15906.8,16022.8,15868.9,15905.4,-11.5,-.07,898372030,21457.46,25.9,4.14,1.26
Nifty Capital Markets,16-01-2026,4787.6,4887.85,4779.2,4802.3,61.25,1.29,38857970,6003.61,46.72,11.91,1.02
Nifty India New Age Consumption,16-01-2026,11576,11664.2,11511.8,11531.8,-55.25,-.48,807088461,18265.94,54.36,6.81,.69
Nifty India Select 5 Corporate Groups (MAATR),16-01-2026,38348.85,38741.8,38337.8,38385.25,32.4,.08,691412252,11503.01,29.51,3.48,1.09
Nifty India Railways PSU,16-01-2026,-,-,-,3378.21,-13.66,-.4,119267954,3260.9,25.56,3.45,1.57
Nifty Consumer Durables,16-01-2026,36976.65,37087.65,36465.75,36550.85,-410.5,-1.11,13854828,2073.74,60.91,11.45,.4
Nifty Non-Cyclical Consumer,16-01-2026,15595.85,15648.55,15478.8,15497.9,-115.45,-.74,144607339,9985.18,52.98,10.7,1.02
Nifty500 Multicap India Manufacturing 50:30:20,16-01-2026,15682.3,15758.15,15548.85,15580.6,-110.85,-.71,314594708,18533.59,28.92,4.04,.82
Nifty EV & New Age Automotive,16-01-2026,3067,3090.7,3050.05,3055.5,-16.2,-.53,170026074,9492.7,35.77,4.81,.93
Nifty500 LargeMidSmall Equal-Cap Weighted,16-01-2026,17779,17873.55,17720.4,17741.6,-18.4,-.1,2936679815,95044.95,27.06,3.75,.97
Nifty India Tourism,16-01-2026,8109.95,8150.95,8031.2,8047.05,-60.05,-.74,38841011,1495.18,60.96,9.52,.27
Nifty MidSmallcap 400,16-01-2026,19886.3,19988.6,19807.25,19839.15,-25.95,-.13,2231716448,44857.62,31.32,4.05,.77
Nifty IPO,16-01-2026,1997.75,2016.1,1990.9,1994.95,5.65,.28,289701359,7310.37,68.72,10.78,.13
Nifty India Internet,16-01-2026,1369.2,1380.95,1360.6,1367.0,-6.25,-.46,108540993,5135.01,284.42,6.76,.33
Nifty Chemicals,16-01-2026,28821.65,28952.6,28583.4,28725.05,-33.15,-.12,9935019,1140.44,39.06,4.24,.59
Nifty100 Low Volatility 30,16-01-2026,20900.85,21058.75,20884.15,20920.9,-18.55,-.09,195416457,24565.25,28.98,5.17,1.41
NIFTY Quality Low-Volatility 30,16-01-2026,17442.65,17532.5,17364.95,17406.5,-29.55,-.17,156865721,18775.94,28.6,6.33,1.9
NIFTY Alpha Quality Low-Volatility 30,16-01-2026,22640.7,22747.5,22483.3,22550.3,-83.8,-.37,107042004,12703.71,33.24,7.78,1.63
NIFTY Alpha Quality Value Low-Volatility 30,16-01-2026,21089.05,21259.5,21079.95,21130.9,62.4,.3,280816030,24829.16,23.47,4.8,2.07
NIFTY200 Quality 30,16-01-2026,21303.65,21447.65,21231.9,21291.55,54.1,.25,115393329,15443.27,33.02,10.49,2.12
NIFTY Midcap150 Quality 50,16-01-2026,23684.15,23868.8,23637.5,23682.8,40.6,.17,79338903,7728.2,33.18,7.79,1.33
Nifty200 Momentum 30,16-01-2026,30928.25,31274.95,30926.85,31065.4,93.85,.3,235898577,15902.18,26.52,4.58,.82
Nifty India Manufacturing,16-01-2026,15289.5,15352.6,15141.3,15190.25,-102.0,-.67,338870353,20911.49,27.96,4.32,1.02
Nifty100 ESG Sector Leaders,16-01-2026,4309.85,4344.1,4308.2,4315.15,9.15,.21,425179964,35663.97,23.34,3.7,1.33
Nifty200 Alpha 30,16-01-2026,24833.3,25100.65,24813.55,24908.0,57.15,.23,179612679,15095.42,29.13,4.65,.69
Nifty Midcap150 Momentum 50,16-01-2026,61001.6,61631.85,60999.5,61348.55,338.55,.55,794553645,13932.13,33.76,4.99,.78
Nifty Smallcap250 Quality 50,16-01-2026,24968.3,25113.8,24924.1,24949.5,51.3,.21,51294154,3599.74,24.52,5.09,1.69
Nifty Smallcap250 Momentum Quality 100,16-01-2026,43146.15,43311.85,42933.75,42997.2,-126.1,-.29,159888907,10507.94,29.36,4.74,.9
Nifty MidSmallcap400 Momentum Quality 100,16-01-2026,47045.8,47474.4,47029.45,47114.3,110.2,.23,394571699,22108.52,29.11,6.05,.97
Nifty500 Momentum 50,16-01-2026,51979.2,52529.35,51942.8,52078.8,47.0,.09,251081868,19337.08,29.66,4.84,.72
Nifty200 Value 30,16-01-2026,15025,15173.55,15010.8,15081.4,92.75,.62,464865374,15131.98,9.87,1.52,2.89
Nifty Top 10 Equal Weight,16-01-2026,9726.8,9750.4,9679.2,9694.2,29.1,.3,153921329,17025.54,20.98,3.6,1.69
Nifty500 Multicap Momentum Quality 50,16-01-2026,41033.4,41463.7,40909.1,41034.7,-47.85,-.12,182380396,17795.94,34.59,7.95,1.04
Nifty Top 15 Equal Weight,16-01-2026,10796.75,10856.5,10766.5,10780.5,26.0,.24,179843594,21408.21,22.02,3.82,1.48
Nifty Top 20 Equal Weight,16-01-2026,9552.2,9608.4,9522.5,9530.1,-0.9,-.01,260898113,25054.39,23.77,3.78,1.47
Nifty500 Quality 50,16-01-2026,18729.8,18857.25,18638.4,18671.3,-17.65,-.09,236628542,14487.87,30.76,10.04,1.73
Nifty500 Low Volatility 50,16-01-2026,22819.35,23007.85,22797.9,22868.8,3.75,.02,198291790,15062.75,24.91,4.6,1.86
NIFTY100 ESG,16-01-2026,5165.8,5208.5,5164.95,5173.5,13.3,.26,622649769,44019.89,23.3,3.97,1.41
NIFTY100 Enhanced ESG,16-01-2026,5209.4,5252.6,5208.65,5217.05,13.25,.25,593405879,41980.63,23.37,3.98,1.4
NIFTY500 Value 50,16-01-2026,15850.5,15954.4,15789.3,15854.75,30.95,.2,599482369,16178.56,9.99,1.53,2.73
NIFTY100 Alpha 30,16-01-2026,17874.7,18012.5,17810.6,17857.7,-38.1,-.21,216072484,17241.3,27.64,5.17,.79
Nifty500 Multifactor MQVLv 50,16-01-2026,31456,31668.35,31400.9,31510.25,35.3,.11,298076762,14395.97,15.54,2.89,2.12
NIFTY Alpha Low-Volatility 30,16-01-2026,26814.85,27054.9,26813.7,26912.65,33.4,.12,212949242,20825.62,32.41,4.76,.72
Nifty500 Flexicap Quality 30,16-01-2026,10556.4,10651.65,10546.45,10589.85,82.25,.78,119976226,15283.25,33.19,7.17,2.05
Nifty Total Market Momentum Quality 50,16-01-2026,41443.95,41838.85,41279.3,41383.6,-157.6,-.38,162088397,15329.82,32.47,7.49,1.02
Nifty500 Equal Weight,16-01-2026,13957.7,14012.2,13882.4,13899.1,-50.25,-.36,2936679815,95044.95,26.87,3.62,.92
NIFTY50 Equal Weight,16-01-2026,33112.2,33391,33060.5,33115.9,-34.1,-.1,434041776,37156.05,24.61,3.76,1.45
Nifty 50 Futures Index,16-01-2026,-,-,-,6530.34,8.24,.13,-,-,-,-,-
Nifty 50 Arbitrage,16-01-2026,-,-,-,2616.73,1.04,.04,-,-,-,-,-
Nifty 50 Futures TR Index,16-01-2026,-,-,-,27514.62,43.67,.16,-,-,-,-,-
Nifty 8-13 yr G-Sec,16-01-2026,2969.42,2969.42,2962.53,2962.76,-6.13,-.21,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,16-01-2026,3221.68,3221.68,3216.25,3216.93,-4.18,-.13,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,16-01-2026,3231.44,3233.57,3220.64,3223.2,-7.63,-.24,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,16-01-2026,3463.59,3466.5,3456.74,3458.39,-4.51,-.13,-,-,-,-,-
Nifty Composite G-sec Index,16-01-2026,3046.39,3046.39,3039.97,3039.97,-5.86,-.19,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,16-01-2026,2612.22,2612.23,2605.82,2606.4,-5.36,-.21,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),16-01-2026,888.97,888.97,886.75,886.96,-2.01,-.23,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,16-01-2026,1561.27,1561.41,1557.63,1557.63,-3.34,-.21,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,16-01-2026,1419.7,1419.71,1415.12,1415.12,-4.32,-.3,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,16-01-2026,1293.02,1293.31,1287.6,1287.6,-5.17,-.4,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,16-01-2026,1257.27,1257.27,1250.93,1250.93,-6.1,-.49,-,-,-,-,-
Nifty 1D Rate Index,16-01-2026,-,-,-,2516.8,0.72,.03,-,-,-,-,-
Nifty50 USD,16-01-2026,9848.95,9951.75,9783.4,9797.07,-51.9,-.53,-,-,-,-,-
