Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Smallcap 50,23-02-2026,8393.7,8432.45,8326.35,8364.9,31.25,.37,101981306,3821.03,30.13,3.71,.77
Nifty Midcap 150,23-02-2026,21970.55,22012.5,21781.95,21882.1,-36.1,-.16,1481702947,26115.37,32.59,4.43,.83
Nifty Midcap Select,23-02-2026,13560.4,13582.9,13422.5,13477.75,1.75,.01,178834181,8014.21,28.26,4.45,.83
NIFTY LargeMidcap 250,23-02-2026,16626.7,16669.65,16534.5,16600.15,29.9,.18,2070793962,61738.25,26.22,3.92,1.03
NIFTY SME EMERGE,23-02-2026,13100.45,13130.85,12984.35,12997.2,-75.83,-.58,-,-,21.5,3.44,.25
Nifty Oil & Gas,23-02-2026,12149.6,12169.4,12076.45,12151.15,58.85,.49,57806030,2487.13,10.27,1.66,2.13
Nifty Financial Services 25/50,23-02-2026,30757.4,30949.35,30714.8,30821.35,224.85,.73,108204558,10509.88,17.91,3.11,.93
Nifty Healthcare Index,23-02-2026,14635.05,14649.05,14560.75,14632.6,71.85,.49,20638004,2511.18,37.16,5.49,.58
Nifty500 Multicap 50:25:25,23-02-2026,16163.35,16215.1,16083.85,16146.65,53.0,.33,2631703098,76333.94,25.02,3.68,1.01
Nifty Microcap 250,23-02-2026,21810.95,21943.15,21653.5,21709.7,30.65,.14,328509154,6372.56,25.5,2.76,.8
Nifty Total Market,23-02-2026,13173.4,13215.85,13116.75,13166.7,49.3,.38,2960212252,82706.51,23.88,3.61,1.1
Nifty India Digital,23-02-2026,8283.8,8314.65,8178.4,8211.7,-59.1,-.71,498915849,9672.11,60.75,7.77,1.67
Nifty Mobility,23-02-2026,22983.2,23114.2,22944.15,23060.1,163.65,.71,131814246,7307.89,33.29,4.73,1.01
Nifty India Defence,23-02-2026,8136.95,8165.45,8009,8068.35,-31.1,-.38,25411827,3834.88,51.89,10.77,.56
Nifty Financial Services Ex-Bank,23-02-2026,32037,32236.85,31888.6,31980.7,123.3,.39,86577558,6876.72,24,4.5,.79
Nifty Housing,23-02-2026,12138.3,12162.45,12091.85,12147.75,61.3,.51,939064381,18895.79,25.44,3.13,.87
Nifty Transportation & Logistics,23-02-2026,25435.1,25574.2,25382.3,25495.75,154.25,.61,98299638,5935.53,41.47,5.49,.85
Nifty MidSmall Financial Services,23-02-2026,20862.95,20938.9,20639.6,20723.25,-157.2,-.75,784766032,11394.79,28.86,2.98,.64
Nifty MidSmall Healthcare,23-02-2026,42758.55,43040.8,42680,43002.65,439.25,1.03,22023682,2004.25,40.27,5.25,.44
Nifty MidSmall IT & Telecom,23-02-2026,8988.2,8990.35,8787.15,8838.2,-134.2,-1.5,416185469,2647.99,62.84,8.65,1.23
Nifty MidSmall India Consumption,23-02-2026,18248.7,18282.65,18099.75,18186.75,14.3,.08,421663836,3400.1,85.65,9.47,.79
Nifty REITs & InvITs,23-02-2026,-,-,-,1371.99,1.4,.1,6165434,99.52,46.43,1.99,5.69
Nifty Core Housing,23-02-2026,15338.25,15381.6,15246.2,15327.9,50.95,.33,19837302,3183.18,33.98,3.61,.52
Nifty500 Multicap Infrastructure 50:30:20,23-02-2026,14350.3,14395.35,14307.55,14384.6,108.9,.76,697867807,12252.18,26.53,3.48,.85
Nifty Rural,23-02-2026,16259.55,16314.6,16221.4,16293.5,102.5,.63,694414460,16259.02,27.24,4.24,1.11
Nifty Capital Markets,23-02-2026,4714.5,4728.2,4664.25,4687.55,15.95,.34,16027818,2313.67,43.51,11.63,1.07
Nifty India New Age Consumption,23-02-2026,11415.5,11456.7,11352.9,11389.55,23.35,.21,642540264,11416.95,57.93,6.73,.71
Nifty India Select 5 Corporate Groups (MAATR),23-02-2026,37700.45,37862.8,37534.35,37707.05,183.4,.49,508263090,8874.05,29.19,3.43,.94
Nifty India Railways PSU,23-02-2026,3329.5,3334.3,3305.1,3326.25,12.7,.38,103770492,3028.18,24.41,3.39,1.57
Nifty Consumer Durables,23-02-2026,37805.45,37819.65,37395.45,37492.2,-96.15,-.26,9557648,1646.61,59.66,11.75,.39
Nifty Non-Cyclical Consumer,23-02-2026,15291.9,15329.35,15210.85,15288.45,48.8,.32,172479702,6500.59,54.7,10.53,.87
Nifty500 Multicap India Manufacturing 50:30:20,23-02-2026,15865.1,15892.9,15743.55,15823.75,31.15,.2,233506237,15807.4,29.57,4.11,.82
Nifty EV & New Age Automotive,23-02-2026,3074.55,3089.7,3058.2,3076.65,16.35,.53,163375019,6137.37,38.32,4.84,.94
Nifty500 LargeMidSmall Equal-Cap Weighted,23-02-2026,17696.75,17753,17595.4,17667.45,46.4,.26,2631703098,76333.94,26.26,3.74,.94
Nifty India Tourism,23-02-2026,8015.35,8031,7964.55,7997.7,32.4,.41,55334394,1711.19,60.2,9.46,.28
Nifty MidSmallcap 400,23-02-2026,19773.85,19828.2,19620.7,19709.2,7.2,.04,2042612083,40711.07,30.18,4.03,.8
Nifty IPO,23-02-2026,1965.3,1970.5,1951.9,1955.15,-1.45,-.07,107207528,2154.91,56.84,9.57,.16
Nifty India Internet,23-02-2026,1256.6,1265.45,1244,1249.35,-3.6,-.29,130641314,2795.83,214.81,6.19,.41
Nifty Chemicals,23-02-2026,28424.8,28437.45,27835.55,28048.95,-401.55,-1.41,39328141,2743.54,39.57,4.14,.61
Nifty Conglomerate 50,23-02-2026,14864.75,14918.35,14822.4,14879.85,70.95,.48,521219403,11811.3,29.38,3.93,.98
Nifty India Infrastructure & Logistics,23-02-2026,11555.3,11581,11501.55,11565.3,65.25,.57,716031949,13855.27,32.19,4.13,.81
Nifty India FPI 150,23-02-2026,1587.6,1591.7,1579.55,1585.85,5.0,.32,811107650,46262.79,24.27,3.84,1.18
Nifty Waves,23-02-2026,1960.15,1966.4,1940,1948.65,-2.85,-.15,23472416,297.08,-,2.34,.7
Nifty Smallcap 500,23-02-2026,-,-,-,18020.95,64.61,.36,873284047,20723.4,26.3,3.23,.75
Nifty Cement,23-02-2026,-,-,-,16384.76,173.72,1.07,6812236,629.52,31.38,2.54,.42
Nifty500 Healthcare,23-02-2026,18556.55,18620.05,18488.35,18601.85,143.5,.78,32481920,3740.74,38.4,5.62,.55
Nifty MidSmallcap400 50:50,23-02-2026,-,-,-,18996.44,24.73,.13,2042612083,40711.07,29.18,3.86,.78
Nifty200 Value 30,23-02-2026,15944.95,15954.1,15811.35,15894.95,50.85,.32,320984985,11246.7,10.33,1.6,2.55
Nifty Total Market Momentum Quality 50,23-02-2026,42304.15,42417.75,42083.2,42241.0,229.1,.55,109567733,11051.95,31.53,7.64,1.01
Nifty500 Flexicap Quality 30,23-02-2026,10008.65,10039.85,9936.25,9976.25,-0.75,-.01,158758523,9768.44,30.98,6.75,1.83
Nifty100 Low Volatility 30,23-02-2026,20743.35,20816.55,20692,20803.25,131.5,.64,221128512,16010.3,28.8,5.13,1.24
NIFTY Quality Low-Volatility 30,23-02-2026,17001.5,17070.4,16956.45,17059.25,109.25,.64,187796078,11771.95,28.17,6.2,1.72
NIFTY Alpha Quality Low-Volatility 30,23-02-2026,22772.25,22867.5,22720.45,22851.3,175.85,.78,158580561,9181.14,33.41,7.88,1.46
NIFTY Alpha Quality Value Low-Volatility 30,23-02-2026,20815.45,20874.55,20742.75,20840.65,108.85,.53,241467122,14256.96,22.74,4.72,1.85
NIFTY200 Quality 30,23-02-2026,20440.95,20471.2,20253.4,20335.05,-28.75,-.14,167731336,11627.58,31.19,10.01,1.96
NIFTY Midcap150 Quality 50,23-02-2026,23522.35,23550.9,23332.05,23414.4,9.2,.04,74086772,7562.02,32.19,7.7,1.42
Nifty200 Momentum 30,23-02-2026,31714.3,31793.65,31532.1,31646.1,57.3,.18,145052355,12231.55,27.05,4.67,.81
Nifty India Manufacturing,23-02-2026,15711.2,15727.15,15573.7,15653.85,22.6,.14,240030050,17588.99,28.43,4.44,.98
Nifty100 ESG Sector Leaders,23-02-2026,4230.95,4246.1,4214.75,4231.1,19.4,.46,395963633,24598.04,22.65,3.63,1.23
Nifty200 Alpha 30,23-02-2026,25676.15,25774.95,25540.05,25643.05,21.3,.08,139878896,11355.46,28.96,4.79,.66
Nifty Midcap150 Momentum 50,23-02-2026,62209.25,62306.25,61619.45,61947.5,-243.3,-.39,1136821410,15425.8,32.35,5.05,.79
Nifty Smallcap250 Quality 50,23-02-2026,24441.75,24583,24403,24554.05,247.55,1.02,69492638,2382.19,23.64,5.01,1.74
Nifty Smallcap250 Momentum Quality 100,23-02-2026,42390.15,42605.4,42134.15,42324.1,239.9,.57,148007536,7554.7,27.46,4.67,.93
Nifty MidSmallcap400 Momentum Quality 100,23-02-2026,47265.85,47338.75,46856.7,47078.1,69.5,.15,248736181,16346.53,28.14,6.04,1
Nifty500 Momentum 50,23-02-2026,52806.45,52952.65,52490.5,52681.45,112.8,.21,152387575,13598.56,29.73,4.9,.71
Nifty Top 10 Equal Weight,23-02-2026,9501.25,9543.25,9482.05,9518.2,54.05,.57,95242377,11145.38,20.74,3.52,1.31
Nifty500 Multicap Momentum Quality 50,23-02-2026,41024.3,41117.25,40728.8,40898.5,157.5,.39,104807657,10622.87,32.91,7.92,1.05
Nifty Top 15 Equal Weight,23-02-2026,10738.1,10787.55,10724.2,10765.7,69.7,.65,203216165,14836.3,21.95,3.81,1.22
Nifty Top 20 Equal Weight,23-02-2026,9457.45,9492.7,9435.25,9469.95,49.6,.53,254068527,17063.7,25.6,3.75,1.23
Nifty500 Quality 50,23-02-2026,18536.85,18566.55,18351.35,18434.2,-1.9,-.01,159357054,9231.98,29.51,9.91,1.65
Nifty500 Low Volatility 50,23-02-2026,23056,23124,22973.25,23103.55,156.25,.68,128298550,9462.7,24.67,4.64,1.67
NIFTY100 ESG,23-02-2026,5117.9,5134.6,5097.6,5116.9,21.65,.42,504627353,29734.89,23.06,3.99,1.29
NIFTY100 Enhanced ESG,23-02-2026,5156.65,5173.55,5136.85,5156.05,21.95,.43,493302646,28931.73,23.09,4,1.28
NIFTY500 Value 50,23-02-2026,16682.85,16682.85,16519,16605.8,20.35,.12,419233463,12284.99,10.26,1.59,2.42
NIFTY100 Alpha 30,23-02-2026,18325.95,18407.15,18271,18344.1,115.7,.63,148866930,11103.02,28.36,5.32,.73
Nifty500 Multifactor MQVLv 50,23-02-2026,32224.6,32334.4,32109.1,32310.1,280.8,.88,178826627,10061.58,15.1,2.96,1.94
NIFTY Alpha Low-Volatility 30,23-02-2026,27528.9,27697,27470.95,27673.05,270.65,.99,98589808,12170.35,32.8,4.9,.69
NIFTY50 Equal Weight,23-02-2026,33496.05,33595.55,33378,33520.35,164.3,.49,399135843,25494.64,25.41,3.81,1.29
Nifty500 Equal Weight,23-02-2026,13884.1,13933.85,13800.95,13859.35,43.3,.31,2631703098,76333.94,25.67,3.61,.92
Nifty 50 Futures Index,23-02-2026,-,-,-,6479.26,29.8,.46,-,-,-,-,-
Nifty 50 Arbitrage,23-02-2026,-,-,-,2640.78,1.81,.07,-,-,-,-,-
Nifty 50 Futures TR Index,23-02-2026,-,-,-,27469.7,139.77,.51,-,-,-,-,-
Nifty 8-13 yr G-Sec,23-02-2026,2980.42,2984.4,2979.93,2984.4,4.51,.15,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,23-02-2026,3249.88,3255.86,3249.86,3255.28,5.98,.18,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,23-02-2026,3257.55,3264.02,3257.54,3262.49,5.56,.17,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,23-02-2026,3464.04,3471.07,3463.16,3467.47,4.13,.12,-,-,-,-,-
Nifty Composite G-sec Index,23-02-2026,3058.15,3062.29,3057.87,3062.26,4.67,.15,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,23-02-2026,2616.93,2620.15,2616.04,2620.15,3.68,.14,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),23-02-2026,884.61,885.73,884.3,885.73,1.12,.13,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,23-02-2026,1573.64,1573.77,1573.63,1573.77,0.43,.03,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,23-02-2026,1430.95,1430.97,1430.95,1430.97,0.28,.02,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,23-02-2026,1301.63,1301.69,1301.49,1301.49,0.11,.01,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,23-02-2026,1262.82,1262.82,1262.67,1262.68,0.1,.01,-,-,-,-,-
Nifty 1D Rate Index,23-02-2026,-,-,-,2529.58,1.02,.04,-,-,-,-,-
Nifty50 USD,23-02-2026,9737.8,9968.9,9737.8,9802.98,65.16,.67,-,-,-,-,-
