Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Metal,18-02-2026,11856.1,12002.4,11844.7,11985.75,157.35,1.33,123524671,4678.95,20.33,3.12,1.53
Nifty MNC,18-02-2026,31135.8,31374.25,31065.35,31352.5,283.45,.91,123675796,3762.62,39.32,9.01,1.49
Nifty Pharma,18-02-2026,22529.5,22584.95,22417.3,22541.95,47.05,.21,14894969,1972,33.73,4.91,.67
Nifty PSU Bank,18-02-2026,9537.3,9647,9518.85,9625.65,124.85,1.31,187236237,3649.11,9.55,1.57,1.99
Nifty Realty,18-02-2026,834.5,842.45,826.8,839.3,5.15,.62,10311551,900.97,37.8,4.06,.35
Nifty India Consumption,18-02-2026,11870.65,11922.15,11828.45,11913.35,55.25,.47,193157550,7575.79,39.85,8.04,.93
Nifty Commodities,18-02-2026,9868.8,9940,9864.85,9932.3,70.9,.72,153426873,6246.8,16.69,2.36,1.59
Nifty Dividend Opportunities 50,18-02-2026,6369.65,6380.85,6338.55,6375.75,15.5,.24,418705027,14739.2,14.65,2.96,2.69
Nifty Infrastructure,18-02-2026,9674.5,9738.5,9658.6,9733.45,67.55,.7,128595789,7074.74,22,3.19,.94
Nifty PSE,18-02-2026,10388.55,10424.3,10363.5,10406.95,25.0,.24,137120235,3991.79,11.25,2.08,2.72
Nifty Services Sector,18-02-2026,33362.75,33381.15,33166.85,33358.55,22.7,.07,192297905,15301.56,21.58,3.51,1.26
Nifty50 Shariah,18-02-2026,4549.05,4554.45,4492.25,4536.55,-7.75,-.17,144883975,6602.31,25.26,4.36,2.07
Nifty500 Shariah,18-02-2026,6945.45,6952.45,6893.7,6947.45,13.4,.19,517897691,26157.45,27.77,4.69,1.38
Nifty Low Volatility 50,18-02-2026,25475.25,25562.05,25384.9,25554.25,119.85,.47,264472038,18046.42,30.91,5.14,1.17
Nifty Alpha 50,18-02-2026,50846.6,51453.3,50798.15,51395.85,645.4,1.27,157592582,14312.19,31.93,4.44,.58
Nifty High Beta 50,18-02-2026,3870,3894.45,3862,3888.85,26.95,.7,657968385,11845.8,23.43,3.02,1.06
Nifty100 Equal Weight,18-02-2026,34187.1,34334.8,34074.4,34313.75,168.25,.49,586753079,29845.61,22.97,3.81,1.22
Nifty100 Liquid 15,18-02-2026,7740.95,7763,7720,7756.4,32.3,.42,146631294,7600.98,24.86,3.51,.83
Nifty CPSE,18-02-2026,6975.35,6980.85,6937.9,6965.9,-16.8,-.24,75141036,2178.79,14.29,2.23,2.65
Nifty50 Value 20,18-02-2026,13144.15,13146.9,13037.3,13137.35,16.75,.13,155078287,11310.67,17.48,3.02,1.86
Nifty Midcap Liquid 15,18-02-2026,15694.85,15758.05,15626.7,15745.25,85.8,.55,111180547,5150.13,37.41,4.47,.65
Nifty Shariah 25,18-02-2026,8095.35,8096.9,8012.65,8082.45,-0.95,-.01,138261898,6058.15,28.79,5.11,1.69
India VIX,18-02-2026,12.6725,12.7675,11.3525,12.22,-0.45,-3.55,-,-,-,-,-
Nifty Growth Sectors 15,18-02-2026,11681.05,11693,11552.9,11664.2,0.5,0,144374238,7191.16,30.04,6.93,1.82
Nifty50 TR 1x Inverse,18-02-2026,166.65,167.3,166.15,166.2,-0.6,-.36,-,-,-,-,-
Nifty50 TR 2x Leverage,18-02-2026,21224.6,21347.75,21048.8,21334.45,156.4,.74,-,-,-,-,-
Nifty50 PR 1x Inverse,18-02-2026,203.85,204.7,203.3,203.35,-0.7,-.34,-,-,-,-,-
Nifty50 PR 2x Leverage,18-02-2026,14153.1,14235.25,14035.85,14226.35,101.3,.72,-,-,-,-,-
NIFTY100 Quality 30,18-02-2026,5670.25,5674.9,5625.7,5671.55,6.85,.12,212227258,10481.97,30.99,7.79,1.82
Nifty 50 Futures Index,18-02-2026,-,-,-,6510.42,22.28,.34,-,-,-,-,-
Nifty 50 Arbitrage,18-02-2026,-,-,-,2639.05,0.68,.03,-,-,-,-,-
Nifty 50 Futures TR Index,18-02-2026,-,-,-,27579.17,98.89,.36,-,-,-,-,-
Nifty India Corporate Group Index - Mahindra Group,18-02-2026,-,-,-,38026.12,187.33,.5,6056133,1074.17,27.23,4.77,1.3
Nifty India Corporate Group Index - Aditya Birla Group,18-02-2026,-,-,-,9482.2,76.5,.81,370407288,1320.97,89.04,3.26,.45
Nifty India Corporate Group Index - Tata Group,18-02-2026,-,-,-,15387.51,30.46,.2,68484294,3074.11,32.04,5.58,1.97
Nifty India Corporate Group Index - Tata Group 25% Cap,18-02-2026,15107.6,15190.45,15036.5,15183.2,101.6,.67,62890161,2849.32,37.13,4.8,1.48
Nifty Private Bank,18-02-2026,29073.25,29202.4,28944.3,29187.95,156.3,.54,119722189,4073.73,20.44,2.3,.53
Nifty Smallcap 250,18-02-2026,16137.65,16196.35,16100.7,16180.85,81.5,.51,613418773,20375.26,26.61,3.45,.73
Nifty Smallcap 50,18-02-2026,8427.3,8464.95,8393.5,8456.75,50.45,.6,99569206,4381.52,30.46,3.75,.76
Nifty Midcap 150,18-02-2026,22075.8,22176.5,22013.95,22159.95,120.25,.55,801897869,21062.45,33,4.48,.81
Nifty Midcap Select,18-02-2026,13693,13746.45,13654.45,13729.55,65.2,.48,141477461,7486.05,28.79,4.53,.81
NIFTY LargeMidcap 250,18-02-2026,16688.95,16755.4,16633.55,16746.1,80.05,.48,1388650948,50908.06,26.46,3.95,1.02
NIFTY SME EMERGE,18-02-2026,13146.65,13228.7,13143.95,13220.95,78.25,.6,-,-,22.16,3.5,.25
Nifty Oil & Gas,18-02-2026,12083.2,12167.9,12038.55,12159.95,88.75,.74,53516139,2008.25,10.28,1.66,2.13
Nifty Financial Services 25/50,18-02-2026,30757.4,30926.4,30722.7,30905.3,189.25,.62,89034633,8736.35,17.96,3.12,.9
Nifty Healthcare Index,18-02-2026,14572.6,14614.25,14497.05,14595.85,43.95,.3,17387944,2303.34,37.07,5.47,.56
Nifty500 Multicap 50:25:25,18-02-2026,16224.8,16285.55,16175.25,16275.8,76.2,.47,2002069721,71283.32,25.23,3.71,1
Nifty Microcap 250,18-02-2026,22009.1,22098.9,21966.8,22024.15,62.85,.29,1006469278,5926.79,25.88,2.8,.78
Nifty Total Market,18-02-2026,13220,13267.25,13175.75,13260.5,58.55,.44,3008538999,77210.11,24.06,3.63,1.08
Nifty India Digital,18-02-2026,8507.45,8513.45,8385.05,8451.15,-38.0,-.45,470753168,9059.31,62.52,8,1.61
Nifty Mobility,18-02-2026,23236.8,23297.85,23119.05,23277.0,72.6,.31,123429948,6000.94,33.6,4.77,1
Nifty India Defence,18-02-2026,8138.6,8200.35,8098.45,8177.95,56.55,.7,22819370,2540.97,52.59,10.92,.56
Nifty Financial Services Ex-Bank,18-02-2026,31901.3,32187.5,31862.45,32154.75,285.8,.9,83773362,7338.81,24.13,4.53,.75
Nifty Housing,18-02-2026,12120,12189.55,12106.75,12183.45,78.7,.65,336662494,12755.13,25.52,3.14,.87
Nifty Transportation & Logistics,18-02-2026,25771.15,25826.7,25609.75,25795.5,60.8,.24,95321902,4999.64,41.96,5.55,.83
Nifty MidSmall Financial Services,18-02-2026,20875.2,21082.6,20869.2,21065.5,224.0,1.07,179291741,7349.05,29.34,3.03,.64
Nifty MidSmall Healthcare,18-02-2026,42983.1,43042.45,42672.5,42964.0,67.55,.16,26498013,1978.35,40.24,5.24,.39
Nifty MidSmall IT & Telecom,18-02-2026,9280.15,9281.75,9135.25,9216.95,-42.35,-.46,401634431,2362.31,65.53,9.02,1.18
Nifty MidSmall India Consumption,18-02-2026,18416.55,18485,18293.9,18467.9,97.3,.53,396636331,3570.51,86.97,9.61,.75
Nifty REITs & InvITs,18-02-2026,-,-,-,1376.33,-7.94,-.57,11476653,244.07,46.58,2,5.67
Nifty Core Housing,18-02-2026,15503.15,15560.35,15432.2,15549.15,72.45,.47,19048913,3004.27,34.47,3.66,.51
Nifty500 Multicap Infrastructure 50:30:20,18-02-2026,14355.95,14422.9,14313.1,14414.1,76.1,.53,618395968,9862.79,26.59,3.49,.85
Nifty Rural,18-02-2026,16277.7,16373.45,16263.4,16366.3,105.35,.65,667753801,14377.41,27.36,4.26,1.1
Nifty Capital Markets,18-02-2026,4710.55,4761.5,4709.15,4753.45,56.8,1.21,21265551,3455.78,44.13,11.79,1.05
Nifty India New Age Consumption,18-02-2026,11577.6,11602.7,11517.45,11590.25,28.6,.25,593946436,9710.44,58.95,6.85,.69
Nifty India Select 5 Corporate Groups (MAATR),18-02-2026,38019.55,38179.5,37832.1,38159.15,194.15,.51,477847011,7327.34,29.54,3.47,.93
Nifty India Railways PSU,18-02-2026,3296.15,3310.65,3284.1,3303.95,11.1,.34,85020674,2360.72,24.25,3.37,1.56
Nifty Consumer Durables,18-02-2026,38252.95,38255.85,37782.1,38197.45,87.85,.23,12680725,1804.18,60.78,11.97,.39
Nifty Non-Cyclical Consumer,18-02-2026,15440.7,15482.2,15363.25,15476.15,61.6,.4,197720969,6374.79,55.37,10.66,.86
Nifty500 Multicap India Manufacturing 50:30:20,18-02-2026,15878.65,15971.85,15858.75,15962.85,116.0,.73,210373240,13506.16,29.83,4.14,.8
Nifty EV & New Age Automotive,18-02-2026,3070.75,3084.9,3056.35,3082.8,16.05,.52,172021373,5446.63,38.39,4.85,.94
Nifty500 LargeMidSmall Equal-Cap Weighted,18-02-2026,17770.6,17839.05,17721.25,17827.1,86.75,.49,2002069721,71283.32,26.51,3.77,.92
Nifty India Tourism,18-02-2026,8058.4,8101.85,8044.55,8077.95,11.85,.15,27502447,675.24,60.81,9.55,.27
Nifty MidSmallcap 400,18-02-2026,19870.3,19954.25,19822.35,19938.45,105.6,.53,1415316642,41437.71,30.53,4.07,.78
Nifty IPO,18-02-2026,1989,1998.8,1983.35,1993.05,8.75,.44,112356304,2470.79,56.81,9.93,.16
Nifty India Internet,18-02-2026,1284.7,1288.85,1271.8,1281.05,0.45,.04,803098098,3549.47,220.26,6.34,.37
Nifty Chemicals,18-02-2026,28548.15,28704.8,28522.35,28599.95,44.55,.16,11502000,1274.42,40.35,4.22,.59
Nifty Conglomerate 50,18-02-2026,14886.4,14963.7,14832.1,14955.45,93.0,.63,489991780,10045.18,29.53,3.95,.98
Nifty India Infrastructure & Logistics,18-02-2026,11587.85,11642.8,11553.1,11630.5,55.25,.48,734119955,13268.09,32.48,4.15,.81
Nifty India FPI 150,18-02-2026,1594.35,1599.35,1587.15,1598.6,6.25,.39,751839731,39934.61,24.46,3.87,1.17
Nifty Waves,18-02-2026,1994.6,2004.4,1987.95,1999.2,0.55,.03,22412848,291.88,-,2.4,.68
Nifty Smallcap 500,18-02-2026,-,-,-,18213.87,78.33,.43,1616232650,26298.35,26.58,3.26,.74
Nifty Cement,18-02-2026,-,-,-,16580.1,79.67,.48,6781673,691.59,31.76,2.57,.41
Nifty500 Healthcare,18-02-2026,18530.5,18581.8,18448.65,18558.45,54.3,.29,33361163,3395.41,38.31,5.61,.52
Nifty MidSmallcap400 50:50,18-02-2026,-,-,-,19207.92,100.52,.53,1415316642,41437.71,29.5,3.91,.77
Nifty200 Value 30,18-02-2026,15768.6,15900.55,15756.25,15880.4,131.55,.84,299033945,8856.64,10.32,1.6,2.5
Nifty Total Market Momentum Quality 50,18-02-2026,42194.4,42481.95,42154.35,42435.15,321.95,.76,124901961,13533.17,31.68,7.68,1.01
Nifty500 Flexicap Quality 30,18-02-2026,10126.8,10131,10032.1,10118.25,9.4,.09,189256177,10377.66,31.42,6.85,1.81
Nifty100 Low Volatility 30,18-02-2026,20790.55,20836.35,20709.7,20829.4,68.85,.33,228964397,14430.63,28.84,5.14,1.24
NIFTY Quality Low-Volatility 30,18-02-2026,17094.7,17110.25,16996.5,17103.3,36.7,.22,198877207,10891.26,28.24,6.21,1.71
NIFTY Alpha Quality Low-Volatility 30,18-02-2026,22806.25,22871.55,22739.7,22861.6,101.5,.45,176544390,8411.34,33.43,7.88,1.46
NIFTY Alpha Quality Value Low-Volatility 30,18-02-2026,20935.15,20972.3,20821.1,20962.65,56.85,.27,243449756,12737.13,22.87,4.75,1.84
NIFTY200 Quality 30,18-02-2026,20626.9,20644.9,20477.9,20627.95,35.7,.17,190872824,10937.47,31.64,10.15,1.93
NIFTY Midcap150 Quality 50,18-02-2026,23553.2,23655.65,23467.35,23634.0,140.85,.6,83060112,8177.87,32.49,7.77,1.41
Nifty200 Momentum 30,18-02-2026,31610.8,31777.7,31578.5,31755.85,187.2,.59,110823023,9012.02,27.15,4.68,.8
Nifty India Manufacturing,18-02-2026,15684.6,15769.7,15663.85,15759.25,104.0,.66,197475113,13679.47,28.68,4.47,.96
Nifty100 ESG Sector Leaders,18-02-2026,4255.95,4265.15,4231.2,4263.6,12.7,.3,377618452,20071.08,22.84,3.66,1.22
Nifty200 Alpha 30,18-02-2026,25639.5,25827.75,25618.3,25798.1,193.6,.76,106566198,8530.45,29.13,4.82,.66
Nifty Midcap150 Momentum 50,18-02-2026,62486.35,62948.75,62376.3,62907.85,499.65,.8,484155534,8636.63,32.85,5.13,.78
Nifty Smallcap250 Quality 50,18-02-2026,24667.2,24759.1,24582.6,24684.35,45.15,.18,85088665,3041.81,23.77,5.04,1.73
Nifty Smallcap250 Momentum Quality 100,18-02-2026,42468.3,42674.7,42378.6,42632.1,254.5,.6,187062937,9807.19,27.66,4.7,.93
Nifty MidSmallcap400 Momentum Quality 100,18-02-2026,47299.4,47619.3,47220.05,47567.75,375.35,.8,220112129,17903.9,28.43,6.1,.98
Nifty500 Momentum 50,18-02-2026,52649,53004.8,52604.75,52972.65,391.6,.74,128145479,11474.03,29.9,4.93,.7
Nifty Top 10 Equal Weight,18-02-2026,9529.75,9560.6,9463.85,9556.5,44.0,.46,98797967,9757.78,20.82,3.54,1.3
Nifty500 Multicap Momentum Quality 50,18-02-2026,41061.5,41304.9,41014.05,41260.2,275.0,.67,127835663,13836.8,33.2,7.99,1.05
Nifty Top 15 Equal Weight,18-02-2026,10759.65,10800.05,10709.25,10796.45,55.1,.51,207519960,12988.57,22.01,3.82,1.22
Nifty Top 20 Equal Weight,18-02-2026,9506.4,9520.65,9448.95,9516.9,28.15,.3,251132211,14824.87,25.73,3.77,1.22
Nifty500 Quality 50,18-02-2026,18671.05,18726.6,18558.05,18701.35,69.45,.37,99745612,8588.58,30.15,10.05,1.63
Nifty500 Low Volatility 50,18-02-2026,23028,23084.25,22929.2,23072.5,55.85,.24,111978222,8289.1,24.63,4.63,1.66
NIFTY100 ESG,18-02-2026,5146.2,5155.85,5116.25,5153.65,14.05,.27,483077007,25094.2,23.28,4.02,1.27
NIFTY100 Enhanced ESG,18-02-2026,5186.4,5195.75,5155.65,5193.55,13.7,.26,474255931,24447.83,23.32,4.03,1.26
NIFTY500 Value 50,18-02-2026,16513.7,16636.4,16499.15,16619.0,125.45,.76,399064231,10007.82,10.27,1.6,2.39
NIFTY100 Alpha 30,18-02-2026,18360.1,18436.65,18321.95,18423.35,81.45,.44,151522733,8730.14,28.48,5.34,.73
Nifty500 Multifactor MQVLv 50,18-02-2026,32152.75,32245.4,32081.3,32223.7,120.3,.37,154806234,8303.52,15.06,2.96,1.91
NIFTY Alpha Low-Volatility 30,18-02-2026,27467.8,27607.5,27431.85,27592.05,144.8,.53,71288705,8955.5,32.71,4.88,.69
NIFTY50 Equal Weight,18-02-2026,33522.8,33629.7,33399.75,33614.4,122.65,.37,400807585,22228.22,25.48,3.82,1.28
Nifty500 Equal Weight,18-02-2026,13949.4,13995.2,13913.45,13984.2,61.5,.44,2002069721,71283.32,25.91,3.64,.91
Nifty 8-13 yr G-Sec,18-02-2026,2987.71,2987.71,2984.02,2985.6,-1.58,-.05,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,18-02-2026,3253.91,3254.23,3252.28,3252.28,-1.05,-.03,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,18-02-2026,3266.14,3266.14,3262.18,3263.64,-1.88,-.06,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,18-02-2026,3476.09,3477.39,3463.4,3466.52,-8.87,-.26,-,-,-,-,-
Nifty Composite G-sec Index,18-02-2026,3065.82,3065.83,3061.26,3062.4,-2.86,-.09,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,18-02-2026,2625.92,2625.93,2620.78,2622.16,-3.3,-.13,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),18-02-2026,888.54,888.54,886.75,887.24,-1.3,-.15,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,18-02-2026,1573.74,1573.85,1572.62,1572.62,-0.81,-.05,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,18-02-2026,1430.17,1430.44,1429.33,1429.33,-0.58,-.04,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,18-02-2026,1301.17,1301.17,1300.01,1300.01,-0.92,-.07,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,18-02-2026,1263.1,1263.1,1262.46,1262.46,-0.39,-.03,-,-,-,-,-
Nifty 1D Rate Index,18-02-2026,-,-,-,2527.88,0.34,.01,-,-,-,-,-
Nifty50 USD,18-02-2026,9829.6,9922.75,9798,9866.19,36.59,.37,-,-,-,-,-
