Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty India Digital,16-02-2026,8430.35,8473.95,8393.2,8464.85,18.55,.22,394567895,8481.3,62.69,8.01,1.61
Nifty Mobility,16-02-2026,23117.95,23206.75,23020.35,23126.2,-14.65,-.06,142891781,6204.25,33.38,4.74,1
Nifty India Defence,16-02-2026,7980,8028.95,7931.3,8014.15,22.4,.28,15736934,2087.43,51.53,10.7,.53
Nifty Financial Services Ex-Bank,16-02-2026,31587.4,31891.9,31394.2,31865.65,-50.9,-.16,105423708,10336.73,23.91,4.49,.76
Nifty Housing,16-02-2026,11886.8,12083.1,11859.15,12073.85,145.9,1.22,264798123,11635.47,25.29,3.11,.88
Nifty Transportation & Logistics,16-02-2026,25707.3,25807.55,25585.9,25662.1,-62.65,-.24,121367712,5282.1,41.73,5.53,.84
Nifty MidSmall Financial Services,16-02-2026,20524.35,20792.15,20344.3,20778.15,-61.15,-.29,155853070,9290.21,28.94,2.99,.65
Nifty MidSmall Healthcare,16-02-2026,42233.75,42776.65,42136.2,42655.7,430.75,1.02,43008458,3969.13,40.27,5.21,.4
Nifty MidSmall IT & Telecom,16-02-2026,9106.6,9223.95,9058.55,9209.9,82.55,.9,327408371,2513.94,65.48,9.01,1.18
Nifty MidSmall India Consumption,16-02-2026,18273.4,18409.05,18185.15,18392.7,97.55,.53,336703847,3348.99,86.32,9.57,.75
Nifty REITs & InvITs,16-02-2026,-,-,-,1381.56,1.62,.12,7219190,136.06,46.89,2.01,5.63
Nifty Core Housing,16-02-2026,15248.15,15431,15200.25,15419.0,130.95,.86,22302147,2658.62,34.18,3.63,.52
Nifty500 Multicap Infrastructure 50:30:20,16-02-2026,14153.3,14314.55,14110.35,14302.75,130.45,.92,673424600,11208.24,26.45,3.47,.86
Nifty Rural,16-02-2026,16066.75,16190,16010,16179.95,86.4,.54,530440702,13801.72,27.04,4.21,1.11
Nifty Capital Markets,16-02-2026,4640.85,4735.15,4581.7,4723.35,-64.95,-1.36,33224316,6191.54,43.85,11.71,1.06
Nifty India New Age Consumption,16-02-2026,11510.9,11570.4,11458.3,11535.75,-12.85,-.11,504103687,9990.34,58.71,6.82,.69
Nifty India Select 5 Corporate Groups (MAATR),16-02-2026,37651.2,37981.45,37499.45,37951.35,181.15,.48,408017923,7423.84,29.38,3.45,.94
Nifty India Railways PSU,16-02-2026,3256.65,3293.15,3238.55,3286.65,22.3,.68,94916679,2512.27,24.32,3.36,1.58
Nifty Consumer Durables,16-02-2026,37605.25,37901,37360.1,37861.05,242.75,.65,15700290,1767.27,60.25,11.86,.39
Nifty Non-Cyclical Consumer,16-02-2026,15270.05,15398.95,15223.9,15388.5,89.25,.58,119713414,5704.11,55.08,10.6,.86
Nifty500 Multicap India Manufacturing 50:30:20,16-02-2026,15735.05,15829,15679.45,15816.15,57.2,.36,259903426,14566.12,29.59,4.11,.81
Nifty EV & New Age Automotive,16-02-2026,3054.2,3065.35,3038.75,3049.4,-8.8,-.29,138908408,5150.39,38,4.8,.95
Nifty500 LargeMidSmall Equal-Cap Weighted,16-02-2026,17531.55,17679.05,17477.3,17667.25,72.9,.41,1870081916,66783.52,26.18,3.74,.93
Nifty India Tourism,16-02-2026,8018.05,8069,7992.8,8054.8,41.65,.52,67298272,1219.58,60.48,9.53,.28
Nifty MidSmallcap 400,16-02-2026,19612.55,19761.1,19538.15,19746.5,52.45,.27,1390387899,37207.22,29.96,4.03,.79
Nifty IPO,16-02-2026,1967.95,1973.6,1949.4,1971.05,-8.45,-.43,145136181,2947,56.15,10.42,.16
Nifty India Internet,16-02-2026,1281.7,1293.05,1274.9,1286.2,-4.25,-.33,285849932,3272.74,221.18,6.37,.38
Nifty Chemicals,16-02-2026,28347.15,28421.55,28204.5,28398.2,-26.95,-.09,7590538,844.9,39.92,4.19,.59
Nifty Conglomerate 50,16-02-2026,14715.3,14833.2,14676.65,14822.2,62.7,.42,414272437,9180.27,29.27,3.92,.99
Nifty India Infrastructure & Logistics,16-02-2026,11349.65,11529.8,11305,11519.5,151.15,1.33,846064378,14617.02,31.54,4.11,.8
Nifty India FPI 150,16-02-2026,1574.3,1590.25,1570.15,1589.15,11.3,.72,743048512,42217.43,24.36,3.85,1.16
Nifty Waves,16-02-2026,2012,2014.55,1985.75,1992.3,-28.0,-1.39,28720902,374.41,-,2.39,.68
Nifty Smallcap 500,16-02-2026,-,-,-,17989.87,-43.41,-.24,1136878324,23967.58,26.21,3.22,.75
Nifty500 Healthcare,16-02-2026,18248.3,18442.05,18200,18427.9,171.1,.94,53507032,6115.73,38.24,5.57,.5
Nifty MidSmallcap400 50:50,16-02-2026,-,-,-,19010.68,36.56,.19,1390387899,37207.22,29.01,3.87,.78
Nifty200 Value 30,16-02-2026,15424,15701.75,15381.35,15691.35,205.45,1.33,228924211,8316.02,10.25,1.58,2.46
Nifty Total Market Momentum Quality 50,16-02-2026,41557.55,41904.95,41348,41882.0,42.65,.1,130973220,12822.94,31.29,7.58,1
Nifty500 Flexicap Quality 30,16-02-2026,9971.6,10038.1,9941.8,10029.4,33.15,.33,116150379,8826.19,31.14,6.79,1.82
Nifty100 Low Volatility 30,16-02-2026,20493.6,20685.75,20470.6,20674.85,151.3,.74,174894408,14226.54,28.65,5.1,1.22
NIFTY Quality Low-Volatility 30,16-02-2026,16848.7,16977.5,16817.65,16968.55,84.95,.5,140666324,10096.74,27.99,6.16,1.66
NIFTY Alpha Quality Low-Volatility 30,16-02-2026,22451.3,22627.95,22402.1,22613.95,128.4,.57,105772946,6957.99,33.11,7.79,1.41
NIFTY Alpha Quality Value Low-Volatility 30,16-02-2026,20653.4,20805.95,20615.65,20796.0,107.4,.52,179948411,11730.21,22.69,4.71,1.79
NIFTY200 Quality 30,16-02-2026,20251.6,20443.65,20174.3,20427.05,160.3,.79,116333551,8395.55,31.33,10.05,1.89
NIFTY Midcap150 Quality 50,16-02-2026,23240,23364.4,23137.9,23342.95,93.65,.4,57121487,5344.85,32.11,7.67,1.4
Nifty200 Momentum 30,16-02-2026,31233.8,31478.65,31117,31454.9,57.25,.18,163342260,12716.08,26.87,4.64,.81
Nifty India Manufacturing,16-02-2026,15536.85,15637.55,15492.8,15626.7,55.85,.36,192399465,13264.1,28.48,4.44,.96
Nifty100 ESG Sector Leaders,16-02-2026,4208.35,4253.45,4200.5,4250.8,33.1,.78,321475830,20917.74,22.77,3.65,1.22
Nifty200 Alpha 30,16-02-2026,25214.45,25472.95,25077.7,25451.55,80.4,.32,106762215,10756.01,28.72,4.75,.66
Nifty Midcap150 Momentum 50,16-02-2026,61495.15,62191.45,61224.7,62147.25,318.1,.51,468923066,10984.31,32.46,5.07,.78
Nifty Smallcap250 Quality 50,16-02-2026,24261.6,24478.4,24136.75,24446.8,62.15,.25,158909413,4747.23,23.53,4.99,1.77
Nifty Smallcap250 Momentum Quality 100,16-02-2026,41928.5,42263.9,41647.85,42206.9,49.2,.12,254657261,11355.21,27.37,4.65,.95
Nifty MidSmallcap400 Momentum Quality 100,16-02-2026,46687.85,47100.95,46406.6,47074.45,18.05,.04,201403013,15905.4,28.17,6.04,.98
Nifty500 Momentum 50,16-02-2026,52067.75,52446.35,51837.55,52412.0,64.55,.12,167213884,14294.45,29.56,4.87,.71
Nifty Top 10 Equal Weight,16-02-2026,9368.9,9484.3,9350.15,9475.7,95.35,1.02,80731640,8675.46,20.65,3.51,1.31
Nifty500 Multicap Momentum Quality 50,16-02-2026,40506.4,40862.9,40277.45,40839.75,-11.25,-.03,104369933,12645.72,32.84,7.91,1.06
Nifty Top 15 Equal Weight,16-02-2026,10642.55,10719.6,10615.25,10710.45,56.05,.53,153689896,12401.17,21.83,3.79,1.23
Nifty Top 20 Equal Weight,16-02-2026,9399.45,9458.6,9377.8,9452.2,38.2,.41,182788922,13931.02,25.55,3.74,1.23
Nifty500 Quality 50,16-02-2026,18351.3,18582.4,18263.45,18560.5,101.9,.55,151481362,12205.71,29.92,9.98,1.6
Nifty500 Low Volatility 50,16-02-2026,22742.85,22927.8,22704.8,22914.8,135.95,.6,124604873,9188.44,24.62,4.6,1.59
NIFTY100 ESG,16-02-2026,5076.7,5130.6,5067.55,5127.05,36.7,.72,426027598,26181.23,23.19,4,1.27
NIFTY100 Enhanced ESG,16-02-2026,5116.55,5170.25,5107.3,5166.7,36.7,.72,418700343,25636.59,23.22,4.01,1.26
NIFTY500 Value 50,16-02-2026,16194.1,16460.25,16152.05,16445.8,180.55,1.11,311040416,9090.67,10.09,1.58,2.35
NIFTY100 Alpha 30,16-02-2026,18156.25,18266.15,18082,18254.0,68.55,.38,130410527,10041.42,28.23,5.29,.72
Nifty500 Multifactor MQVLv 50,16-02-2026,31525.45,31836.8,31419.9,31818.9,237.5,.75,133415717,8001.31,14.92,2.92,1.89
NIFTY Alpha Low-Volatility 30,16-02-2026,27124,27386.75,27083.95,27368.5,187.2,.69,85747680,10904.26,32.47,4.84,.67
NIFTY50 Equal Weight,16-02-2026,33082.8,33426.05,33015,33405.4,239.4,.72,325487729,22205.92,25.43,3.8,1.26
Nifty500 Equal Weight,16-02-2026,13758.3,13845.5,13701.6,13834.2,35.95,.26,1870081916,66783.52,25.36,3.6,.91
Nifty 50 Futures Index,16-02-2026,-,-,-,6482.54,50.01,.78,-,-,-,-,-
Nifty 50 Arbitrage,16-02-2026,-,-,-,2636.87,1.31,.05,-,-,-,-,-
Nifty 50 Futures TR Index,16-02-2026,-,-,-,27452.08,225.04,.83,-,-,-,-,-
Nifty 8-13 yr G-Sec,16-02-2026,2980.2,2985.3,2980.2,2983.93,4.26,.14,-,-,-,-,-
Nifty 4-8 yr G-Sec Index,16-02-2026,3248.41,3251.52,3247.98,3251.12,3.29,.1,-,-,-,-,-
Nifty 11-15 yr G-Sec Index,16-02-2026,3256.77,3262.63,3255.81,3261.38,5.23,.16,-,-,-,-,-
Nifty 15 yr and above G-Sec Index,16-02-2026,3456.38,3475.28,3455.92,3472.14,16.46,.48,-,-,-,-,-
Nifty Composite G-sec Index,16-02-2026,3056.62,3063.47,3056.62,3062.47,6.41,.21,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec,16-02-2026,2620.52,2624.13,2620.43,2623.16,3.1,.12,-,-,-,-,-
Nifty 10 yr Benchmark G-Sec (Clean Price),16-02-2026,886.99,888.24,886.96,887.91,0.92,.1,-,-,-,-,-
Nifty BHARAT Bond Index - April 2030,16-02-2026,1572.29,1572.88,1572.28,1572.88,0.89,.06,-,-,-,-,-
Nifty BHARAT Bond Index - April 2031,16-02-2026,1429.12,1429.43,1429.12,1429.43,0.57,.04,-,-,-,-,-
Nifty BHARAT Bond Index - April 2032,16-02-2026,1298.88,1299.67,1298.88,1299.67,1.03,.08,-,-,-,-,-
Nifty BHARAT Bond Index - April 2033,16-02-2026,1259.41,1260.97,1259.4,1260.97,1.8,.14,-,-,-,-,-
Nifty 1D Rate Index,16-02-2026,-,-,-,2527.2,1.0,.04,-,-,-,-,-
Nifty50 USD,16-02-2026,9737,9822.15,9665.3,9816.68,79.69,.82,-,-,-,-,-
